Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2018-05-28 14:26:00.000,2018-05-28 14:30:00.000,2018-05-28 14:33:00.000,B1.4,-403.6527827880345,272.04464316327216
2018-05-28 16:29:00.000,2018-05-28 16:36:00.000,2018-05-28 16:39:00.000,B7.0,-388.65899027953856,268.40775166449896
2018-05-29 00:36:00.000,2018-05-29 00:40:00.000,2018-05-29 00:47:00.000,B2.7,-282.4872566808481,248.3501390089265
2018-05-30 19:04:00.000,2018-05-30 19:08:00.000,2018-05-30 19:11:00.000,B1.3,712.6184507704725,300.56816924111234
2018-05-31 00:59:00.000,2018-05-31 01:08:00.000,2018-05-31 01:21:00.000,B5.0,152.03034314324088,264.10936857941545
2018-05-31 10:40:00.000,2018-05-31 10:58:00.000,2018-05-31 11:07:00.000,B2.6,253.4224860661448,253.06365730589675
2018-05-31 13:21:00.000,2018-05-31 14:22:00.000,2018-05-31 15:14:00.000,B2.3,-935.9002015299628,290.7235913920417
2018-05-31 16:04:00.000,2018-05-31 16:13:00.000,2018-05-31 16:17:00.000,B1.9,291.8609959542544,266.1736595043592
2018-05-31 21:02:00.000,2018-05-31 21:09:00.000,2018-05-31 21:13:00.000,B1.2,310.47837039435694,272.1303628277181
2018-05-31 22:56:00.000,2018-05-31 23:02:00.000,2018-05-31 23:07:00.000,B2.8,327.2813812760691,272.0899254622657
2018-06-02 21:52:00.000,2018-06-02 21:57:00.000,2018-06-02 22:09:00.000,B2.0,674.7168701008214,261.0526823926102
2018-06-03 07:53:00.000,2018-06-03 07:56:00.000,2018-06-03 07:58:00.000,B7.9,748.2417404330606,218.7249139106505
2018-06-15 06:46:00.000,2018-06-15 06:49:00.000,2018-06-15 06:52:00.000,B1.1,-622.6884921437595,80.95060025720711
2018-06-17 13:12:00.000,2018-06-17 14:29:00.000,2018-06-17 15:02:00.000,B1.2,-133.58955811918713,57.9553930114615
2018-06-17 22:38:00.000,2018-06-17 22:52:00.000,2018-06-17 23:06:00.000,B1.1,-53.78104791324586,55.36336367459007
2018-06-20 11:57:00.000,2018-06-20 12:02:00.000,2018-06-20 12:05:00.000,B1.8,497.14091705048185,64.24239163961887
2018-06-20 22:58:00.000,2018-06-20 23:03:00.000,2018-06-20 23:07:00.000,B2.6,-264.8790668894071,114.0804923000643
2018-06-23 09:58:00.000,2018-06-23 10:03:00.000,2018-06-23 10:11:00.000,B1.9,894.5227049915108,111.29504180258785
2018-06-23 21:37:00.000,2018-06-23 21:40:00.000,2018-06-23 21:43:00.000,B1.3,919.1004829478416,100.43585471592182
2018-06-24 08:38:00.000,2018-06-24 08:42:00.000,2018-06-24 08:49:00.000,B3.2,935.9439119483992,97.34039613956226
2018-06-27 04:01:00.000,2018-06-27 04:08:00.000,2018-06-27 04:13:00.000,B1.6,838.8019293442894,128.17839959165596
2018-07-29 21:45:00.000,2018-07-29 21:48:00.000,2018-07-29 21:53:00.000,B1.0,-910.2972385573668,-138.01812337817387
2018-08-10 16:00:00.000,2018-08-10 16:01:00.000,2018-08-10 16:02:00.000,A1.0,1216.857872316915,545.9449678955382
2018-08-23 20:23:00.000,2018-08-23 20:38:00.000,2018-08-23 20:46:00.000,A6.8,109.6795237359776,-263.7236418637147
2018-08-24 12:47:00.000,2018-08-24 12:50:00.000,2018-08-24 12:57:00.000,B1.0,296.35919958711605,5.276923048994649
2018-08-25 18:29:00.000,2018-08-25 18:33:00.000,2018-08-25 18:37:00.000,B1.0,582.7041858466985,44.19610957680754
2018-08-25 21:24:00.000,2018-08-25 21:28:00.000,2018-08-25 21:30:00.000,B1.9,609.0870062075586,35.13195101121555
2018-09-06 08:01:00.000,2018-09-06 08:01:00.000,2018-09-06 08:01:00.000,A2.0,-1244.9218537975105,-1203.3795871650395
2018-10-02 04:41:00.000,2018-10-02 04:45:00.000,2018-10-02 04:48:00.000,B1.1,538.5433803038031,-262.7661372824027
2018-10-12 14:04:00.000,2018-10-12 14:08:00.000,2018-10-12 14:13:00.000,B7.1,-846.1129500437528,-148.88845716265223
2018-10-13 13:28:00.000,2018-10-13 13:34:00.000,2018-10-13 13:42:00.000,B2.3,-792.3070862260647,-233.6336914886598
2018-10-29 18:28:00.000,2018-10-29 18:29:00.000,2018-10-29 18:30:00.000,A1.0,1213.47475177621,-829.6394821051282
2018-11-06 18:27:00.000,2018-11-06 18:30:00.000,2018-11-06 18:31:00.000,A2.2,-775.0742915414739,1253.8855658725604
2018-11-26 12:10:00.000,2018-11-26 12:11:00.000,2018-11-26 12:12:00.000,A1.1,641.5016612553896,-240.98343775801976
2018-12-07 19:51:00.000,2018-12-07 19:55:00.000,2018-12-07 20:02:00.000,B1.2,872.5009317978463,-117.82468938820652
2018-12-09 14:48:00.000,2018-12-09 15:02:00.000,2018-12-09 15:07:00.000,B1.4,980.191974076968,-96.3908846861914
2018-10-12 01:43:00.000,2018-10-12 01:50:00.000,2018-10-12 01:56:00.000,B2.1,-907.5120090979617,-155.803311473052
