study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
569,2022-07-24 11:05:34,B8.6,750.8813759833834,139.3917058072275,725.280029296875,-42.93899917602539,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20220724_110534.data.h5,594.9890289306641,855.5710296630859,-298.9389991760254,213.0610008239746
404,2022-07-29 14:01:13,B2.3,-513.5316290000919,256.1199822455676,-518.0269775390625,226.72900390625,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20220729_140113.data.h5,-577.9309768676758,-458.1229782104492,146.72900390625,306.72900390625
569,2022-07-30 11:23:14,B2.6,-564.7711398808751,-360.5986401973891,-571.406005859375,-506.1400146484375,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20220730_112314.data.h5,-701.6970062255859,-441.11500549316406,-762.1400146484375,-250.1400146484375
569,2022-07-30 12:57:44,B2.0,-564.6653269245289,-316.79208796667115,-559.7059936523438,-504.9119873046875,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20220730_125744.data.h5,-689.9969940185547,-429.4149932861328,-760.9119873046875,-248.9119873046875
608,2022-08-23 19:43:50,B5.2,112.30858895805764,375.5214462939825,115.60399627685548,375.0790100097656,39.93600082397461,160.0,Quiet Sun,fullccd_scan_m106,eis_20220823_194350.data.h5,95.63599586486818,135.57199668884277,295.0790100097656,455.0790100097656
569,2022-08-31 18:56:13,C2.7,228.2090532818857,-465.4039433376906,219.53900146484372,-623.9940185546875,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20220831_185613.data.h5,89.24800109863278,349.8300018310547,-879.9940185546875,-367.9940185546875
37,2022-09-02 15:48:09,C2.6,625.9180090071264,-430.8917515322539,543.5560302734375,-520.6300048828125,239.61599731445312,240.0,Active Region,HH_AR+FLR_RAS_N03,eis_20220902_154809.data.h5,423.74803161621094,663.3640289306641,-640.6300048828125,-400.6300048828125
37,2022-09-03 07:17:49,C2.0,701.9014934964302,-385.5470901879892,628.2030029296875,-455.2409973144531,239.61599731445312,240.0,Active Region,HH_AR+FLR_RAS_N03,eis_20220903_071749.data.h5,508.39500427246094,748.0110015869141,-575.2409973144531,-335.2409973144531
569,2022-09-04 10:58:11,C2.5,781.6331195421579,-446.32052154376254,773.2559814453125,-572.323974609375,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20220904_105811.data.h5,642.9649810791016,903.5469818115234,-828.323974609375,-316.323974609375
474,2022-09-06 21:32:49,C1.1,874.7143127219691,-397.11548127081824,831.8460083007812,-445.072998046875,239.61599731445312,304.0,Flare,FlareResponse01,eis_20220906_213249.data.h5,712.0380096435547,951.6540069580078,-597.072998046875,-293.072998046875
404,2022-10-02 11:03:20,C2.4,-836.2284397589974,335.5175271228481,-792.3040161132812,327.3190002441406,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20221002_110320.data.h5,-852.2080154418945,-732.400016784668,247.31900024414062,407.3190002441406
404,2022-10-02 11:03:20,C3.0,-836.8343874984421,333.11834181439593,-792.3040161132812,327.3190002441406,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20221002_110320.data.h5,-852.2080154418945,-732.400016784668,247.31900024414062,407.3190002441406
603,2022-11-12 15:16:36,C1.9,405.2081391537437,238.0326644495765,414.6489868164063,178.25900268554688,49.91999816894531,152.0,Flare,EL_DHB_02,eis_20221112_151636.data.h5,389.68898773193365,439.60898590087896,102.25900268554688,254.25900268554688
523,2022-11-15 22:40:20,C2.8,869.0936486119402,363.68711450776186,800.2830200195312,189.53599548339844,359.42401123046875,512.0,Active Region,HPW021VEL360x512v1_b,eis_20221115_224020.data.h5,620.5710144042969,979.9950256347656,-66.46400451660156,445.53599548339844
523,2022-11-16 06:29:10,C2.3,889.6823913040439,360.5896521869934,817.3770141601562,192.8580017089844,359.42401123046875,512.0,Active Region,HPW021VEL360x512v1_b,eis_20221116_062910.data.h5,637.6650085449219,997.0890197753906,-63.1419982910156,448.8580017089844
523,2022-11-26 10:38:31,B6.9,667.1424943082715,372.58352704069705,643.6749877929688,197.4320068359375,359.42401123046875,512.0,Active Region,HPW021VEL360x512v1_b,eis_20221126_103831.data.h5,463.9629821777344,823.3869934082031,-58.5679931640625,453.4320068359375
569,2022-12-15 12:45:50,C8.2,785.625956917183,-338.4879137601136,780.6110229492188,-580.260009765625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20221215_124550.data.h5,650.3200225830078,910.9020233154297,-836.260009765625,-324.260009765625
569,2022-12-16 09:19:43,M1.1,865.536347061975,-344.7013544604156,824.1680297851562,-499.6510009765625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20221216_091943.data.h5,693.8770294189453,954.4590301513672,-755.6510009765625,-243.6510009765625
475,2022-12-16 19:54:43,C3.7,876.7214051728365,-351.7880541040189,841.3560180664062,-396.8869934082031,266.0,304.0,Flare,Flare266_Hunter01,eis_20221216_195443.data.h5,708.3560180664062,974.3560180664062,-548.8869934082031,-244.88699340820312
475,2022-12-16 21:32:43,C4.9,890.9451058087546,-351.9357128358705,845.0640258789062,-397.0409851074219,266.0,304.0,Flare,Flare266_Hunter01,eis_20221216_213243.data.h5,712.0640258789062,978.0640258789062,-549.0409851074219,-245.04098510742188
475,2022-12-16 23:11:13,C5.4,880.1657837809593,-342.9063433301994,848.6950073242188,-397.2730102539063,266.0,304.0,Flare,Flare266_Hunter01,eis_20221216_231113.data.h5,715.6950073242188,981.6950073242188,-549.2730102539062,-245.2730102539063
475,2022-12-17 00:49:43,C8.7,891.6279971494575,-351.4133798755337,851.9390258789062,-397.3500061035156,266.0,304.0,Flare,Flare266_Hunter01,eis_20221217_004943.data.h5,718.9390258789062,984.9390258789062,-549.3500061035156,-245.35000610351562
475,2022-12-17 02:28:33,C3.2,888.0610420643945,-337.0048443772505,855.1840209960938,-397.7369995117188,266.0,304.0,Flare,Flare266_Hunter01,eis_20221217_022833.data.h5,722.1840209960938,988.1840209960938,-549.7369995117188,-245.7369995117188
