EIS flare times,EIS filename,Start Time,Peak Time,End Time,Class,hpc x,hpc y,study_durations
2016-02-07 11:00:37,eis_l0_20160207_110037.fits.gz,2016-02-07 11:54:00.000,2016-02-07 12:02:00.000,2016-02-07 12:12:00.000,C2.7,0.0,109.004316,3897.897
2016-02-08 23:55:29,eis_l0_20160208_235529.fits.gz,2016-02-09 00:26:00.000,2016-02-09 00:31:00.000,2016-02-09 00:39:00.000,B7.4,0.0,110.48661,3897.897
2016-01-01 04:27:25,eis_l0_20160101_042725.fits.gz,2016-01-01 04:38:00.000,2016-01-01 04:41:00.000,2016-01-01 04:51:00.000,B6.2,0.0,50.679672,3897.897
2016-01-01 19:40:39,eis_l0_20160101_194039.fits.gz,2016-01-01 20:18:00.000,2016-01-01 20:21:00.000,2016-01-01 20:23:00.000,B5.5,0.0,51.9861702,3897.897
2016-02-09 09:47:40,eis_l0_20160209_094740.fits.gz,2016-02-09 11:58:00.000,2016-02-09 12:06:00.000,2016-02-09 12:21:00.000,B5.6,0.0,110.937516,17428.782
2016-02-09 16:43:23,eis_l0_20160209_164323.fits.gz,2016-02-09 17:44:00.000,2016-02-09 17:47:00.000,2016-02-09 17:49:00.000,B5.6,0.0,111.159882,3897.897
2016-02-09 18:47:26,eis_l0_20160209_184726.fits.gz,2016-02-09 19:26:00.000,2016-02-09 19:39:00.000,2016-02-09 19:47:00.000,B9.1,783.702,-122.25702,12347.513
2016-02-10 02:04:13,eis_l0_20160210_020413.fits.gz,2016-02-10 02:43:00.000,2016-02-10 02:50:00.000,2016-02-10 02:55:00.000,B9.1,0.0,111.502176,3897.897
2016-02-10 06:55:43,eis_l0_20160210_065543.fits.gz,2016-02-10 07:50:00.000,2016-02-10 08:01:00.000,2016-02-10 08:08:00.000,B6.3,0.0,111.69489,3897.897
2016-02-10 12:42:25,eis_l0_20160210_124225.fits.gz,2016-02-10 14:39:00.000,2016-02-10 14:42:00.000,2016-02-10 14:44:00.000,B4.0,0.0,111.949104,7380.0
2016-02-10 20:28:38,eis_l0_20160210_202838.fits.gz,2016-02-10 20:41:00.000,2016-02-10 20:48:00.000,2016-02-10 21:03:00.000,B5.9,67.435374,245.759442,3897.897
2016-02-10 22:05:08,eis_l0_20160210_220508.fits.gz,2016-02-10 22:29:00.000,2016-02-10 22:35:00.000,2016-02-10 22:43:00.000,B5.8,50.3128776,278.749032,3897.897
2016-02-11 19:26:48,eis_l0_20160211_192648.fits.gz,2016-02-11 20:18:00.000,2016-02-11 21:03:00.000,2016-02-11 21:28:00.000,C8.9,134.160444,262.17528,3690.0
2016-02-12 06:29:13,eis_l0_20160212_062913.fits.gz,2016-02-12 06:27:00.000,2016-02-12 06:36:00.000,2016-02-12 06:55:00.000,C2.1,862.83972,247.726554,7972.821
2016-02-13 10:44:42,eis_l0_20160213_104442.fits.gz,2016-02-13 10:58:00.000,2016-02-13 11:01:00.000,2016-02-13 11:06:00.000,B8.5,0.0,114.335688,2007.897
2016-02-13 12:31:47,eis_l0_20160213_123147.fits.gz,2016-02-13 13:32:00.000,2016-02-13 13:43:00.000,2016-02-13 13:58:00.000,B6.9,464.062686,282.938172,7795.793
2016-02-14 06:19:26,eis_l0_20160214_061926.fits.gz,2016-02-14 08:30:00.000,2016-02-14 08:33:00.000,2016-02-14 08:36:00.000,C1.0,0.0,115.026642,7972.821
2016-02-14 09:19:11,eis_l0_20160214_091911.fits.gz,2016-02-14 09:52:00.000,2016-02-14 10:25:00.000,2016-02-14 10:30:00.000,C6.9,0.0,115.0695,3897.897
2016-02-14 11:20:35,eis_l0_20160214_112035.fits.gz,2016-02-14 11:53:00.000,2016-02-14 11:57:00.000,2016-02-14 12:01:00.000,C1.4,0.0,115.132518,7795.793
2016-02-14 20:14:26,eis_l0_20160214_201426.fits.gz,2016-02-14 21:10:00.000,2016-02-14 21:18:00.000,2016-02-14 21:27:00.000,C2.4,688.01406,326.202078,3897.897
2016-02-15 10:33:36,eis_l0_20160215_103336.fits.gz,2016-02-15 10:41:00.000,2016-02-15 11:00:00.000,2016-02-15 11:06:00.000,M1.1,755.57256,237.963546,7795.793
2016-02-15 17:46:47,eis_l0_20160215_174647.fits.gz,2016-02-15 17:46:00.000,2016-02-15 17:52:00.000,2016-02-15 18:00:00.000,C4.2,0.0,116.035728,12.465
2016-02-16 10:22:15,eis_l0_20160216_102215.fits.gz,2016-02-16 10:36:00.000,2016-02-16 10:39:00.000,2016-02-16 10:41:00.000,B7.7,0.0,116.51919,12347.513
2016-02-16 13:38:07,eis_l0_20160216_133807.fits.gz,2016-02-16 13:36:00.000,2016-02-16 13:52:00.000,2016-02-16 13:57:00.000,C1.9,0.0,116.60343,7677.897
2016-02-16 22:21:28,eis_l0_20160216_222128.fits.gz,2016-02-16 22:10:00.000,2016-02-16 22:15:00.000,2016-02-16 22:32:00.000,B8.2,0.0,116.840772,3897.897
2016-02-17 07:45:51,eis_l0_20160217_074551.fits.gz,2016-02-17 07:52:00.000,2016-02-17 07:56:00.000,2016-02-17 07:59:00.000,B9.1,0.0,117.10377,639.825
2016-02-17 20:11:20,eis_l0_20160217_201120.fits.gz,2016-02-17 20:05:00.000,2016-02-17 20:22:00.000,2016-02-17 20:50:00.000,C4.6,0.0,117.4263,639.825
2016-02-17 20:44:28,eis_l0_20160217_204428.fits.gz,2016-02-17 20:05:00.000,2016-02-17 20:22:00.000,2016-02-17 20:50:00.000,C4.6,0.0,117.4263,12.465
2016-02-17 10:49:21,eis_l0_20160217_104921.fits.gz,2016-02-17 10:59:00.000,2016-02-17 11:04:00.000,2016-02-17 11:09:00.000,C1.0,0.0,117.186972,639.825
2016-02-17 11:21:21,eis_l0_20160217_112121.fits.gz,2016-02-17 11:30:00.000,2016-02-17 11:34:00.000,2016-02-17 11:37:00.000,C1.2,0.0,117.200706,639.825
2016-02-17 11:40:20,eis_l0_20160217_114020.fits.gz,2016-02-17 11:48:00.000,2016-02-17 11:52:00.000,2016-02-17 11:57:00.000,B8.1,0.0,117.208674,639.825
2016-02-17 12:21:21,eis_l0_20160217_122121.fits.gz,2016-02-17 12:28:00.000,2016-02-17 12:40:00.000,2016-02-17 12:56:00.000,C1.3,0.0,117.22635,639.825
2016-02-17 12:49:21,eis_l0_20160217_124921.fits.gz,2016-02-17 12:28:00.000,2016-02-17 12:40:00.000,2016-02-17 12:56:00.000,C1.3,0.0,117.22635,639.825
2016-02-17 18:04:20,eis_l0_20160217_180420.fits.gz,2016-02-17 18:06:00.000,2016-02-17 18:13:00.000,2016-02-17 18:19:00.000,C7.4,893.19294,298.746996,639.825
2016-02-18 01:54:27,eis_l0_20160218_015427.fits.gz,2016-02-18 01:49:00.000,2016-02-18 01:58:00.000,2016-02-18 02:04:00.000,C7.2,0.0,117.57432,3897.897
2016-02-18 16:16:32,eis_l0_20160218_161632.fits.gz,2016-02-18 16:07:00.000,2016-02-18 16:44:00.000,2016-02-18 17:21:00.000,C1.1,0.0,117.934164,324.825
2016-02-18 17:03:02,eis_l0_20160218_170302.fits.gz,2016-02-18 16:07:00.000,2016-02-18 16:44:00.000,2016-02-18 17:21:00.000,C1.1,0.0,117.934164,324.825
2016-02-18 17:18:30,eis_l0_20160218_171830.fits.gz,2016-02-18 16:07:00.000,2016-02-18 16:44:00.000,2016-02-18 17:21:00.000,C1.1,0.0,117.934164,324.825
2016-02-19 11:56:59,eis_l0_20160219_115659.fits.gz,2016-02-19 12:36:00.000,2016-02-19 12:40:00.000,2016-02-19 12:52:00.000,B4.0,0.0,118.426332,7795.793
2016-02-21 04:07:18,eis_l0_20160221_040718.fits.gz,2016-02-21 04:23:00.000,2016-02-21 04:26:00.000,2016-02-21 04:29:00.000,B2.5,0.0,119.303646,3897.897
2016-02-21 10:00:38,eis_l0_20160221_100038.fits.gz,2016-02-21 10:10:00.000,2016-02-21 10:13:00.000,2016-02-21 10:21:00.000,B2.9,595.928538,194.458842,3897.897
2016-02-28 11:00:19,eis_l0_20160228_110019.fits.gz,2016-02-28 11:31:00.000,2016-02-28 11:38:00.000,2016-02-28 11:52:00.000,B4.1,0.0,121.9236,17428.782
2016-02-28 16:57:32,eis_l0_20160228_165732.fits.gz,2016-02-28 17:17:00.000,2016-02-28 17:21:00.000,2016-02-28 17:32:00.000,B2.6,0.0,121.975362,2007.897
2016-02-29 04:03:37,eis_l0_20160229_040337.fits.gz,2016-02-29 04:19:00.000,2016-02-29 04:30:00.000,2016-02-29 04:41:00.000,B6.9,50.4054048,-13.5678588,2007.897
2016-02-29 14:05:14,eis_l0_20160229_140514.fits.gz,2016-02-29 16:43:00.000,2016-02-29 17:06:00.000,2016-02-29 17:27:00.000,B5.2,0.0,122.163078,12347.513
2016-03-01 17:38:39,eis_l0_20160301_173839.fits.gz,2016-03-01 17:34:00.000,2016-03-01 17:57:00.000,2016-03-01 18:03:00.000,B3.4,0.0,122.322528,2952.897
2016-03-03 11:00:20,eis_l0_20160303_110020.fits.gz,2016-03-03 15:19:00.000,2016-03-03 15:50:00.000,2016-03-03 16:08:00.000,B5.2,0.0,122.50971,17428.782
2016-03-05 10:24:33,eis_l0_20160305_102433.fits.gz,2016-03-05 10:48:00.000,2016-03-05 10:56:00.000,2016-03-05 11:04:00.000,B4.7,0.0,122.560254,17428.782
2016-03-06 07:01:38,eis_l0_20160306_070138.fits.gz,2016-03-06 07:26:00.000,2016-03-06 07:30:00.000,2016-03-06 07:33:00.000,B3.1,0.0,122.540976,3897.897
2016-03-06 10:12:08,eis_l0_20160306_101208.fits.gz,2016-03-06 12:33:00.000,2016-03-06 13:07:00.000,2016-03-06 13:14:00.000,B4.3,0.0,122.531904,17428.782
2016-03-06 18:05:46,eis_l0_20160306_180546.fits.gz,2016-03-06 18:02:00.000,2016-03-06 18:05:00.000,2016-03-06 18:08:00.000,B2.7,0.0,122.520282,12.465
2016-03-08 10:04:40,eis_l0_20160308_100440.fits.gz,2016-03-08 13:03:00.000,2016-03-08 13:06:00.000,2016-03-08 13:08:00.000,C1.5,0.0,122.361348,17428.782
2016-03-08 20:03:27,eis_l0_20160308_200327.fits.gz,2016-03-08 22:34:00.000,2016-03-08 22:39:00.000,2016-03-08 22:42:00.000,B4.1,0.0,122.309988,13583.69
2016-03-10 18:12:19,eis_l0_20160310_181219.fits.gz,2016-03-10 18:27:00.000,2016-03-10 18:30:00.000,2016-03-10 18:32:00.000,B3.3,0.0,121.99758,3897.897
2016-03-13 21:25:26,eis_l0_20160313_212526.fits.gz,2016-03-13 21:44:00.000,2016-03-13 21:48:00.000,2016-03-13 21:52:00.000,B6.4,-112.268238,411.306024,3897.897
2016-03-14 10:05:25,eis_l0_20160314_100525.fits.gz,2016-03-14 11:03:00.000,2016-03-14 11:11:00.000,2016-03-14 11:20:00.000,B6.9,0.0,120.99114,17428.782
2016-03-14 22:00:25,eis_l0_20160314_220025.fits.gz,2016-03-14 22:41:00.000,2016-03-14 22:46:00.000,2016-03-14 22:53:00.000,B5.1,0.0,120.821982,3897.897
2016-03-15 04:10:12,eis_l0_20160315_041012.fits.gz,2016-03-15 03:47:00.000,2016-03-15 04:21:00.000,2016-03-15 04:52:00.000,B4.3,0.0,120.745134,3897.897
2016-03-15 16:07:20,eis_l0_20160315_160720.fits.gz,2016-03-15 16:47:00.000,2016-03-15 16:51:00.000,2016-03-15 16:54:00.000,B6.4,0.0,120.541848,3897.897
2016-03-16 06:36:48,eis_l0_20160316_063648.fits.gz,2016-03-16 06:34:00.000,2016-03-16 06:46:00.000,2016-03-16 06:57:00.000,C2.2,0.0,120.314718,12.465
2016-03-16 18:30:13,eis_l0_20160316_183013.fits.gz,2016-03-16 19:52:00.000,2016-03-16 19:55:00.000,2016-03-16 19:57:00.000,B4.3,0.0,120.084276,12347.513
2016-03-17 11:30:26,eis_l0_20160317_113026.fits.gz,2016-03-17 16:13:00.000,2016-03-17 16:16:00.000,2016-03-17 16:22:00.000,B3.5,0.0,119.71032,17428.782
2016-03-20 10:18:39,eis_l0_20160320_101839.fits.gz,2016-03-20 11:33:00.000,2016-03-20 11:40:00.000,2016-03-20 11:44:00.000,B3.5,0.0,118.290276,17428.782
2016-03-23 04:01:50,eis_l0_20160323_040150.fits.gz,2016-03-23 02:59:00.000,2016-03-23 03:54:00.000,2016-03-23 04:45:00.000,C1.1,0.0,116.699196,3897.897
2016-03-23 22:24:30,eis_l0_20160323_222430.fits.gz,2016-03-23 22:41:00.000,2016-03-23 22:51:00.000,2016-03-23 22:56:00.000,B4.2,0.0,116.1558,3897.897
2016-03-26 07:25:25,eis_l0_20160326_072525.fits.gz,2016-03-26 07:34:00.000,2016-03-26 07:37:00.000,2016-03-26 07:41:00.000,B1.7,0.0,114.457776,3897.897
2016-03-27 15:12:30,eis_l0_20160327_151230.fits.gz,2016-03-27 16:33:00.000,2016-03-27 16:38:00.000,2016-03-27 16:42:00.000,B4.8,0.0,113.386632,7380.0
2016-03-28 06:55:19,eis_l0_20160328_065519.fits.gz,2016-03-28 07:52:00.000,2016-03-28 07:57:00.000,2016-03-28 08:10:00.000,B3.7,-435.55851,-0.17730609,3897.897
2016-03-28 18:52:27,eis_l0_20160328_185227.fits.gz,2016-03-28 18:38:00.000,2016-03-28 18:44:00.000,2016-03-28 19:00:00.000,B3.4,0.0,112.495278,3897.897
2016-03-29 10:50:26,eis_l0_20160329_105026.fits.gz,2016-03-29 14:48:00.000,2016-03-29 14:56:00.000,2016-03-29 15:10:00.000,B3.5,0.0,111.779616,17428.782
2016-03-30 15:00:39,eis_l0_20160330_150039.fits.gz,2016-03-30 16:04:00.000,2016-03-30 16:11:00.000,2016-03-30 16:16:00.000,B1.5,0.0,110.850714,3897.897
2016-04-01 02:46:19,eis_l0_20160401_024619.fits.gz,2016-04-01 02:50:00.000,2016-04-01 02:54:00.000,2016-04-01 02:56:00.000,B1.1,0.0,109.514652,3897.897
2016-04-02 11:12:48,eis_l0_20160402_111248.fits.gz,2016-04-02 12:11:00.000,2016-04-02 12:17:00.000,2016-04-02 12:22:00.000,B2.1,0.0,108.171,3897.897
2016-04-03 23:51:40,eis_l0_20160403_235140.fits.gz,2016-04-03 23:52:00.000,2016-04-04 00:06:00.000,2016-04-04 00:17:00.000,B3.1,0.0,106.667292,7972.821
2016-04-04 09:45:22,eis_l0_20160404_094522.fits.gz,2016-04-04 09:40:00.000,2016-04-04 09:43:00.000,2016-04-04 09:48:00.000,B1.3,0.0,106.24254,4050.0
2016-04-04 12:33:53,eis_l0_20160404_123353.fits.gz,2016-04-04 12:43:00.000,2016-04-04 12:48:00.000,2016-04-04 12:56:00.000,B2.0,0.0,106.109322,7972.821
2016-04-06 09:41:53,eis_l0_20160406_094153.fits.gz,2016-04-06 09:57:00.000,2016-04-06 10:11:00.000,2016-04-06 10:30:00.000,C1.1,0.0,104.077038,4050.0
2016-04-06 17:02:38,eis_l0_20160406_170238.fits.gz,2016-04-06 16:39:00.000,2016-04-06 16:52:00.000,2016-04-06 17:13:00.000,C1.4,0.0,103.767102,12.465
2016-04-07 13:12:12,eis_l0_20160407_131212.fits.gz,2016-04-07 13:32:00.000,2016-04-07 13:37:00.000,2016-04-07 13:44:00.000,B7.7,0.0,102.786516,3244.719
2016-04-10 00:05:49,eis_l0_20160410_000549.fits.gz,2016-04-10 00:31:00.000,2016-04-10 00:44:00.000,2016-04-10 00:47:00.000,C1.1,-780.19926,173.07,3897.897
2016-04-10 13:00:19,eis_l0_20160410_130019.fits.gz,2016-04-10 05:49:00.000,2016-04-10 09:34:00.000,2016-04-10 13:04:00.000,C1.5,0.0,99.632388,3897.897
2016-04-11 00:38:18,eis_l0_20160411_003818.fits.gz,2016-04-11 01:34:00.000,2016-04-11 02:02:00.000,2016-04-11 03:07:00.000,C1.1,0.0,98.623098,3897.897
2016-04-11 18:02:18,eis_l0_20160411_180218.fits.gz,2016-04-11 18:28:00.000,2016-04-11 18:34:00.000,2016-04-11 18:41:00.000,C1.0,-779.81826,171.815274,12347.513
2016-04-11 22:17:23,eis_l0_20160411_221723.fits.gz,2016-04-11 21:59:00.000,2016-04-11 22:12:00.000,2016-04-11 22:19:00.000,B9.3,-478.380018,167.384568,3897.897
2016-04-12 07:45:38,eis_l0_20160412_074538.fits.gz,2016-04-12 07:40:00.000,2016-04-12 07:51:00.000,2016-04-12 08:10:00.000,C1.8,0.0,97.0494,4050.0
2016-04-13 07:32:20,eis_l0_20160413_073220.fits.gz,2016-04-13 07:35:00.000,2016-04-13 07:57:00.000,2016-04-13 08:16:00.000,B8.6,0.0,95.768898,4050.0
2016-04-14 00:46:19,eis_l0_20160414_004619.fits.gz,2016-04-14 01:50:00.000,2016-04-14 01:54:00.000,2016-04-14 01:57:00.000,B7.2,0.0,94.77417,4050.0
2016-04-14 12:42:14,eis_l0_20160414_124214.fits.gz,2016-04-14 13:21:00.000,2016-04-14 13:32:00.000,2016-04-14 13:44:00.000,C1.8,227.994576,271.944222,3897.897
2016-04-15 06:21:48,eis_l0_20160415_062148.fits.gz,2016-04-15 06:14:00.000,2016-04-15 06:26:00.000,2016-04-15 06:34:00.000,B7.7,197.129808,239.47878,12.465
2016-04-15 06:28:34,eis_l0_20160415_062834.fits.gz,2016-04-15 06:14:00.000,2016-04-15 06:26:00.000,2016-04-15 06:34:00.000,B7.7,197.129808,239.47878,4050.0
2016-04-15 09:26:10,eis_l0_20160415_092610.fits.gz,2016-04-15 09:25:00.000,2016-04-15 09:28:00.000,2016-04-15 10:01:00.000,B8.3,290.096292,285.098784,4050.0
2016-04-15 11:02:40,eis_l0_20160415_110240.fits.gz,2016-04-15 12:37:00.000,2016-04-15 12:42:00.000,2016-04-15 12:44:00.000,B7.7,319.802874,299.81994,17428.782
2016-04-15 22:56:19,eis_l0_20160415_225619.fits.gz,2016-04-15 23:57:00.000,2016-04-16 00:05:00.000,2016-04-16 00:16:00.000,B7.9,0.0,92.193894,3897.897
2016-04-17 00:58:17,eis_l0_20160417_005817.fits.gz,2016-04-17 00:53:00.000,2016-04-17 00:57:00.000,2016-04-17 01:00:00.000,B9.6,0.0,90.759888,3897.897
2016-04-18 00:00:20,eis_l0_20160418_000020.fits.gz,2016-04-18 00:14:00.000,2016-04-18 00:29:00.000,2016-04-18 00:39:00.000,M6.7,826.49028,239.044764,3897.897
2016-04-19 10:25:41,eis_l0_20160419_102541.fits.gz,2016-04-19 12:18:00.000,2016-04-19 12:34:00.000,2016-04-19 12:42:00.000,B5.4,0.0,87.235836,7795.793
2016-04-19 18:47:20,eis_l0_20160419_184720.fits.gz,2016-04-19 19:26:00.000,2016-04-19 19:34:00.000,2016-04-19 19:42:00.000,B4.3,0.0,86.802864,3897.897
2016-04-20 07:32:13,eis_l0_20160420_073213.fits.gz,2016-04-20 07:31:00.000,2016-04-20 07:41:00.000,2016-04-20 07:46:00.000,B4.7,0.0,86.064708,3897.897
2016-04-20 14:30:13,eis_l0_20160420_143013.fits.gz,2016-04-20 14:33:00.000,2016-04-20 14:36:00.000,2016-04-20 14:39:00.000,B3.2,0.0,85.632324,779.579
2016-04-20 15:10:13,eis_l0_20160420_151013.fits.gz,2016-04-20 14:52:00.000,2016-04-20 15:37:00.000,2016-04-20 16:37:00.000,B6.4,0.0,85.612812,779.579
2016-04-20 16:30:13,eis_l0_20160420_163013.fits.gz,2016-04-20 14:52:00.000,2016-04-20 15:37:00.000,2016-04-20 16:37:00.000,B6.4,0.0,85.612812,779.579
2016-04-20 21:10:13,eis_l0_20160420_211013.fits.gz,2016-04-20 21:22:00.000,2016-04-20 21:44:00.000,2016-04-20 21:59:00.000,B4.6,0.0,85.211364,779.579
2016-04-24 01:47:26,eis_l0_20160424_014726.fits.gz,2016-04-24 02:21:00.000,2016-04-24 02:24:00.000,2016-04-24 02:26:00.000,B1.7,0.0,80.330694,3897.897
2016-04-25 18:15:34,eis_l0_20160425_181534.fits.gz,2016-04-25 20:04:00.000,2016-04-25 20:11:00.000,2016-04-25 20:15:00.000,B3.0,0.0,77.592252,7795.793
2016-04-26 11:08:27,eis_l0_20160426_110827.fits.gz,2016-04-26 11:37:00.000,2016-04-26 11:44:00.000,2016-04-26 11:49:00.000,B5.7,-798.58146,313.65921,3897.897
2016-04-26 12:46:27,eis_l0_20160426_124627.fits.gz,2016-04-26 12:52:00.000,2016-04-26 12:58:00.000,2016-04-26 13:03:00.000,B3.3,0.0,76.47162,3897.897
2016-04-26 20:28:26,eis_l0_20160426_202826.fits.gz,2016-04-26 20:37:00.000,2016-04-26 20:43:00.000,2016-04-26 20:46:00.000,B8.0,0.0,75.951288,7795.793
2016-04-27 00:15:39,eis_l0_20160427_001539.fits.gz,2016-04-27 00:50:00.000,2016-04-27 00:57:00.000,2016-04-27 01:05:00.000,B5.1,-736.84158,290.340708,7380.0
2016-04-27 15:44:40,eis_l0_20160427_154440.fits.gz,2016-04-27 15:43:00.000,2016-04-27 15:48:00.000,2016-04-27 15:55:00.000,B4.9,690.2529,-98.810334,150.0
2016-04-27 03:32:26,eis_l0_20160427_033226.fits.gz,2016-04-27 03:47:00.000,2016-04-27 03:51:00.000,2016-04-27 03:54:00.000,B7.2,-710.0901,277.380528,3897.897
2016-04-27 23:23:26,eis_l0_20160427_232326.fits.gz,2016-04-28 01:18:00.000,2016-04-28 01:25:00.000,2016-04-28 01:36:00.000,B8.1,0.0,74.007312,7380.0
2016-04-28 11:40:27,eis_l0_20160428_114027.fits.gz,2016-04-28 12:46:00.000,2016-04-28 12:51:00.000,2016-04-28 12:54:00.000,C1.9,0.0,73.22229,7380.0
2016-04-28 19:52:53,eis_l0_20160428_195253.fits.gz,2016-04-28 19:53:00.000,2016-04-28 19:57:00.000,2016-04-28 20:00:00.000,B5.6,0.0,72.732852,941.563
2016-04-28 23:08:33,eis_l0_20160428_230833.fits.gz,2016-04-28 23:18:00.000,2016-04-28 23:22:00.000,2016-04-28 23:25:00.000,B3.4,0.0,72.497274,941.563
