Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2016-01-05 16:32:00.000,2016-01-05 16:48:00.000,2016-01-05 16:59:00.000,B3.8,-990.1829587493556,49.18638267126367
2016-01-06 00:14:00.000,2016-01-06 00:25:00.000,2016-01-06 00:37:00.000,B4.4,-995.0197376559954,34.19545360052447
2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,-951.7841329902876,46.09405612671991
2016-01-08 00:04:00.000,2016-01-08 00:21:00.000,2016-01-08 00:28:00.000,B4.2,772.1209219490084,-288.1054151516122
2016-01-08 11:23:00.000,2016-01-08 11:31:00.000,2016-01-08 11:41:00.000,B8.6,50.52799387369581,101.89747647990792
2016-01-12 13:39:00.000,2016-01-12 13:53:00.000,2016-01-12 14:09:00.000,B5.3,22.91286874969773,97.76304302128628
2016-01-12 19:19:00.000,2016-01-12 19:31:00.000,2016-01-12 19:54:00.000,B3.3,92.588871557264,124.00051347861316
2016-01-13 07:05:00.000,2016-01-13 07:25:00.000,2016-01-13 07:43:00.000,B3.9,194.6946180666229,410.00732772146114
2016-01-13 14:57:00.000,2016-01-13 15:05:00.000,2016-01-13 15:13:00.000,B2.4,890.6187308181786,-318.578002825427
2016-01-15 15:18:00.000,2016-01-15 15:25:00.000,2016-01-15 15:31:00.000,C1.7,731.0928271942591,119.46514421722904
2016-01-15 21:59:00.000,2016-01-15 22:03:00.000,2016-01-15 22:05:00.000,C1.1,763.3740449418306,67.78015997533038
2016-01-16 03:32:00.000,2016-01-16 03:36:00.000,2016-01-16 03:39:00.000,B8.7,802.40356817127,77.28743184152592
2016-01-16 06:40:00.000,2016-01-16 06:57:00.000,2016-01-16 07:05:00.000,B6.0,-669.2608483019285,244.05136067826007
2016-01-16 13:20:00.000,2016-01-16 13:24:00.000,2016-01-16 13:27:00.000,B3.5,853.9802412979371,63.96147853273287
2016-01-19 20:47:00.000,2016-01-19 21:12:00.000,2016-01-19 21:44:00.000,B5.5,994.3951271531006,60.57063531264546
2016-01-20 08:45:00.000,2016-01-20 08:49:00.000,2016-01-20 09:00:00.000,B5.2,926.8149770991218,156.74908871769944
2016-01-21 13:22:00.000,2016-01-21 13:51:00.000,2016-01-21 14:19:00.000,C1.4,-476.3704811590724,-148.93773808713985
2016-01-26 17:04:00.000,2016-01-26 17:15:00.000,2016-01-26 18:40:00.000,C1.3,606.1270694216676,-272.87218311976943
2016-01-27 19:22:00.000,2016-01-27 19:27:00.000,2016-01-27 19:33:00.000,B5.3,-573.1003980033565,-278.442845563337
2016-01-28 03:18:00.000,2016-01-28 03:22:00.000,2016-01-28 03:25:00.000,B6.1,658.6162491998831,93.66747676554704
2016-01-29 16:33:00.000,2016-01-29 16:41:00.000,2016-01-29 16:49:00.000,C1.2,838.886836683167,193.4513203770341
2016-01-29 20:48:00.000,2016-01-29 21:46:00.000,2016-01-29 22:57:00.000,C2.0,943.844090372912,-331.2918875094222
2016-01-31 08:09:00.000,2016-01-31 08:13:00.000,2016-01-31 08:16:00.000,B5.3,971.1569880543608,89.43294180835538
2016-02-02 11:25:00.000,2016-02-02 11:30:00.000,2016-02-02 11:37:00.000,B3.6,-909.151544563938,266.78072771346814
2016-02-02 14:22:00.000,2016-02-02 14:52:00.000,2016-02-02 15:53:00.000,C1.2,-979.1282201204448,114.5240374944543
2016-02-03 12:03:00.000,2016-02-03 12:23:00.000,2016-02-03 12:42:00.000,C1.0,-817.771035182057,335.5742011988722
2016-02-04 12:16:00.000,2016-02-04 12:21:00.000,2016-02-04 12:25:00.000,C2.4,-315.8981302976608,-87.50569033012978
2016-02-05 13:05:00.000,2016-02-05 13:11:00.000,2016-02-05 13:17:00.000,C1.1,-949.4615486264228,223.6702104561924
2016-02-05 18:02:00.000,2016-02-05 18:07:00.000,2016-02-05 18:13:00.000,B7.7,-947.6425695291256,231.4670506074248
2016-02-05 19:00:00.000,2016-02-05 21:20:00.000,2016-02-05 23:49:00.000,C1.0,24.363780059984183,-87.72266931118551
2016-02-06 03:56:00.000,2016-02-06 04:21:00.000,2016-02-06 04:39:00.000,B8.5,107.79588924687695,-80.72187013958451
2016-02-07 11:54:00.000,2016-02-07 12:02:00.000,2016-02-07 12:12:00.000,C2.7,-594.1222566817887,294.19997004886244
2016-02-09 00:26:00.000,2016-02-09 00:31:00.000,2016-02-09 00:39:00.000,B7.4,345.136166125065,330.3539576445517
2016-01-01 04:38:00.000,2016-01-01 04:41:00.000,2016-01-01 04:51:00.000,B6.2,-957.7751455286052,230.23688989199303
2016-01-01 20:18:00.000,2016-01-01 20:21:00.000,2016-01-01 20:23:00.000,B5.5,873.6217757750776,-323.2563424252408
2016-02-09 11:58:00.000,2016-02-09 12:06:00.000,2016-02-09 12:21:00.000,B5.6,715.3972732790469,-171.6254967363861
2016-02-09 17:44:00.000,2016-02-09 17:47:00.000,2016-02-09 17:49:00.000,B5.6,968.079860328788,-154.82883755604385
2016-02-09 19:26:00.000,2016-02-09 19:39:00.000,2016-02-09 19:47:00.000,B9.1,-448.8840645835735,299.2533361903405
2016-02-10 02:43:00.000,2016-02-10 02:50:00.000,2016-02-10 02:55:00.000,B9.1,-348.6814802691806,292.4130155701306
2016-02-10 07:50:00.000,2016-02-10 08:01:00.000,2016-02-10 08:08:00.000,B6.3,-306.0731943824794,292.91014291814645
2016-02-10 14:39:00.000,2016-02-10 14:42:00.000,2016-02-10 14:44:00.000,B4.0,-242.99074495304376,322.16470364625366
2016-02-10 20:41:00.000,2016-02-10 20:48:00.000,2016-02-10 21:03:00.000,B5.9,100.68911351436036,245.72522296389567
2016-02-10 22:29:00.000,2016-02-10 22:35:00.000,2016-02-10 22:43:00.000,B5.8,93.548026023014,270.9471311295114
2016-02-11 20:18:00.000,2016-02-11 21:03:00.000,2016-02-11 21:28:00.000,C8.9,189.0313574061599,298.3227012106987
2016-02-12 06:27:00.000,2016-02-12 06:36:00.000,2016-02-12 06:55:00.000,C2.1,855.7019816010591,278.7170255674634
2016-02-13 10:58:00.000,2016-02-13 11:01:00.000,2016-02-13 11:06:00.000,B8.5,419.5625554141818,335.5755937163832
2016-02-13 13:32:00.000,2016-02-13 13:43:00.000,2016-02-13 13:58:00.000,B6.9,436.3592456037765,333.13539441162345
2016-02-14 08:30:00.000,2016-02-14 08:33:00.000,2016-02-14 08:36:00.000,C1.0,596.5902185510957,296.599485130565
2016-02-14 09:52:00.000,2016-02-14 10:25:00.000,2016-02-14 10:30:00.000,C6.9,639.8271604419424,308.49599246379745
2016-02-14 11:53:00.000,2016-02-14 11:57:00.000,2016-02-14 12:01:00.000,C1.4,617.5887427145879,294.14706733117265
2016-02-14 21:10:00.000,2016-02-14 21:18:00.000,2016-02-14 21:27:00.000,C2.4,701.538320000786,266.9393829253943
2016-02-15 10:41:00.000,2016-02-15 11:00:00.000,2016-02-15 11:06:00.000,M1.1,789.1266001448433,255.9273403517008
2016-02-15 17:46:00.000,2016-02-15 17:52:00.000,2016-02-15 18:00:00.000,C4.2,809.5370468847419,258.8790474679033
2016-02-16 10:36:00.000,2016-02-16 10:39:00.000,2016-02-16 10:41:00.000,B7.7,892.917524576256,244.8753476129501
2016-02-16 13:36:00.000,2016-02-16 13:52:00.000,2016-02-16 13:57:00.000,C1.9,896.0036296744266,280.8770362264489
2016-02-16 22:10:00.000,2016-02-16 22:15:00.000,2016-02-16 22:32:00.000,B8.2,924.1465545941204,255.00356102123533
2016-02-17 07:52:00.000,2016-02-17 07:56:00.000,2016-02-17 07:59:00.000,B9.1,943.8700284327152,221.9520990947352
2016-02-17 20:05:00.000,2016-02-17 20:22:00.000,2016-02-17 20:50:00.000,C4.6,972.6461853820084,209.87885208229025
2016-02-17 10:59:00.000,2016-02-17 11:04:00.000,2016-02-17 11:09:00.000,C1.0,930.755134992027,257.98698802238886
2016-02-17 11:30:00.000,2016-02-17 11:34:00.000,2016-02-17 11:37:00.000,C1.2,933.7624728786542,260.98150137191215
2016-02-17 11:48:00.000,2016-02-17 11:52:00.000,2016-02-17 11:57:00.000,B8.1,930.1416978040108,252.58887849489
2016-02-17 12:28:00.000,2016-02-17 12:40:00.000,2016-02-17 12:56:00.000,C1.3,941.5647774012816,261.5641543969295
2016-02-17 18:06:00.000,2016-02-17 18:13:00.000,2016-02-17 18:19:00.000,C7.4,949.902739738446,235.1395252998048
2016-02-18 01:49:00.000,2016-02-18 01:58:00.000,2016-02-18 02:04:00.000,C7.2,945.7085969177206,237.547008715115
2016-02-18 16:07:00.000,2016-02-18 16:44:00.000,2016-02-18 17:21:00.000,C1.1,955.3562425580232,256.727132956693
2016-02-19 12:36:00.000,2016-02-19 12:40:00.000,2016-02-19 12:52:00.000,B4.0,965.9572427036254,173.2886099232916
2016-02-21 04:23:00.000,2016-02-21 04:26:00.000,2016-02-21 04:29:00.000,B2.5,544.0493828203377,225.87658275678376
2016-02-21 10:10:00.000,2016-02-21 10:13:00.000,2016-02-21 10:21:00.000,B2.9,590.2459383922875,220.96418797417763
2016-02-28 11:31:00.000,2016-02-28 11:38:00.000,2016-02-28 11:52:00.000,B4.1,-35.43176878686063,-0.5029907564783914
2016-02-28 17:17:00.000,2016-02-28 17:21:00.000,2016-02-28 17:32:00.000,B2.6,31.2017544789826,8.338635805750632
2016-02-29 04:19:00.000,2016-02-29 04:30:00.000,2016-02-29 04:41:00.000,B6.9,53.90784390937903,-32.523403233387654
2016-02-29 16:43:00.000,2016-02-29 17:06:00.000,2016-02-29 17:27:00.000,B5.2,-1008.0074513473082,81.0456011689874
2016-03-01 17:34:00.000,2016-03-01 17:57:00.000,2016-03-01 18:03:00.000,B3.4,-950.9523686834144,100.11277701885425
2016-03-03 15:19:00.000,2016-03-03 15:50:00.000,2016-03-03 16:08:00.000,B5.2,-896.0843361099251,207.9997877059625
2016-03-05 10:48:00.000,2016-03-05 10:56:00.000,2016-03-05 11:04:00.000,B4.7,958.0280176017762,-132.5089199654065
2016-03-06 07:26:00.000,2016-03-06 07:30:00.000,2016-03-06 07:33:00.000,B3.1,-1242.919961885782,677.0786573974061
2016-03-06 12:33:00.000,2016-03-06 13:07:00.000,2016-03-06 13:14:00.000,B4.3,336.3434054498292,299.7692692385717
2016-03-06 18:02:00.000,2016-03-06 18:05:00.000,2016-03-06 18:08:00.000,B2.7,421.5688592969852,303.7645806712571
2016-03-08 13:03:00.000,2016-03-08 13:06:00.000,2016-03-08 13:08:00.000,C1.5,499.1686774460582,131.34668236040275
2016-03-08 22:34:00.000,2016-03-08 22:39:00.000,2016-03-08 22:42:00.000,B4.1,-966.9401726506184,112.06379368063658
2016-03-10 18:27:00.000,2016-03-10 18:30:00.000,2016-03-10 18:32:00.000,B3.3,-931.5042909386102,124.581178084922
2016-03-13 21:44:00.000,2016-03-13 21:48:00.000,2016-03-13 21:52:00.000,B6.4,-79.38100286456756,425.6684248228297
2016-03-14 11:03:00.000,2016-03-14 11:11:00.000,2016-03-14 11:20:00.000,B6.9,745.501947267424,314.4643819643921
2016-03-14 22:41:00.000,2016-03-14 22:46:00.000,2016-03-14 22:53:00.000,B5.1,813.8374214718564,283.0965490982398
2016-03-15 03:47:00.000,2016-03-15 04:21:00.000,2016-03-15 04:52:00.000,B4.3,-942.6337934900076,300.51544046535673
2016-03-15 16:47:00.000,2016-03-15 16:51:00.000,2016-03-15 16:54:00.000,B6.4,254.2934615604632,430.8679067148118
2016-03-16 06:34:00.000,2016-03-16 06:46:00.000,2016-03-16 06:57:00.000,C2.2,942.089656886734,212.57511116914228
2016-03-16 19:52:00.000,2016-03-16 19:55:00.000,2016-03-16 19:57:00.000,B4.3,308.88180934474,172.0901709555671
2016-03-17 16:13:00.000,2016-03-17 16:16:00.000,2016-03-17 16:22:00.000,B3.5,-882.6877282485366,273.9670389475692
2016-03-20 11:33:00.000,2016-03-20 11:40:00.000,2016-03-20 11:44:00.000,B3.5,-938.6227375362068,-18.315974647492087
2016-03-23 02:59:00.000,2016-03-23 03:54:00.000,2016-03-23 04:45:00.000,C1.1,63.48236444393656,450.9620450440639
2016-03-23 22:41:00.000,2016-03-23 22:51:00.000,2016-03-23 22:56:00.000,B4.2,-978.2501987314316,-37.08994177830256
2016-03-26 07:34:00.000,2016-03-26 07:37:00.000,2016-03-26 07:41:00.000,B1.7,-816.7959101805463,-15.610925104743815
2016-03-27 16:33:00.000,2016-03-27 16:38:00.000,2016-03-27 16:42:00.000,B4.8,882.5620050694479,286.14249566919744
2016-03-28 07:52:00.000,2016-03-28 07:57:00.000,2016-03-28 08:10:00.000,B3.7,-435.9962171709631,-14.346077026889787
2016-03-28 18:38:00.000,2016-03-28 18:44:00.000,2016-03-28 19:00:00.000,B3.4,923.9573034434976,281.24138671231697
2016-03-29 14:48:00.000,2016-03-29 14:56:00.000,2016-03-29 15:10:00.000,B3.5,932.993853793738,295.6203804591712
2016-03-30 16:04:00.000,2016-03-30 16:11:00.000,2016-03-30 16:16:00.000,B1.5,23.08229147749754,-16.648523196347565
2016-04-01 02:50:00.000,2016-04-01 02:54:00.000,2016-04-01 02:56:00.000,B1.1,366.9318937714589,-22.274419210248443
2016-04-02 12:11:00.000,2016-04-02 12:17:00.000,2016-04-02 12:22:00.000,B2.1,834.8509419267896,159.63280203348165
2016-04-03 23:52:00.000,2016-04-04 00:06:00.000,2016-04-04 00:17:00.000,B3.1,-104.8202973343432,200.298581516322
2016-04-04 12:43:00.000,2016-04-04 12:48:00.000,2016-04-04 12:56:00.000,B2.0,-967.3994371669831,88.12368757970792
2016-04-06 16:39:00.000,2016-04-06 16:52:00.000,2016-04-06 17:13:00.000,C1.4,-958.8615605307276,145.10933746971227
2016-04-07 13:32:00.000,2016-04-07 13:37:00.000,2016-04-07 13:44:00.000,B7.7,-949.7911468807142,173.89163246604684
2016-04-10 00:31:00.000,2016-04-10 00:44:00.000,2016-04-10 00:47:00.000,C1.1,-793.6416319096461,217.7227853978689
2016-04-10 05:49:00.000,2016-04-10 09:34:00.000,2016-04-10 13:04:00.000,C1.5,-832.7161107417196,189.60999289855224
2016-04-11 01:34:00.000,2016-04-11 02:02:00.000,2016-04-11 03:07:00.000,C1.1,-607.3088506462518,343.2963866151134
2016-04-11 18:28:00.000,2016-04-11 18:34:00.000,2016-04-11 18:41:00.000,C1.0,-491.2412382166367,195.992936384196
2016-04-11 21:59:00.000,2016-04-11 22:12:00.000,2016-04-11 22:19:00.000,B9.3,-466.0365779616404,195.93316088765488
2016-04-14 13:21:00.000,2016-04-14 13:32:00.000,2016-04-14 13:44:00.000,C1.8,215.8831813807193,277.1103612257507
2016-04-15 06:14:00.000,2016-04-15 06:26:00.000,2016-04-15 06:34:00.000,B7.7,215.90888132691555,287.9124504915359
2016-04-15 12:37:00.000,2016-04-15 12:42:00.000,2016-04-15 12:44:00.000,B7.7,308.3659896891686,304.4929339159166
2016-04-15 23:57:00.000,2016-04-16 00:05:00.000,2016-04-16 00:16:00.000,B7.9,361.8473642501991,334.36986483562566
2016-04-17 00:53:00.000,2016-04-17 00:57:00.000,2016-04-17 01:00:00.000,B9.6,656.4202754717102,281.3083179932585
2016-04-18 00:14:00.000,2016-04-18 00:29:00.000,2016-04-18 00:39:00.000,M6.7,817.7152791642594,226.3129822345068
2016-04-19 12:18:00.000,2016-04-19 12:34:00.000,2016-04-19 12:42:00.000,B5.4,903.6351549408496,269.9108952434904
2016-04-19 19:26:00.000,2016-04-19 19:34:00.000,2016-04-19 19:42:00.000,B4.3,893.3819101734259,248.33083568811028
