EIS flare times,EIS filename,Start Time,Peak Time,End Time,Class,hpc x,hpc y,study_durations
2014-02-14 08:59:08,eis_l0_20140214_085908.fits.gz,2014-02-14 08:59:00.000,2014-02-14 09:05:00.000,2014-02-14 09:12:00.000,C2.2,0.0,115.4208,162.0
2014-02-14 10:36:48,eis_l0_20140214_103648.fits.gz,2014-02-14 10:36:00.000,2014-02-14 10:41:00.000,2014-02-14 10:51:00.000,C7.2,0.0,115.4706,3595.497
2014-04-02 05:42:18,eis_l0_20140402_054218.fits.gz,2014-04-02 05:57:00.000,2014-04-02 06:08:00.000,2014-04-02 06:17:00.000,C3.5,-670.32,-90.3492,3595.497
2014-02-17 09:51:48,eis_l0_20140217_095148.fits.gz,2014-02-17 09:29:00.000,2014-02-17 09:44:00.000,2014-02-17 09:53:00.000,C1.7,0.0,117.4656,324.825
2014-02-18 23:50:20,eis_l0_20140218_235020.fits.gz,2014-02-19 00:31:00.000,2014-02-19 00:35:00.000,2014-02-19 00:38:00.000,C1.2,812.268,-157.8564,7795.793
2014-02-19 01:54:26,eis_l0_20140219_015426.fits.gz,2014-02-19 01:56:00.000,2014-02-19 02:01:00.000,2014-02-19 02:04:00.000,C3.0,-815.406,-141.1572,1500.0
2014-02-19 10:02:26,eis_l0_20140219_100226.fits.gz,2014-02-19 10:11:00.000,2014-02-19 10:25:00.000,2014-02-19 10:31:00.000,C2.5,0.0,118.6476,12347.513
2014-02-19 22:02:39,eis_l0_20140219_220239.fits.gz,2014-02-19 22:20:00.000,2014-02-19 22:24:00.000,2014-02-19 22:28:00.000,C1.4,0.0,118.9182,1500.0
2014-02-20 07:16:38,eis_l0_20140220_071638.fits.gz,2014-02-20 07:26:00.000,2014-02-20 07:56:00.000,2014-02-20 08:25:00.000,M3.0,897.198,-215.973,1500.0
2014-02-20 21:59:57,eis_l0_20140220_215957.fits.gz,2014-02-20 22:01:00.000,2014-02-20 22:34:00.000,2014-02-20 22:41:00.000,C1.6,0.0,119.418,3897.897
2014-02-23 06:10:19,eis_l0_20140223_061019.fits.gz,2014-02-23 05:50:00.000,2014-02-23 06:10:00.000,2014-02-23 06:36:00.000,M1.1,0.0,120.45,12.465
2014-02-23 16:44:39,eis_l0_20140223_164439.fits.gz,2014-02-23 16:41:00.000,2014-02-23 16:58:00.000,2014-02-23 17:03:00.000,C1.7,0.0,120.627,21.645
2014-02-24 03:45:42,eis_l0_20140224_034542.fits.gz,2014-02-24 03:42:00.000,2014-02-24 04:00:00.000,2014-02-24 04:16:00.000,C2.4,0.0,120.7986,21.645
2014-02-28 17:08:03,eis_l0_20140228_170803.fits.gz,2014-02-28 17:08:00.000,2014-02-28 17:12:00.000,2014-02-28 17:15:00.000,C2.7,0.0,122.07,17428.782
2014-03-01 04:36:35,eis_l0_20140301_043635.fits.gz,2014-03-01 04:33:00.000,2014-03-01 04:36:00.000,2014-03-01 04:38:00.000,C1.9,0.0,122.157,1500.0
2014-03-03 02:12:32,eis_l0_20140303_021232.fits.gz,2014-03-03 02:20:00.000,2014-03-03 02:24:00.000,2014-03-03 02:27:00.000,C2.0,421.659,243.0018,1500.0
2014-03-03 10:09:49,eis_l0_20140303_100949.fits.gz,2014-03-03 10:49:00.000,2014-03-03 10:53:00.000,2014-03-03 11:09:00.000,C2.0,0.0,122.4546,17428.782
2014-03-04 10:46:59,eis_l0_20140304_104659.fits.gz,2014-03-04 11:17:00.000,2014-03-04 11:24:00.000,2014-03-04 11:38:00.000,C7.6,0.0,122.526,3739.483
2014-03-04 18:15:06,eis_l0_20140304_181506.fits.gz,2014-03-04 18:04:00.000,2014-03-04 18:35:00.000,2014-03-04 19:13:00.000,C5.5,0.0,122.5386,12.465
2014-03-05 09:46:50,eis_l0_20140305_094650.fits.gz,2014-03-05 09:58:00.000,2014-03-05 10:01:00.000,2014-03-05 10:04:00.000,C1.1,0.0,122.5566,17428.782
2014-03-05 17:47:38,eis_l0_20140305_174738.fits.gz,2014-03-05 17:32:00.000,2014-03-05 17:40:00.000,2014-03-05 17:50:00.000,C1.6,-338.9628,328.0464,12.465
2014-03-07 18:26:04,eis_l0_20140307_182604.fits.gz,2014-03-07 18:14:00.000,2014-03-07 18:57:00.000,2014-03-07 19:17:00.000,C2.1,0.0,122.4876,12347.513
2014-03-08 17:59:16,eis_l0_20140308_175916.fits.gz,2014-03-08 17:54:00.000,2014-03-08 18:00:00.000,2014-03-08 18:15:00.000,C2.0,-837.192,-283.5702,12.465
2014-03-09 02:58:04,eis_l0_20140309_025804.fits.gz,2014-03-09 01:59:00.000,2014-03-09 03:17:00.000,2014-03-09 03:28:00.000,C3.0,-822.618,-262.0434,1500.0
2014-03-09 04:35:04,eis_l0_20140309_043504.fits.gz,2014-03-09 04:41:00.000,2014-03-09 04:48:00.000,2014-03-09 04:52:00.000,C6.5,-808.2,-258.4872,1500.0
2014-03-09 10:35:25,eis_l0_20140309_103525.fits.gz,2014-03-09 10:39:00.000,2014-03-09 10:45:00.000,2014-03-09 10:49:00.000,C1.9,0.0,122.3106,17428.782
2014-03-10 00:23:38,eis_l0_20140310_002338.fits.gz,2014-03-10 00:19:00.000,2014-03-10 00:26:00.000,2014-03-10 00:33:00.000,M1.1,-721.614,-241.7778,1500.0
2014-03-10 06:42:44,eis_l0_20140310_064244.fits.gz,2014-03-10 07:29:00.000,2014-03-10 07:47:00.000,2014-03-10 08:06:00.000,C3.9,586.0872,356.07,3897.897
2014-03-11 12:03:41,eis_l0_20140311_120341.fits.gz,2014-03-11 11:58:00.000,2014-03-11 12:07:00.000,2014-03-11 12:14:00.000,M1.7,0.0,121.9512,3739.483
2014-03-12 02:53:53,eis_l0_20140312_025353.fits.gz,2014-03-12 02:30:00.000,2014-03-12 02:51:00.000,2014-03-12 03:28:00.000,C1.4,0.0,121.8156,144.299
2014-03-12 16:19:32,eis_l0_20140312_161932.fits.gz,2014-03-12 17:20:00.000,2014-03-12 17:40:00.000,2014-03-12 17:54:00.000,C5.3,892.65,296.2956,17428.782
2014-03-13 19:03:09,eis_l0_20140313_190309.fits.gz,2014-03-13 19:03:00.000,2014-03-13 19:19:00.000,2014-03-13 19:30:00.000,M1.2,0.0,121.365,270.0
2014-03-14 23:50:01,eis_l0_20140314_235001.fits.gz,2014-03-15 00:20:00.000,2014-03-15 00:26:00.000,2014-03-15 00:30:00.000,C3.1,0.0,120.9738,3739.483
2014-03-14 09:32:11,eis_l0_20140314_093211.fits.gz,2014-03-14 08:32:00.000,2014-03-14 10:21:00.000,2014-03-14 10:42:00.000,C5.0,0.0,121.1916,270.0
2014-03-15 01:50:37,eis_l0_20140315_015037.fits.gz,2014-03-15 02:52:00.000,2014-03-15 02:56:00.000,2014-03-15 03:02:00.000,C1.5,0.0,120.9378,3739.483
2014-03-15 03:27:03,eis_l0_20140315_032703.fits.gz,2014-03-15 03:18:00.000,2014-03-15 03:21:00.000,2014-03-15 03:30:00.000,C1.3,0.0,120.9312,270.0
2014-03-15 16:26:20,eis_l0_20140315_162620.fits.gz,2014-03-15 17:06:00.000,2014-03-15 17:15:00.000,2014-03-15 17:33:00.000,C6.1,914.814,120.5424,3595.497
2014-03-17 07:21:03,eis_l0_20140317_072103.fits.gz,2014-03-17 08:24:00.000,2014-03-17 08:29:00.000,2014-03-17 08:31:00.000,C1.5,0.0,120.0738,7795.793
2014-03-17 20:53:42,eis_l0_20140317_205342.fits.gz,2014-03-17 23:03:00.000,2014-03-17 23:12:00.000,2014-03-17 23:22:00.000,C1.8,0.0,119.8062,7972.821
2014-03-19 18:49:49,eis_l0_20140319_184949.fits.gz,2014-03-19 18:41:00.000,2014-03-19 18:44:00.000,2014-03-19 18:51:00.000,C2.2,-648.444,-165.6972,639.825
2014-03-20 02:37:49,eis_l0_20140320_023749.fits.gz,2014-03-20 02:35:00.000,2014-03-20 02:38:00.000,2014-03-20 02:40:00.000,C2.4,0.0,118.7586,639.825
2014-03-21 15:12:20,eis_l0_20140321_151220.fits.gz,2014-03-21 15:50:00.000,2014-03-21 16:05:00.000,2014-03-21 16:29:00.000,C1.0,0.0,117.8988,17428.782
2014-03-22 13:04:48,eis_l0_20140322_130448.fits.gz,2014-03-22 12:59:00.000,2014-03-22 13:03:00.000,2014-03-22 13:06:00.000,C1.4,336.1002,-125.8158,1171.212
2014-03-23 01:41:35,eis_l0_20140323_014135.fits.gz,2014-03-23 01:38:00.000,2014-03-23 01:45:00.000,2014-03-23 01:53:00.000,C1.4,0.0,117.0462,1500.0
2014-03-23 23:16:59,eis_l0_20140323_231659.fits.gz,2014-03-23 23:33:00.000,2014-03-24 00:10:00.000,2014-03-24 00:51:00.000,C4.5,0.0,116.457,1500.0
2014-03-24 00:42:07,eis_l0_20140324_004207.fits.gz,2014-03-23 23:33:00.000,2014-03-24 00:10:00.000,2014-03-24 00:51:00.000,C4.5,0.0,116.457,1500.0
2014-03-25 06:08:01,eis_l0_20140325_060801.fits.gz,2014-03-25 06:07:00.000,2014-03-25 06:10:00.000,2014-03-25 06:12:00.000,C1.2,0.0,115.587,12.465
2014-03-25 22:17:03,eis_l0_20140325_221703.fits.gz,2014-03-25 23:45:00.000,2014-03-25 23:56:00.000,2014-03-26 00:05:00.000,C1.0,0.0,115.0602,7972.821
2014-04-01 23:32:27,eis_l0_20140401_233227.fits.gz,2014-04-01 23:32:00.000,2014-04-01 23:35:00.000,2014-04-01 23:37:00.000,C1.0,0.0,109.158,324.825
2014-03-26 03:36:42,eis_l0_20140326_033642.fits.gz,2014-03-26 03:18:00.000,2014-03-26 03:26:00.000,2014-03-26 03:39:00.000,C1.4,0.0,114.9516,3897.897
2014-03-27 18:49:20,eis_l0_20140327_184920.fits.gz,2014-03-27 20:20:00.000,2014-03-27 20:29:00.000,2014-03-27 20:38:00.000,C4.8,857.004,-170.1558,17428.782
2014-03-28 09:33:20,eis_l0_20140328_093320.fits.gz,2014-03-28 08:31:00.000,2014-03-28 13:12:00.000,2014-03-28 13:17:00.000,C1.1,0.0,113.241,270.0
2014-03-28 10:35:27,eis_l0_20140328_103527.fits.gz,2014-03-28 08:31:00.000,2014-03-28 13:12:00.000,2014-03-28 13:17:00.000,C1.1,0.0,113.241,7795.793
2014-03-29 02:03:08,eis_l0_20140329_020308.fits.gz,2014-03-29 01:54:00.000,2014-03-29 02:11:00.000,2014-03-29 02:45:00.000,C2.4,0.0,112.647,1500.0
2014-03-29 11:36:06,eis_l0_20140329_113606.fits.gz,2014-03-29 11:31:00.000,2014-03-29 11:34:00.000,2014-03-29 11:37:00.000,C1.2,865.056,-260.5812,3739.483
2014-03-29 22:34:21,eis_l0_20140329_223421.fits.gz,2014-03-29 21:41:00.000,2014-03-29 22:48:00.000,2014-03-29 23:45:00.000,C2.1,0.0,111.9504,688.948
2014-04-02 06:08:15,eis_l0_20140402_060815.fits.gz,2014-04-02 05:57:00.000,2014-04-02 06:08:00.000,2014-04-02 06:17:00.000,C3.5,-670.32,-90.3492,12.465
2014-03-30 18:12:26,eis_l0_20140330_181226.fits.gz,2014-03-30 18:20:00.000,2014-03-30 18:24:00.000,2014-03-30 18:30:00.000,C1.5,0.0,111.1998,3591.984
2014-03-31 06:21:12,eis_l0_20140331_062112.fits.gz,2014-03-31 07:20:00.000,2014-03-31 08:07:00.000,2014-03-31 08:18:00.000,M1.4,904.5,-223.1196,3591.984
2014-04-04 20:47:33,eis_l0_20140404_204733.fits.gz,2014-04-04 21:44:00.000,2014-04-04 21:51:00.000,2014-04-04 21:55:00.000,C1.0,0.0,106.23,7380.0
2014-04-05 18:16:20,eis_l0_20140405_181620.fits.gz,2014-04-05 18:21:00.000,2014-04-05 18:27:00.000,2014-04-05 18:32:00.000,C1.0,0.0,105.3204,7795.793
2014-04-06 08:45:33,eis_l0_20140406_084533.fits.gz,2014-04-06 08:38:00.000,2014-04-06 09:35:00.000,2014-04-06 10:04:00.000,B5.7,0.0,104.6778,7380.0
2014-04-06 18:24:48,eis_l0_20140406_182448.fits.gz,2014-04-06 18:21:00.000,2014-04-06 18:30:00.000,2014-04-06 18:38:00.000,C1.0,0.0,104.2344,12.465
2014-04-09 17:55:20,eis_l0_20140409_175520.fits.gz,2014-04-09 18:08:00.000,2014-04-09 18:53:00.000,2014-04-09 19:44:00.000,C1.9,0.0,100.812,3416.0
2014-04-09 18:58:40,eis_l0_20140409_185840.fits.gz,2014-04-09 18:08:00.000,2014-04-09 18:53:00.000,2014-04-09 19:44:00.000,C1.9,0.0,100.812,3416.0
2014-04-10 18:08:17,eis_l0_20140410_180817.fits.gz,2014-04-10 17:49:00.000,2014-04-10 18:17:00.000,2014-04-10 18:56:00.000,C3.6,0.0,99.627,12.465
2014-04-11 06:29:20,eis_l0_20140411_062920.fits.gz,2014-04-11 09:22:00.000,2014-04-11 09:29:00.000,2014-04-11 09:36:00.000,C1.9,-368.6154,-93.1326,12347.513
2014-04-11 10:02:40,eis_l0_20140411_100240.fits.gz,2014-04-11 11:17:00.000,2014-04-11 11:24:00.000,2014-04-11 11:32:00.000,C9.4,0.0,98.736,17428.782
2014-04-11 15:07:33,eis_l0_20140411_150733.fits.gz,2014-04-11 14:14:00.000,2014-04-11 15:01:00.000,2014-04-11 15:20:00.000,C5.3,0.0,98.5842,3897.897
2014-04-12 15:47:06,eis_l0_20140412_154706.fits.gz,2014-04-12 15:39:00.000,2014-04-12 16:20:00.000,2014-04-12 16:34:00.000,B8.1,0.0,97.2576,270.0
2014-04-15 23:44:20,eis_l0_20140415_234420.fits.gz,2014-04-15 23:43:00.000,2014-04-15 23:49:00.000,2014-04-15 23:52:00.000,C1.6,-271.0938,-161.5062,639.825
2014-04-16 01:15:34,eis_l0_20140416_011534.fits.gz,2014-04-16 01:10:00.000,2014-04-16 01:18:00.000,2014-04-16 01:34:00.000,C1.9,-303.2238,-146.0142,639.825
2014-04-16 01:52:03,eis_l0_20140416_015203.fits.gz,2014-04-16 01:52:00.000,2014-04-16 01:59:00.000,2014-04-16 02:07:00.000,C3.0,-49.32612,-91.413,639.825
2014-04-16 02:53:25,eis_l0_20140416_025325.fits.gz,2014-04-16 03:03:00.000,2014-04-16 03:08:00.000,2014-04-16 03:16:00.000,C4.1,0.0,92.694,639.825
2014-04-16 05:02:47,eis_l0_20140416_050247.fits.gz,2014-04-16 04:57:00.000,2014-04-16 05:08:00.000,2014-04-16 05:14:00.000,C2.9,0.0,92.5866,639.825
