Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2017-01-04 02:34:00.000,2017-01-04 02:39:00.000,2017-01-04 02:50:00.000,B1.8,827.9703883424413,-104.16166178174744
2017-01-10 12:56:00.000,2017-01-10 13:00:00.000,2017-01-10 13:04:00.000,B8.8,919.4567806813852,253.8998032674101
2017-01-16 01:41:00.000,2017-01-16 01:44:00.000,2017-01-16 01:48:00.000,B1.3,-640.4250925218221,214.4088346099233
2017-01-20 07:51:00.000,2017-01-20 08:36:00.000,2017-01-20 08:44:00.000,B2.7,-842.629815637134,226.8958493122061
2017-01-20 15:09:00.000,2017-01-20 15:16:00.000,2017-01-20 15:20:00.000,B3.1,-793.9916627896018,239.3812750510896
2017-01-21 07:02:00.000,2017-01-21 07:05:00.000,2017-01-21 07:09:00.000,B8.4,-687.1275790343061,258.329052476459
2017-01-21 13:19:00.000,2017-01-21 13:26:00.000,2017-01-21 13:30:00.000,C1.8,-634.9466102451552,246.8007318629932
2017-01-25 02:15:00.000,2017-01-25 02:20:00.000,2017-01-25 02:24:00.000,B4.6,-807.5258614446502,311.3699883256278
2017-01-25 03:54:00.000,2017-01-25 03:58:00.000,2017-01-25 04:02:00.000,B2.4,-787.1291154823266,308.3221840692404
2017-01-25 16:48:00.000,2017-01-25 16:53:00.000,2017-01-25 16:59:00.000,B4.6,529.1443012461011,112.56779755358778
2017-01-25 19:22:00.000,2017-01-25 19:32:00.000,2017-01-25 19:42:00.000,B3.8,-620.9778805526439,454.59096336484737
2017-01-25 21:22:00.000,2017-01-25 21:28:00.000,2017-01-25 21:32:00.000,B8.5,-727.9842763482593,363.7135686027465
2017-01-26 03:48:00.000,2017-01-26 03:52:00.000,2017-01-26 03:57:00.000,B2.2,-652.6370439699385,336.8060372503505
2017-01-28 20:56:00.000,2017-01-28 21:09:00.000,2017-01-28 21:21:00.000,C2.8,952.7319348734852,121.111108045334
2017-02-06 16:16:00.000,2017-02-06 16:22:00.000,2017-02-06 16:31:00.000,B1.5,-896.0511963381432,119.26883305200016
2017-02-09 09:32:00.000,2017-02-09 09:37:00.000,2017-02-09 09:39:00.000,B3.0,-339.89169352594763,311.76906045274023
2017-02-09 10:32:00.000,2017-02-09 10:35:00.000,2017-02-09 10:37:00.000,B1.5,-332.70048222132027,307.5510816679553
2017-02-15 20:48:00.000,2017-02-15 20:51:00.000,2017-02-15 20:54:00.000,B1.0,872.0610820230547,248.9368152274196
2017-02-22 01:40:00.000,2017-02-22 01:51:00.000,2017-02-22 02:02:00.000,B6.8,-763.8563792200293,376.1265264542468
2017-02-22 13:03:00.000,2017-02-22 13:27:00.000,2017-02-22 13:38:00.000,C4.1,-695.410159552237,390.36557508413904
2017-02-23 00:45:00.000,2017-02-23 01:05:00.000,2017-02-23 01:20:00.000,B4.4,-624.5457305463497,412.398403041336
