study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
544,2017-07-09 23:32:35,B3.6,-399.2865545267705,-191.4428976403691,-404.1759948730469,-256.10699462890625,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20170709_233235.data.h5,-649.7825012207031,-158.56948852539062,-512.1069946289062,-0.10699462890625
544,2017-07-11 00:08:35,B3.2,-149.4840817656368,-126.03043473178845,-194.0449981689453,-262.364013671875,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20170711_000835.data.h5,-439.65150451660156,51.56150817871094,-518.364013671875,-6.364013671875
544,2017-07-11 01:45:48,B4.9,-137.61447974224575,-181.26906870312223,-179.75399780273438,-262.75,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20170711_014548.data.h5,-425.3605041503906,65.85250854492188,-518.75,-6.75
568,2017-07-13 04:36:13,B5.5,347.79411374856403,-214.840053021792,258.52899169921875,-338.06298828125,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170713_043613.data.h5,128.2379913330078,388.8199920654297,-594.06298828125,-82.06298828125
568,2017-07-14 00:18:13,C1.4,485.9822348237015,-146.75986353224903,419.0849914550781,-310.20098876953125,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170714_001813.data.h5,288.7939910888672,549.3759918212891,-566.2009887695312,-54.20098876953125
568,2017-07-14 00:18:13,M2.4,522.0200405442608,-208.2132494016301,419.0849914550781,-310.20098876953125,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170714_001813.data.h5,288.7939910888672,549.3759918212891,-566.2009887695312,-54.20098876953125
461,2017-07-14 02:49:40,M2.4,522.0200405442608,-208.2132494016301,450.7460021972656,-189.5829925537109,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20170714_024940.data.h5,360.88999938964844,540.6020050048828,-265.58299255371094,-113.58299255371091
437,2017-07-15 15:35:22,B4.4,766.3764479925693,-116.32379188244413,740.0560302734375,-233.6360015869141,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20170715_153522.data.h5,620.2480316162109,859.8640289306641,-489.63600158691406,22.36399841308591
437,2017-07-15 19:03:23,C5.8,820.4400844159687,-93.64965924140316,758.1920166015625,-232.16799926757807,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20170715_190323.data.h5,638.3840179443359,878.0000152587891,-488.16799926757807,23.832000732421932
437,2017-07-16 17:53:26,C1.2,908.0844183411116,-81.25867390305358,856.4509887695312,-217.7270050048828,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20170716_175326.data.h5,736.6429901123047,976.2589874267578,-473.7270050048828,38.27299499511719
437,2017-07-17 16:55:54,C1.2,992.4170603653504,-198.4784073928073,912.9010009765624,-202.35499572753903,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20170717_165554.data.h5,793.0930023193358,1032.708999633789,-458.35499572753906,53.645004272460966
437,2017-07-18 02:43:12,B5.6,944.6961543101528,-78.9442701634669,923.0029907226562,-195.2480010986328,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20170718_024312.data.h5,803.1949920654297,1042.8109893798828,-451.2480010986328,60.75199890136719
474,2017-07-19 23:47:14,C1.4,951.8207507883284,-110.7681887496998,943.2210083007812,-191.6219940185547,239.61599731445312,304.0,Flare,FlareResponse01,eis_20170719_234714.data.h5,823.4130096435547,1063.0290069580078,-343.6219940185547,-39.62199401855469
568,2017-08-03 18:51:44,B1.6,-768.0465824226849,-111.8157624031095,-744.9439697265625,-194.35499572753903,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170803_185144.data.h5,-875.2349700927734,-614.6529693603516,-450.35499572753906,61.645004272460966
568,2017-08-18 07:46:40,B9.5,-523.9060711341444,110.60338546084684,-486.5249938964844,67.97480010986328,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170818_074640.data.h5,-616.8159942626953,-356.23399353027344,-188.02519989013672,323.9748001098633
568,2017-08-19 11:45:13,C1.0,-166.9082086898852,82.74168695255469,-271.3500061035156,-40.73989868164063,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170819_114513.data.h5,-401.64100646972656,-141.0590057373047,-296.7398986816406,215.26010131835938
568,2017-08-20 07:20:19,C2.9,-30.503959911409765,57.34779038429304,-99.15350341796876,-43.98849868774414,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170820_072019.data.h5,-229.4445037841797,31.137496948242173,-299.98849868774414,212.01150131225586
568,2017-08-23 19:10:26,C1.2,-594.0649727981072,32.897171654862994,-617.1580200195312,-128.02099609375,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170823_191026.data.h5,-747.4490203857422,-486.8670196533203,-384.02099609375,127.97900390625
568,2017-08-25 11:55:13,B3.8,-209.40068206214343,30.77263432585601,-276.697998046875,-114.75900268554688,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170825_115513.data.h5,-406.98899841308594,-146.40699768066406,-370.7590026855469,141.24099731445312
568,2017-08-26 01:05:13,B2.9,-176.48274424741976,-5.913691910019834,-157.62399291992188,-120.23500061035156,260.5820007324219,512.0,Active Region,HPW021VEL260x512v1,eis_20170826_010513.data.h5,-287.9149932861328,-27.332992553710938,-376.23500061035156,135.76499938964844
475,2017-09-06 19:13:08,M1.4,591.6627230655585,-231.26721114703403,465.947998046875,-215.5290069580078,266.0,304.0,Flare,Flare266_Hunter01,eis_20170906_191308.data.h5,332.947998046875,598.947998046875,-367.5290069580078,-63.52900695800781
475,2017-09-07 21:23:17,C5.4,750.0025289100544,-267.65415499072094,642.0670166015625,-220.00999450683597,266.0,304.0,Flare,Flare266_Hunter01,eis_20170907_212317.data.h5,509.0670166015625,775.0670166015625,-372.00999450683594,-68.00999450683597
476,2017-09-24 23:31:53,B2.7,-298.75025798007846,-323.85206120986834,-417.3200073242188,-287.95001220703125,239.61599731445312,512.0,Quiet Sun,HPW021_VEL_240x512v2,eis_20170924_233153.data.h5,-537.1280059814453,-297.51200866699224,-543.9500122070312,-31.95001220703125
476,2017-09-27 13:02:41,B2.4,-666.4197143418714,-241.9528550967224,-665.4860229492188,-283.302001953125,239.61599731445312,512.0,Quiet Sun,HPW021_VEL_240x512v2,eis_20170927_130241.data.h5,-785.2940216064453,-545.6780242919922,-539.302001953125,-27.302001953125
476,2017-09-29 13:02:42,B2.2,-274.0526219955645,-284.9039848508021,-334.6340026855469,-313.9700012207031,239.61599731445312,512.0,Quiet Sun,HPW021_VEL_240x512v2,eis_20170929_130242.data.h5,-454.44200134277344,-214.8260040283203,-569.9700012207031,-57.970001220703125
569,2017-10-06 00:40:12,B1.6,799.7711254462309,143.0643316134314,768.1900024414062,114.70999908447266,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20171006_004012.data.h5,637.8990020751953,898.4810028076172,-141.29000091552734,370.70999908447266
569,2017-10-07 04:25:25,B1.2,910.83396277811,161.3992363936539,869.5390014648438,140.58799743652344,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20171007_042525.data.h5,739.2480010986328,999.8300018310547,-115.41200256347656,396.58799743652344
569,2017-10-08 03:23:40,B1.1,949.1789878605864,156.04705542642176,905.4439697265624,57.54729843139648,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20171008_032340.data.h5,775.1529693603514,1035.7349700927734,-198.45270156860352,313.5472984313965
569,2017-10-09 02:22:39,B1.4,952.8259745814548,175.2398523428097,925.6610107421876,66.66940307617188,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20171009_022239.data.h5,795.3700103759767,1055.9520111083984,-189.33059692382812,322.6694030761719
373,2017-11-16 12:24:06,B3.7,-756.6515290716197,-198.55083375778744,-738.4299926757812,-166.468994140625,257.5870056152344,256.0,Active Region,VHH_SlowAR_2h20_DPCM,eis_20171116_122406.data.h5,-867.2234954833984,-609.6364898681641,-294.468994140625,-38.468994140625
373,2017-11-16 23:27:38,B6.2,-686.5698178152088,-202.8694454279029,-669.2930297851562,-169.5590057373047,257.5870056152344,256.0,Active Region,VHH_SlowAR_2h20_DPCM,eis_20171116_232738.data.h5,-798.0865325927734,-540.4995269775391,-297.5590057373047,-41.55900573730469
569,2017-11-23 09:11:13,B1.7,650.5352665677119,-197.64173085478788,582.8200073242188,-189.802001953125,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20171123_091113.data.h5,452.5290069580078,713.1110076904297,-445.802001953125,66.197998046875
569,2017-11-27 11:04:07,B2.9,438.08301618038735,236.24994571362225,409.2449951171875,201.68899536132807,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20171127_110407.data.h5,278.95399475097656,539.5359954833984,-54.31100463867193,457.68899536132807
476,2017-12-14 01:55:42,B1.1,-666.1541452661622,-111.40660822418424,-592.4349975585938,-135.30599975585938,239.61599731445312,512.0,Quiet Sun,HPW021_VEL_240x512v2,eis_20171214_015542.data.h5,-712.2429962158203,-472.6269989013672,-391.3059997558594,120.69400024414062
