Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2015-02-01 21:13:00.000,2015-02-01 21:26:00.000,2015-02-01 21:36:00.000,C3.0,787.8903133528722,-166.33870870207372
2015-02-06 03:05:00.000,2015-02-06 03:15:00.000,2015-02-06 03:24:00.000,C1.1,-758.0952856708318,288.6534960639892
2015-02-08 05:41:00.000,2015-02-08 05:58:00.000,2015-02-08 06:33:00.000,C2.6,233.50555621091664,-58.90367803079548
2015-02-09 01:26:00.000,2015-02-09 01:48:00.000,2015-02-09 02:02:00.000,C2.1,437.6467556634013,-15.584840977532505
2015-02-09 22:19:00.000,2015-02-09 23:35:00.000,2015-02-10 00:16:00.000,M2.4,-824.2889002442826,272.49657025474505
2015-02-12 02:03:00.000,2015-02-12 02:12:00.000,2015-02-12 02:17:00.000,C6.0,891.1816476351132,-75.48562347976001
2015-02-15 09:02:00.000,2015-02-15 09:07:00.000,2015-02-15 09:14:00.000,B6.2,290.63005794643584,283.5862646708583
2015-02-18 21:38:00.000,2015-02-18 21:45:00.000,2015-02-18 21:51:00.000,C1.1,835.5397434470597,289.47912688010604
2015-02-19 01:08:00.000,2015-02-19 01:12:00.000,2015-02-19 01:15:00.000,B9.5,-908.1214862924536,-106.60816943173867
2015-02-19 17:42:00.000,2015-02-19 18:06:00.000,2015-02-19 18:25:00.000,C1.1,929.5624531592988,-291.05015419507606
2015-02-20 10:01:00.000,2015-02-20 10:27:00.000,2015-02-20 10:51:00.000,C1.5,932.470699786275,-329.46375855592186
2015-02-20 18:17:00.000,2015-02-20 18:25:00.000,2015-02-20 18:35:00.000,B8.6,933.129712588706,-304.86159520959103
2015-02-20 23:16:00.000,2015-02-20 23:19:00.000,2015-02-20 23:22:00.000,B7.2,930.155030712552,-294.0530814200266
2015-02-21 04:56:00.000,2015-02-21 05:02:00.000,2015-02-21 05:11:00.000,C1.2,921.054424160444,-335.4376209609449
2015-02-23 00:10:00.000,2015-02-23 00:26:00.000,2015-02-23 00:42:00.000,C1.1,980.7322623146488,-151.43159359461825
2015-02-23 11:57:00.000,2015-02-23 12:02:00.000,2015-02-23 12:06:00.000,B5.2,-838.5838314134162,-64.84893945708289
2015-02-27 23:05:00.000,2015-02-27 23:09:00.000,2015-02-27 23:12:00.000,C1.0,729.4127522513583,399.467348981357
2015-02-28 05:21:00.000,2015-02-28 05:28:00.000,2015-02-28 05:40:00.000,C2.5,278.072619150427,-125.14291653103236
2015-03-01 01:58:00.000,2015-03-01 02:10:00.000,2015-03-01 02:32:00.000,C1.0,846.7705521339223,390.4480383944998
2015-03-02 02:34:00.000,2015-03-02 03:01:00.000,2015-03-02 03:07:00.000,C2.3,892.3497839593069,378.3345539910748
2015-03-02 08:37:00.000,2015-03-02 08:41:00.000,2015-03-02 08:49:00.000,C3.2,-952.5444117374718,-190.3319100772879
2015-03-02 10:24:00.000,2015-03-02 10:34:00.000,2015-03-02 10:58:00.000,C5.5,946.9382060310834,369.8017169280957
2015-03-03 00:17:00.000,2015-03-03 00:27:00.000,2015-03-03 00:34:00.000,C3.5,921.046337192044,333.2574377266358
2015-03-03 06:08:00.000,2015-03-03 06:34:00.000,2015-03-03 06:45:00.000,C1.9,917.4762229791336,345.86772742289094
2015-03-04 09:44:00.000,2015-03-04 10:39:00.000,2015-03-04 10:50:00.000,C2.8,882.2009055624143,-99.32358709259115
2015-03-05 17:06:00.000,2015-03-05 18:11:00.000,2015-03-05 18:26:00.000,M1.2,-950.88957193424,-250.9472605523777
2015-03-06 06:55:00.000,2015-03-06 08:15:00.000,2015-03-06 08:28:00.000,M1.5,-968.7944676768966,-330.0425758977065
2015-03-10 14:57:00.000,2015-03-10 15:01:00.000,2015-03-10 15:05:00.000,C1.2,-546.4420934799127,-180.07013093142348
2015-03-10 22:14:00.000,2015-03-10 22:19:00.000,2015-03-10 22:22:00.000,C1.3,-430.0388741791248,-187.55213435088856
2015-03-10 23:00:00.000,2015-03-10 23:12:00.000,2015-03-10 23:18:00.000,C2.3,-447.3716025727336,-158.104381873983
2015-03-11 06:45:00.000,2015-03-11 06:48:00.000,2015-03-11 06:51:00.000,C1.0,-1244.4530124114826,-471.8012847094031
2015-03-11 11:21:00.000,2015-03-11 11:34:00.000,2015-03-11 12:01:00.000,C5.8,-385.59113941527903,-170.8550283451251
2015-03-12 07:26:00.000,2015-03-12 07:33:00.000,2015-03-12 07:41:00.000,C2.7,-197.46799726993777,-148.39405102573454
2015-03-13 20:36:00.000,2015-03-13 20:46:00.000,2015-03-13 20:55:00.000,C6.2,168.98411392175342,-140.38146061383875
2015-03-14 04:04:00.000,2015-03-14 04:10:00.000,2015-03-14 04:17:00.000,C1.3,222.38932514140072,-142.30991866773624
2015-03-18 16:05:00.000,2015-03-18 16:10:00.000,2015-03-18 16:15:00.000,C3.5,846.4736637877803,-268.0303702953445
2015-03-14 11:44:00.000,2015-03-14 11:55:00.000,2015-03-14 12:24:00.000,C2.6,321.2498141796457,-207.9591108100661
2015-03-15 10:17:00.000,2015-03-15 10:23:00.000,2015-03-15 10:27:00.000,C1.3,403.7859762823464,-188.9547933121533
2015-03-16 10:39:00.000,2015-03-16 10:58:00.000,2015-03-16 11:17:00.000,M1.6,582.0088687464569,-192.9812527956024
2015-03-19 12:33:00.000,2015-03-19 13:02:00.000,2015-03-19 13:14:00.000,C1.2,923.095813862196,-347.4272909788881
2015-03-20 21:59:00.000,2015-03-20 22:06:00.000,2015-03-20 22:17:00.000,B7.9,973.1050457739616,-13.88932134973376
2015-03-21 00:13:00.000,2015-03-21 00:18:00.000,2015-03-21 00:23:00.000,C1.4,914.1067838402562,-342.0063700452935
2015-03-22 22:12:00.000,2015-03-22 22:18:00.000,2015-03-22 22:24:00.000,C1.3,-872.9053755782079,-430.1818547878016
2015-03-31 04:31:00.000,2015-03-31 05:58:00.000,2015-03-31 10:29:00.000,B7.5,932.9168467279216,-138.66754985094272
2015-04-02 04:19:00.000,2015-04-02 05:34:00.000,2015-04-02 06:26:00.000,C1.3,984.3004265241392,-232.40592419339063
2015-03-26 14:19:00.000,2015-03-26 14:32:00.000,2015-03-26 14:34:00.000,B8.5,-126.66740843700244,-53.30969691498613
2015-03-26 16:05:00.000,2015-03-26 16:13:00.000,2015-03-26 16:22:00.000,B9.3,675.6570575416389,437.45064424897095
2015-03-26 19:05:00.000,2015-03-26 19:21:00.000,2015-03-26 19:34:00.000,C1.4,-159.02272307220846,-32.22825890352466
2015-03-27 06:30:00.000,2015-03-27 06:36:00.000,2015-03-27 06:41:00.000,C1.0,714.5303632801526,382.1483995635156
2015-03-27 14:30:00.000,2015-03-27 14:35:00.000,2015-03-27 14:37:00.000,C1.1,906.8651355303358,258.06328424447514
2015-04-02 13:42:00.000,2015-04-02 13:47:00.000,2015-04-02 13:53:00.000,B8.3,875.5140979872431,-302.35940636694903
2015-04-02 21:57:00.000,2015-04-02 22:02:00.000,2015-04-02 22:07:00.000,C1.0,952.7010947545284,-146.51730641697424
2015-04-03 06:51:00.000,2015-04-03 07:26:00.000,2015-04-03 07:58:00.000,C1.7,-985.3082370881456,-7.439804509622653
2015-04-04 22:16:00.000,2015-04-05 00:07:00.000,2015-04-05 01:45:00.000,C3.8,-294.33609483833425,-402.1703425638444
2015-04-08 14:37:00.000,2015-04-08 14:43:00.000,2015-04-08 14:47:00.000,M1.4,68.11712613515358,-130.4717102583178
2015-04-10 19:19:00.000,2015-04-10 19:27:00.000,2015-04-10 19:36:00.000,C2.7,542.7877723748283,-137.012740174976
2015-04-13 11:28:00.000,2015-04-13 11:35:00.000,2015-04-13 11:39:00.000,C2.3,893.1006429202193,-198.4633784787445
2015-04-16 05:25:00.000,2015-04-16 06:05:00.000,2015-04-16 06:19:00.000,C2.0,-377.9840746372938,278.07362234874694
2015-04-16 19:07:00.000,2015-04-16 19:18:00.000,2015-04-16 19:34:00.000,C3.3,-737.7678360478021,144.5138783977341
2015-04-16 11:17:00.000,2015-04-16 11:22:00.000,2015-04-16 11:30:00.000,C2.3,-140.95596520858817,271.5043667575521
2015-04-17 12:31:00.000,2015-04-17 12:37:00.000,2015-04-17 12:44:00.000,C1.0,-616.521337044891,155.02555344142448
2015-04-18 18:09:00.000,2015-04-18 18:25:00.000,2015-04-18 18:38:00.000,C2.9,390.70251097565273,255.224304515522
2015-04-18 13:26:00.000,2015-04-18 13:37:00.000,2015-04-18 13:46:00.000,C2.3,-454.5771732153371,119.8301492824758
2015-04-18 14:03:00.000,2015-04-18 14:19:00.000,2015-04-18 14:39:00.000,C5.2,254.99220040221007,219.543854709669
2015-04-19 05:51:00.000,2015-04-19 06:04:00.000,2015-04-19 06:15:00.000,B9.3,-138.84246249846183,401.7230793251523
2015-04-19 06:40:00.000,2015-04-19 07:19:00.000,2015-04-19 07:45:00.000,C2.2,-968.2367594519164,131.86478344621193
2015-04-21 10:17:00.000,2015-04-21 10:40:00.000,2015-04-21 10:59:00.000,M2.2,-926.4500179546884,310.1444671333256
2015-04-21 15:24:00.000,2015-04-21 15:45:00.000,2015-04-21 15:51:00.000,M4.0,934.2117876638164,198.25833812370925
2015-04-21 21:39:00.000,2015-04-21 21:45:00.000,2015-04-21 21:55:00.000,M1.8,936.0210572292932,201.85302720364632
2015-04-22 01:11:00.000,2015-04-22 01:15:00.000,2015-04-22 01:19:00.000,C2.3,940.2117030144152,197.64186991361245
2015-04-22 03:00:00.000,2015-04-22 03:05:00.000,2015-04-22 03:12:00.000,C2.8,940.8033539488416,194.0388210439756
2015-04-22 06:01:00.000,2015-04-22 06:11:00.000,2015-04-22 06:17:00.000,C2.3,941.999189504122,192.2357612055724
2015-04-22 07:04:00.000,2015-04-22 07:11:00.000,2015-04-22 07:18:00.000,C2.3,-281.65732203400694,-73.070956111543
2015-04-22 08:30:00.000,2015-04-22 08:44:00.000,2015-04-22 08:58:00.000,M1.1,945.5694569924484,179.62504820449425
2015-04-23 09:18:00.000,2015-04-23 10:07:00.000,2015-04-23 11:10:00.000,M1.1,952.75308306976,172.4076212003069
2015-04-23 11:58:00.000,2015-04-23 12:03:00.000,2015-04-23 12:08:00.000,C7.3,858.3615063958166,349.06612577436096
2015-04-24 02:39:00.000,2015-04-24 02:51:00.000,2015-04-24 03:01:00.000,C1.4,902.7258298083694,330.9550017935464
2015-04-25 12:32:00.000,2015-04-25 12:35:00.000,2015-04-25 12:37:00.000,B8.4,917.7140497123276,75.27493836769496
2015-04-26 13:10:00.000,2015-04-26 13:14:00.000,2015-04-26 13:21:00.000,B6.5,903.9393385240988,336.3520939005808
2015-05-02 01:04:00.000,2015-05-02 01:07:00.000,2015-05-02 01:10:00.000,B5.7,-832.3890235023573,-254.1813436972837
2015-05-03 14:13:00.000,2015-05-03 14:16:00.000,2015-05-03 14:18:00.000,B7.5,-656.0612195823342,-249.0523140033204
2015-05-04 02:49:00.000,2015-05-04 03:03:00.000,2015-05-04 03:12:00.000,C3.0,-556.4107666658238,-235.4904622748072
2015-05-04 06:34:00.000,2015-05-04 06:39:00.000,2015-05-04 06:42:00.000,B9.7,-523.3111841748469,-196.563636100456
2015-05-05 02:18:00.000,2015-05-05 02:33:00.000,2015-05-05 02:39:00.000,C2.1,-932.7352315359748,239.4950816930134
2015-05-06 01:50:00.000,2015-05-06 01:55:00.000,2015-05-06 01:58:00.000,C3.9,-876.2811362952925,257.9647350777513
2015-05-06 16:08:00.000,2015-05-06 16:11:00.000,2015-05-06 16:15:00.000,C1.5,-50.99074784177356,-182.0950892402656
2015-05-07 16:49:00.000,2015-05-07 16:54:00.000,2015-05-07 17:03:00.000,C2.8,-727.9761801986024,291.2153509989864
2015-05-08 03:56:00.000,2015-05-08 04:09:00.000,2015-05-08 04:14:00.000,C5.5,-646.9990656073205,276.01759053248367
2015-05-08 09:29:00.000,2015-05-08 09:32:00.000,2015-05-08 09:34:00.000,C1.0,-710.7749678327236,207.15939052863047
2015-05-09 08:01:00.000,2015-05-09 08:13:00.000,2015-05-09 08:24:00.000,C3.0,-522.7390309784096,291.3252015768078
2015-05-10 12:45:00.000,2015-05-10 13:03:00.000,2015-05-10 13:23:00.000,C2.2,-296.54780578194186,270.9776586249295
2015-05-12 11:45:00.000,2015-05-12 11:51:00.000,2015-05-12 11:56:00.000,C3.0,86.70436486915352,180.0409310131742
2015-05-13 18:09:00.000,2015-05-13 18:18:00.000,2015-05-13 18:38:00.000,C9.2,277.70912786387515,250.9958267623617
2015-05-14 13:58:00.000,2015-05-14 14:08:00.000,2015-05-14 14:24:00.000,C2.8,-19.70746984239668,350.12754601014825
2015-05-16 16:49:00.000,2015-05-16 17:00:00.000,2015-05-16 17:09:00.000,B8.6,848.1691116104173,150.60727701002264
2015-05-19 11:54:00.000,2015-05-19 11:59:00.000,2015-05-19 12:02:00.000,C2.3,-722.0686999724712,389.7145707648788
2015-05-19 12:40:00.000,2015-05-19 12:45:00.000,2015-05-19 12:49:00.000,B7.6,-418.2490975216497,-290.9367591215402
2015-05-20 08:05:00.000,2015-05-20 08:12:00.000,2015-05-20 08:19:00.000,C1.6,-252.17210485623207,-354.94779230366856
2015-05-20 15:02:00.000,2015-05-20 15:07:00.000,2015-05-20 15:12:00.000,B5.8,-578.6204430907965,398.97412526363786
2015-05-20 16:50:00.000,2015-05-20 17:02:00.000,2015-05-20 17:22:00.000,B7.1,905.2347046756952,311.39319842788046
2015-05-21 05:22:00.000,2015-05-21 05:37:00.000,2015-05-21 05:53:00.000,B6.3,808.2740535132651,-82.04257140327309
2015-05-21 20:39:00.000,2015-05-21 20:47:00.000,2015-05-21 20:56:00.000,B4.2,-366.7428578697145,415.8680296696712
2015-05-23 13:39:00.000,2015-05-23 13:43:00.000,2015-05-23 13:48:00.000,B4.9,953.531876968011,-67.98934570480193
2015-05-23 16:24:00.000,2015-05-23 16:30:00.000,2015-05-23 16:33:00.000,B3.9,192.528363192448,152.8780439232222
2015-05-27 07:17:00.000,2015-05-27 07:22:00.000,2015-05-27 07:29:00.000,B3.9,827.613021813201,136.77306428837252
2015-05-28 01:51:00.000,2015-05-28 01:56:00.000,2015-05-28 02:01:00.000,B3.4,750.2080429528011,390.2056878890875
2015-06-05 09:25:00.000,2015-06-05 09:38:00.000,2015-06-05 09:48:00.000,C2.1,-789.7549011874944,254.2189887151778
2015-06-06 19:13:00.000,2015-06-06 19:22:00.000,2015-06-06 19:27:00.000,B5.7,-871.5987568905111,-91.24723167636203
2015-06-07 10:23:00.000,2015-06-07 10:36:00.000,2015-06-07 10:58:00.000,C1.6,-580.0627427806612,88.612513278507
2015-06-09 03:40:00.000,2015-06-09 03:53:00.000,2015-06-09 04:09:00.000,C5.8,320.4061961625551,215.47417816810187
2015-06-10 00:10:00.000,2015-06-10 00:55:00.000,2015-06-10 01:28:00.000,C1.8,-381.5792486940045,-224.5204121728654
2015-06-10 06:26:00.000,2015-06-10 06:49:00.000,2015-06-10 07:19:00.000,C1.2,-901.5204400285148,-328.8881920325365
2015-06-11 00:59:00.000,2015-06-11 01:18:00.000,2015-06-11 01:34:00.000,C1.2,-892.5247728228569,-331.3102611789975
2015-06-11 11:25:00.000,2015-06-11 11:32:00.000,2015-06-11 11:50:00.000,C3.8,-883.5204477182124,-330.1317450563652
2015-06-12 00:03:00.000,2015-06-12 00:08:00.000,2015-06-12 00:11:00.000,C1.2,781.9987294062423,261.7737665385547
2015-06-12 04:33:00.000,2015-06-12 04:39:00.000,2015-06-12 04:48:00.000,C1.9,-850.5914023232181,-362.0168696107541
2015-06-13 01:34:00.000,2015-06-13 01:42:00.000,2015-06-13 01:49:00.000,C3.5,874.3447635285668,232.746127133248
2015-06-13 02:25:00.000,2015-06-13 02:37:00.000,2015-06-13 02:43:00.000,C5.9,876.748140827019,233.94014213362493
2015-06-13 09:38:00.000,2015-06-13 09:45:00.000,2015-06-13 09:49:00.000,C5.8,895.3480380514042,232.6959630654487
2015-06-14 07:51:00.000,2015-06-14 08:49:00.000,2015-06-14 09:42:00.000,C2.7,986.250680191005,230.03426494728728
2015-06-16 23:31:00.000,2015-06-17 00:01:00.000,2015-06-17 00:23:00.000,C3.2,-895.1571601717733,199.14707130666275
2015-06-17 05:46:00.000,2015-06-17 06:06:00.000,2015-06-17 06:35:00.000,C1.6,-36.54159672604874,-357.4157654501345
2015-06-17 13:13:00.000,2015-06-17 13:48:00.000,2015-06-17 13:53:00.000,C1.4,121.94392699201627,-334.3920172361191
2015-06-17 16:42:00.000,2015-06-17 16:46:00.000,2015-06-17 16:49:00.000,C1.0,-818.2667441593949,231.3688938636804
2015-06-17 22:16:00.000,2015-06-17 22:23:00.000,2015-06-17 22:30:00.000,C1.9,174.18033864782294,-323.11542576734706
2015-06-18 00:18:00.000,2015-06-18 00:24:00.000,2015-06-18 00:28:00.000,C7.2,187.9679075156083,-329.1498792537686
2015-06-18 05:47:00.000,2015-06-18 05:51:00.000,2015-06-18 06:10:00.000,C2.8,-762.0276749322657,160.42140891687563
2015-06-19 04:07:00.000,2015-06-19 04:19:00.000,2015-06-19 04:34:00.000,C1.7,-630.4960447642952,205.7139522595492
2015-06-19 09:19:00.000,2015-06-19 09:27:00.000,2015-06-19 09:38:00.000,C8.1,-583.1084788478911,197.1977880681655
2015-06-19 10:17:00.000,2015-06-19 10:44:00.000,2015-06-19 11:00:00.000,C1.8,-593.2610364828724,217.6262914552561
2015-06-20 03:10:00.000,2015-06-20 04:15:00.000,2015-06-20 04:39:00.000,C1.4,-476.1217660515104,267.15322219953066
2015-06-20 06:28:00.000,2015-06-20 06:48:00.000,2015-06-20 07:09:00.000,M1.0,-438.467999181943,203.45121310313547
2015-06-21 02:04:00.000,2015-06-21 02:34:00.000,2015-06-21 03:11:00.000,M2.7,-246.41236079484224,149.40745471307824
2015-06-24 02:44:00.000,2015-06-24 02:47:00.000,2015-06-24 02:50:00.000,B8.3,898.7064518749364,-302.824467749651
2015-06-25 01:13:00.000,2015-06-25 01:20:00.000,2015-06-25 01:25:00.000,C1.3,572.7132160594366,139.6392678079251
2015-06-26 05:43:00.000,2015-06-26 05:47:00.000,2015-06-26 05:55:00.000,B7.4,751.5808852072739,154.811890701205
2015-06-29 13:42:00.000,2015-06-29 13:48:00.000,2015-06-29 13:53:00.000,C1.1,-902.219448216958,227.2585776022001
2015-07-01 05:40:00.000,2015-07-01 06:13:00.000,2015-07-01 06:29:00.000,B8.8,-771.4193751874845,217.9452431845074
2015-07-01 22:42:00.000,2015-07-01 22:51:00.000,2015-07-01 23:01:00.000,C1.4,-11336.897906851957,-266.8770881836434
2015-07-02 01:13:00.000,2015-07-02 01:43:00.000,2015-07-02 02:05:00.000,C1.0,-907.6478825556114,-284.01532303062424
2015-07-02 05:55:00.000,2015-07-02 06:18:00.000,2015-07-02 06:33:00.000,C1.4,-454.52247682143934,235.1880505206511
2015-07-02 17:56:00.000,2015-07-02 19:26:00.000,2015-07-02 20:26:00.000,C1.2,-550.7409420125186,151.40332277075206
2015-07-03 04:52:00.000,2015-07-03 04:59:00.000,2015-07-03 05:04:00.000,C1.2,-854.2754673976451,-299.14614343765834
2015-07-03 12:47:00.000,2015-07-03 12:51:00.000,2015-07-03 12:53:00.000,M1.5,-825.4667870430276,-297.41434391124216
2015-07-04 00:01:00.000,2015-07-04 00:08:00.000,2015-07-04 00:17:00.000,C1.0,-800.8764133127406,-303.47671260020707
2015-07-04 20:33:00.000,2015-07-04 20:45:00.000,2015-07-04 20:55:00.000,B6.4,-702.4817943410017,-312.7149946935808
2015-07-06 07:31:00.000,2015-07-06 07:50:00.000,2015-07-06 08:02:00.000,C2.5,-616.5625310682226,190.5203537257605
2015-07-06 11:12:00.000,2015-07-06 11:19:00.000,2015-07-06 11:30:00.000,C1.9,-597.9637125395238,188.6753521330645
2015-07-06 16:19:00.000,2015-07-06 16:22:00.000,2015-07-06 16:25:00.000,C3.5,-571.5762282263022,181.4116104795237
2015-07-07 03:46:00.000,2015-07-07 03:53:00.000,2015-07-07 03:58:00.000,C1.1,-468.3502924982458,184.76322192240548
2015-07-07 23:04:00.000,2015-07-07 23:10:00.000,2015-07-07 23:13:00.000,C1.5,-233.802769189002,145.1934259720411
2015-07-08 11:00:00.000,2015-07-08 11:06:00.000,2015-07-08 11:10:00.000,C1.0,-860.3422205308452,-366.9939718942055
2015-07-10 01:21:00.000,2015-07-10 01:26:00.000,2015-07-10 01:30:00.000,B7.3,-725.375540669309,-390.1213947892505
2015-07-10 23:42:00.000,2015-07-10 23:45:00.000,2015-07-10 23:49:00.000,B7.1,757.3996644826182,71.40185390446607
2015-07-12 10:40:00.000,2015-07-12 10:51:00.000,2015-07-12 11:03:00.000,B6.2,914.141194894598,81.84946125390431
2015-07-14 03:47:00.000,2015-07-14 03:54:00.000,2015-07-14 03:57:00.000,B6.2,748.3398700232591,259.2776547930349
2015-07-14 15:44:00.000,2015-07-14 16:00:00.000,2015-07-14 16:12:00.000,B8.1,-927.2056521826888,240.49719115179025
2015-07-17 15:53:00.000,2015-07-17 15:59:00.000,2015-07-17 16:05:00.000,B5.1,-731.0538090674672,206.42349743309643
2015-07-19 09:22:00.000,2015-07-19 10:40:00.000,2015-07-19 13:02:00.000,C2.1,851.0748908195659,-441.2899292052798
2015-07-21 05:23:00.000,2015-07-21 05:47:00.000,2015-07-21 06:20:00.000,B5.3,934.1358935362664,-338.2711275798328
2015-07-24 14:35:00.000,2015-07-24 14:44:00.000,2015-07-24 14:49:00.000,C2.0,-849.1459411485121,-239.7720670480512
2015-07-26 09:20:00.000,2015-07-26 09:23:00.000,2015-07-26 09:26:00.000,B4.0,-633.9386028663721,-265.33225439760025
2015-07-26 11:34:00.000,2015-07-26 11:37:00.000,2015-07-26 11:39:00.000,B6.1,-619.529910367215,-262.9676468401694
2015-07-27 12:35:00.000,2015-07-27 12:39:00.000,2015-07-27 12:43:00.000,B3.9,99.83936333616349,-330.1084662096985
2015-07-30 23:28:00.000,2015-07-30 23:46:00.000,2015-07-30 23:53:00.000,B5.7,-684.3851089782547,218.4746371959304
2015-08-01 01:14:00.000,2015-08-01 01:31:00.000,2015-08-01 01:37:00.000,B8.0,-518.7973349152599,201.27422831485205
2015-08-02 10:00:00.000,2015-08-02 10:03:00.000,2015-08-02 10:05:00.000,B3.9,-931.7522102636284,166.25931323746323
2015-08-06 19:09:00.000,2015-08-06 19:21:00.000,2015-08-06 19:36:00.000,C2.1,-307.1114666815847,-362.13712790232927
2015-08-07 14:01:00.000,2015-08-07 14:49:00.000,2015-08-07 15:11:00.000,C1.8,-147.5139630753547,-375.1225333997692
2015-08-07 18:11:00.000,2015-08-07 18:15:00.000,2015-08-07 18:19:00.000,C2.0,539.5374611334611,93.71254253759376
2015-08-13 17:51:00.000,2015-08-13 18:03:00.000,2015-08-13 18:10:00.000,B4.3,-772.7244694938418,-238.3391871487563
2015-08-15 12:02:00.000,2015-08-15 12:36:00.000,2015-08-15 12:56:00.000,C1.6,-493.7368237006013,-263.61271929424515
2015-08-19 05:18:00.000,2015-08-19 05:38:00.000,2015-08-19 05:45:00.000,B4.8,-829.9104064158164,-266.27111034612307
2015-08-19 11:46:00.000,2015-08-19 11:50:00.000,2015-08-19 11:54:00.000,B3.0,-785.489703421481,-260.9785311759023
2015-08-19 13:10:00.000,2015-08-19 13:27:00.000,2015-08-19 13:32:00.000,B6.1,-794.6016469604801,-307.16593787808824
2015-08-20 05:08:00.000,2015-08-20 05:26:00.000,2015-08-20 06:29:00.000,C3.4,-638.645396015374,-336.34485726645414
2015-08-20 13:46:00.000,2015-08-20 13:50:00.000,2015-08-20 13:55:00.000,B8.2,-636.7271822676994,-287.1401742617271
2015-08-20 14:25:00.000,2015-08-20 15:59:00.000,2015-08-20 16:19:00.000,C1.1,-660.239967654692,-332.69310612417206
2015-08-20 23:30:00.000,2015-08-20 23:41:00.000,2015-08-20 23:44:00.000,C1.1,-595.4309706359636,-333.448098974232
2015-08-21 07:56:00.000,2015-08-21 08:04:00.000,2015-08-21 08:11:00.000,B9.1,-512.608366263099,-330.0463429924572
2015-08-21 14:33:00.000,2015-08-21 14:37:00.000,2015-08-21 14:43:00.000,C1.2,-448.8852454803418,-283.3906844223933
2015-08-22 13:17:00.000,2015-08-22 13:23:00.000,2015-08-22 13:29:00.000,M2.2,-303.2420771827456,-359.95558186358227
2015-08-23 07:00:00.000,2015-08-23 07:14:00.000,2015-08-23 07:23:00.000,C6.6,-152.143692700658,-376.3116071759615
