study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
475,2023-01-20 12:56:27,C4.8,161.5178894244772,-198.2462126525525,123.31099700927734,-225.2429962158203,266.0,304.0,Flare,Flare266_Hunter01,eis_20230120_125627.data.h5,-9.689002990722656,256.31099700927734,-377.2429962158203,-73.24299621582031
404,2023-02-09 12:20:50,C8.4,226.11451458497723,592.6616308563374,236.60499572753903,583.7940063476562,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20230209_122050.data.h5,176.70099639892575,296.50899505615234,503.79400634765625,663.7940063476562
475,2023-02-09 20:11:04,C4.8,316.12305479595807,567.375136700216,294.0639953613281,509.47601318359375,266.0,304.0,Flare,Flare266_Hunter01,eis_20230209_201104.data.h5,161.06399536132812,427.0639953613281,357.47601318359375,661.4760131835938
475,2023-02-10 01:52:28,M3.7,336.251472863398,585.8571176657903,334.77398681640625,507.4679870605469,266.0,304.0,Flare,Flare266_Hunter01,eis_20230210_015228.data.h5,201.77398681640625,467.77398681640625,355.4679870605469,659.4679870605469
475,2023-02-10 15:21:15,M1.6,410.3097455095543,590.0098628750293,426.8529968261719,501.8290100097656,266.0,304.0,Flare,Flare266_Hunter01,eis_20230210_152115.data.h5,293.8529968261719,559.8529968261719,349.8290100097656,653.8290100097656
475,2023-02-20 17:30:47,C5.4,-352.85694192978553,504.73990471644873,-410.4100036621094,465.53900146484375,266.0,304.0,Flare,Flare266_Hunter01,eis_20230220_173047.data.h5,-543.4100036621094,-277.4100036621094,313.53900146484375,617.5390014648438
475,2023-02-24 09:17:47,C2.1,-412.0799491712824,491.079748946023,-420.3389892578125,435.343994140625,266.0,304.0,Flare,Flare266_Hunter01,eis_20230224_091747.data.h5,-553.3389892578125,-287.3389892578125,283.343994140625,587.343994140625
475,2023-03-02 21:18:56,M3.8,815.997744161717,400.8939383198016,732.1840209960938,428.0509948730469,266.0,304.0,Flare,Flare266_Hunter01,eis_20230302_211856.data.h5,599.1840209960938,865.1840209960938,276.0509948730469,580.0509948730469
475,2023-03-03 09:50:26,M3.3,858.2469842854363,390.0788342697917,781.85400390625,416.2330017089844,266.0,304.0,Flare,Flare266_Hunter01,eis_20230303_095026.data.h5,648.85400390625,914.85400390625,264.2330017089844,568.2330017089844
475,2023-03-22 20:27:32,C2.5,-313.8655469606165,-290.8324253621215,-204.7169952392578,-332.2489929199219,266.0,304.0,Flare,Flare266_Hunter01,eis_20230322_202732.data.h5,-337.7169952392578,-71.71699523925781,-484.2489929199219,-180.24899291992188
524,2023-03-30 18:25:56,C2.8,430.71790854127374,-246.36769123261763,397.1050109863281,-365.1440124511719,239.61599731445312,512.0,Quiet Sun,HPW021VEL240x512v2_b,eis_20230330_182556.data.h5,277.29701232910156,516.9130096435547,-621.1440124511719,-109.14401245117188
404,2023-04-13 00:07:02,C4.0,40.69109639760138,-232.02158200937367,-14.057000160217283,-286.8659973144531,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20230413_000702.data.h5,-73.96099948883057,45.846999168395996,-366.8659973144531,-206.86599731445312
