study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
437,2015-06-17 21:19:56,C1.9,174.18033864782294,-323.11542576734706,74.43730163574219,-417.4599914550781,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20150617_211956.data.h5,-45.370697021484375,194.24530029296875,-673.4599914550781,-161.45999145507812
404,2015-06-21 02:08:34,M2.7,-246.41236079484224,149.40745471307824,-265.7080078125,214.8979949951172,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20150621_020834.data.h5,-325.6120071411133,-205.80400848388672,134.8979949951172,294.8979949951172
420,2015-06-25 01:15:26,C1.3,572.7132160594366,139.6392678079251,554.7039794921875,81.010498046875,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v1,eis_20150625_011526.data.h5,494.7999801635742,614.6079788208008,-174.989501953125,337.010498046875
522,2015-07-07 22:30:27,C1.5,-233.802769189002,145.1934259720411,-299.2749938964844,91.43890380859376,239.61599731445312,512.0,Active Region,HPW021VEL240x512v1_b,eis_20150707_223027.data.h5,-419.08299255371094,-179.4669952392578,-164.56109619140625,347.43890380859375
464,2015-08-07 18:11:56,C2.0,539.5374611334611,93.71254253759376,524.1920166015625,78.98780059814453,103.83399963378906,104.0,Flare,qub_hi-cad_flare_v1,eis_20150807_181156.data.h5,472.27501678466797,576.109016418457,26.98780059814453,130.98780059814453
518,2015-08-16 06:47:47,B2.8,-355.284361456288,-290.2175745085236,-375.3110046386719,-266.8210144042969,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150816_064747.data.h5,-405.2630043029785,-345.35900497436523,-342.8210144042969,-190.82101440429688
518,2015-08-22 18:51:02,C2.2,-252.8551943367347,-369.0780439932751,-243.9160003662109,-378.2409973144531,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150822_185102.data.h5,-273.8680000305176,-213.96400070190427,-454.2409973144531,-302.2409973144531
518,2015-08-22 20:24:29,C3.1,-228.1968765896745,-346.9337202331571,-230.6300048828125,-378.7820129394531,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150822_202429.data.h5,-260.58200454711914,-200.67800521850586,-454.7820129394531,-302.7820129394531
518,2015-08-22 23:46:44,C2.7,-199.3800495453179,-341.6012458320603,-202.125,-379.6310119628906,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150822_234644.data.h5,-232.07699966430664,-172.17300033569336,-455.6310119628906,-303.6310119628906
518,2015-08-23 11:16:44,C1.7,-120.9305607015267,-372.7856106455347,-103.2480010986328,-381.9490051269531,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150823_111644.data.h5,-133.20000076293945,-73.29600143432616,-457.9490051269531,-305.9490051269531
518,2015-08-23 19:26:09,C3.9,-41.148896815953776,-386.7800745231778,-32.10340118408203,-382.8760070800781,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150823_192609.data.h5,-62.05540084838867,-2.1514015197753906,-458.8760070800781,-306.8760070800781
518,2015-08-23 21:03:04,C2.2,-6.3084982158616185,-373.0613206017945,-18.12159919738769,-382.9530029296875,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150823_210304.data.h5,-48.073598861694336,11.830400466918949,-458.9530029296875,-306.9530029296875
518,2015-08-24 06:42:20,C1.3,56.69446949853037,-376.8131358883709,66.15550231933594,-382.7980041503906,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150824_064220.data.h5,36.2035026550293,96.10750198364258,-458.7980041503906,-306.7980041503906
518,2015-08-24 13:25:57,C1.6,99.29671546740134,-378.7159302726679,124.70899963378906,-382.3349914550781,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150824_132557.data.h5,94.75699996948242,154.6609992980957,-458.3349914550781,-306.3349914550781
458,2015-08-26 02:54:02,C1.5,389.08374027986486,-406.4157454528272,416.8810119628906,-374.4389953613281,59.90399932861328,120.0,Flare,Cam_flare_diag,eis_20150826_025402.data.h5,386.929012298584,446.83301162719727,-434.4389953613281,-314.4389953613281
517,2015-08-29 14:37:43,C2.3,947.5772971612188,-240.9265685710843,850.47900390625,-306.3869934082031,511.1809997558594,512.0,Flare,SI_LFOV_rscan,eis_20150829_143743.data.h5,594.8885040283203,1106.0695037841797,-562.3869934082031,-50.386993408203125
518,2015-09-18 04:48:51,C2.6,219.72208108753784,-428.73533637498895,243.4029998779297,-463.4200134277344,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20150918_044851.data.h5,213.45100021362305,273.3549995422363,-539.4200134277344,-387.4200134277344
475,2015-09-30 06:47:27,C5.9,637.7448505026741,-430.9142472335936,529.5609741210938,-379.1789855957031,266.0,304.0,Flare,Flare266_Hunter01,eis_20150930_064727.data.h5,396.56097412109375,662.5609741210938,-531.1789855957031,-227.17898559570312
475,2015-10-01 12:25:42,M4.5,779.5010408558223,-376.044204823012,671.3629760742188,-361.0740051269531,266.0,304.0,Flare,Flare266_Hunter01,eis_20151001_122542.data.h5,538.3629760742188,804.3629760742188,-513.0740051269531,-209.07400512695312
475,2015-10-02 04:09:10,C2.1,835.327850388836,-368.975758440822,724.510009765625,-346.1650085449219,266.0,304.0,Flare,Flare266_Hunter01,eis_20151002_040910.data.h5,591.510009765625,857.510009765625,-498.1650085449219,-194.16500854492188
474,2015-10-03 08:15:00,C1.7,910.4517556622756,-322.349009205667,993.7550048828124,-338.9849853515625,239.61599731445312,304.0,Flare,FlareResponse01,eis_20151003_081500.data.h5,873.9470062255858,1113.563003540039,-490.9849853515625,-186.9849853515625
474,2015-10-03 08:52:11,C1.7,910.4517556622756,-322.349009205667,993.7550048828124,-338.9079895019531,239.61599731445312,304.0,Flare,FlareResponse01,eis_20151003_085211.data.h5,873.9470062255858,1113.563003540039,-490.9079895019531,-186.90798950195312
512,2015-10-15 18:31:02,C3.9,-749.841808707919,-250.3047261519594,-758.9609985351562,-228.2460021972656,43.92959976196289,168.0,Quiet Sun,Cor_Hole_Jet_v1,eis_20151015_183102.data.h5,-780.9257984161377,-736.9961986541748,-312.2460021972656,-144.2460021972656
518,2015-10-17 02:49:14,C1.3,-535.0536186518148,-270.62356583438384,-531.6409912109375,-234.7790069580078,59.90399932861328,152.0,Flare,HH_Flare_raster_v6,eis_20151017_024914.data.h5,-561.5929908752441,-501.68899154663086,-310.7790069580078,-158.7790069580078
494,2015-12-15 22:03:28,C1.2,-3.9996990223880857,-228.6505106922268,-132.48800659179688,-0.5772579908370972,266.0,512.0,Quiet Sun,XRT_synop_AIA,eis_20151215_220328.data.h5,-265.4880065917969,0.511993408203125,-256.5772579908371,255.4227420091629
404,2015-12-16 04:47:27,B7.0,6.081071733721684,-279.08394253468487,20.95949935913086,-227.6280059814453,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20151216_044727.data.h5,-38.94449996948242,80.86349868774414,-307.6280059814453,-147.6280059814453
520,2015-12-16 08:02:27,C6.6,48.22110231123297,-223.9750358076832,31.426300048828125,-329.4729919433594,119.80799865722656,512.0,Active Region,HPW021VEL120x512v1_b,eis_20151216_080227.data.h5,-28.477699279785156,91.3302993774414,-585.4729919433594,-73.47299194335938
454,2015-12-25 03:32:24,C1.5,-510.2082210527733,-315.1331102395048,-543.6439819335938,-327.0830078125,302.5150146484375,384.0,Active Region,GDZ_300x384_S2S3_40,eis_20151225_033224.data.h5,-694.9014892578125,-392.386474609375,-519.0830078125,-135.0830078125
