study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
388,2011-02-01 23:48:21,B4.5,-182.10796252195723,-231.8175162531259,-180.68800354003903,-139.5590057373047,299.5199890136719,512.0,Active Region,PRY_loop_velocity,eis_20110201_234821.data.h5,-330.447998046875,-30.928009033203097,-395.5590057373047,116.44099426269531
388,2011-02-01 23:48:21,C2.2,-327.79410895193,54.11969569191308,-180.68800354003903,-139.5590057373047,299.5199890136719,512.0,Active Region,PRY_loop_velocity,eis_20110201_234821.data.h5,-330.447998046875,-30.928009033203097,-395.5590057373047,116.44099426269531
390,2011-02-14 12:07:44,C1.7,13.537085289857778,-232.98935789910828,67.8458023071289,-229.77099609375,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110214_120744.data.h5,-22.01020050048828,157.7018051147461,-309.77099609375,-149.77099609375
390,2011-02-15 19:31:13,C6.6,337.5737791168899,-242.76787987627324,332.572998046875,-235.718994140625,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110215_193113.data.h5,242.7169952392578,422.4290008544922,-315.718994140625,-155.718994140625
390,2011-02-28 05:22:01,C1.7,-639.2053421202581,517.345122044898,-649.2440185546875,508.25299072265625,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110228_052201.data.h5,-739.1000213623047,-559.3880157470703,428.25299072265625,588.2529907226562
390,2011-02-28 06:44:02,C1.1,-632.6009707427584,518.5299700101896,-641.905029296875,509.4119873046875,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110228_064402.data.h5,-731.7610321044922,-552.0490264892578,429.4119873046875,589.4119873046875
390,2011-02-28 09:39:39,C1.5,-619.9887506111991,523.2988699400653,-625.760986328125,511.6520080566406,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110228_093939.data.h5,-715.6169891357422,-535.9049835205078,431.6520080566406,591.6520080566406
390,2011-02-28 04:23:19,B7.9,-646.406938648317,517.3618905726705,-654.4970092773438,507.5580139160156,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110228_042319.data.h5,-744.3530120849609,-564.6410064697266,427.5580139160156,587.5580139160156
37,2011-02-28 02:15:12,B5.0,-657.2209631961305,511.9878270086581,-664.0449829101562,505.781005859375,239.61599731445312,240.0,Active Region,HH_AR+FLR_RAS_N03,eis_20110228_021512.data.h5,-783.8529815673828,-544.2369842529297,385.781005859375,625.781005859375
390,2011-02-28 01:50:56,B5.0,-657.2206841988955,512.5864363568868,-667.7059936523438,505.4719848632813,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110228_015056.data.h5,-757.5619964599609,-577.8499908447266,425.4719848632813,585.4719848632812
37,2011-02-28 06:21:12,C1.1,-632.6009707427584,518.5299700101896,-642.416015625,509.0249938964844,239.61599731445312,240.0,Active Region,HH_AR+FLR_RAS_N03,eis_20110228_062112.data.h5,-762.2240142822266,-522.6080169677734,389.0249938964844,629.0249938964844
37,2011-02-28 10:27:12,B5.5,-621.1934245929588,520.9028780973189,-619.8599853515625,512.114990234375,239.61599731445312,240.0,Active Region,HH_AR+FLR_RAS_N03,eis_20110228_102712.data.h5,-739.6679840087891,-500.05198669433594,392.114990234375,632.114990234375
390,2011-02-27 14:43:20,B6.1,-699.3178783841431,474.8815294521907,-721.239013671875,496.2789916992188,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110227_144320.data.h5,-811.0950164794922,-631.3830108642578,416.2789916992188,576.2789916992188
243,2011-03-03 13:51:27,C5.4,-3.740336325019598,473.9875749272058,-30.514799118041992,521.0759887695312,199.67999267578125,360.0,Active Region,HPW015_DETAILED_MAP,eis_20110303_135127.data.h5,-130.35479545593262,69.32519721984863,341.07598876953125,701.0759887695312
294,2011-03-23 23:34:17,B5.7,-786.7254240626935,-255.8266755199625,-814.6010131835938,-218.57000732421875,359.42401123046875,224.0,Quiet Sun,dhb_polar_scan_Q90,eis_20110323_233417.data.h5,-994.3130187988281,-634.8890075683594,-330.57000732421875,-106.57000732421875
404,2011-03-19 15:34:09,B2.7,320.21186130693707,296.9031652435007,356.6090087890625,331.4330139160156,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20110319_153409.data.h5,296.7050094604492,416.5130081176758,251.43301391601562,411.4330139160156
437,2011-03-26 23:02:39,C3.1,-188.0114656784572,-86.2348462988458,-296.43701171875,-178.47900390625,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20110326_230239.data.h5,-416.24501037597656,-176.62901306152344,-434.47900390625,77.52099609375
437,2011-03-30 10:16:27,B9.0,399.3252296357975,-170.05114850712002,362.79400634765625,-213.5489959716797,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20110330_101627.data.h5,242.9860076904297,482.6020050048828,-469.5489959716797,42.45100402832031
456,2011-03-31 15:00:12,C2.6,553.4432567612297,-215.43061583755625,574.7570190429688,-229.1529998779297,159.74400329589844,400.0,Active Region,eis_swap_ar,eis_20110331_150012.data.h5,494.88501739501953,654.629020690918,-429.1529998779297,-29.152999877929688
404,2011-04-11 13:23:00,B7.2,-502.1423765264917,297.17290806955776,-534.364990234375,301.614990234375,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20110411_132300.data.h5,-594.2689895629883,-474.4609909057617,221.614990234375,381.614990234375
437,2011-04-11 10:58:48,B7.2,-502.1423765264917,297.17290806955776,-551.739990234375,300.4570007324219,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20110411_105848.data.h5,-671.5479888916016,-431.93199157714844,44.457000732421875,556.4570007324219
404,2011-04-15 02:30:26,B8.8,222.237960034194,317.0385804396353,198.8679962158203,304.39599609375,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20110415_023026.data.h5,138.96399688720703,258.7719955444336,224.39599609375,384.39599609375
437,2011-05-04 10:51:14,B4.5,-298.5964827213902,407.51311497941225,-194.69400024414065,329.50201416015625,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20110504_105114.data.h5,-314.5019989013672,-74.88600158691409,73.50201416015625,585.5020141601562
372,2011-06-03 18:30:26,B4.3,156.6609789043087,-386.4989094252236,87.53780364990234,-390.2239990234375,257.5870056152344,240.0,Active Region,VHH_SlowAR_1h12_V2,eis_20110603_183026.data.h5,-41.255699157714844,216.33130645751953,-510.2239990234375,-270.2239990234375
461,2011-06-21 02:11:59,C7.7,146.15582182716125,216.99106173146168,161.125,208.84100341796875,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20110621_021159.data.h5,71.26899719238281,250.9810028076172,132.84100341796875,284.84100341796875
461,2011-06-21 03:50:30,C7.7,146.15582182716125,216.99106173146168,175.26199340820312,208.84100341796875,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20110621_035030.data.h5,85.40599060058594,265.1179962158203,132.84100341796875,284.84100341796875
428,2011-06-28 00:47:18,B6.4,929.8985773986994,388.9943352189817,983.3679809570312,214.4029998779297,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v2,eis_20110628_004718.data.h5,923.463981628418,1043.2719802856445,-41.59700012207031,470.4029998779297
446,2011-07-01 05:50:27,B2.2,-504.81670565647073,198.00603175676028,-636.0980224609375,190.9969940185547,266.0,400.0,Active Region,FLARE266_TEST1,eis_20110701_055027.data.h5,-769.0980224609375,-503.0980224609375,-9.003005981445312,390.9969940185547
420,2011-07-01 20:33:26,B2.4,-383.015376850497,189.31284571452505,-390.85101318359375,186.97999572753903,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v1,eis_20110701_203326.data.h5,-450.75501251220703,-330.94701385498047,-69.02000427246097,442.97999572753906
404,2011-07-11 00:29:26,B3.6,214.4748069982344,-361.7152961797584,236.6439971923828,-405.8179931640625,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20110711_002926.data.h5,176.73999786376953,296.5479965209961,-485.8179931640625,-325.8179931640625
446,2011-07-13 03:23:43,B5.0,600.9551515824836,-357.2415353460346,470.3200073242188,-393.8450012207031,266.0,400.0,Active Region,FLARE266_TEST1,eis_20110713_032343.data.h5,337.3200073242188,603.3200073242188,-593.8450012207031,-193.84500122070312
385,2011-07-17 11:26:18,B4.1,-269.3041232535616,193.4477602926327,-186.3999938964844,179.56399536132812,249.6000061035156,200.0,Active Region,AR_filament,eis_20110717_112618.data.h5,-311.1999969482422,-61.599990844726605,79.56399536132812,279.5639953613281
377,2011-07-24 20:17:43,B4.1,-882.2381191081367,296.23618564053305,-905.2898559570312,193.62701416015625,323.48199462890625,376.0,Active Region,cam_ar_limb_lite_v2,eis_20110724_201743.data.h5,-1067.0308532714844,-743.5488586425781,5.62701416015625,381.62701416015625
461,2011-07-28 15:16:21,C4.1,-363.61080766282976,223.1480389521612,-367.4800109863281,196.4810028076172,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20110728_151621.data.h5,-457.3360137939453,-277.62400817871094,120.48100280761719,272.4810028076172
461,2011-07-29 01:02:02,C4.1,-270.5683607724495,233.72677083516925,-288.5329895019531,193.0829925537109,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20110729_010202.data.h5,-378.3889923095703,-198.67698669433594,117.08299255371091,269.08299255371094
358,2011-08-03 18:57:54,C2.3,-1.2864305942784997,164.0673353505988,17.88450050354004,157.93499755859375,59.90399932861328,368.0,Active Region,IUU_SCAN_STEPS_002,eis_20110803_185754.data.h5,-12.067499160766602,47.83650016784668,-26.06500244140625,341.93499755859375
381,2011-08-13 14:30:11,B1.6,68.01992227897317,-463.2140361522228,52.00419998168945,-459.0419921875,194.68800354003903,280.0,Active Region,YKK_ARabund01,eis_20110813_143011.data.h5,-45.339801788330064,149.34820175170898,-599.0419921875,-319.0419921875
180,2011-08-18 10:59:26,B5.2,-647.8901380007155,137.11428893530424,-618.0540161132812,161.02499389648438,179.71200561523438,512.0,Active Region,HH_FWHM_CAL_Norikura,eis_20110818_105926.data.h5,-707.9100189208984,-528.1980133056641,-94.97500610351562,417.0249938964844
372,2011-08-20 07:03:43,B3.9,-273.3183710859157,178.25786261123977,-319.40399169921875,183.7769927978516,257.5870056152344,240.0,Active Region,VHH_SlowAR_1h12_V2,eis_20110820_070343.data.h5,-448.19749450683594,-190.61048889160156,63.77699279785159,303.77699279785156
471,2011-08-22 12:26:46,C1.1,161.34506950585703,227.0121539935148,154.2259979248047,132.52000427246094,359.42401123046875,512.0,Active Region,HPW021_VEL_360x512v1,eis_20110822_122646.data.h5,-25.486007690429688,333.93800354003906,-123.47999572753906,388.52000427246094
437,2011-09-14 22:50:48,C3.1,-592.5579255972989,290.6987129767434,-647.1079711914062,250.9409942626953,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20110914_225048.data.h5,-766.9159698486328,-527.2999725341797,-5.0590057373046875,506.9409942626953
458,2011-09-20 19:23:12,C2.7,473.9008113577334,292.28443073333966,462.8219909667969,235.0279998779297,59.90399932861328,120.0,Flare,Cam_flare_diag,eis_20110920_192312.data.h5,432.86999130249023,492.7739906311035,175.0279998779297,295.0279998779297
458,2011-09-22 20:17:51,C4.0,751.8032609778529,315.02189536261454,758.2169799804688,271.2569885253906,59.90399932861328,120.0,Flare,Cam_flare_diag,eis_20110922_201751.data.h5,728.2649803161621,788.1689796447754,211.25698852539062,331.2569885253906
390,2011-09-24 17:24:37,M3.1,-760.2342572764028,162.62464415694905,-750.0189819335938,117.68900299072266,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110924_172437.data.h5,-839.8749847412109,-660.1629791259766,37.689002990722656,197.68900299072266
390,2011-09-25 04:54:49,M7.4,-675.0924485500436,109.86172041516916,-682.7360229492188,108.26499938964844,179.71200561523438,160.0,Flare,HH_Flare_180x160_v2,eis_20110925_045449.data.h5,-772.5920257568359,-592.8800201416016,28.264999389648438,188.26499938964844
455,2011-09-26 01:12:01,C9.5,-551.4090369939804,135.3716476967152,-674.6890258789062,93.97380065917967,266.0,400.0,Active Region,FLARE266_TEST2,eis_20110926_011201.data.h5,-807.6890258789062,-541.6890258789062,-106.02619934082033,293.9738006591797
471,2011-09-28 10:15:23,B9.7,-74.89941577427089,145.02862119781284,-60.10350036621094,74.8936996459961,359.42401123046875,512.0,Active Region,HPW021_VEL_360x512v1,eis_20110928_101523.data.h5,-239.8155059814453,119.60850524902344,-181.1063003540039,330.8936996459961
461,2011-10-02 04:11:34,C1.5,733.7273100036297,74.51721184255456,688.9910278320312,114.98500061035156,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20111002_041134.data.h5,599.1350250244141,778.8470306396484,38.98500061035156,190.98500061035156
461,2011-10-02 03:22:38,C1.5,733.7273100036297,74.51721184255456,683.969970703125,114.36699676513672,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20111002_032238.data.h5,594.1139678955078,773.8259735107422,38.36699676513672,190.36699676513672
461,2011-10-10 04:37:19,B8.8,-200.7000987159554,-334.0967928016182,-216.2740020751953,-364.33599853515625,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20111010_043719.data.h5,-306.1300048828125,-126.41799926757812,-440.33599853515625,-288.33599853515625
437,2011-10-14 22:42:19,C1.1,-247.1578150065616,61.48711264045527,-240.9459991455078,259.72900390625,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20111014_224219.data.h5,-360.7539978027344,-121.13800048828125,3.72900390625,515.72900390625
358,2011-10-30 21:07:52,C1.5,617.0667788377482,-10.52529046449473,606.2349853515625,25.84140014648437,59.90399932861328,368.0,Active Region,IUU_SCAN_STEPS_002,eis_20111030_210752.data.h5,576.2829856872559,636.1869850158691,-158.15859985351562,209.84140014648438
437,2011-11-03 00:15:48,C4.4,-863.777904253453,331.4912123291007,-896.3089599609375,155.6673583984375,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20111103_001548.data.h5,-1016.1169586181641,-776.5009613037109,-100.3326416015625,411.6673583984375
377,2011-11-03 12:36:17,C1.5,-846.4056356283836,318.8467010219879,-845.1580200195312,278.4410095214844,323.48199462890625,376.0,Active Region,cam_ar_limb_lite_v2,eis_20111103_123617.data.h5,-1006.8990173339844,-683.4170227050781,90.44100952148438,466.4410095214844
437,2011-11-04 09:36:21,C1.8,-741.3832775442861,320.9940357272609,-756.9539794921875,167.62600708007812,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20111104_093621.data.h5,-876.7619781494141,-637.1459808349609,-88.37399291992188,423.6260070800781
358,2011-11-04 22:34:37,C4.6,-674.8779539882671,276.42882676580325,-688.1259765625,261.9100036621094,59.90399932861328,368.0,Active Region,IUU_SCAN_STEPS_002,eis_20111104_223437.data.h5,-718.0779762268066,-658.1739768981934,77.91000366210938,445.9100036621094
475,2011-11-06 06:17:02,M1.4,-479.63568646414205,298.1277740364145,-578.1290283203125,252.7949981689453,266.0,304.0,Flare,Flare266_Hunter01,eis_20111106_061702.data.h5,-711.1290283203125,-445.1290283203125,100.79499816894531,404.7949981689453
461,2011-11-08 08:12:48,C2.6,-53.50570710655302,319.90923000217543,-28.8710994720459,248.62399291992188,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20111108_081248.data.h5,-118.72710227966309,60.98490333557129,172.62399291992188,324.6239929199219
437,2011-11-08 18:12:34,C1.8,49.68803050522448,309.4595846303372,45.26219940185547,245.61099243164065,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20111108_181234.data.h5,-74.5457992553711,165.07019805908203,-10.389007568359347,501.6109924316406
471,2011-11-17 16:03:21,C2.0,-61.7628549283836,-357.1812264443908,-110.00499725341795,-391.6050109863281,359.42401123046875,512.0,Active Region,HPW021_VEL_360x512v1,eis_20111117_160321.data.h5,-289.71700286865234,69.70700836181642,-647.6050109863281,-135.60501098632812
377,2011-11-28 14:02:40,B9.8,-920.59205116285,-329.124615021014,-910.3941040039062,-250.4344482421875,323.48199462890625,376.0,Active Region,cam_ar_limb_lite_v2,eis_20111128_140240.data.h5,-1072.1351013183594,-748.6531066894531,-438.4344482421875,-62.4344482421875
372,2011-12-01 20:11:43,C1.1,266.2175335861601,284.8696089982351,236.60499572753903,290.1059875488281,257.5870056152344,240.0,Active Region,VHH_SlowAR_1h12_V2,eis_20111201_201143.data.h5,107.81149291992185,365.39849853515625,170.10598754882812,410.1059875488281
437,2011-12-18 13:12:27,B5.4,171.57142432775754,344.6930945802661,73.39939880371094,222.197998046875,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20111218_131227.data.h5,-46.408599853515625,193.2073974609375,-33.802001953125,478.197998046875
437,2011-12-21 11:50:27,C1.3,35.59614123305222,-300.69882078694354,74.38459777832031,-218.46600341796875,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20111221_115027.data.h5,-45.42340087890625,194.19259643554688,-474.46600341796875,37.53399658203125
