EIS flare times,EIS filename,Start Time,Peak Time,End Time,Class,hpc x,hpc y,study_durations
2024-01-20 13:39:43,eis_l0_20240120_133943.fits.gz,2024-01-20 13:49:00.000,2024-01-20 13:58:00.000,2024-01-20 14:05:00.000,C1.7,0.0,85.673586,3517.196
2024-01-21 02:01:52,eis_l0_20240121_020152.fits.gz,2024-01-21 01:57:00.000,2024-01-21 02:02:00.000,2024-01-21 02:11:00.000,C6.3,-495.5712,476.519178,3595.497
2024-01-21 08:08:05,eis_l0_20240121_080805.fits.gz,2024-01-21 08:34:00.000,2024-01-21 08:40:00.000,2024-01-21 08:46:00.000,C2.0,0.0,86.89545,3595.497
2024-01-21 10:39:15,eis_l0_20240121_103915.fits.gz,2024-01-21 11:33:00.000,2024-01-21 11:37:00.000,2024-01-21 11:44:00.000,C2.5,0.0,87.08826,3824.95
2024-01-21 11:40:06,eis_l0_20240121_114006.fits.gz,2024-01-21 11:33:00.000,2024-01-21 11:37:00.000,2024-01-21 11:44:00.000,C2.5,0.0,87.08826,3897.897
2024-01-21 17:39:26,eis_l0_20240121_173926.fits.gz,2024-01-21 17:25:00.000,2024-01-21 17:34:00.000,2024-01-21 17:45:00.000,C3.9,0.0,87.466134,3595.497
2024-01-22 03:43:05,eis_l0_20240122_034305.fits.gz,2024-01-22 03:59:00.000,2024-01-22 04:14:00.000,2024-01-22 04:30:00.000,C5.3,0.0,88.142394,3595.497
2024-01-22 10:30:03,eis_l0_20240122_103003.fits.gz,2024-01-22 11:12:00.000,2024-01-22 11:27:00.000,2024-01-22 11:44:00.000,C7.0,-364.914084,528.044796,3595.497
2024-01-23 02:21:05,eis_l0_20240123_022105.fits.gz,2024-01-23 02:55:00.000,2024-01-23 03:02:00.000,2024-01-23 03:09:00.000,C5.4,0.0,89.590758,3595.497
2024-01-23 12:00:21,eis_l0_20240123_120021.fits.gz,2024-01-23 11:52:00.000,2024-01-23 12:01:00.000,2024-01-23 12:12:00.000,C2.6,0.0,90.14874,3824.95
2024-01-23 13:01:13,eis_l0_20240123_130113.fits.gz,2024-01-23 13:03:00.000,2024-01-23 13:08:00.000,2024-01-23 13:13:00.000,M1.0,0.0,90.222204,3897.897
2024-01-23 14:03:02,eis_l0_20240123_140302.fits.gz,2024-01-23 14:27:00.000,2024-01-23 14:38:00.000,2024-01-23 14:45:00.000,C9.5,0.0,90.30903,3517.196
2024-01-24 00:58:24,eis_l0_20240124_005824.fits.gz,2024-01-24 01:31:00.000,2024-01-24 01:40:00.000,2024-01-24 01:53:00.000,M2.6,0.0,90.991806,3595.497
2024-01-24 09:12:24,eis_l0_20240124_091224.fits.gz,2024-01-24 10:03:00.000,2024-01-24 10:18:00.000,2024-01-24 10:29:00.000,C4.4,0.0,91.513944,3595.497
2024-01-25 09:42:10,eis_l0_20240125_094210.fits.gz,2024-01-25 09:33:00.000,2024-01-25 09:38:00.000,2024-01-25 09:44:00.000,C2.3,0.0,92.9322,3595.497
2024-01-25 13:00:41,eis_l0_20240125_130041.fits.gz,2024-01-25 13:52:00.000,2024-01-25 14:10:00.000,2024-01-25 14:22:00.000,C4.2,0.0,93.189552,3824.95
2024-01-25 14:01:58,eis_l0_20240125_140158.fits.gz,2024-01-25 13:52:00.000,2024-01-25 14:10:00.000,2024-01-25 14:22:00.000,C4.2,0.0,93.189552,3897.897
2024-01-25 15:04:09,eis_l0_20240125_150409.fits.gz,2024-01-25 14:54:00.000,2024-01-25 15:08:00.000,2024-01-25 15:17:00.000,C5.1,0.0,93.25101,3517.196
2024-01-26 00:41:42,eis_l0_20240126_004142.fits.gz,2024-01-26 00:23:00.000,2024-01-26 00:33:00.000,2024-01-26 00:42:00.000,C9.0,0.0,93.8124,3824.95
2024-01-27 09:07:25,eis_l0_20240127_090725.fits.gz,2024-01-27 09:30:00.000,2024-01-27 09:41:00.000,2024-01-27 09:51:00.000,C2.0,0.0,95.735016,3595.497
2024-01-28 09:23:56,eis_l0_20240128_092356.fits.gz,2024-01-28 09:36:00.000,2024-01-28 10:17:00.000,2024-01-28 10:38:00.000,C3.3,0.0,97.096746,3595.497
2024-01-29 01:27:56,eis_l0_20240129_012756.fits.gz,2024-01-29 01:29:00.000,2024-01-29 01:40:00.000,2024-01-29 01:52:00.000,M1.2,0.0,97.976754,3595.497
2024-01-29 14:03:49,eis_l0_20240129_140349.fits.gz,2024-01-29 14:49:00.000,2024-01-29 14:56:00.000,2024-01-29 15:02:00.000,C6.0,0.0,98.704668,3517.196
2024-01-30 01:54:24,eis_l0_20240130_015424.fits.gz,2024-01-30 02:50:00.000,2024-01-30 02:56:00.000,2024-01-30 03:03:00.000,C1.4,0.0,99.3522,3595.497
2024-01-30 14:13:14,eis_l0_20240130_141314.fits.gz,2024-01-30 14:45:00.000,2024-01-30 14:50:00.000,2024-01-30 14:54:00.000,C1.3,0.0,99.986328,3595.497
2024-01-31 11:22:50,eis_l0_20240131_112250.fits.gz,2024-01-31 12:05:00.000,2024-01-31 12:18:00.000,2024-01-31 12:29:00.000,C1.4,0.0,101.101482,3824.95
2024-01-31 12:24:07,eis_l0_20240131_122407.fits.gz,2024-01-31 12:05:00.000,2024-01-31 12:18:00.000,2024-01-31 12:29:00.000,C1.4,0.0,101.101482,3897.897
2024-01-31 13:26:17,eis_l0_20240131_132617.fits.gz,2024-01-31 13:10:00.000,2024-01-31 13:22:00.000,2024-01-31 13:33:00.000,C1.7,0.0,101.15742,3517.196
2024-02-01 13:53:30,eis_l0_20240201_135330.fits.gz,2024-02-01 14:38:00.000,2024-02-01 14:48:00.000,2024-02-01 14:55:00.000,C1.6,0.0,102.453036,3517.196
2024-02-02 10:55:48,eis_l0_20240202_105548.fits.gz,2024-02-02 10:48:00.000,2024-02-02 10:57:00.000,2024-02-02 11:03:00.000,C5.6,0.0,103.45248,3824.95
2024-02-02 11:56:41,eis_l0_20240202_115641.fits.gz,2024-02-02 11:16:00.000,2024-02-02 11:35:00.000,2024-02-02 12:02:00.000,C6.5,0.0,103.475328,3897.897
2024-02-03 05:48:33,eis_l0_20240203_054833.fits.gz,2024-02-03 05:31:00.000,2024-02-03 05:54:00.000,2024-02-03 06:23:00.000,C7.7,0.0,104.358894,12.465
2024-02-03 11:26:48,eis_l0_20240203_112648.fits.gz,2024-02-03 11:22:00.000,2024-02-03 11:33:00.000,2024-02-03 11:44:00.000,C3.7,0.0,104.63799,3824.95
2024-02-03 12:27:40,eis_l0_20240203_122740.fits.gz,2024-02-03 12:44:00.000,2024-02-03 12:48:00.000,2024-02-03 12:53:00.000,C4.3,0.0,104.702904,3897.897
2024-02-03 13:29:29,eis_l0_20240203_132929.fits.gz,2024-02-03 14:06:00.000,2024-02-03 14:14:00.000,2024-02-03 14:22:00.000,C2.2,0.0,104.767704,3517.196
2024-02-04 11:53:47,eis_l0_20240204_115347.fits.gz,2024-02-04 11:40:00.000,2024-02-04 11:53:00.000,2024-02-04 12:08:00.000,M1.4,0.0,105.77574,3824.95
2024-02-04 12:55:05,eis_l0_20240204_125505.fits.gz,2024-02-04 13:39:00.000,2024-02-04 13:46:00.000,2024-02-04 13:54:00.000,C8.4,0.0,105.86706,3897.897
2024-02-05 06:22:32,eis_l0_20240205_062232.fits.gz,2024-02-05 06:10:00.000,2024-02-05 06:22:00.000,2024-02-05 06:26:00.000,M1.4,0.0,106.618458,12.465
2024-02-05 11:00:17,eis_l0_20240205_110017.fits.gz,2024-02-05 10:53:00.000,2024-02-05 11:09:00.000,2024-02-05 11:17:00.000,C9.6,0.0,106.830048,3824.95
2024-02-05 12:01:35,eis_l0_20240205_120135.fits.gz,2024-02-05 12:59:00.000,2024-02-05 13:19:00.000,2024-02-05 13:32:00.000,C6.3,0.0,106.923822,3897.897
2024-02-05 13:03:46,eis_l0_20240205_130346.fits.gz,2024-02-05 12:59:00.000,2024-02-05 13:19:00.000,2024-02-05 13:32:00.000,C6.3,0.0,106.923822,3517.196
2024-02-07 03:31:11,eis_l0_20240207_033111.fits.gz,2024-02-07 03:04:00.000,2024-02-07 03:31:00.000,2024-02-07 04:11:00.000,M5.1,0.0,108.578466,3595.497
2024-02-07 10:32:13,eis_l0_20240207_103213.fits.gz,2024-02-07 10:35:00.000,2024-02-07 10:43:00.000,2024-02-07 10:52:00.000,C2.8,0.0,108.89469,3517.196
2024-02-07 13:07:02,eis_l0_20240207_130702.fits.gz,2024-02-07 13:17:00.000,2024-02-07 13:41:00.000,2024-02-07 14:15:00.000,C4.9,0.0,109.007436,4050.0
2024-02-08 12:49:22,eis_l0_20240208_124922.fits.gz,2024-02-08 12:41:00.000,2024-02-08 13:12:00.000,2024-02-08 13:37:00.000,M3.4,0.0,109.965948,3595.497
2024-02-08 14:49:54,eis_l0_20240208_144954.fits.gz,2024-02-08 15:17:00.000,2024-02-08 15:23:00.000,2024-02-08 15:27:00.000,M1.8,0.0,110.070378,3595.497
2024-02-08 16:50:55,eis_l0_20240208_165055.fits.gz,2024-02-08 16:56:00.000,2024-02-08 17:07:00.000,2024-02-08 17:11:00.000,C7.0,0.0,110.136438,3595.497
2024-02-09 10:03:49,eis_l0_20240209_100349.fits.gz,2024-02-09 10:15:00.000,2024-02-09 10:21:00.000,2024-02-09 10:29:00.000,C6.2,0.0,110.81961,4050.0
2024-02-09 11:34:40,eis_l0_20240209_113440.fits.gz,2024-02-09 12:22:00.000,2024-02-09 12:28:00.000,2024-02-09 12:36:00.000,C1.7,0.0,110.901846,4050.0
2024-02-09 12:44:57,eis_l0_20240209_124457.fits.gz,2024-02-09 12:53:00.000,2024-02-09 13:14:00.000,2024-02-09 13:32:00.000,X3.3,0.0,110.92188,4050.0
2024-02-11 07:57:50,eis_l0_20240211_075750.fits.gz,2024-02-11 08:36:00.000,2024-02-11 08:46:00.000,2024-02-11 09:01:00.000,C4.7,0.0,112.556754,3690.0
2024-02-12 06:01:04,eis_l0_20240212_060104.fits.gz,2024-02-12 05:43:00.000,2024-02-12 05:54:00.000,2024-02-12 06:10:00.000,C6.9,408.998292,-185.979258,12.465
2024-02-12 11:40:52,eis_l0_20240212_114052.fits.gz,2024-02-12 12:34:00.000,2024-02-12 12:41:00.000,2024-02-12 12:50:00.000,C4.0,0.0,113.53992,3595.497
2024-02-12 12:56:12,eis_l0_20240212_125612.fits.gz,2024-02-12 12:50:00.000,2024-02-12 13:08:00.000,2024-02-12 13:21:00.000,M1.1,0.0,113.549058,3595.497
2024-02-12 21:50:16,eis_l0_20240212_215016.fits.gz,2024-02-12 20:35:00.000,2024-02-12 21:17:00.000,2024-02-12 21:51:00.000,M2.6,0.0,113.812656,3595.497
2024-02-14 14:46:43,eis_l0_20240214_144643.fits.gz,2024-02-14 14:49:00.000,2024-02-14 14:54:00.000,2024-02-14 14:59:00.000,C2.6,0.0,115.182126,3595.497
2024-02-15 01:35:03,eis_l0_20240215_013503.fits.gz,2024-02-15 02:26:00.000,2024-02-15 02:35:00.000,2024-02-15 02:41:00.000,C2.9,0.0,115.53885,3595.497
2024-02-15 08:07:10,eis_l0_20240215_080710.fits.gz,2024-02-15 07:42:00.000,2024-02-15 08:11:00.000,2024-02-15 08:33:00.000,C5.1,0.0,115.69773,3595.497
2024-02-15 11:28:14,eis_l0_20240215_112814.fits.gz,2024-02-15 11:39:00.000,2024-02-15 11:42:00.000,2024-02-15 11:51:00.000,C2.7,0.0,115.815726,3690.0
2024-02-16 16:47:37,eis_l0_20240216_164737.fits.gz,2024-02-16 16:15:00.000,2024-02-16 16:36:00.000,2024-02-16 16:56:00.000,C6.1,0.0,116.640078,3595.497
2024-02-17 11:33:20,eis_l0_20240217_113320.fits.gz,2024-02-17 12:24:00.000,2024-02-17 12:36:00.000,2024-02-17 12:54:00.000,C2.9,0.0,117.189126,3824.95
2024-02-17 12:38:41,eis_l0_20240217_123841.fits.gz,2024-02-17 12:24:00.000,2024-02-17 12:36:00.000,2024-02-17 12:54:00.000,C2.9,0.0,117.189126,3824.95
2024-02-21 02:35:51,eis_l0_20240221_023551.fits.gz,2024-02-21 01:55:00.000,2024-02-21 02:17:00.000,2024-02-21 02:42:00.000,C4.3,0.0,119.22492,64.965
2024-02-21 10:22:20,eis_l0_20240221_102220.fits.gz,2024-02-21 10:22:00.000,2024-02-21 10:27:00.000,2024-02-21 10:32:00.000,C1.7,0.0,119.40006,4050.0
2024-02-21 13:11:12,eis_l0_20240221_131112.fits.gz,2024-02-21 13:09:00.000,2024-02-21 13:15:00.000,2024-02-21 13:19:00.000,C1.4,0.0,119.456718,4050.0
2024-02-21 15:36:37,eis_l0_20240221_153637.fits.gz,2024-02-21 15:39:00.000,2024-02-21 16:02:00.000,2024-02-21 16:42:00.000,C4.1,0.0,119.507178,4050.0
2024-02-23 09:49:32,eis_l0_20240223_094932.fits.gz,2024-02-23 09:43:00.000,2024-02-23 09:54:00.000,2024-02-23 10:09:00.000,C3.8,0.0,120.29439,3690.0
2024-02-23 17:45:35,eis_l0_20240223_174535.fits.gz,2024-02-23 17:26:00.000,2024-02-23 17:47:00.000,2024-02-23 18:07:00.000,M2.6,0.0,120.426108,12.465
2024-02-24 07:22:19,eis_l0_20240224_072219.fits.gz,2024-02-24 08:03:00.000,2024-02-24 08:11:00.000,2024-02-24 08:20:00.000,C4.4,0.0,120.664812,3824.95
2024-02-24 08:48:20,eis_l0_20240224_084820.fits.gz,2024-02-24 09:07:00.000,2024-02-24 09:13:00.000,2024-02-24 09:24:00.000,C5.3,0.0,120.681684,3824.95
2024-02-24 11:51:13,eis_l0_20240224_115113.fits.gz,2024-02-24 11:54:00.000,2024-02-24 11:59:00.000,2024-02-24 12:04:00.000,M1.0,0.0,120.72534,4050.0
2024-02-24 15:43:04,eis_l0_20240224_154304.fits.gz,2024-02-24 16:40:00.000,2024-02-24 16:48:00.000,2024-02-24 16:55:00.000,C4.1,0.0,120.798912,4050.0
2024-02-24 17:01:05,eis_l0_20240224_170105.fits.gz,2024-02-24 17:13:00.000,2024-02-24 17:25:00.000,2024-02-24 17:39:00.000,C5.8,0.0,120.807306,4050.0
2024-02-25 08:22:56,eis_l0_20240225_082256.fits.gz,2024-02-25 09:02:00.000,2024-02-25 09:10:00.000,2024-02-25 09:16:00.000,C2.5,0.0,121.040082,3595.497
2024-02-27 08:07:36,eis_l0_20240227_080736.fits.gz,2024-02-27 07:14:00.000,2024-02-27 07:42:00.000,2024-02-27 08:17:00.000,C3.4,0.0,121.625118,3595.497
2024-02-28 00:25:47,eis_l0_20240228_002547.fits.gz,2024-02-28 00:39:00.000,2024-02-28 00:44:00.000,2024-02-28 00:48:00.000,C2.2,0.0,121.808964,3595.497
2024-02-28 08:23:42,eis_l0_20240228_082342.fits.gz,2024-02-28 08:56:00.000,2024-02-28 09:09:00.000,2024-02-28 09:27:00.000,C5.1,-476.16717,-198.732108,3595.497
2024-03-01 18:15:56,eis_l0_20240301_181556.fits.gz,2024-03-01 18:06:00.000,2024-03-01 18:12:00.000,2024-03-01 18:18:00.000,C1.9,0.0,122.320386,12835.793
2024-03-03 12:35:11,eis_l0_20240303_123511.fits.gz,2024-03-03 13:03:00.000,2024-03-03 13:13:00.000,2024-03-03 13:18:00.000,C1.6,0.0,122.502312,3690.0
2024-03-05 11:25:21,eis_l0_20240305_112521.fits.gz,2024-03-05 11:08:00.000,2024-03-05 11:25:00.000,2024-03-05 11:38:00.000,C2.6,0.0,122.56266,3690.0
2024-03-05 14:31:50,eis_l0_20240305_143150.fits.gz,2024-03-05 14:48:00.000,2024-03-05 14:56:00.000,2024-03-05 15:01:00.000,C1.0,0.0,122.561484,3690.0
2024-03-06 10:08:19,eis_l0_20240306_100819.fits.gz,2024-03-06 10:09:00.000,2024-03-06 10:24:00.000,2024-03-06 10:50:00.000,C1.0,0.0,122.540742,4050.0
2024-03-13 06:03:57,eis_l0_20240313_060357.fits.gz,2024-03-13 05:49:00.000,2024-03-13 05:58:00.000,2024-03-13 06:05:00.000,C1.0,0.0,121.39563,12.465
2024-03-14 10:43:53,eis_l0_20240314_104353.fits.gz,2024-03-14 10:41:00.000,2024-03-14 10:59:00.000,2024-03-14 11:18:00.000,C4.0,0.0,121.015812,250.0
2024-03-15 03:04:02,eis_l0_20240315_030402.fits.gz,2024-03-15 02:09:00.000,2024-03-15 04:05:00.000,2024-03-15 04:36:00.000,C4.9,0.0,120.790638,250.0
2024-03-15 05:58:57,eis_l0_20240315_055857.fits.gz,2024-03-15 05:32:00.000,2024-03-15 06:10:00.000,2024-03-15 06:59:00.000,C6.0,0.0,120.739374,12.465
2024-03-16 13:28:21,eis_l0_20240316_132821.fits.gz,2024-03-16 14:11:00.000,2024-03-16 14:16:00.000,2024-03-16 14:23:00.000,C1.6,0.0,120.207744,4050.0
2024-03-17 05:45:35,eis_l0_20240317_054535.fits.gz,2024-03-17 05:32:00.000,2024-03-17 05:47:00.000,2024-03-17 06:05:00.000,C3.8,0.0,119.934768,12.465
2024-03-18 01:02:33,eis_l0_20240318_010233.fits.gz,2024-03-18 01:02:00.000,2024-03-18 01:07:00.000,2024-03-18 01:11:00.000,C2.4,0.0,119.566848,7677.897
2024-03-18 13:09:12,eis_l0_20240318_130912.fits.gz,2024-03-18 13:51:00.000,2024-03-18 14:06:00.000,2024-03-18 14:16:00.000,C5.1,0.0,119.31219,7677.897
2024-03-19 01:05:32,eis_l0_20240319_010532.fits.gz,2024-03-19 01:09:00.000,2024-03-19 01:16:00.000,2024-03-19 01:22:00.000,C3.7,0.0,119.079258,4050.0
2024-03-19 03:29:12,eis_l0_20240319_032912.fits.gz,2024-03-19 03:36:00.000,2024-03-19 03:47:00.000,2024-03-19 03:52:00.000,C5.2,0.0,119.027712,11457.897
2024-03-08 14:42:49,eis_l0_20240308_144249.fits.gz,2024-03-08 15:23:00.000,2024-03-08 15:36:00.000,2024-03-08 15:55:00.000,B9.1,-577.729896,230.505846,4050.0
2024-03-08 18:20:43,eis_l0_20240308_182043.fits.gz,2024-03-08 18:37:00.000,2024-03-08 18:42:00.000,2024-03-08 18:47:00.000,B9.7,0.0,122.34087,3824.95
2024-03-10 10:16:10,eis_l0_20240310_101610.fits.gz,2024-03-10 11:07:00.000,2024-03-10 11:17:00.000,2024-03-10 11:23:00.000,C1.6,0.0,122.070414,3690.0
2024-03-10 11:53:39,eis_l0_20240310_115339.fits.gz,2024-03-10 12:00:00.000,2024-03-10 12:13:00.000,2024-03-10 12:20:00.000,M7.4,0.0,122.06334,3690.0
2024-03-10 14:13:12,eis_l0_20240310_141312.fits.gz,2024-03-10 14:20:00.000,2024-03-10 14:24:00.000,2024-03-10 14:28:00.000,C1.1,604.30464,-141.919896,3690.0
2024-03-11 01:37:12,eis_l0_20240311_013712.fits.gz,2024-03-11 02:23:00.000,2024-03-11 02:32:00.000,2024-03-11 02:44:00.000,B7.3,0.0,121.941072,3690.0
2024-03-11 02:46:12,eis_l0_20240311_024612.fits.gz,2024-03-11 03:01:00.000,2024-03-11 03:06:00.000,2024-03-11 03:11:00.000,B9.1,0.0,121.935384,3690.0
2024-03-11 08:03:42,eis_l0_20240311_080342.fits.gz,2024-03-11 08:36:00.000,2024-03-11 08:50:00.000,2024-03-11 08:59:00.000,C5.8,0.0,121.88412,3690.0
2024-03-11 11:13:12,eis_l0_20240311_111312.fits.gz,2024-03-11 11:39:00.000,2024-03-11 11:57:00.000,2024-03-11 12:08:00.000,C1.6,0.0,121.855278,3690.0
2024-03-12 01:53:08,eis_l0_20240312_015308.fits.gz,2024-03-12 02:44:00.000,2024-03-12 02:51:00.000,2024-03-12 03:02:00.000,C1.5,0.0,121.70388,4050.0
2024-03-19 11:43:41,eis_l0_20240319_114341.fits.gz,2024-03-19 11:30:00.000,2024-03-19 11:40:00.000,2024-03-19 11:48:00.000,C3.6,0.0,118.859004,5400.0
2024-03-19 14:57:13,eis_l0_20240319_145713.fits.gz,2024-03-19 15:53:00.000,2024-03-19 15:59:00.000,2024-03-19 16:06:00.000,C2.7,0.0,118.763736,3897.897
2024-03-20 02:12:13,eis_l0_20240320_021213.fits.gz,2024-03-20 02:20:00.000,2024-03-20 02:25:00.000,2024-03-20 02:33:00.000,C4.0,0.0,118.531872,2543.336
2024-03-20 06:39:13,eis_l0_20240320_063913.fits.gz,2024-03-20 06:31:00.000,2024-03-20 06:37:00.000,2024-03-20 06:43:00.000,C2.0,0.0,118.43718,3735.0
2024-03-20 09:55:43,eis_l0_20240320_095543.fits.gz,2024-03-20 09:49:00.000,2024-03-20 09:53:00.000,2024-03-20 10:01:00.000,C6.3,-714.63702,-174.720144,3735.0
2024-03-20 12:32:14,eis_l0_20240320_123214.fits.gz,2024-03-20 13:23:00.000,2024-03-20 13:31:00.000,2024-03-20 13:43:00.000,C3.2,-646.8135,-98.15667,3735.0
2024-03-20 13:46:13,eis_l0_20240320_134613.fits.gz,2024-03-20 14:43:00.000,2024-03-20 14:53:00.000,2024-03-20 15:04:00.000,C3.3,-711.14304,-191.253306,3735.0
2024-03-20 14:51:13,eis_l0_20240320_145113.fits.gz,2024-03-20 14:43:00.000,2024-03-20 14:53:00.000,2024-03-20 15:04:00.000,C3.3,-711.14304,-191.253306,3735.0
2024-03-20 23:26:43,eis_l0_20240320_232643.fits.gz,2024-03-21 00:02:00.000,2024-03-21 00:06:00.000,2024-03-21 00:11:00.000,C3.7,0.0,118.029072,3735.0
2024-03-22 01:18:43,eis_l0_20240322_011843.fits.gz,2024-03-22 01:24:00.000,2024-03-22 01:27:00.000,2024-03-22 01:32:00.000,C3.3,-305.288814,339.722622,3735.0
2024-03-22 13:20:28,eis_l0_20240322_132028.fits.gz,2024-03-22 13:18:00.000,2024-03-22 13:27:00.000,2024-03-22 13:30:00.000,C6.0,-146.69799,344.272716,4050.0
2024-03-22 18:15:04,eis_l0_20240322_181504.fits.gz,2024-03-22 18:13:00.000,2024-03-22 18:21:00.000,2024-03-22 18:45:00.000,C3.8,0.0,116.969898,3595.497
2024-03-23 16:09:33,eis_l0_20240323_160933.fits.gz,2024-03-23 16:22:00.000,2024-03-23 16:51:00.000,2024-03-23 17:07:00.000,M2.8,0.0,116.370864,4050.0
2024-03-24 00:52:34,eis_l0_20240324_005234.fits.gz,2024-03-24 00:51:00.000,2024-03-24 01:04:00.000,2024-03-24 01:12:00.000,M9.0,0.0,116.133684,3595.497
2024-03-24 06:05:33,eis_l0_20240324_060533.fits.gz,2024-03-24 05:59:00.000,2024-03-24 06:06:00.000,2024-03-24 06:10:00.000,M2.2,49.0709226,-119.695704,12.465
