EIS flare times,EIS filename,Start Time,Peak Time,End Time,Class,hpc x,hpc y,study_durations
2017-01-25 21:21:10,eis_l0_20170125_212110.fits.gz,2017-01-25 21:22:00.000,2017-01-25 21:28:00.000,2017-01-25 21:32:00.000,B8.5,-693.22782,297.811932,3897.897
2017-01-26 03:32:10,eis_l0_20170126_033210.fits.gz,2017-01-26 03:48:00.000,2017-01-26 03:52:00.000,2017-01-26 03:57:00.000,B2.2,0.0,95.120214,3897.897
2017-01-28 19:54:34,eis_l0_20170128_195434.fits.gz,2017-01-28 20:56:00.000,2017-01-28 21:09:00.000,2017-01-28 21:21:00.000,C2.8,0.0,98.767602,3897.897
2017-02-06 11:37:04,eis_l0_20170206_113704.fits.gz,2017-02-06 16:16:00.000,2017-02-06 16:22:00.000,2017-02-06 16:31:00.000,B1.5,0.0,108.933732,17428.782
2017-02-09 09:13:26,eis_l0_20170209_091326.fits.gz,2017-02-09 09:32:00.000,2017-02-09 09:37:00.000,2017-02-09 09:39:00.000,B3.0,0.0,111.53052,3600.0
2017-02-09 10:33:27,eis_l0_20170209_103327.fits.gz,2017-02-09 10:32:00.000,2017-02-09 10:35:00.000,2017-02-09 10:37:00.000,B1.5,0.0,111.568248,17428.782
2017-02-22 01:30:29,eis_l0_20170222_013029.fits.gz,2017-02-22 01:40:00.000,2017-02-22 01:51:00.000,2017-02-22 02:02:00.000,B6.8,0.0,120.055164,2952.897
2017-02-22 10:13:43,eis_l0_20170222_101343.fits.gz,2017-02-22 13:03:00.000,2017-02-22 13:27:00.000,2017-02-22 13:38:00.000,C4.1,-669.67692,435.757824,17428.782
2017-02-23 00:29:53,eis_l0_20170223_002953.fits.gz,2017-02-23 00:45:00.000,2017-02-23 01:05:00.000,2017-02-23 01:20:00.000,B4.4,0.0,120.456756,2952.897
2017-02-23 10:22:22,eis_l0_20170223_102222.fits.gz,2017-02-23 10:42:00.000,2017-02-23 10:54:00.000,2017-02-23 11:04:00.000,B4.8,0.0,120.619074,3600.0
2017-02-23 20:38:24,eis_l0_20170223_203824.fits.gz,2017-02-23 20:36:00.000,2017-02-23 20:53:00.000,2017-02-23 21:17:00.000,C1.3,-388.691718,417.645606,7380.0
2017-03-06 07:30:33,eis_l0_20170306_073033.fits.gz,2017-03-06 09:09:00.000,2017-03-06 09:12:00.000,2017-03-06 09:14:00.000,B1.9,0.0,122.549874,7740.0
2017-03-06 10:03:41,eis_l0_20170306_100341.fits.gz,2017-03-06 11:58:00.000,2017-03-06 12:03:00.000,2017-03-06 12:10:00.000,B1.5,0.0,122.546046,17428.782
2017-03-07 08:00:33,eis_l0_20170307_080033.fits.gz,2017-03-07 09:54:00.000,2017-03-07 09:57:00.000,2017-03-07 09:59:00.000,B1.9,0.0,122.49852,7740.0
2017-03-08 05:26:53,eis_l0_20170308_052653.fits.gz,2017-03-08 04:37:00.000,2017-03-08 05:42:00.000,2017-03-08 05:54:00.000,B5.1,0.0,122.433102,12.465
2017-03-08 07:33:20,eis_l0_20170308_073320.fits.gz,2017-03-08 08:46:00.000,2017-03-08 08:49:00.000,2017-03-08 08:51:00.000,B1.8,0.0,122.415498,7740.0
2017-03-08 11:08:40,eis_l0_20170308_110840.fits.gz,2017-03-08 11:38:00.000,2017-03-08 11:41:00.000,2017-03-08 11:43:00.000,B1.8,0.0,122.402688,12347.513
2017-03-10 01:52:52,eis_l0_20170310_015252.fits.gz,2017-03-10 01:55:00.000,2017-03-10 01:58:00.000,2017-03-10 02:00:00.000,B1.9,0.0,122.18031,7740.0
2017-03-14 00:18:51,eis_l0_20170314_001851.fits.gz,2017-03-14 00:19:00.000,2017-03-14 00:22:00.000,2017-03-14 00:25:00.000,B2.0,0.0,121.227042,3897.897
2017-03-14 01:49:24,eis_l0_20170314_014924.fits.gz,2017-03-14 02:10:00.000,2017-03-14 02:13:00.000,2017-03-14 02:15:00.000,B2.5,0.0,121.202652,3897.897
2017-03-14 03:25:37,eis_l0_20170314_032537.fits.gz,2017-03-14 03:25:00.000,2017-03-14 03:28:00.000,2017-03-14 03:30:00.000,B2.3,0.0,121.186044,7795.793
2017-03-14 05:50:44,eis_l0_20170314_055044.fits.gz,2017-03-14 04:32:00.000,2017-03-14 05:46:00.000,2017-03-14 05:55:00.000,B5.3,0.0,121.171122,12.465
2017-03-14 06:40:31,eis_l0_20170314_064031.fits.gz,2017-03-14 07:02:00.000,2017-03-14 07:05:00.000,2017-03-14 07:07:00.000,B2.0,0.0,121.137432,3897.897
2017-03-14 13:21:27,eis_l0_20170314_132127.fits.gz,2017-03-14 14:01:00.000,2017-03-14 14:06:00.000,2017-03-14 14:08:00.000,B2.5,0.0,121.041222,3600.0
2017-03-15 01:52:57,eis_l0_20170315_015257.fits.gz,2017-03-15 02:01:00.000,2017-03-15 02:04:00.000,2017-03-15 02:06:00.000,B2.2,0.0,120.868656,3897.897
2017-03-15 07:21:34,eis_l0_20170315_072134.fits.gz,2017-03-15 07:17:00.000,2017-03-15 07:25:00.000,2017-03-15 07:28:00.000,B2.5,0.0,120.790032,12.465
2017-03-15 10:42:28,eis_l0_20170315_104228.fits.gz,2017-03-15 11:02:00.000,2017-03-15 11:06:00.000,2017-03-15 11:08:00.000,B2.4,0.0,120.732978,3600.0
2017-03-26 13:06:30,eis_l0_20170326_130630.fits.gz,2017-03-26 13:07:00.000,2017-03-26 13:12:00.000,2017-03-26 13:25:00.000,B1.6,0.0,114.471456,620.023
2017-03-26 15:54:26,eis_l0_20170326_155426.fits.gz,2017-03-26 15:54:00.000,2017-03-26 15:58:00.000,2017-03-26 16:05:00.000,B1.8,0.0,114.383598,3897.897
2017-03-27 19:42:27,eis_l0_20170327_194227.fits.gz,2017-03-27 19:44:00.000,2017-03-27 20:02:00.000,2017-03-27 20:11:00.000,B5.5,-353.514078,302.059218,3897.897
2017-03-28 06:45:33,eis_l0_20170328_064533.fits.gz,2017-03-28 07:12:00.000,2017-03-28 07:19:00.000,2017-03-28 07:23:00.000,C1.1,-745.29756,-114.34752,3897.897
2017-03-28 20:50:51,eis_l0_20170328_205051.fits.gz,2017-03-28 20:48:00.000,2017-03-28 20:54:00.000,2017-03-28 21:00:00.000,B2.1,0.0,112.629264,1906.273
2017-03-29 13:09:14,eis_l0_20170329_130914.fits.gz,2017-03-29 12:59:00.000,2017-03-29 13:09:00.000,2017-03-29 13:20:00.000,B3.3,0.0,112.06086,91.86
2017-03-29 23:27:48,eis_l0_20170329_232748.fits.gz,2017-03-29 23:19:00.000,2017-03-29 23:32:00.000,2017-03-29 23:50:00.000,B6.5,147.57657,307.04757,180.0
2017-03-30 17:48:14,eis_l0_20170330_174814.fits.gz,2017-03-30 17:57:00.000,2017-03-30 18:01:00.000,2017-03-30 18:03:00.000,B2.6,0.0,111.006882,596.474
2017-03-30 12:47:05,eis_l0_20170330_124705.fits.gz,2017-03-30 13:00:00.000,2017-03-30 13:03:00.000,2017-03-30 13:05:00.000,B2.7,0.0,111.190296,1906.273
2017-03-31 17:32:43,eis_l0_20170331_173243.fits.gz,2017-03-31 17:28:00.000,2017-03-31 17:37:00.000,2017-03-31 17:48:00.000,C1.7,-49.3613766,-91.600578,4050.0
2017-03-31 05:13:16,eis_l0_20170331_051316.fits.gz,2017-03-31 05:45:00.000,2017-03-31 05:50:00.000,2017-03-31 05:53:00.000,B3.3,497.475462,306.580494,4050.0
2017-03-31 22:57:40,eis_l0_20170331_225740.fits.gz,2017-03-31 22:54:00.000,2017-03-31 23:01:00.000,2017-03-31 23:10:00.000,C1.1,0.0,109.90713,180.0
2017-04-01 04:13:26,eis_l0_20170401_041326.fits.gz,2017-04-01 04:12:00.000,2017-04-01 04:15:00.000,2017-04-01 04:20:00.000,B6.4,0.0,109.70082,3897.897
2017-04-01 15:24:55,eis_l0_20170401_152455.fits.gz,2017-04-01 15:23:00.000,2017-04-01 15:49:00.000,2017-04-01 16:18:00.000,B8.1,0.0,109.26048,4050.0
2017-04-01 17:42:34,eis_l0_20170401_174234.fits.gz,2017-04-01 18:07:00.000,2017-04-01 18:10:00.000,2017-04-01 18:14:00.000,B7.4,0.0,109.15182,4050.0
2017-04-01 23:25:01,eis_l0_20170401_232501.fits.gz,2017-04-01 23:50:00.000,2017-04-01 23:54:00.000,2017-04-01 23:57:00.000,B9.0,0.0,108.923262,4050.0
2017-04-02 19:07:25,eis_l0_20170402_190725.fits.gz,2017-04-02 18:18:00.000,2017-04-02 18:38:00.000,2017-04-02 19:28:00.000,M2.1,856.22088,301.958298,12.465
2017-04-04 06:12:55,eis_l0_20170404_061255.fits.gz,2017-04-04 06:09:00.000,2017-04-04 06:16:00.000,2017-04-04 06:19:00.000,C1.1,907.37346,239.621538,12.465
2017-04-04 09:36:12,eis_l0_20170404_093612.fits.gz,2017-04-04 09:46:00.000,2017-04-04 09:51:00.000,2017-04-04 09:58:00.000,C2.3,906.83172,225.198054,620.023
2017-04-06 08:02:45,eis_l0_20170406_080245.fits.gz,2017-04-06 08:39:00.000,2017-04-06 09:34:00.000,2017-04-06 09:45:00.000,B4.0,0.0,104.424828,3591.984
2017-04-06 12:16:37,eis_l0_20170406_121637.fits.gz,2017-04-06 12:01:00.000,2017-04-06 12:10:00.000,2017-04-06 12:20:00.000,C5.5,867.22842,-176.718228,91.86
2017-04-07 08:49:40,eis_l0_20170407_084940.fits.gz,2017-04-07 08:49:00.000,2017-04-07 08:55:00.000,2017-04-07 09:03:00.000,B9.8,0.0,103.306686,316.965
2017-04-07 18:20:25,eis_l0_20170407_182025.fits.gz,2017-04-07 19:42:00.000,2017-04-07 19:49:00.000,2017-04-07 19:52:00.000,C4.3,0.0,102.793464,12347.513
2017-04-08 02:59:28,eis_l0_20170408_025928.fits.gz,2017-04-08 02:55:00.000,2017-04-08 03:09:00.000,2017-04-08 03:17:00.000,C1.1,0.0,102.449862,3897.897
2017-04-09 00:03:33,eis_l0_20170409_000333.fits.gz,2017-04-08 23:51:00.000,2017-04-09 00:16:00.000,2017-04-09 00:23:00.000,B2.3,0.0,101.43846,12.465
2017-04-10 09:33:32,eis_l0_20170410_093332.fits.gz,2017-04-10 09:53:00.000,2017-04-10 09:58:00.000,2017-04-10 10:12:00.000,B1.3,0.0,99.747942,17428.782
2017-04-11 02:49:29,eis_l0_20170411_024929.fits.gz,2017-04-11 02:56:00.000,2017-04-11 03:00:00.000,2017-04-11 03:04:00.000,B3.9,0.0,98.87982,620.023
2017-04-11 10:05:34,eis_l0_20170411_100534.fits.gz,2017-04-11 10:59:00.000,2017-04-11 11:11:00.000,2017-04-11 11:16:00.000,B1.3,0.0,98.465082,17428.782
2017-04-17 20:36:36,eis_l0_20170417_203636.fits.gz,2017-04-17 21:21:00.000,2017-04-17 21:42:00.000,2017-04-17 21:53:00.000,B7.5,0.0,89.932248,4040.0
2017-04-20 10:42:43,eis_l0_20170420_104243.fits.gz,2017-04-20 10:43:00.000,2017-04-20 10:49:00.000,2017-04-20 10:58:00.000,B2.6,0.0,86.250156,3824.95
2017-04-22 14:03:42,eis_l0_20170422_140342.fits.gz,2017-04-22 14:52:00.000,2017-04-22 14:58:00.000,2017-04-22 15:01:00.000,B2.1,-320.443608,274.654698,3897.897
2017-04-26 14:55:47,eis_l0_20170426_145547.fits.gz,2017-04-26 15:28:00.000,2017-04-26 15:38:00.000,2017-04-26 15:50:00.000,B3.4,0.0,76.707534,3315.913
2017-04-26 16:34:59,eis_l0_20170426_163459.fits.gz,2017-04-26 17:36:00.000,2017-04-26 17:48:00.000,2017-04-26 17:59:00.000,B4.5,-242.291562,-126.018948,3897.897
2017-04-30 00:12:33,eis_l0_20170430_001233.fits.gz,2017-04-30 00:12:00.000,2017-04-30 00:57:00.000,2017-04-30 02:25:00.000,B3.0,0.0,71.195652,12.465
2017-04-30 18:15:13,eis_l0_20170430_181513.fits.gz,2017-04-30 18:27:00.000,2017-04-30 18:32:00.000,2017-04-30 18:37:00.000,B1.9,0.0,69.920016,3824.95
2017-05-02 19:26:26,eis_l0_20170502_192626.fits.gz,2017-05-02 19:33:00.000,2017-05-02 19:36:00.000,2017-05-02 19:41:00.000,B1.3,0.0,66.43677,3824.95
2017-05-05 09:44:13,eis_l0_20170505_094413.fits.gz,2017-05-05 10:25:00.000,2017-05-05 10:33:00.000,2017-05-05 10:39:00.000,B4.2,-492.7578,265.3098,3824.95
2017-05-16 18:12:04,eis_l0_20170516_181204.fits.gz,2017-05-16 18:06:00.000,2017-05-16 18:09:00.000,2017-05-16 18:13:00.000,B1.2,0.0,41.0235606,12.465
2017-05-18 16:34:20,eis_l0_20170518_163420.fits.gz,2017-05-18 16:34:00.000,2017-05-18 16:39:00.000,2017-05-18 16:44:00.000,B1.1,0.0,37.3082406,639.825
2017-05-23 13:55:52,eis_l0_20170523_135552.fits.gz,2017-05-23 14:04:00.000,2017-05-23 14:21:00.000,2017-05-23 14:37:00.000,B4.4,333.377004,-172.298358,3690.0
2017-05-24 12:46:17,eis_l0_20170524_124617.fits.gz,2017-05-24 13:31:00.000,2017-05-24 13:44:00.000,2017-05-24 13:56:00.000,B3.8,535.107072,-160.51011,3824.95
2017-05-25 13:21:19,eis_l0_20170525_132119.fits.gz,2017-05-25 13:22:00.000,2017-05-25 13:26:00.000,2017-05-25 13:31:00.000,B2.2,0.0,23.886852,3897.897
2017-05-25 15:14:12,eis_l0_20170525_151412.fits.gz,2017-05-25 15:22:00.000,2017-05-25 15:27:00.000,2017-05-25 15:33:00.000,B2.2,0.0,23.7221016,3690.0
2017-05-26 00:50:39,eis_l0_20170526_005039.fits.gz,2017-05-26 01:33:00.000,2017-05-26 01:36:00.000,2017-05-26 01:40:00.000,B1.8,0.0,22.882698,3824.95
2017-05-28 00:23:17,eis_l0_20170528_002317.fits.gz,2017-05-28 00:55:00.000,2017-05-28 01:00:00.000,2017-05-28 01:03:00.000,B3.8,0.0,18.967344,3897.897
2017-05-28 10:12:56,eis_l0_20170528_101256.fits.gz,2017-05-28 10:46:00.000,2017-05-28 10:51:00.000,2017-05-28 10:54:00.000,B8.0,815.75016,221.542044,3897.897
2017-05-28 11:51:46,eis_l0_20170528_115146.fits.gz,2017-05-28 11:39:00.000,2017-05-28 11:47:00.000,2017-05-28 11:54:00.000,B6.6,815.74536,221.507682,3824.95
2017-05-28 15:20:42,eis_l0_20170528_152042.fits.gz,2017-05-28 15:42:00.000,2017-05-28 15:52:00.000,2017-05-28 15:57:00.000,B3.0,0.0,17.7420954,2007.897
2017-05-29 10:48:25,eis_l0_20170529_104825.fits.gz,2017-05-29 11:35:00.000,2017-05-29 11:41:00.000,2017-05-29 11:47:00.000,B2.3,0.0,16.0920912,3897.897
2017-05-29 14:05:42,eis_l0_20170529_140542.fits.gz,2017-05-29 14:40:00.000,2017-05-29 14:48:00.000,2017-05-29 14:57:00.000,B6.8,0.0,15.8360286,3690.0
2017-05-30 06:39:05,eis_l0_20170530_063905.fits.gz,2017-05-30 06:30:00.000,2017-05-30 06:38:00.000,2017-05-30 06:54:00.000,B1.4,0.0,14.5203654,12.465
2017-05-30 19:37:34,eis_l0_20170530_193734.fits.gz,2017-05-30 19:44:00.000,2017-05-30 19:47:00.000,2017-05-30 19:51:00.000,B6.8,0.0,13.4198688,3824.95
2017-05-31 09:17:27,eis_l0_20170531_091727.fits.gz,2017-05-31 08:52:00.000,2017-05-31 09:26:00.000,2017-05-31 09:48:00.000,B4.4,0.0,12.3269916,3600.0
2017-05-31 15:13:00,eis_l0_20170531_151300.fits.gz,2017-05-31 15:51:00.000,2017-05-31 15:56:00.000,2017-05-31 16:12:00.000,B3.0,-935.49708,116.307066,3690.0
2017-05-31 18:48:26,eis_l0_20170531_184826.fits.gz,2017-05-31 18:41:00.000,2017-05-31 18:48:00.000,2017-05-31 18:57:00.000,C1.3,0.0,11.5097064,12.465
2017-06-01 01:07:13,eis_l0_20170601_010713.fits.gz,2017-06-01 01:12:00.000,2017-06-01 01:43:00.000,2017-06-01 01:53:00.000,C6.6,0.0,10.9669926,3824.95
2017-06-01 04:26:13,eis_l0_20170601_042613.fits.gz,2017-06-01 04:48:00.000,2017-06-01 05:38:00.000,2017-06-01 06:01:00.000,B7.8,0.0,10.6671282,3030.0
2017-06-01 09:27:26,eis_l0_20170601_092726.fits.gz,2017-06-01 09:22:00.000,2017-06-01 09:25:00.000,2017-06-01 09:29:00.000,C2.5,-927.70386,116.912526,3600.0
2017-06-02 01:44:12,eis_l0_20170602_014412.fits.gz,2017-06-02 01:42:00.000,2017-06-02 01:48:00.000,2017-06-02 01:51:00.000,C1.1,0.0,8.9255988,3897.897
2017-06-02 08:49:27,eis_l0_20170602_084927.fits.gz,2017-06-02 09:47:00.000,2017-06-02 09:53:00.000,2017-06-02 09:56:00.000,B4.6,-843.22896,135.420852,3600.0
2017-06-02 14:49:33,eis_l0_20170602_144933.fits.gz,2017-06-02 14:43:00.000,2017-06-02 14:52:00.000,2017-06-02 15:01:00.000,B8.1,-856.92054,134.975106,3690.0
2017-06-02 19:45:33,eis_l0_20170602_194533.fits.gz,2017-06-02 19:49:00.000,2017-06-02 19:56:00.000,2017-06-02 20:02:00.000,B6.9,-833.40192,86.036742,3824.95
2017-06-03 13:46:40,eis_l0_20170603_134640.fits.gz,2017-06-03 14:47:00.000,2017-06-03 14:56:00.000,2017-06-03 15:00:00.000,C2.5,0.0,5.8336674,3897.897
2017-06-03 23:38:40,eis_l0_20170603_233840.fits.gz,2017-06-03 23:44:00.000,2017-06-03 23:51:00.000,2017-06-03 23:58:00.000,B6.4,0.0,5.0872425,3824.95
2017-06-04 06:28:33,eis_l0_20170604_062833.fits.gz,2017-06-04 06:28:00.000,2017-06-04 06:32:00.000,2017-06-04 06:36:00.000,B1.8,0.0,4.52567124,12347.513
2017-06-05 11:30:08,eis_l0_20170605_113008.fits.gz,2017-06-05 11:32:00.000,2017-06-05 11:37:00.000,2017-06-05 11:41:00.000,B3.6,878.5575,261.330978,620.023
2017-06-06 00:49:38,eis_l0_20170606_004938.fits.gz,2017-06-06 01:03:00.000,2017-06-06 01:06:00.000,2017-06-06 01:16:00.000,B1.2,0.0,0.97459308,3824.95
2017-06-06 10:42:34,eis_l0_20170606_104234.fits.gz,2017-06-06 11:11:00.000,2017-06-06 11:24:00.000,2017-06-06 11:29:00.000,B1.8,0.0,0.12986538,3600.0
2017-06-06 12:17:41,eis_l0_20170606_121741.fits.gz,2017-06-06 12:34:00.000,2017-06-06 12:37:00.000,2017-06-06 12:39:00.000,B1.8,0.0,0.0145631502,3600.0
2017-06-07 08:07:33,eis_l0_20170607_080733.fits.gz,2017-06-07 08:40:00.000,2017-06-07 08:47:00.000,2017-06-07 08:57:00.000,B2.4,0.0,-1.66032594,3600.0
2017-06-07 09:35:13,eis_l0_20170607_093513.fits.gz,2017-06-07 10:03:00.000,2017-06-07 10:22:00.000,2017-06-07 10:50:00.000,C1.2,0.0,-1.77556002,3600.0
2017-06-07 11:14:13,eis_l0_20170607_111413.fits.gz,2017-06-07 12:14:00.000,2017-06-07 12:18:00.000,2017-06-07 12:34:00.000,B1.6,0.0,-1.95742488,3600.0
2017-06-09 12:28:42,eis_l0_20170609_122842.fits.gz,2017-06-09 11:52:00.000,2017-06-09 12:53:00.000,2017-06-09 13:19:00.000,B4.1,0.0,-5.92120734,3897.897
2017-06-10 09:48:27,eis_l0_20170610_094827.fits.gz,2017-06-10 10:18:00.000,2017-06-10 10:23:00.000,2017-06-10 10:29:00.000,B1.7,0.0,-7.7847216,17428.782
2017-06-11 00:30:13,eis_l0_20170611_003013.fits.gz,2017-06-11 01:07:00.000,2017-06-11 01:44:00.000,2017-06-11 02:23:00.000,B1.5,0.0,-9.0141096,3824.95
2017-06-11 21:48:12,eis_l0_20170611_214812.fits.gz,2017-06-11 21:43:00.000,2017-06-11 23:16:00.000,2017-06-12 01:22:00.000,B1.3,0.0,-10.7212398,3824.95
2017-06-11 23:25:12,eis_l0_20170611_232512.fits.gz,2017-06-11 21:43:00.000,2017-06-11 23:16:00.000,2017-06-12 01:22:00.000,B1.3,0.0,-10.7212398,3690.0
2017-06-14 18:58:12,eis_l0_20170614_185812.fits.gz,2017-06-14 18:59:00.000,2017-06-14 19:07:00.000,2017-06-14 19:12:00.000,B1.9,0.0,-16.439538,639.825
2017-06-15 06:05:49,eis_l0_20170615_060549.fits.gz,2017-06-15 06:26:00.000,2017-06-15 06:29:00.000,2017-06-15 06:31:00.000,B1.4,0.0,-17.381001,3690.0
2017-06-15 16:12:41,eis_l0_20170615_161241.fits.gz,2017-06-15 16:57:00.000,2017-06-15 17:00:00.000,2017-06-15 17:06:00.000,B2.9,-96.174828,211.75659,3030.0
2017-06-18 12:45:20,eis_l0_20170618_124520.fits.gz,2017-06-18 12:35:00.000,2017-06-18 12:40:00.000,2017-06-18 12:59:00.000,B1.4,0.0,-23.7715512,4040.0
2017-06-18 21:00:13,eis_l0_20170618_210013.fits.gz,2017-06-18 21:30:00.000,2017-06-18 21:40:00.000,2017-06-18 21:48:00.000,B2.1,0.0,-24.4963314,3600.0
2017-06-19 15:02:39,eis_l0_20170619_150239.fits.gz,2017-06-19 15:58:00.000,2017-06-19 16:05:00.000,2017-06-19 16:09:00.000,B5.0,0.0,-25.9942116,3600.0
2017-06-20 06:06:34,eis_l0_20170620_060634.fits.gz,2017-06-20 06:01:00.000,2017-06-20 07:18:00.000,2017-06-20 08:48:00.000,B1.5,0.0,-27.1308756,12.465
2017-06-22 00:26:13,eis_l0_20170622_002613.fits.gz,2017-06-22 00:36:00.000,2017-06-22 00:49:00.000,2017-06-22 01:02:00.000,B1.5,0.0,-30.5591532,3600.0
2017-06-28 13:50:12,eis_l0_20170628_135012.fits.gz,2017-06-28 12:27:00.000,2017-06-28 15:24:00.000,2017-06-28 18:35:00.000,B1.3,0.0,-42.8511246,3897.897
2017-06-28 17:13:41,eis_l0_20170628_171341.fits.gz,2017-06-28 12:27:00.000,2017-06-28 15:24:00.000,2017-06-28 18:35:00.000,B1.3,0.0,-42.8511246,1000.0
2017-07-02 12:38:11,eis_l0_20170702_123811.fits.gz,2017-07-02 12:23:00.000,2017-07-02 12:39:00.000,2017-07-02 12:59:00.000,B3.1,0.0,-50.1752496,4040.0
2017-07-03 12:45:24,eis_l0_20170703_124524.fits.gz,2017-07-03 12:36:00.000,2017-07-03 12:47:00.000,2017-07-03 12:53:00.000,B4.0,0.0,-51.9902154,4040.0
2017-07-03 15:09:12,eis_l0_20170703_150912.fits.gz,2017-07-03 15:37:00.000,2017-07-03 16:15:00.000,2017-07-03 16:18:00.000,M1.3,0.0,-52.2152922,3824.95
2017-07-04 04:13:12,eis_l0_20170704_041312.fits.gz,2017-07-04 04:05:00.000,2017-07-04 04:25:00.000,2017-07-04 04:44:00.000,C1.1,0.0,-53.14302,3824.95
2017-07-05 12:59:10,eis_l0_20170705_125910.fits.gz,2017-07-05 12:49:00.000,2017-07-05 13:59:00.000,2017-07-05 14:03:00.000,B3.5,0.0,-55.5599682,3690.0
2017-07-05 22:49:07,eis_l0_20170705_224907.fits.gz,2017-07-05 22:51:00.000,2017-07-05 22:55:00.000,2017-07-05 22:57:00.000,B2.4,-926.08098,-91.828104,3690.0
2017-07-06 12:02:13,eis_l0_20170706_120213.fits.gz,2017-07-06 14:28:00.000,2017-07-06 14:31:00.000,2017-07-06 14:34:00.000,B1.0,0.0,-57.434148,17428.782
2017-07-07 01:58:37,eis_l0_20170707_015837.fits.gz,2017-07-07 01:58:00.000,2017-07-07 02:21:00.000,2017-07-07 02:32:00.000,B8.5,0.0,-58.2686322,3690.0
2017-07-07 10:52:34,eis_l0_20170707_105234.fits.gz,2017-07-07 11:26:00.000,2017-07-07 11:33:00.000,2017-07-07 11:38:00.000,B3.6,-791.09838,-97.79514,3600.0
2017-07-07 12:31:43,eis_l0_20170707_123143.fits.gz,2017-07-07 12:46:00.000,2017-07-07 12:55:00.000,2017-07-07 12:58:00.000,B5.7,0.0,-59.0489976,3690.0
2017-07-07 14:08:57,eis_l0_20170707_140857.fits.gz,2017-07-07 15:07:00.000,2017-07-07 15:11:00.000,2017-07-07 15:15:00.000,B8.1,-788.6736,-130.653528,3690.0
2017-07-08 13:07:28,eis_l0_20170708_130728.fits.gz,2017-07-08 13:46:00.000,2017-07-08 13:51:00.000,2017-07-08 13:55:00.000,B5.1,-676.929,-140.676444,3690.0
2017-07-09 00:35:43,eis_l0_20170709_003543.fits.gz,2017-07-09 01:20:00.000,2017-07-09 01:27:00.000,2017-07-09 01:29:00.000,B6.6,0.0,-61.66674,3690.0
2017-07-09 02:19:01,eis_l0_20170709_021901.fits.gz,2017-07-09 02:22:00.000,2017-07-09 02:27:00.000,2017-07-09 02:30:00.000,B3.4,0.0,-61.740156,3690.0
2017-07-09 10:26:09,eis_l0_20170709_102609.fits.gz,2017-07-09 10:20:00.000,2017-07-09 10:40:00.000,2017-07-09 10:49:00.000,B9.8,-513.741702,-134.361072,3690.0
2017-07-09 12:03:58,eis_l0_20170709_120358.fits.gz,2017-07-09 11:44:00.000,2017-07-09 12:12:00.000,2017-07-09 12:28:00.000,C5.3,-512.873622,-150.76818,3690.0
2017-07-09 13:42:24,eis_l0_20170709_134224.fits.gz,2017-07-09 14:05:00.000,2017-07-09 14:09:00.000,2017-07-09 14:12:00.000,B4.4,-485.041002,-152.068644,3690.0
