Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2023-02-07 22:46:00.000,2023-02-07 22:58:00.000,2023-02-07 23:05:00.000,M3.8,-35.53842827142216,565.8847261464615
2023-02-09 12:03:00.000,2023-02-09 12:20:00.000,2023-02-09 12:43:00.000,C8.4,226.11451458497723,592.6616308563374
2023-02-11 15:40:00.000,2023-02-11 15:48:00.000,2023-02-11 15:54:00.000,X1.1,-606.2877031380776,-80.81181573233621
2023-02-14 05:08:00.000,2023-02-14 05:17:00.000,2023-02-14 12:02:00.000,C3.7,-523.7883742204867,268.9751197000448
2023-02-19 12:52:00.000,2023-02-19 12:59:00.000,2023-02-19 13:05:00.000,C2.0,613.4887316181454,261.2367243975944
2023-02-19 14:50:00.000,2023-02-19 15:01:00.000,2023-02-19 15:12:00.000,C2.6,-559.7505332210567,500.4966943643428
2023-02-19 08:00:00.000,2023-02-19 08:17:00.000,2023-02-19 08:33:00.000,C6.8,657.0848403582653,223.2801933714024
2023-02-20 05:58:00.000,2023-02-20 06:08:00.000,2023-02-20 06:16:00.000,C5.5,570.1982982593788,445.53334934889335
2023-02-20 23:19:00.000,2023-02-20 23:27:00.000,2023-02-20 23:36:00.000,C2.1,-854.0025095909368,456.68445604281374
2023-02-21 21:01:00.000,2023-02-21 21:07:00.000,2023-02-21 21:18:00.000,C7.3,-788.4981022055726,466.7692930486276
2023-02-22 04:07:00.000,2023-02-22 04:16:00.000,2023-02-22 04:29:00.000,C2.9,-754.1539313029498,484.6731232691095
2023-02-22 04:51:00.000,2023-02-22 05:12:00.000,2023-02-22 05:40:00.000,M1.4,-746.9514073086902,485.255808454944
2023-02-23 02:13:00.000,2023-02-23 02:21:00.000,2023-02-23 02:28:00.000,C1.9,-352.21708807209507,438.64861123205776
2023-02-23 06:00:00.000,2023-02-23 06:06:00.000,2023-02-23 06:11:00.000,C3.2,-276.217169937212,-233.5478980556281
2023-02-24 05:54:00.000,2023-02-24 06:12:00.000,2023-02-24 06:21:00.000,C8.6,-116.45300793019123,-349.8028771204745
2023-02-24 17:11:00.000,2023-02-24 17:15:00.000,2023-02-24 17:20:00.000,M1.1,-19.29150930489413,449.9037265842223
2023-02-24 20:03:00.000,2023-02-24 20:30:00.000,2023-02-24 21:29:00.000,M3.7,349.41355709537135,564.8318758562259
2023-02-28 06:48:00.000,2023-02-28 06:59:00.000,2023-02-28 07:10:00.000,C3.3,385.2963291219257,531.0521233409814
2023-03-02 21:05:00.000,2023-03-02 21:16:00.000,2023-03-02 21:25:00.000,M3.8,815.997744161717,400.8939383198016
2023-03-03 01:58:00.000,2023-03-03 02:23:00.000,2023-03-03 02:46:00.000,C7.2,-903.2994696688838,148.8016496099803
2023-03-04 15:19:00.000,2023-03-04 15:57:00.000,2023-03-04 16:26:00.000,M5.2,932.203790027644,338.896162276433
2023-03-05 16:24:00.000,2023-03-05 16:41:00.000,2023-03-05 16:53:00.000,M1.0,-548.8698040330783,312.99968139951847
2023-03-01 04:12:00.000,2023-03-01 04:19:00.000,2023-03-01 04:24:00.000,C6.3,-856.8919077157043,-202.9432729576457
2023-03-08 13:35:00.000,2023-03-08 13:41:00.000,2023-03-08 13:55:00.000,C3.3,136.18387279295445,271.6188395018187
2023-03-16 06:15:00.000,2023-03-16 06:43:00.000,2023-03-16 07:12:00.000,C1.3,-924.531614700798,-375.2661716220189
2023-03-21 13:46:00.000,2023-03-21 13:54:00.000,2023-03-21 13:58:00.000,C4.6,-625.2043941307347,-363.0657181353544
2023-03-22 19:09:00.000,2023-03-22 19:57:00.000,2023-03-22 21:00:00.000,C2.5,-313.8655469606165,-290.8324253621215
2023-03-24 06:04:00.000,2023-03-24 06:07:00.000,2023-03-24 06:11:00.000,C1.7,-66.32422212651,-232.571025242166
2023-03-24 16:41:00.000,2023-03-24 16:50:00.000,2023-03-24 17:06:00.000,C1.1,-56.005790524417534,385.4567600038351
2023-03-24 12:04:00.000,2023-03-24 12:14:00.000,2023-03-24 12:25:00.000,C1.3,-745.7193112522364,-224.98518471801705
2023-03-24 13:23:00.000,2023-03-24 13:40:00.000,2023-03-24 13:50:00.000,C2.2,10.96635631847717,-246.0064922673388
2023-03-26 16:58:00.000,2023-03-26 17:08:00.000,2023-03-26 17:17:00.000,C2.9,469.7371018114596,-260.90900486719323
2023-03-26 21:37:00.000,2023-03-26 21:41:00.000,2023-03-26 21:46:00.000,C1.1,425.332736428598,-272.908670427784
2023-10-09 11:28:00.000,2023-10-09 11:43:00.000,2023-10-09 11:57:00.000,C7.6,751.4120216771173,170.07623189253297
2023-10-10 01:55:00.000,2023-10-10 02:09:00.000,2023-10-10 02:22:00.000,M1.6,842.4732625266187,167.59764452295187
2023-10-10 13:44:00.000,2023-10-10 13:54:00.000,2023-10-10 14:02:00.000,C3.4,-916.6617989810184,18.72692736015556
2023-10-11 09:29:00.000,2023-10-11 09:37:00.000,2023-10-11 09:47:00.000,C7.2,897.29200941407,269.43713201201155
2023-10-11 14:19:00.000,2023-10-11 14:40:00.000,2023-10-11 14:50:00.000,C4.9,936.2055516580432,205.7531142026172
2023-10-19 08:24:00.000,2023-10-19 08:28:00.000,2023-10-19 08:32:00.000,B7.8,952.9895333889436,170.5366109677445
2023-10-12 03:07:00.000,2023-10-12 03:47:00.000,2023-10-12 06:40:00.000,C9.7,263.6496827928312,-266.79683929509173
2023-09-18 13:20:00.000,2023-09-18 13:38:00.000,2023-09-18 13:59:00.000,C1.5,874.8868257865591,438.6482844118115
2023-09-19 01:43:00.000,2023-09-19 01:53:00.000,2023-09-19 01:57:00.000,C2.8,568.3162274700293,229.99696863368425
2023-10-19 13:38:00.000,2023-10-19 13:45:00.000,2023-10-19 13:52:00.000,B7.3,940.7320763894936,-157.73713295534046
2023-10-19 17:52:00.000,2023-10-19 18:03:00.000,2023-10-19 18:09:00.000,C1.1,470.9651054895057,140.45999342980522
2023-10-20 02:11:00.000,2023-10-20 02:39:00.000,2023-10-20 03:22:00.000,C1.4,882.6018020440516,439.5360687370113
2023-10-20 04:20:00.000,2023-10-20 05:00:00.000,2023-10-20 05:24:00.000,C2.2,890.9957463933558,420.2996502291052
2023-10-20 11:00:00.000,2023-10-20 11:14:00.000,2023-10-20 11:37:00.000,C1.7,882.7435288219461,411.3281499568811
2023-10-21 12:02:00.000,2023-10-21 12:10:00.000,2023-10-21 12:17:00.000,C1.5,963.3434554181908,6.706459775721771
2023-10-24 19:54:00.000,2023-10-24 20:18:00.000,2023-10-24 21:18:00.000,C1.3,-953.4014839273876,-231.51685578118563
2023-10-25 21:57:00.000,2023-10-25 22:15:00.000,2023-10-25 22:33:00.000,C1.6,854.7637013198237,467.3786552148449
2023-10-26 12:13:00.000,2023-10-26 12:23:00.000,2023-10-26 12:37:00.000,C1.7,-926.9849403749686,146.8519341678145
2023-10-27 08:39:00.000,2023-10-27 08:54:00.000,2023-10-27 09:07:00.000,C2.1,-871.7077673345339,149.16274169721797
2023-10-28 06:09:00.000,2023-10-28 06:23:00.000,2023-10-28 06:39:00.000,C1.6,-763.8690853575245,114.03973536399438
2023-10-29 11:30:00.000,2023-10-29 11:43:00.000,2023-10-29 11:52:00.000,C6.6,-312.5276726796292,-375.5012609048475
2023-10-29 17:54:00.000,2023-10-29 18:04:00.000,2023-10-29 18:11:00.000,B9.4,-291.05434633535333,-380.3193159443357
2023-11-01 00:20:00.000,2023-11-01 00:41:00.000,2023-11-01 01:08:00.000,C6.9,-961.8030459447764,-192.6893155476242
2023-11-02 06:12:00.000,2023-11-02 06:25:00.000,2023-11-02 06:39:00.000,C6.4,-972.1411501276308,-152.4027495007845
2023-11-03 05:27:00.000,2023-11-03 06:16:00.000,2023-11-03 07:18:00.000,C3.3,454.0844082665545,426.27823202507534
2023-11-06 01:03:00.000,2023-11-06 01:12:00.000,2023-11-06 01:20:00.000,C4.7,911.8917106666228,353.2136364156252
2023-11-06 07:04:00.000,2023-11-06 07:14:00.000,2023-11-06 07:23:00.000,C1.5,904.8354367718674,361.64075560731385
2023-11-06 02:09:00.000,2023-11-06 02:17:00.000,2023-11-06 02:41:00.000,C1.7,923.0191689788944,-261.3202499188595
2023-11-11 16:36:00.000,2023-11-11 16:47:00.000,2023-11-11 17:00:00.000,C1.8,779.6550681875939,-339.3727586737142
2023-11-14 14:37:00.000,2023-11-14 14:43:00.000,2023-11-14 14:47:00.000,C2.2,944.6555573750584,-242.4997163694416
2023-11-14 11:03:00.000,2023-11-14 11:12:00.000,2023-11-14 11:24:00.000,C1.9,943.983293670336,-275.5114943233526
2023-11-14 11:39:00.000,2023-11-14 11:45:00.000,2023-11-14 11:49:00.000,C2.1,964.714545911405,110.90493350590904
2023-11-14 12:14:00.000,2023-11-14 12:23:00.000,2023-11-14 12:35:00.000,C1.7,876.0215275461619,-335.3505048704349
2023-11-21 03:38:00.000,2023-11-21 03:45:00.000,2023-11-21 04:00:00.000,C6.6,-483.6085693188943,-267.78554664248446
2023-11-23 02:59:00.000,2023-11-23 03:38:00.000,2023-11-23 04:05:00.000,M1.4,-899.4746229660232,447.9647059303408
2023-11-24 07:00:00.000,2023-11-24 07:03:00.000,2023-11-24 07:09:00.000,C3.3,-321.6847768933512,318.8072166475493
2023-11-27 05:34:00.000,2023-11-27 06:12:00.000,2023-11-27 06:39:00.000,C3.3,-964.3243593154476,-272.47460536516763
2023-11-28 17:45:00.000,2023-11-28 17:53:00.000,2023-11-28 18:00:00.000,C2.2,550.4124320261882,241.8999289435515
2023-11-29 14:27:00.000,2023-11-29 14:35:00.000,2023-11-29 14:43:00.000,C3.8,87.29817918197952,-329.5080797109077
2023-12-04 09:11:00.000,2023-12-04 09:20:00.000,2023-12-04 09:34:00.000,C1.3,-152.42105833208188,92.97726987269267
2023-12-08 08:10:00.000,2023-12-08 08:14:00.000,2023-12-08 08:20:00.000,C2.4,-546.2723566663917,280.5873593608991
2023-12-08 11:06:00.000,2023-12-08 11:27:00.000,2023-12-08 11:48:00.000,C1.9,-555.1971700508147,312.40718641961735
2023-12-09 04:02:00.000,2023-12-09 04:10:00.000,2023-12-09 04:13:00.000,C1.6,730.5121129093413,-335.72077234735224
2023-12-09 13:03:00.000,2023-12-09 13:19:00.000,2023-12-09 13:37:00.000,M1.0,771.9676201955701,-340.56206603617466
2023-12-12 12:33:00.000,2023-12-12 12:41:00.000,2023-12-12 12:48:00.000,C1.3,311.98131605285056,333.40216142245674
2023-12-12 13:30:00.000,2023-12-12 13:42:00.000,2023-12-12 13:48:00.000,C8.2,370.2166077741903,93.8187006472288
2023-12-12 14:21:00.000,2023-12-12 14:31:00.000,2023-12-12 14:46:00.000,C2.6,351.63207730874416,101.66475891428924
2023-12-13 14:46:00.000,2023-12-13 15:15:00.000,2023-12-13 15:48:00.000,C9.3,933.804233616811,-325.8883013400682
2023-12-14 13:29:00.000,2023-12-14 13:48:00.000,2023-12-14 14:08:00.000,M2.3,755.3264456377137,82.67663275916307
2023-12-15 00:47:00.000,2023-12-15 01:03:00.000,2023-12-15 01:13:00.000,C5.2,810.4519825544708,81.24145532082768
2023-12-15 11:29:00.000,2023-12-15 11:34:00.000,2023-12-15 11:40:00.000,C3.6,868.0808429880864,79.27457233872255
2023-12-15 19:36:00.000,2023-12-15 19:41:00.000,2023-12-15 19:47:00.000,C1.5,826.5453163891755,353.196844891146
2023-12-16 11:24:00.000,2023-12-16 11:33:00.000,2023-12-16 11:40:00.000,C2.6,901.686706723277,283.2697101770117
2023-12-16 17:39:00.000,2023-12-16 17:44:00.000,2023-12-16 17:49:00.000,C2.7,961.757389538674,61.19672792962553
2023-12-17 18:01:00.000,2023-12-17 18:14:00.000,2023-12-17 18:35:00.000,C3.5,961.7678471018784,159.6856770336064
2023-12-19 06:20:00.000,2023-12-19 06:38:00.000,2023-12-19 06:47:00.000,C3.7,-160.15096679353155,149.6518000912976
2023-12-29 02:13:00.000,2023-12-29 02:21:00.000,2023-12-29 02:42:00.000,C1.3,563.3604852887149,313.5269837105047
2023-12-29 07:14:00.000,2023-12-29 07:24:00.000,2023-12-29 07:35:00.000,C1.4,614.5639850319959,312.82049544805426
2023-12-30 11:47:00.000,2023-12-30 11:55:00.000,2023-12-30 12:07:00.000,C1.7,-986.640780261252,97.09133396530812
2023-12-31 18:02:00.000,2023-12-31 18:16:00.000,2023-12-31 18:28:00.000,C3.8,-991.6068456540816,72.15240630971205
2023-01-03 01:03:00.000,2023-01-03 01:10:00.000,2023-01-03 01:18:00.000,C1.1,527.4700201885253,409.9645182940036
2023-01-06 00:43:00.000,2023-01-06 00:57:00.000,2023-01-06 01:07:00.000,X1.2,-901.7973384170328,-335.51502756064247
2023-01-06 11:58:00.000,2023-01-06 12:05:00.000,2023-01-06 12:20:00.000,C1.5,-839.2288037266117,-291.17313050978294
2023-01-08 11:56:00.000,2023-01-08 12:05:00.000,2023-01-08 12:11:00.000,C5.3,-658.4627460543998,-230.4067527143881
2023-01-08 12:22:00.000,2023-01-08 12:38:00.000,2023-01-08 13:03:00.000,C6.1,-957.3551736650988,-248.8876504673005
2023-01-09 13:15:00.000,2023-01-09 13:22:00.000,2023-01-09 13:31:00.000,M1.0,396.9604607255527,-257.5503497631305
2023-01-10 12:41:00.000,2023-01-10 12:45:00.000,2023-01-10 12:49:00.000,C5.3,97.26473309055172,377.5011652839939
2023-01-12 22:14:00.000,2023-01-12 22:24:00.000,2023-01-12 22:33:00.000,C6.7,195.2958055309171,-298.99601070743387
2023-01-14 19:26:00.000,2023-01-14 19:27:00.000,2023-01-14 19:29:00.000,C7.4,670.0498315893345,-211.2319351330649
2023-01-15 19:29:00.000,2023-01-15 19:34:00.000,2023-01-15 19:39:00.000,C4.1,846.6611164998466,-186.56262361001333
2023-01-15 21:20:00.000,2023-01-15 21:26:00.000,2023-01-15 21:30:00.000,C4.8,-718.4703127772082,-212.9191769189697
2023-01-17 00:02:00.000,2023-01-17 00:13:00.000,2023-01-17 00:26:00.000,C9.4,-630.3993676202372,425.88764720143735
2023-01-20 22:43:00.000,2023-01-20 22:47:00.000,2023-01-20 22:51:00.000,C7.3,234.3922253832072,267.9044125217277
2023-01-21 01:48:00.000,2023-01-21 01:52:00.000,2023-01-21 01:58:00.000,C2.9,231.78241910512483,422.07038722642056
2023-01-21 11:21:00.000,2023-01-21 11:25:00.000,2023-01-21 11:29:00.000,C3.7,324.4857612400286,378.6066808388738
2023-01-24 13:18:00.000,2023-01-24 13:22:00.000,2023-01-24 13:26:00.000,C2.5,832.7597970742755,323.0078567275361
2023-01-26 07:24:00.000,2023-01-26 07:33:00.000,2023-01-26 07:37:00.000,C6.8,661.8227730561055,1256.8250807382335
2023-01-31 12:55:00.000,2023-01-31 13:03:00.000,2023-01-31 13:12:00.000,B9.8,-885.3979811267927,-157.25242111590438
2023-02-03 15:20:00.000,2023-02-03 15:28:00.000,2023-02-03 15:36:00.000,C1.7,-462.91225734213367,-95.68532916696554
2023-02-04 05:07:00.000,2023-02-04 05:15:00.000,2023-02-04 05:20:00.000,C1.4,273.16661237975285,-175.50160012158543
2023-02-07 17:10:00.000,2023-02-07 17:17:00.000,2023-02-07 17:23:00.000,C6.7,-91.17167168366724,588.1939557193032
2023-02-08 15:00:00.000,2023-02-08 15:05:00.000,2023-02-08 15:12:00.000,C2.7,-962.088532444788,-160.4397259478293
2023-02-08 19:56:00.000,2023-02-08 20:12:00.000,2023-02-08 20:46:00.000,M1.5,-958.6602443237788,-137.58737680050692
2023-02-09 21:04:00.000,2023-02-09 21:09:00.000,2023-02-09 21:15:00.000,C4.8,316.12305479595807,567.375136700216
2023-02-10 02:45:00.000,2023-02-10 03:03:00.000,2023-02-10 03:20:00.000,M3.7,336.251472863398,585.8571176657903
2023-02-10 08:45:00.000,2023-02-10 08:52:00.000,2023-02-10 08:57:00.000,C5.7,-795.0026584560983,-106.37448836107986
2023-02-10 15:29:00.000,2023-02-10 16:00:00.000,2023-02-10 16:13:00.000,M1.6,410.3097455095543,590.0098628750293
2023-02-12 17:17:00.000,2023-02-12 17:24:00.000,2023-02-12 17:37:00.000,C6.1,855.2496554895727,476.2005457707298
2023-02-13 10:29:00.000,2023-02-13 10:36:00.000,2023-02-13 10:43:00.000,C3.7,807.9526576248898,490.4863257445148
2023-02-17 10:24:00.000,2023-02-17 10:33:00.000,2023-02-17 10:39:00.000,C2.1,902.4296992693302,-383.88100044775325
2023-02-18 11:49:00.000,2023-02-18 12:00:00.000,2023-02-18 12:07:00.000,C7.7,506.8093497966615,245.8798060949967
2023-02-19 17:09:00.000,2023-02-19 17:22:00.000,2023-02-19 17:36:00.000,C2.5,-894.2829161933623,404.10330667773
2023-02-19 18:53:00.000,2023-02-19 19:01:00.000,2023-02-19 19:07:00.000,C5.7,-891.2718415874988,407.0566449607346
2023-02-19 20:54:00.000,2023-02-19 21:03:00.000,2023-02-19 21:10:00.000,C4.7,-496.8045156637672,490.1259879507408
2023-02-20 01:19:00.000,2023-02-20 01:25:00.000,2023-02-20 01:34:00.000,C2.8,555.0831220938444,437.119558509388
2023-02-20 04:39:00.000,2023-02-20 04:51:00.000,2023-02-20 05:03:00.000,C3.3,569.5892769423359,441.934529146638
2023-02-20 10:25:00.000,2023-02-20 10:37:00.000,2023-02-20 10:45:00.000,C2.5,810.7528815298639,192.9234837672058
2023-02-20 14:47:00.000,2023-02-20 14:58:00.000,2023-02-20 15:03:00.000,M4.4,-864.233656603843,440.5628325436454
2023-02-20 17:37:00.000,2023-02-20 17:43:00.000,2023-02-20 17:47:00.000,C5.4,-352.85694192978553,504.73990471644873
2023-02-21 03:40:00.000,2023-02-21 04:02:00.000,2023-02-21 04:16:00.000,C9.1,-840.6355392951518,459.64510657625146
2023-02-21 14:20:00.000,2023-02-21 14:27:00.000,2023-02-21 14:32:00.000,C2.6,890.8919306017481,273.1030985191296
2023-02-22 01:13:00.000,2023-02-22 01:15:00.000,2023-02-22 01:27:00.000,C2.1,819.0818263311677,397.4877495633678
2023-02-22 10:22:00.000,2023-02-22 10:27:00.000,2023-02-22 10:42:00.000,C3.2,-730.1206242274493,490.02706466950747
2023-02-24 02:46:00.000,2023-02-24 02:59:00.000,2023-02-24 03:15:00.000,C1.7,-145.20137619646266,441.1477047419877
2023-02-23 04:00:00.000,2023-02-23 04:12:00.000,2023-02-23 04:24:00.000,C7.8,-624.3863941065501,498.14123542917866
2023-02-23 14:24:00.000,2023-02-23 14:34:00.000,2023-02-23 14:46:00.000,C4.3,-530.2198085854761,491.985939775151
2023-02-24 09:35:00.000,2023-02-24 09:41:00.000,2023-02-24 09:49:00.000,C2.1,-412.0799491712824,491.079748946023
2023-02-25 18:40:00.000,2023-02-25 19:44:00.000,2023-02-25 20:27:00.000,M6.3,622.9207301620393,485.5324105318612
2023-03-03 10:10:00.000,2023-03-03 10:32:00.000,2023-03-03 10:48:00.000,M3.3,858.2469842854363,390.0788342697917
2023-03-04 00:01:00.000,2023-03-04 00:11:00.000,2023-03-04 00:22:00.000,C4.2,881.6016855202403,387.4959723775957
2023-03-04 07:06:00.000,2023-03-04 07:10:00.000,2023-03-04 07:14:00.000,M1.0,580.3648253495364,371.4733244211914
2023-03-04 14:35:00.000,2023-03-04 14:40:00.000,2023-03-04 14:44:00.000,C4.8,-634.0673169346992,297.6472587188667
2023-03-04 22:00:00.000,2023-03-04 22:10:00.000,2023-03-04 22:18:00.000,C4.2,670.2361599035928,410.82219368623765
2023-03-06 01:14:00.000,2023-03-06 01:22:00.000,2023-03-06 01:29:00.000,C2.6,832.729731418481,352.73205312219045
2023-03-01 00:56:00.000,2023-03-01 01:07:00.000,2023-03-01 01:18:00.000,M1.0,485.49049529603366,526.4812414158112
2023-03-08 09:53:00.000,2023-03-08 10:12:00.000,2023-03-08 10:46:00.000,M1.1,119.49034121620308,277.09348928180066
2023-03-09 20:56:00.000,2023-03-09 21:09:00.000,2023-03-09 21:25:00.000,C2.9,-685.205788295716,-268.3376788758939
2023-03-09 23:21:00.000,2023-03-09 23:31:00.000,2023-03-09 23:42:00.000,C3.4,-768.0073439220432,436.3323378520858
2023-03-10 14:38:00.000,2023-03-10 14:55:00.000,2023-03-10 15:11:00.000,C3.2,-555.2313426132314,-258.4318458827658
2023-03-11 00:55:00.000,2023-03-11 01:03:00.000,2023-03-11 01:08:00.000,C4.9,221.74027576011605,-270.0587626204844
2023-03-19 08:39:00.000,2023-03-19 08:44:00.000,2023-03-19 08:48:00.000,C1.8,-832.7501486949623,-412.2456420008914
2023-03-21 23:49:00.000,2023-03-21 23:57:00.000,2023-03-22 00:01:00.000,C1.7,-563.3811584946234,-357.8130390597923
2023-03-21 22:07:00.000,2023-03-21 22:13:00.000,2023-03-21 22:17:00.000,C1.5,-576.5875452407636,-359.5819011444014
2023-03-25 00:32:00.000,2023-03-25 00:39:00.000,2023-03-25 00:45:00.000,C1.5,12.555812362422296,383.3786936659754
2023-03-27 05:17:00.000,2023-03-27 05:21:00.000,2023-03-27 05:35:00.000,C1.3,490.2717874242513,-272.4118376999415
2023-03-27 06:20:00.000,2023-03-27 06:36:00.000,2023-03-27 06:57:00.000,C4.6,500.4882110741102,-291.61911094637054
2023-03-27 09:32:00.000,2023-03-27 09:39:00.000,2023-03-27 09:46:00.000,C1.6,522.139832481001,-273.631397366502
2023-03-27 18:51:00.000,2023-03-27 19:05:00.000,2023-03-27 19:26:00.000,C2.9,823.6995086972407,422.2576944632804
2023-03-27 20:20:00.000,2023-03-27 20:39:00.000,2023-03-27 21:02:00.000,C3.5,578.9208592323346,-300.88274596058415
2023-03-28 07:06:00.000,2023-03-28 07:18:00.000,2023-03-28 07:30:00.000,C1.9,627.7017761405249,-312.9264744208884
2023-03-28 10:37:00.000,2023-03-28 10:45:00.000,2023-03-28 10:52:00.000,C1.7,354.6380730656847,428.8881739831289
2023-03-28 15:00:00.000,2023-03-28 15:09:00.000,2023-03-28 15:17:00.000,C1.6,753.0096545968692,-286.2300423492437
2023-03-28 15:37:00.000,2023-03-28 15:47:00.000,2023-03-28 15:58:00.000,C2.3,665.311362177846,-320.8260172557822
2023-03-28 18:54:00.000,2023-03-28 19:07:00.000,2023-03-28 19:20:00.000,C2.6,911.9764456353596,-323.25392432361315
2023-03-28 21:38:00.000,2023-03-28 21:52:00.000,2023-03-28 22:06:00.000,C2.2,540.0716945036318,475.7828437106537
2023-03-29 16:14:00.000,2023-03-29 16:25:00.000,2023-03-29 16:32:00.000,C6.6,838.8516425303742,-306.8429686363842
2023-03-30 14:16:00.000,2023-03-30 14:24:00.000,2023-03-30 14:30:00.000,C1.3,867.6556733150463,-274.3128505398049
2023-03-30 19:39:00.000,2023-03-30 19:48:00.000,2023-03-30 19:55:00.000,C2.8,430.71790854127374,-246.36769123261763
2023-03-31 01:38:00.000,2023-03-31 01:47:00.000,2023-03-31 01:58:00.000,C1.3,888.4399653575074,-356.10709210288854
2023-03-31 09:02:00.000,2023-03-31 09:09:00.000,2023-03-31 09:14:00.000,C4.4,854.9828900756909,431.3823545055005
