study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
475,2024-02-25 08:22:56,C2.5,89.30986569374207,369.3428249529104,45.85969924926758,318.3970031738281,266.0,304.0,Flare,Flare266_Hunter01,eis_20240225_082256.data.h5,-87.14030075073242,178.85969924926758,166.39700317382812,470.3970031738281
475,2024-02-27 08:07:36,C3.4,491.61753639427786,409.0791825781413,445.9249877929688,304.6470031738281,266.0,304.0,Flare,Flare266_Hunter01,eis_20240227_080736.data.h5,312.9249877929688,578.9249877929688,152.64700317382812,456.6470031738281
475,2024-02-28 00:25:47,C2.2,545.4702403834643,369.8457460323458,525.989990234375,294.83599853515625,266.0,304.0,Flare,Flare266_Hunter01,eis_20240228_002547.data.h5,392.989990234375,658.989990234375,142.83599853515625,446.83599853515625
569,2024-03-08 18:20:43,B9.7,203.3219076388952,-72.35960886147076,153.94500732421875,-273.0249938964844,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20240308_182043.data.h5,23.654006958007812,284.2360076904297,-529.0249938964844,-17.024993896484375
544,2024-03-10 14:13:12,C1.1,619.156847857439,-155.50077409042586,389.843994140625,58.0974006652832,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20240310_141312.data.h5,144.23748779296875,635.4505004882812,-197.9025993347168,314.0974006652832
475,2024-03-22 18:15:04,C3.8,-306.80030317697674,-115.26161584588262,-273.2890014648437,-157.3520050048828,266.0,304.0,Flare,Flare266_Hunter01,eis_20240322_181504.data.h5,-406.2890014648437,-140.2890014648437,-309.3520050048828,-5.3520050048828125
475,2024-03-24 00:52:34,M9.0,-7.791963301599026,-127.9674861893872,16.94809913635254,-150.94000244140625,266.0,304.0,Flare,Flare266_Hunter01,eis_20240324_005234.data.h5,-116.05190086364746,149.94809913635254,-302.94000244140625,1.05999755859375
494,2024-03-24 06:05:33,M2.2,70.83594780964985,-125.0946830087821,0.434920996427536,-207.0,266.0,512.0,Quiet Sun,XRT_synop_AIA,eis_20240324_060533.data.h5,-132.56507900357246,133.43492099642754,-463.0,49.0
544,2024-03-24 07:19:49,C7.2,33.64182494778313,-109.3790223655278,75.99590301513672,-255.63499450683597,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20240324_071949.data.h5,-169.61060333251953,321.60240936279297,-511.63499450683594,0.3650054931640341
454,2024-04-19 10:53:33,C4.9,-92.06197365862316,535.9215079899919,-94.55760192871094,353.70098876953125,302.5150146484375,384.0,Active Region,GDZ_300x384_S2S3_40,eis_20240419_105333.data.h5,-245.8151092529297,56.69990539550781,161.70098876953125,545.7009887695312
454,2024-04-19 14:09:13,C4.4,-56.745056414278224,539.4496558552822,-69.60659790039062,353.5459899902344,302.5150146484375,384.0,Active Region,GDZ_300x384_S2S3_40,eis_20240419_140913.data.h5,-220.86410522460938,81.65090942382812,161.54598999023438,545.5459899902344
569,2024-04-20 13:05:20,C2.8,208.8113601973711,-32.52814416068592,162.6320037841797,-284.5010070800781,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20240420_130520.data.h5,32.34100341796875,292.9230041503906,-540.5010070800781,-28.501007080078125
475,2024-04-21 12:02:03,M1.0,448.6724821827361,-40.35389604930322,360.3550109863281,-187.4530029296875,266.0,304.0,Flare,Flare266_Hunter01,eis_20240421_120203.data.h5,227.35501098632812,493.3550109863281,-339.4530029296875,-35.4530029296875
475,2024-04-21 14:08:34,M2.2,503.94700940179024,-245.75968373814905,377.81298828125,-188.3800048828125,266.0,304.0,Flare,Flare266_Hunter01,eis_20240421_140834.data.h5,244.81298828125,510.81298828125,-340.3800048828125,-36.3800048828125
475,2024-04-22 14:17:33,M1.1,679.5568980307826,-54.112288748849984,563.2849731445312,-199.6580047607422,266.0,304.0,Flare,Flare266_Hunter01,eis_20240422_141733.data.h5,430.28497314453125,696.2849731445312,-351.6580047607422,-47.65800476074219
475,2024-04-23 17:15:26,M2.9,777.4099574434111,-251.1858855796723,731.6489868164062,-217.8800048828125,266.0,304.0,Flare,Flare266_Hunter01,eis_20240423_171526.data.h5,598.6489868164062,864.6489868164062,-369.8800048828125,-65.8800048828125
475,2024-04-24 06:10:13,C4.2,843.9150621365742,-262.2330000923968,795.0689697265625,-226.60899353027344,266.0,304.0,Flare,Flare266_Hunter01,eis_20240424_061013.data.h5,662.0689697265625,928.0689697265625,-378.60899353027344,-74.60899353027344
475,2024-04-24 13:44:03,C9.4,841.8680259680588,-274.8132894169995,826.2000122070312,-231.78500366210935,266.0,304.0,Flare,Flare266_Hunter01,eis_20240424_134403.data.h5,693.2000122070312,959.2000122070312,-383.7850036621094,-79.78500366210935
475,2024-04-24 18:51:03,C4.0,879.7779113855044,-277.9818340074904,844.739013671875,-235.4929962158203,266.0,304.0,Flare,Flare266_Hunter01,eis_20240424_185103.data.h5,711.739013671875,977.739013671875,-387.4929962158203,-83.49299621582031
475,2024-04-25 12:18:01,C4.2,935.985883469205,-181.40267768314465,940.5180053710938,-303.14898681640625,266.0,304.0,Flare,Flare266_Hunter01,eis_20240425_121801.data.h5,807.5180053710938,1073.5180053710938,-455.14898681640625,-151.14898681640625
475,2024-04-28 20:10:02,C8.3,545.0497042788643,-54.128059470555215,485.3479919433594,-163.3350067138672,266.0,304.0,Flare,Flare266_Hunter01,eis_20240428_201002.data.h5,352.3479919433594,618.3479919433594,-315.3350067138672,-11.335006713867188
544,2024-04-29 13:17:42,C2.8,680.0441010699099,-67.49970096406142,609.72900390625,-273.3689880371094,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20240429_131742.data.h5,364.12249755859375,855.3355102539062,-529.3689880371094,-17.368988037109375
475,2024-04-29 20:30:02,C1.6,731.2095204091808,-68.97071147829212,656.9149780273438,-175.30799865722656,266.0,304.0,Flare,Flare266_Hunter01,eis_20240429_203002.data.h5,523.9149780273438,789.9149780273438,-327.30799865722656,-23.307998657226562
475,2024-05-04 12:03:28,C4.2,146.4557211658292,455.1132942742452,99.95149993896484,350.15301513671875,266.0,304.0,Flare,Flare266_Hunter01,eis_20240504_120328.data.h5,-33.048500061035156,232.95149993896484,198.15301513671875,502.15301513671875
475,2024-05-04 16:59:17,C9.1,207.13939271625904,469.3417910194661,138.8070068359375,349.3030090332031,266.0,304.0,Flare,Flare266_Hunter01,eis_20240504_165917.data.h5,5.8070068359375,271.8070068359375,197.30300903320312,501.3030090332031
475,2024-05-04 21:24:44,C4.7,222.9370640126689,456.5753889784018,173.25999450683594,348.4530029296875,266.0,304.0,Flare,Flare266_Hunter01,eis_20240504_212444.data.h5,40.25999450683594,306.25999450683594,196.4530029296875,500.4530029296875
475,2024-05-05 05:50:13,X1.3,330.64936590415044,449.769058984144,237.9929962158203,346.677001953125,266.0,304.0,Flare,Flare266_Hunter01,eis_20240505_055013.data.h5,104.99299621582031,370.9929962158203,194.677001953125,498.677001953125
475,2024-05-05 11:52:33,X1.2,347.4763743111952,469.5713030041519,283.260009765625,345.1319885253906,266.0,304.0,Flare,Flare266_Hunter01,eis_20240505_115233.data.h5,150.260009765625,416.260009765625,193.13198852539062,497.1319885253906
475,2024-05-05 14:53:33,M1.3,364.1534173318449,451.5303270337534,305.5069885253906,344.2820129394531,266.0,304.0,Flare,Flare266_Hunter01,eis_20240505_145333.data.h5,172.50698852539062,438.5069885253906,192.28201293945312,496.2820129394531
475,2024-05-05 19:22:47,M1.3,406.1945257600102,447.7121055623392,338.1059875488281,343.0459899902344,266.0,304.0,Flare,Flare266_Hunter01,eis_20240505_192247.data.h5,205.10598754882812,471.1059875488281,191.04598999023438,495.0459899902344
475,2024-05-06 06:07:33,X4.5,501.236379052892,455.8929967926562,413.26800537109375,339.4930114746094,266.0,304.0,Flare,Flare266_Hunter01,eis_20240506_060733.data.h5,280.26800537109375,546.2680053710938,187.49301147460938,491.4930114746094
475,2024-05-06 14:09:12,C4.4,510.59713262921264,446.9647391012718,466.41400146484375,336.7890014648437,266.0,304.0,Flare,Flare266_Hunter01,eis_20240506_140912.data.h5,333.41400146484375,599.4140014648438,184.7890014648437,488.7890014648437
569,2024-05-06 19:05:19,C9.4,540.0109346532664,449.76773520022647,496.9639892578125,222.93499755859372,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20240506_190519.data.h5,366.67298889160156,627.2549896240234,-33.06500244140628,478.93499755859375
475,2024-05-07 13:37:03,M1.0,713.3428708831406,460.27831952077184,657.448974609375,341.6849975585937,266.0,304.0,Flare,Flare266_Hunter01,eis_20240507_133703.data.h5,524.448974609375,790.448974609375,189.6849975585937,493.6849975585937
475,2024-05-08 08:44:56,M1.8,788.8035468224512,426.3564710882241,740.2579956054688,332.7239990234375,266.0,304.0,Flare,Flare266_Hunter01,eis_20240508_084456.data.h5,607.2579956054688,873.2579956054688,180.7239990234375,484.7239990234375
475,2024-05-09 16:38:43,X1.1,443.49703917747473,-235.98159891200717,432.8900146484375,-377.4909973144531,266.0,304.0,Flare,Flare266_Hunter01,eis_20240509_163843.data.h5,299.8900146484375,565.8900146484375,-529.4909973144531,-225.49099731445312
475,2024-05-11 12:00:13,X1.5,786.2620051817938,-285.3291880401459,689.4840087890625,-389.7650146484375,266.0,304.0,Flare,Flare266_Hunter01,eis_20240511_120013.data.h5,556.4840087890625,822.4840087890625,-541.7650146484375,-237.7650146484375
475,2024-05-11 20:07:01,M1.2,799.3895050837575,-307.7165046509434,729.2659912109375,-392.85400390625,266.0,304.0,Flare,Flare266_Hunter01,eis_20240511_200701.data.h5,596.2659912109375,862.2659912109375,-544.85400390625,-240.85400390625
569,2024-05-12 12:30:13,M1.6,840.3332532434097,-263.2942770526993,796.9420166015625,-507.8070068359375,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20240512_123013.data.h5,666.6510162353516,927.2330169677734,-763.8070068359375,-251.8070068359375
475,2024-05-13 10:45:52,M6.6,901.7573351730656,-280.8554190717435,854.176025390625,-409.2309875488281,266.0,304.0,Flare,Flare266_Hunter01,eis_20240513_104552.data.h5,721.176025390625,987.176025390625,-561.2309875488281,-257.2309875488281
475,2024-05-13 21:37:55,M1.5,911.098796089461,-294.85022682532923,868.4660034179688,-413.71099853515625,266.0,304.0,Flare,Flare266_Hunter01,eis_20240513_213755.data.h5,735.4660034179688,1001.4660034179688,-565.7109985351562,-261.71099853515625
475,2024-05-14 01:38:14,X1.7,909.2475285524588,-299.0500302737983,871.3250122070312,-415.3340148925781,266.0,304.0,Flare,Flare266_Hunter01,eis_20240514_013814.data.h5,738.3250122070312,1004.3250122070312,-567.3340148925781,-263.3340148925781
475,2024-05-17 20:39:35,M7.2,-860.0294176973403,-149.57158824055736,-745.6699829101562,-296.2439880371094,266.0,304.0,Flare,Flare266_Hunter01,eis_20240517_203935.data.h5,-878.6699829101562,-612.6699829101562,-448.2439880371094,-144.24398803710938
