study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
569,2021-01-21 12:21:02,B1.3,-620.1519468519837,-231.90877634775188,-492.7730102539063,-218.6660003662109,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210121_122102.data.h5,-623.0640106201172,-362.48200988769537,-474.66600036621094,37.33399963378909
602,2021-02-27 17:21:18,B1.5,812.5944239823204,395.4146796258049,811.4609985351562,374.0480041503906,49.91999816894531,152.0,Flare,EL_DHB_01,eis_20210227_172118.data.h5,786.5009994506836,836.4209976196289,298.0480041503906,450.0480041503906
602,2021-03-12 19:10:18,B2.5,-570.6020346714649,447.1445977388654,-566.8170166015625,403.5079956054688,49.91999816894531,152.0,Flare,EL_DHB_01,eis_20210312_191018.data.h5,-591.7770156860352,-541.8570175170898,327.5079956054688,479.5079956054688
544,2021-04-18 23:42:43,B4.4,-215.9405823694542,-524.4071306877964,-1.049880027770996,-755.6079711914062,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20210418_234243.data.h5,-246.65638637542725,244.55662631988525,-1011.6079711914062,-499.60797119140625
569,2021-04-20 23:23:05,B1.2,-796.8605401266832,-501.5813749053701,-867.4409790039062,-306.7099914550781,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210420_232305.data.h5,-997.7319793701172,-737.1499786376953,-562.7099914550781,-50.709991455078125
569,2021-04-20 23:23:05,B1.3,-787.9790687982459,-525.0905851221117,-867.4409790039062,-306.7099914550781,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210420_232305.data.h5,-997.7319793701172,-737.1499786376953,-562.7099914550781,-50.709991455078125
569,2021-04-21 00:47:14,B1.5,-813.128940054914,-520.8737903420949,-864.2739868164062,-305.5509948730469,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210421_004714.data.h5,-994.5649871826172,-733.9829864501953,-561.5509948730469,-49.550994873046875
491,2021-04-21 08:59:14,B3.2,-617.4438938251697,-507.4249971960384,-842.8939819335938,-299.67999267578125,491.2130126953125,512.0,Active Region,DHB_006,eis_20210421_085914.data.h5,-1088.50048828125,-597.2874755859375,-555.6799926757812,-43.67999267578125
604,2021-05-04 11:52:14,B1.3,901.6524352100188,345.2989876256097,930.7479858398438,208.5780029296875,131.78900146484375,512.0,Coronal Hole,CH_funnels_FIPv2,eis_20210504_115214.data.h5,864.8534851074219,996.6424865722656,-47.4219970703125,464.5780029296875
602,2021-05-08 18:34:15,C8.6,-809.4903739220463,307.9691703210109,-828.3839721679688,314.0409851074219,49.91999816894531,152.0,Flare,EL_DHB_01,eis_20210508_183415.data.h5,-853.3439712524414,-803.4239730834961,238.04098510742188,390.0409851074219
602,2021-05-09 00:49:48,B2.8,-789.0084609761834,295.7610597482033,-804.0330200195312,317.0539855957031,49.91999816894531,152.0,Flare,EL_DHB_01,eis_20210509_004948.data.h5,-828.9930191040039,-779.0730209350586,241.05398559570312,393.0539855957031
581,2021-05-18 15:20:41,B1.0,-875.2416022834368,364.221182918139,-889.2750244140625,258.63800048828125,121.80500030517578,512.0,Quiet Sun,EUNIS_EIS_CrossCal18,eis_20210518_152041.data.h5,-950.1775245666504,-828.3725242614746,2.63800048828125,514.6380004882812
569,2021-05-18 20:32:20,B2.1,-845.315203725826,295.00839568421844,-875.5609741210938,260.260009765625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210518_203220.data.h5,-1005.8519744873047,-745.2699737548828,4.260009765625,516.260009765625
569,2021-05-25 22:48:13,B4.5,382.5789047968444,297.89014527193234,343.9800109863281,302.4440002441406,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210525_224813.data.h5,213.6890106201172,474.27101135253906,46.444000244140625,558.4440002441406
569,2021-05-27 22:18:42,C7.6,713.6080652702574,320.0052862371223,677.7310180664062,292.7149963378906,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210527_221842.data.h5,547.4400177001953,808.0220184326172,36.714996337890625,548.7149963378906
569,2021-05-27 20:42:12,C1.0,684.2729508997428,348.8797615201105,668.4609985351562,292.9469909667969,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210527_204212.data.h5,538.1699981689453,798.7519989013672,36.946990966796875,548.9469909667969
569,2021-05-28 13:04:40,B2.1,871.0668594008694,368.9917483954058,755.7329711914062,288.625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210528_130440.data.h5,625.4419708251953,886.0239715576172,32.625,544.625
569,2021-05-29 08:45:12,B4.2,885.5332256174515,361.09654880344624,836.3980102539062,284.9169921875,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210529_084512.data.h5,706.1070098876953,966.6890106201172,28.9169921875,540.9169921875
521,2021-07-01 18:38:52,B2.8,173.22761259901625,-364.29317963212,205.4029998779297,-332.8110046386719,119.80799865722656,512.0,Active Region,HPW021VEL120x512v2_b,eis_20210701_183852.data.h5,145.4990005493164,265.30699920654297,-588.8110046386719,-76.81100463867188
404,2021-08-24 12:48:00,B3.2,-594.0183147827629,201.50931912646885,-636.7269897460938,222.0529937744141,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20210824_124800.data.h5,-696.630989074707,-576.8229904174805,142.0529937744141,302.05299377441406
569,2021-08-28 11:58:41,C2.7,70.41069214343896,-531.2328868629434,15.653499603271484,-602.5679931640625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210828_115841.data.h5,-114.63750076293945,145.94449996948242,-858.5679931640625,-346.5679931640625
569,2021-08-28 23:39:14,C7.4,204.36138614989525,-514.5746996254941,101.86199951171876,-602.10400390625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210828_233914.data.h5,-28.429000854492173,232.1529998779297,-858.10400390625,-346.10400390625
569,2021-08-29 09:16:50,C8.1,234.9291134800131,-512.9727313557593,172.0030059814453,-600.6370239257812,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210829_091650.data.h5,41.712005615234375,302.29400634765625,-856.6370239257812,-344.63702392578125
569,2021-08-30 09:52:13,C1.1,408.9442249287744,-521.1373408441381,344.2650146484375,-593.4530029296875,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210830_095213.data.h5,213.97401428222656,474.55601501464844,-849.4530029296875,-337.4530029296875
582,2021-08-30 19:59:42,B7.8,497.1549704247899,-512.4424811299646,405.1470031738281,-553.281005859375,323.48199462890625,384.0,Coronal Hole,HOP81_new_study,eis_20210830_195942.data.h5,243.406005859375,566.8880004882812,-745.281005859375,-361.281005859375
569,2021-08-31 12:05:20,B2.6,589.0150031284462,-511.38766220153786,542.083984375,-525.0859985351562,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210831_120520.data.h5,411.79298400878906,672.3749847412109,-781.0859985351562,-269.08599853515625
602,2021-09-02 21:01:58,C1.2,786.3867699754464,-527.4875634872476,776.3280029296875,-479.5870056152344,49.91999816894531,152.0,Flare,EL_DHB_01,eis_20210902_210158.data.h5,751.3680038452148,801.2880020141602,-555.5870056152344,-403.5870056152344
569,2021-09-10 09:43:44,B4.2,172.12280662763266,-386.51146260023614,158.68600463867188,-402.7300109863281,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210910_094344.data.h5,28.395004272460938,288.9770050048828,-658.7300109863281,-146.73001098632812
569,2021-09-11 12:37:42,B4.7,398.37984741206014,-385.78510418930506,365.3529968261719,-431.1549987792969,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20210911_123742.data.h5,235.06199645996094,495.6439971923828,-687.1549987792969,-175.15499877929688
521,2021-09-21 09:39:25,B2.3,-564.167974821059,-555.5072478299367,-513.8569946289062,-535.4409790039062,119.80799865722656,512.0,Active Region,HPW021VEL120x512v2_b,eis_20210921_093925.data.h5,-573.7609939575195,-453.95299530029297,-791.4409790039062,-279.44097900390625
603,2021-09-21 18:04:09,B2.1,-582.0423879341688,-515.969001931979,-599.3460083007812,-532.3889770507812,49.91999816894531,152.0,Flare,EL_DHB_02,eis_20210921_180409.data.h5,-624.3060073852539,-574.3860092163086,-608.3889770507812,-456.38897705078125
521,2021-09-22 08:38:03,B3.0,-482.4264507163316,-504.0502986335981,-517.0989990234375,-522.927001953125,119.80799865722656,512.0,Active Region,HPW021VEL120x512v2_b,eis_20210922_083803.data.h5,-577.0029983520508,-457.1949996948242,-778.927001953125,-266.927001953125
521,2021-09-23 07:36:33,B4.2,-331.8957577031106,-526.0040059460869,-347.3789978027344,-532.8920288085938,119.80799865722656,512.0,Active Region,HPW021VEL120x512v2_b,eis_20210923_073633.data.h5,-407.28299713134766,-287.4749984741211,-788.8920288085938,-276.89202880859375
569,2021-10-03 10:13:13,B2.2,-10.2474491733592,401.8291588340938,-5.054319858551025,375.1830139160156,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20211003_101313.data.h5,-135.34532022476196,125.23668050765991,119.18301391601562,631.1830139160156
569,2021-10-27 06:31:20,C1.5,-217.77044339012355,-512.1557193513349,-230.9029998779297,-497.0320129394531,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20211027_063120.data.h5,-361.1940002441406,-100.61199951171875,-753.0320129394531,-241.03201293945312
569,2021-10-27 08:08:40,C1.7,-167.45721990638413,-551.8835515928425,-218.0030059814453,-497.0320129394531,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20211027_080840.data.h5,-348.29400634765625,-87.71200561523438,-753.0320129394531,-241.03201293945312
404,2021-11-16 11:53:05,B1.4,675.5602219050927,404.8977630654673,656.7490234375,335.7590026855469,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20211116_115305.data.h5,596.8450241088867,716.6530227661133,255.75900268554688,415.7590026855469
569,2021-12-19 18:30:19,C1.8,92.423385024439,-328.0359339019081,116.38300323486328,-315.2860107421875,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20211219_183019.data.h5,-13.907997131347656,246.67400360107422,-571.2860107421875,-59.2860107421875
