Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2019-05-05 21:21:00.000,2019-05-05 21:43:00.000,2019-05-05 21:52:00.000,B6.4,-802.4858516384847,200.54886847487376
2019-05-05 22:27:00.000,2019-05-05 22:30:00.000,2019-05-05 22:32:00.000,B4.4,-764.7690632187296,163.2516603772235
2019-05-06 00:45:00.000,2019-05-06 00:49:00.000,2019-05-06 00:53:00.000,B2.6,-767.6527715451084,196.84323635824512
2019-05-06 05:04:00.000,2019-05-06 05:10:00.000,2019-05-06 05:12:00.000,C9.9,-726.1859560334124,176.4089552101855
2019-05-06 08:41:00.000,2019-05-06 08:47:00.000,2019-05-06 08:51:00.000,C2.0,-704.5844431568403,179.41659111266836
2019-05-06 09:55:00.000,2019-05-06 10:02:00.000,2019-05-06 10:05:00.000,C1.5,-695.6765728250612,181.1972068850011
2019-05-06 11:44:00.000,2019-05-06 11:51:00.000,2019-05-06 11:57:00.000,B2.5,-683.0701901176944,182.96707566015192
2019-05-06 13:35:00.000,2019-05-06 13:54:00.000,2019-05-06 13:57:00.000,C7.3,-674.1767827928998,179.37223449587313
2019-05-06 18:33:00.000,2019-05-06 18:37:00.000,2019-05-06 18:41:00.000,B2.9,-640.5329814907163,174.99374699481635
2019-05-06 19:41:00.000,2019-05-06 19:50:00.000,2019-05-06 19:52:00.000,C1.0,-632.1213144029025,179.17487077868833
2019-05-06 22:16:00.000,2019-05-06 22:31:00.000,2019-05-06 22:39:00.000,B4.8,-642.2168304538354,203.7496878131321
2019-05-06 23:10:00.000,2019-05-06 23:13:00.000,2019-05-06 23:16:00.000,B7.6,-616.5279534023721,155.67863973120632
2019-05-07 03:43:00.000,2019-05-07 03:47:00.000,2019-05-07 03:52:00.000,B2.4,-570.7319431337528,180.8589016038036
2019-05-07 07:18:00.000,2019-05-07 07:25:00.000,2019-05-07 07:27:00.000,B3.1,-543.1441731150262,183.19091791381928
2019-05-07 09:51:00.000,2019-05-07 10:48:00.000,2019-05-07 10:58:00.000,C1.2,-563.5663143577985,215.63892483649863
2019-05-07 11:52:00.000,2019-05-07 11:56:00.000,2019-05-07 11:57:00.000,C1.4,-512.0225680950098,188.5096634232761
2019-05-07 13:30:00.000,2019-05-07 13:33:00.000,2019-05-07 13:38:00.000,B3.2,-499.57430535089225,180.06279363378198
2019-05-10 08:39:00.000,2019-05-10 08:47:00.000,2019-05-10 08:56:00.000,B2.0,-559.3373464292381,162.1298485545222
2019-05-10 18:26:00.000,2019-05-10 18:42:00.000,2019-05-10 18:48:00.000,B2.2,181.2013698148516,256.8800959808783
2019-05-15 08:32:00.000,2019-05-15 08:40:00.000,2019-05-15 08:49:00.000,B3.5,504.11224983626346,164.74379338645875
2019-05-23 09:10:00.000,2019-05-23 09:13:00.000,2019-05-23 09:16:00.000,A7.0,955.4875887665896,-30.90290677293248
2019-06-06 12:20:00.000,2019-06-06 12:21:00.000,2019-06-06 12:22:00.000,A1.1,-914.588246214902,1252.9109818971604
2019-08-11 14:40:00.000,2019-08-11 14:41:00.000,2019-08-11 14:42:00.000,A1.1,-1241.4196455376225,52.15002629217183
2019-08-18 18:56:00.000,2019-08-18 18:56:00.000,2019-08-18 18:56:00.000,A0.0,-1244.486912034452,-1203.7461521774171
2019-08-18 22:34:00.000,2019-08-18 22:35:00.000,2019-08-18 22:36:00.000,A1.1,1213.0795462514252,-1168.130678082235
2019-03-09 12:17:00.000,2019-03-09 12:26:00.000,2019-03-09 12:36:00.000,B6.1,334.0546548311659,260.8615812065861
2019-05-03 22:49:00.000,2019-05-03 23:31:00.000,2019-05-03 23:49:00.000,C1.0,-936.9092475243378,192.4847098832635
