Start Time,Peak Time,End Time,Class,hpc_x,hpc_y
2022-03-20 07:30:00.000,2022-03-20 07:45:00.000,2022-03-20 07:53:00.000,C4.6,-202.7826545652933,400.8233207195032
2022-03-21 00:42:00.000,2022-03-21 00:54:00.000,2022-03-21 01:06:00.000,B4.5,-37.27364451950416,414.7604904308869
2022-03-22 03:29:00.000,2022-03-22 03:33:00.000,2022-03-22 03:40:00.000,B6.0,-902.3110890057868,-269.06220143849845
2022-03-22 09:22:00.000,2022-03-22 09:32:00.000,2022-03-22 09:41:00.000,B9.0,-887.8146025722381,-250.9889763769159
2022-03-22 19:03:00.000,2022-03-22 19:21:00.000,2022-03-22 19:32:00.000,C1.4,-868.3059311117977,-260.10819876635776
2022-03-22 20:14:00.000,2022-03-22 20:27:00.000,2022-03-22 20:44:00.000,C4.8,-855.6884262952954,-253.5361390732553
2022-03-23 05:53:00.000,2022-03-23 05:58:00.000,2022-03-23 06:04:00.000,C1.3,-821.488201197004,-291.52056640330886
2022-03-23 10:46:00.000,2022-03-23 10:55:00.000,2022-03-23 11:04:00.000,C1.8,-937.659041535342,254.34951316006632
2022-03-23 13:46:00.000,2022-03-23 13:57:00.000,2022-03-23 14:16:00.000,C3.0,-782.2353748094756,-234.4920286358422
2022-03-23 23:12:00.000,2022-03-23 23:22:00.000,2022-03-23 23:29:00.000,C4.3,-829.7832056928892,272.0344811080532
2022-03-24 04:28:00.000,2022-03-24 04:34:00.000,2022-03-24 04:40:00.000,C1.1,-166.6554715204984,442.61663177950845
2022-03-24 08:03:00.000,2022-03-24 08:21:00.000,2022-03-24 08:44:00.000,C2.2,-923.7065957763698,298.09098532602826
2022-03-24 14:33:00.000,2022-03-24 14:41:00.000,2022-03-24 14:48:00.000,C2.1,-798.9257040466182,278.6770339500471
2022-03-24 18:57:00.000,2022-03-24 19:16:00.000,2022-03-24 19:41:00.000,C1.0,-808.8391486911569,284.0192622389726
2022-03-24 21:03:00.000,2022-03-24 21:15:00.000,2022-03-24 21:22:00.000,C1.9,-618.0507772064302,-243.97923864559925
2022-03-25 05:02:00.000,2022-03-25 05:26:00.000,2022-03-25 05:50:00.000,M1.4,-561.5087259011343,-221.35714703551804
2022-03-25 14:14:00.000,2022-03-25 14:19:00.000,2022-03-25 14:23:00.000,B5.8,-740.3433821434155,277.3447093155488
2022-03-25 18:58:00.000,2022-03-25 19:06:00.000,2022-03-25 19:10:00.000,B8.0,-716.5062959098723,276.05311247089105
2022-03-26 15:18:00.000,2022-03-26 15:38:00.000,2022-03-26 15:58:00.000,C2.3,-900.4449257601518,-383.6090222950223
2022-03-27 00:04:00.000,2022-03-28 11:09:00.000,2022-03-28 11:14:00.000,C2.4,71.63247932741186,335.8179798870611
2022-03-28 16:16:00.000,2022-03-28 16:43:00.000,2022-03-28 16:59:00.000,C5.1,-885.2803539067972,-336.30657939226694
2022-03-28 18:48:00.000,2022-03-28 19:00:00.000,2022-03-28 19:08:00.000,C6.3,144.82741182741748,329.1133110486539
2022-03-29 00:08:00.000,2022-03-29 00:21:00.000,2022-03-29 00:37:00.000,C5.8,168.37067493987547,340.331901150518
2022-03-29 17:33:00.000,2022-03-29 17:45:00.000,2022-03-29 17:50:00.000,C4.7,347.8077486497388,348.35022460075555
2022-03-29 22:11:00.000,2022-03-29 22:19:00.000,2022-03-29 22:22:00.000,C1.8,371.141752641601,342.2072398245737
2022-03-30 06:38:00.000,2022-03-30 06:46:00.000,2022-03-30 06:50:00.000,C2.3,444.0057208195682,342.1236475640542
2022-03-30 12:21:00.000,2022-03-30 12:35:00.000,2022-03-30 12:58:00.000,C4.5,531.5684534701098,310.78195086432066
2022-03-30 17:21:00.000,2022-03-30 17:37:00.000,2022-03-30 17:46:00.000,X1.3,493.6974023176171,319.89613366176206
2022-03-31 12:01:00.000,2022-03-31 12:11:00.000,2022-03-31 12:23:00.000,C5.4,884.2236031992264,-394.1158263707465
2022-03-31 19:29:00.000,2022-03-31 19:33:00.000,2022-03-31 19:49:00.000,C5.4,-533.8230586997233,-313.8604879493014
2022-03-31 23:43:00.000,2022-03-31 23:53:00.000,2022-03-31 23:59:00.000,C4.4,762.1072684113567,271.06748046676825
2022-04-01 08:27:00.000,2022-04-01 08:35:00.000,2022-04-01 08:51:00.000,C1.9,-400.64866546704434,-208.60215351635
2022-04-01 11:32:00.000,2022-04-01 11:38:00.000,2022-04-01 11:46:00.000,C2.5,765.3413187007327,262.1623825564303
2022-04-01 12:51:00.000,2022-04-01 12:54:00.000,2022-04-01 13:01:00.000,C1.9,-384.7339269940276,-327.3445568249437
2022-04-01 16:10:00.000,2022-04-01 16:16:00.000,2022-04-01 16:27:00.000,C1.8,-368.364066156093,-222.99967597734644
2022-04-02 04:19:00.000,2022-04-02 04:24:00.000,2022-04-02 05:58:00.000,C2.0,-269.5787666542456,-324.8470551171875
2022-04-02 05:58:00.000,2022-04-02 06:29:00.000,2022-04-02 06:50:00.000,C2.1,864.9363940987187,304.3407038536136
2022-04-02 07:39:00.000,2022-04-02 07:43:00.000,2022-04-02 07:50:00.000,C6.4,-249.71102149575017,-327.22447341025435
2022-04-02 12:56:00.000,2022-04-02 13:55:00.000,2022-04-02 14:44:00.000,M3.9,875.0286157566569,241.3797357733458
2022-04-03 12:45:00.000,2022-04-03 13:09:00.000,2022-04-03 13:26:00.000,C6.4,883.6354908983236,313.96322532039386
2022-04-04 09:59:00.000,2022-04-04 10:17:00.000,2022-04-04 10:37:00.000,C2.5,956.6916274607212,230.3339398728779
2022-04-08 14:39:00.000,2022-04-08 15:14:00.000,2022-04-08 15:41:00.000,C2.4,919.436554559202,-245.3552764752903
2022-04-11 04:59:00.000,2022-04-11 05:21:00.000,2022-04-11 05:58:00.000,C1.6,-98.4312853065785,-147.69186861297047
2022-04-12 05:57:00.000,2022-04-12 06:04:00.000,2022-04-12 06:08:00.000,B6.9,935.390292676574,230.20620085558423
2022-04-12 11:04:00.000,2022-04-12 11:14:00.000,2022-04-12 11:27:00.000,B7.4,541.6065531209489,-391.0615522176685
2022-04-12 11:55:00.000,2022-04-12 12:08:00.000,2022-04-12 12:22:00.000,B9.2,942.1529190541904,224.2843083089568
2022-04-12 14:23:00.000,2022-04-12 14:39:00.000,2022-04-12 14:51:00.000,B8.8,947.5809128934842,214.73170168187144
2022-04-12 14:51:00.000,2022-04-12 15:05:00.000,2022-04-12 15:12:00.000,C1.1,938.5966634550656,221.955113887194
2022-04-12 21:21:00.000,2022-04-12 21:32:00.000,2022-04-12 21:46:00.000,B4.3,943.8373322769592,214.04067751884108
2022-04-12 22:42:00.000,2022-04-12 22:51:00.000,2022-04-12 23:02:00.000,B3.9,940.8409941907236,215.84902060650603
2022-04-13 00:15:00.000,2022-04-13 00:35:00.000,2022-04-13 00:58:00.000,B9.8,950.4981429396626,197.1736121112955
2022-04-13 13:00:00.000,2022-04-13 13:09:00.000,2022-04-13 13:44:00.000,B2.8,-761.2393981548958,329.23253721146085
2022-04-14 10:23:00.000,2022-04-14 13:22:00.000,2022-04-14 15:19:00.000,C1.3,-960.6578687338624,237.17420714853915
2022-04-15 22:34:00.000,2022-04-15 22:46:00.000,2022-04-15 23:05:00.000,C4.4,-929.6155265490524,247.7561089824898
2022-04-16 11:22:00.000,2022-04-16 11:33:00.000,2022-04-16 11:58:00.000,C3.3,-910.1021843985654,331.135017922935
2022-04-16 13:50:00.000,2022-04-16 13:57:00.000,2022-04-16 14:09:00.000,C2.6,-900.4858492135536,343.75981916444334
2022-04-16 14:49:00.000,2022-04-16 14:56:00.000,2022-04-16 15:09:00.000,M1.0,-902.3220639990176,328.76184886361784
2022-04-17 16:02:00.000,2022-04-17 16:08:00.000,2022-04-17 16:13:00.000,C7.7,766.9454212089579,-452.3836389868014
2022-04-17 17:50:00.000,2022-04-17 18:04:00.000,2022-04-17 18:10:00.000,C6.2,774.7412835103339,-454.8021290809511
2022-04-17 22:28:00.000,2022-04-17 22:34:00.000,2022-04-17 22:40:00.000,M4.4,792.1788435496301,-451.9573340265169
2022-04-18 07:37:00.000,2022-04-18 07:48:00.000,2022-04-18 07:54:00.000,M1.3,809.2169067065682,-461.561106493516
2022-04-18 13:09:00.000,2022-04-18 13:25:00.000,2022-04-18 13:38:00.000,C2.0,-797.7481317790225,343.5019359547555
2022-04-18 19:47:00.000,2022-04-18 19:55:00.000,2022-04-18 20:02:00.000,C3.0,-746.1807065387256,363.18223651641705
2022-04-19 18:21:00.000,2022-04-19 18:40:00.000,2022-04-19 18:42:00.000,C4.4,-731.5226751856972,240.12273993755204
2022-04-20 00:03:00.000,2022-04-20 00:12:00.000,2022-04-20 00:23:00.000,C3.0,-625.1790732608642,297.96394217440474
2022-04-20 09:35:00.000,2022-04-20 09:55:00.000,2022-04-20 10:03:00.000,C4.2,842.8086336864185,-485.0490487656911
2022-04-20 17:39:00.000,2022-04-20 17:56:00.000,2022-04-20 18:13:00.000,C7.7,-527.6698330584913,294.0750294766912
2022-04-21 12:47:00.000,2022-04-21 12:55:00.000,2022-04-21 13:01:00.000,C5.4,-318.9837957895361,321.2502877945749
2022-04-22 15:02:00.000,2022-04-22 15:08:00.000,2022-04-22 15:17:00.000,C2.0,11.265702515657452,436.85956821465663
2022-04-23 02:32:00.000,2022-04-23 02:40:00.000,2022-04-23 02:47:00.000,C1.1,108.57309240999923,447.32211906275126
2022-04-25 05:51:00.000,2022-04-25 06:04:00.000,2022-04-25 06:13:00.000,C4.6,481.5230187175203,352.7262050879561
2022-04-25 20:38:00.000,2022-04-25 21:10:00.000,2022-04-25 22:08:00.000,C4.8,532.638526042025,476.9677788144856
2022-04-27 08:17:00.000,2022-04-27 08:40:00.000,2022-04-27 08:57:00.000,C3.3,190.0018813696067,534.7245595244664
2022-04-28 23:45:00.000,2022-04-28 23:52:00.000,2022-04-29 00:05:00.000,C1.2,908.0039008368018,230.5282144063528
2022-04-29 16:40:00.000,2022-04-29 16:48:00.000,2022-04-29 16:54:00.000,C1.9,918.4117507734038,270.1856776926336
2022-04-30 05:25:00.000,2022-04-30 05:34:00.000,2022-04-30 05:40:00.000,M1.4,922.0967836728572,279.041250240595
2022-04-30 07:22:00.000,2022-04-30 07:34:00.000,2022-04-30 07:40:00.000,C4.6,918.0351380348897,295.32002283161626
2022-04-30 08:36:00.000,2022-04-30 08:44:00.000,2022-04-30 08:54:00.000,C6.0,921.5979661033464,279.70965077211565
2022-04-30 13:37:00.000,2022-04-30 13:47:00.000,2022-04-30 13:52:00.000,X1.1,921.468048307588,266.5600867177386
2022-04-30 18:12:00.000,2022-04-30 18:25:00.000,2022-04-30 18:44:00.000,C4.0,923.1743557415645,273.670008898261
2022-04-30 18:55:00.000,2022-04-30 19:06:00.000,2022-04-30 19:23:00.000,C3.9,971.9037399537484,323.95932352500165
2022-05-01 18:07:00.000,2022-05-01 18:32:00.000,2022-05-01 18:52:00.000,C1.7,919.5607376130192,303.04942313609445
2022-05-03 07:11:00.000,2022-05-03 07:21:00.000,2022-05-03 07:24:00.000,B9.7,-97.92517758277243,-174.07767223803896
2022-05-03 12:49:00.000,2022-05-03 12:56:00.000,2022-05-03 13:09:00.000,B7.5,849.837904456315,445.349174059982
2022-05-03 13:09:00.000,2022-05-03 13:25:00.000,2022-05-03 13:31:00.000,X1.1,-826.6829832454678,-479.5869960449238
2022-05-03 18:45:00.000,2022-05-03 18:53:00.000,2022-05-03 18:57:00.000,C1.5,-815.4015880110674,-437.6536680488613
2022-05-04 00:08:00.000,2022-05-04 00:19:00.000,2022-05-04 00:25:00.000,M5.3,-820.2065858908463,-473.7281670132304
2022-05-19 06:29:00.000,2022-05-19 06:41:00.000,2022-05-19 06:56:00.000,C7.8,-449.985015300801,291.4837515555259
2022-05-19 15:05:00.000,2022-05-19 15:16:00.000,2022-05-19 15:23:00.000,M1.1,-184.1509218378924,388.72206605052986
2022-05-20 18:46:00.000,2022-05-20 18:53:00.000,2022-05-20 19:02:00.000,C2.5,-240.2215213903692,288.5440492933398
2022-05-20 22:03:00.000,2022-05-20 22:12:00.000,2022-05-20 22:17:00.000,C8.4,-804.999053948326,230.42422895418383
2022-05-29 17:39:00.000,2022-05-29 17:48:00.000,2022-05-29 17:52:00.000,B5.0,833.0983088160276,219.17161370745225
2022-05-29 18:05:00.000,2022-05-29 18:12:00.000,2022-05-29 18:16:00.000,B5.5,618.2319182270885,448.2483298646869
2022-05-30 02:04:00.000,2022-05-30 02:27:00.000,2022-05-30 02:38:00.000,C1.5,851.8629742088813,262.1998793504433
2022-05-31 14:53:00.000,2022-05-31 15:08:00.000,2022-05-31 15:21:00.000,B6.1,803.2474457529195,480.32178752709007
2022-06-01 04:20:00.000,2022-06-01 04:26:00.000,2022-06-01 04:37:00.000,B3.7,389.375712553343,283.7128922049934
2022-06-01 11:37:00.000,2022-06-01 11:47:00.000,2022-06-01 11:51:00.000,B8.6,411.04761254954815,289.10232787173226
2022-06-01 13:21:00.000,2022-06-01 13:27:00.000,2022-06-01 13:31:00.000,B4.6,424.68501661165385,267.4941684845014
2022-06-01 14:43:00.000,2022-06-01 14:51:00.000,2022-06-01 14:55:00.000,B7.4,435.48251249694977,265.6679923474236
2022-06-02 05:58:00.000,2022-06-02 06:21:00.000,2022-06-02 07:02:00.000,C1.2,-919.028861082159,-267.71788375916674
2022-06-02 15:37:00.000,2022-06-02 15:44:00.000,2022-06-02 15:48:00.000,B3.3,611.7920853472242,261.68615855759793
2022-06-02 20:37:00.000,2022-06-02 20:41:00.000,2022-06-02 20:46:00.000,B3.7,702.4301186596672,245.8237211449028
2022-06-04 01:15:00.000,2022-06-04 01:26:00.000,2022-06-04 01:40:00.000,B5.1,-894.518950993428,-351.72169970587777
2022-06-04 23:50:00.000,2022-06-05 00:04:00.000,2022-06-05 00:14:00.000,B3.1,-747.3076939939056,244.9853019580076
2022-06-06 23:41:00.000,2022-06-06 23:50:00.000,2022-06-06 23:55:00.000,B5.5,937.9169955758168,-194.1673575009992
2022-06-09 08:53:00.000,2022-06-09 08:59:00.000,2022-06-09 09:04:00.000,C1.7,53.23347942879649,-289.3840662442006
2022-06-09 22:03:00.000,2022-06-09 23:15:00.000,2022-06-09 23:43:00.000,C2.6,-965.6484408706892,312.5607602563347
2022-06-10 08:17:00.000,2022-06-10 08:32:00.000,2022-06-10 09:11:00.000,C4.1,-855.9561326038092,428.73168804332585
2022-06-10 21:05:00.000,2022-06-10 21:12:00.000,2022-06-10 21:17:00.000,B8.6,876.975283356456,-362.71926660630805
2022-06-11 14:01:00.000,2022-06-11 14:10:00.000,2022-06-11 14:19:00.000,C1.2,-883.9427913206164,297.5529041068458
2022-06-12 05:31:00.000,2022-06-12 08:42:00.000,2022-06-12 09:30:00.000,C1.8,-772.2639206545427,268.36654497301095
2022-06-13 02:58:00.000,2022-06-13 04:07:00.000,2022-06-13 05:12:00.000,M3.4,-685.0163598475046,416.2574333200165
2022-06-14 14:11:00.000,2022-06-14 14:20:00.000,2022-06-14 14:26:00.000,C8.6,-60.65118557191454,-455.25020071563273
2022-06-14 15:56:00.000,2022-06-14 16:02:00.000,2022-06-14 16:19:00.000,C1.3,693.5585567579368,-236.83306844213564
2022-06-14 17:34:00.000,2022-06-14 17:44:00.000,2022-06-14 17:59:00.000,C3.9,-33.08539532870054,-450.5286735341783
2022-06-16 01:16:00.000,2022-06-16 01:21:00.000,2022-06-16 01:27:00.000,C1.1,89.64178413395283,327.9783963371499
2022-06-16 12:35:00.000,2022-06-16 12:40:00.000,2022-06-16 12:50:00.000,C1.1,-754.2274995443877,266.53761621488275
2022-06-16 13:35:00.000,2022-06-16 13:44:00.000,2022-06-16 13:48:00.000,C4.5,270.80469238844654,-463.8545308992094
2022-06-16 15:36:00.000,2022-06-16 15:40:00.000,2022-06-16 15:44:00.000,C1.7,283.93257798689143,-463.27635987933047
2022-06-17 13:02:00.000,2022-06-17 13:19:00.000,2022-06-17 13:44:00.000,C2.5,402.0299530677719,260.0949664895634
2022-06-17 14:55:00.000,2022-06-17 15:05:00.000,2022-06-17 18:18:00.000,C4.3,430.2348617293607,260.0271864606872
2022-06-18 00:00:00.000,2022-06-18 00:09:00.000,2022-06-18 00:11:00.000,C1.4,749.2681194503023,-342.15094620025235
2022-06-18 13:22:00.000,2022-06-18 13:32:00.000,2022-06-18 13:41:00.000,C1.8,505.2664329169872,298.8969304607732
2022-06-20 01:00:00.000,2022-06-20 01:34:00.000,2022-06-20 02:00:00.000,C5.0,787.5229868103306,355.6982128164092
2022-06-20 15:19:00.000,2022-06-20 15:26:00.000,2022-06-20 15:39:00.000,C4.4,834.2448834499671,315.5165423511294
2022-06-21 16:01:00.000,2022-06-21 16:21:00.000,2022-06-21 16:48:00.000,C5.6,857.6212488510138,-417.35758071579545
2022-06-22 10:24:00.000,2022-06-22 10:30:00.000,2022-06-22 10:34:00.000,C1.5,431.4118743210204,263.0626763830009
2022-06-22 23:28:00.000,2022-06-22 23:36:00.000,2022-06-22 23:43:00.000,C3.5,514.8271518019428,233.9451632324816
2022-06-24 00:09:00.000,2022-06-24 00:15:00.000,2022-06-24 00:19:00.000,B9.1,686.2075327991898,273.1323223278146
2022-06-23 08:49:00.000,2022-06-23 11:20:00.000,2022-06-23 12:28:00.000,C4.0,831.8033966754008,24.451681508733763
2022-06-23 19:57:00.000,2022-06-23 20:09:00.000,2022-06-23 20:19:00.000,C2.2,664.4789557743989,263.638624939293
2022-06-24 08:49:00.000,2022-06-24 08:58:00.000,2022-06-24 09:13:00.000,C1.5,758.7513646010281,238.8736519720821
2022-06-25 00:53:00.000,2022-06-25 00:57:00.000,2022-06-25 01:01:00.000,B6.5,891.8294729859739,-296.80662148451427
2022-06-26 00:17:00.000,2022-06-26 00:30:00.000,2022-06-26 00:37:00.000,C1.6,-225.49718262045644,-242.5460526489579
2022-06-26 16:41:00.000,2022-06-26 16:51:00.000,2022-06-26 16:57:00.000,B5.3,-73.25198080902919,-250.0897096486044
2022-06-28 18:54:00.000,2022-06-28 19:02:00.000,2022-06-28 19:06:00.000,B6.5,309.4649089464902,-230.56155093874847
2022-06-29 23:00:00.000,2022-06-29 23:13:00.000,2022-06-29 23:20:00.000,C1.4,-910.9396523940376,274.4328493607639
2022-06-30 01:05:00.000,2022-06-30 01:16:00.000,2022-06-30 01:21:00.000,B4.2,908.2077418938726,280.90760662028254
2022-07-01 07:47:00.000,2022-07-01 07:54:00.000,2022-07-01 08:00:00.000,B2.9,-853.1609284132719,262.35691276841595
2022-07-02 14:49:00.000,2022-07-02 14:56:00.000,2022-07-02 15:00:00.000,B3.0,-725.5198169187643,241.747506742769
2022-07-02 21:38:00.000,2022-07-02 21:49:00.000,2022-07-02 21:57:00.000,B7.3,-775.1633651501033,267.473955143875
2022-07-03 00:47:00.000,2022-07-03 01:04:00.000,2022-07-03 01:19:00.000,B6.3,-748.7415345625486,249.46869974649127
2022-07-03 12:19:00.000,2022-07-03 12:26:00.000,2022-07-03 12:31:00.000,B2.8,920.1348305412776,-221.970970283327
2022-07-03 19:32:00.000,2022-07-03 19:54:00.000,2022-07-03 20:04:00.000,C3.1,929.7936103817308,-220.3160466180434
2022-07-03 04:03:00.000,2022-07-03 04:10:00.000,2022-07-03 04:15:00.000,B3.9,-735.4769027116708,244.6808717548512
2022-07-03 15:26:00.000,2022-07-03 15:39:00.000,2022-07-03 15:48:00.000,B8.3,924.3699356528144,-227.4595303803657
2022-07-04 02:44:00.000,2022-07-04 02:54:00.000,2022-07-04 03:07:00.000,B4.0,-927.0443979429548,227.67445863950311
2022-07-04 11:46:00.000,2022-07-04 11:54:00.000,2022-07-04 12:05:00.000,C1.0,-516.694441530155,233.3448288294914
2022-07-04 12:21:00.000,2022-07-04 12:29:00.000,2022-07-04 12:35:00.000,C1.2,930.2319570569724,-203.40979167121384
2022-07-04 21:07:00.000,2022-07-04 21:19:00.000,2022-07-04 21:42:00.000,B8.8,-931.9897942245008,228.1815663549432
2022-07-04 22:19:00.000,2022-07-04 22:26:00.000,2022-07-04 22:36:00.000,C1.0,-922.9669600604102,237.160719275092
2022-07-05 18:44:00.000,2022-07-05 18:54:00.000,2022-07-05 19:01:00.000,B8.1,-907.4178345892578,225.7675019559887
2022-07-05 21:26:00.000,2022-07-05 21:31:00.000,2022-07-05 21:37:00.000,B9.6,-271.34207439026795,234.3888451319567
2022-07-06 04:36:00.000,2022-07-06 04:43:00.000,2022-07-06 04:48:00.000,C1.1,-884.5811294480227,221.009658354072
2022-07-08 13:22:00.000,2022-07-08 13:48:00.000,2022-07-08 14:04:00.000,C1.2,-735.9952234372031,-378.3079732691572
2022-07-08 20:07:00.000,2022-07-08 20:49:00.000,2022-07-08 21:28:00.000,M2.5,-576.617566725472,287.37494412454606
2022-07-09 09:19:00.000,2022-07-09 09:26:00.000,2022-07-09 09:30:00.000,C1.4,-610.5410090638325,-330.5303775983565
2022-07-10 11:49:00.000,2022-07-10 11:53:00.000,2022-07-10 11:58:00.000,C2.5,-864.9997165161185,-305.31813617742256
2022-07-10 13:18:00.000,2022-07-10 13:29:00.000,2022-07-10 13:35:00.000,C2.8,-863.2032431478146,-307.74896697746675
2022-07-10 15:06:00.000,2022-07-10 15:13:00.000,2022-07-10 15:24:00.000,C2.7,-862.5853768610395,-313.7727462914486
2022-07-10 17:46:00.000,2022-07-10 17:53:00.000,2022-07-10 18:03:00.000,C2.6,-854.2026635261718,-321.59452085333004
2022-07-10 19:21:00.000,2022-07-10 19:30:00.000,2022-07-10 19:37:00.000,C2.0,-847.5049863418099,-313.8841965916013
2022-07-11 00:38:00.000,2022-07-11 00:48:00.000,2022-07-11 00:58:00.000,C4.2,-826.3507901020348,-316.29107456182544
2022-07-11 01:44:00.000,2022-07-11 01:53:00.000,2022-07-11 02:06:00.000,C8.8,-821.5414634069894,-312.70175676897145
2022-07-11 04:07:00.000,2022-07-11 04:16:00.000,2022-07-11 04:23:00.000,C1.7,-823.9194504066836,-311.47951222037307
2022-07-11 05:45:00.000,2022-07-11 05:58:00.000,2022-07-11 06:09:00.000,C2.2,-811.9307136340067,-316.9086291819544
2022-07-11 06:59:00.000,2022-07-11 07:17:00.000,2022-07-11 07:23:00.000,C5.1,770.068832876106,260.8186828844443
2022-07-11 08:32:00.000,2022-07-11 08:34:00.000,2022-07-11 08:38:00.000,C1.7,-183.6353940628469,-293.79184975803634
2022-07-12 18:50:00.000,2022-07-12 18:55:00.000,2022-07-12 19:01:00.000,C1.8,-814.9961452761199,234.5500120667432
2022-07-12 22:34:00.000,2022-07-12 22:39:00.000,2022-07-12 22:46:00.000,C1.6,107.22360640724231,-340.19090365339935
2022-07-13 09:53:00.000,2022-07-13 09:59:00.000,2022-07-13 10:06:00.000,C1.4,-515.1828015563078,-330.7583431013335
2022-07-14 21:42:00.000,2022-07-14 21:48:00.000,2022-07-14 21:53:00.000,M2.8,-852.2141981881578,231.10120226563905
2022-07-14 23:05:00.000,2022-07-14 23:16:00.000,2022-07-14 23:24:00.000,C4.0,-258.96712027979083,-376.4326601656634
2022-07-15 18:10:00.000,2022-07-15 18:16:00.000,2022-07-15 18:21:00.000,C5.8,-838.6802763899323,156.66260752079586
2022-07-17 11:52:00.000,2022-07-17 12:02:00.000,2022-07-17 12:19:00.000,C1.9,353.85322419384204,-316.6537639527596
2022-07-19 02:39:00.000,2022-07-19 02:52:00.000,2022-07-19 03:18:00.000,C2.2,286.29409539192983,260.1850519545366
2022-07-19 13:20:00.000,2022-07-19 13:30:00.000,2022-07-19 13:57:00.000,C1.5,647.746073941445,-402.5291108551118
2022-07-19 17:13:00.000,2022-07-19 17:23:00.000,2022-07-19 17:29:00.000,C1.6,424.286879865529,226.273648789598
2022-07-20 23:01:00.000,2022-07-21 00:09:00.000,2022-07-21 00:25:00.000,C4.1,-2462.567751295399,-416.9951282878795
2022-07-21 11:16:00.000,2022-07-21 11:49:00.000,2022-07-21 12:11:00.000,C3.1,915.6196148089454,-275.30635361949805
2022-07-21 12:49:00.000,2022-07-21 12:56:00.000,2022-07-21 13:05:00.000,C2.6,875.3384567297384,-304.6056044085365
2022-07-21 19:49:00.000,2022-07-21 19:58:00.000,2022-07-21 20:02:00.000,C1.3,777.6540445331558,242.9229219351821
2022-07-21 20:42:00.000,2022-07-21 20:54:00.000,2022-07-21 21:03:00.000,B8.9,901.2166226448692,-281.265565385703
2022-07-22 13:48:00.000,2022-07-22 13:56:00.000,2022-07-22 14:05:00.000,B9.0,-119.34798359568232,-383.660998829108
2022-07-23 14:06:00.000,2022-07-23 14:10:00.000,2022-07-23 14:16:00.000,B9.0,880.281994472437,289.08836738195737
2022-07-23 17:47:00.000,2022-07-23 18:05:00.000,2022-07-23 18:20:00.000,C1.9,900.7452671357908,295.5983046073025
2022-07-23 19:32:00.000,2022-07-23 19:43:00.000,2022-07-23 19:54:00.000,C1.6,90.09197471548434,86.2997346264557
2022-07-24 14:57:00.000,2022-07-24 15:02:00.000,2022-07-24 15:06:00.000,B4.9,784.4464205134337,125.49206735205968
2022-07-24 06:25:00.000,2022-07-24 07:31:00.000,2022-07-24 08:13:00.000,C2.6,921.7529287457472,314.75626912335485
2022-07-24 11:55:00.000,2022-07-24 12:11:00.000,2022-07-24 12:24:00.000,B8.6,750.8813759833834,139.3917058072275
2022-07-25 13:15:00.000,2022-07-25 13:32:00.000,2022-07-25 13:45:00.000,B9.0,-908.0054380237124,310.6638043733016
2022-07-27 10:22:00.000,2022-07-27 10:34:00.000,2022-07-27 10:44:00.000,B2.9,771.4382536193064,-385.6907881763793
