study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
485,2013-07-07 02:21:18,C1.2,-163.61659736628644,-243.87280716870865,-192.86700439453125,-231.906005859375,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130707_022118.data.h5,-273.7375030517578,-111.99650573730469,-307.906005859375,-155.906005859375
485,2013-07-07 12:12:18,C1.7,-113.28438396798448,-191.6513491594146,-106.27300262451172,-233.29600524902344,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130707_121218.data.h5,-187.14350128173828,-25.402503967285156,-309.29600524902344,-157.29600524902344
485,2013-07-08 22:24:46,C4.5,192.16854552500232,-231.4906507174005,206.5989990234375,-234.76400756835935,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130708_222446.data.h5,125.72850036621094,287.46949768066406,-310.7640075683594,-158.76400756835935
485,2013-07-10 23:47:40,C2.0,625.3148939807984,-256.4904878942485,623.2999877929688,-218.781005859375,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130710_234740.data.h5,542.4294891357422,704.1704864501953,-294.781005859375,-142.781005859375
485,2013-07-11 09:01:20,C1.0,734.3946431917732,-296.7358309206515,682.073974609375,-225.1499938964844,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130711_090120.data.h5,601.2034759521484,762.9444732666016,-301.1499938964844,-149.1499938964844
485,2013-07-11 17:52:47,C2.6,733.261703236378,-244.06502505640665,727.364013671875,-221.2879943847656,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130711_175247.data.h5,646.4935150146484,808.2345123291016,-297.2879943847656,-145.2879943847656
428,2013-07-16 23:26:57,B6.4,95.59166365022958,-287.4902663524917,74.59850311279297,-296.12701416015625,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v2,eis_20130716_232657.data.h5,14.694503784179688,134.50250244140625,-552.1270141601562,-40.12701416015625
428,2013-07-21 06:43:34,B8.0,112.85266512503736,295.7814912876367,131.2209930419922,211.0110015869141,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v2,eis_20130721_064334.data.h5,71.3169937133789,191.12499237060547,-44.98899841308591,467.01100158691406
428,2013-07-24 20:19:43,B5.8,256.36204252703175,-169.64849172045976,256.7019958496094,-381.87200927734375,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v2,eis_20130724_201943.data.h5,196.7979965209961,316.60599517822266,-637.8720092773438,-125.87200927734375
428,2013-07-25 22:32:13,C2.1,484.3485140295314,-192.4000732310119,498.2229919433594,-274.4100036621094,119.80799865722656,512.0,Active Region,HPW021_VEL_120x512v2,eis_20130725_223213.data.h5,438.3189926147461,558.1269912719727,-530.4100036621094,-18.410003662109375
485,2013-07-27 12:51:01,C1.0,750.7050222674179,-189.19220621479005,720.5969848632812,-216.09800720214844,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130727_125101.data.h5,639.7264862060547,801.4674835205078,-292.09800720214844,-140.09800720214844
404,2013-08-02 10:48:10,B9.7,191.1786214665235,-343.9863568099749,140.58099365234375,-389.4419860839844,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20130802_104810.data.h5,80.67699432373047,200.48499298095703,-469.4419860839844,-309.4419860839844
485,2013-08-14 10:55:41,C1.5,140.32564663348498,-443.0932294828366,132.83900451660156,-470.66400146484375,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130814_105541.data.h5,51.968505859375,213.70950317382812,-546.6640014648438,-394.66400146484375
485,2013-08-17 11:01:10,B8.7,446.7297067572154,-177.3449349358171,389.43701171875,-214.3209991455078,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130817_110110.data.h5,308.56651306152344,470.30751037597656,-290.3209991455078,-138.3209991455078
485,2013-08-17 18:47:48,M1.4,478.5666370444104,-193.01946473384825,453.0119934082031,-210.61399841308597,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130817_184748.data.h5,372.14149475097656,533.8824920654297,-286.61399841308594,-134.61399841308597
485,2013-08-19 11:23:26,C1.0,768.67172158999,-131.78588316942538,735.197021484375,-183.34500122070312,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130819_112326.data.h5,654.3265228271484,816.0675201416016,-259.3450012207031,-107.34500122070312
485,2013-08-29 13:21:47,B5.8,-740.7350844703615,136.4694991743979,-701.6859741210938,111.91600036621094,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20130829_132147.data.h5,-782.5564727783203,-620.8154754638672,35.91600036621094,187.91600036621094
437,2013-10-22 09:45:27,C1.6,-189.2365126812365,35.94517033833568,-287.0710144042969,-24.290599822998047,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20131022_094527.data.h5,-406.87901306152344,-167.2630157470703,-280.29059982299805,231.70940017700195
492,2013-10-23 23:12:40,M1.4,101.21247176022273,34.047142083419,-0.8745419979095459,29.16860008239746,266.0,304.0,Flare,Flare266_Hunter02,eis_20131023_231240.data.h5,-133.87454199790955,132.12545800209045,-122.83139991760254,181.16860008239746
492,2013-10-24 05:18:37,C3.0,148.63671439435456,40.53467897680884,55.28450012207031,30.404600143432617,266.0,304.0,Flare,Flare266_Hunter02,eis_20131024_051837.data.h5,-77.71549987792969,188.2845001220703,-121.59539985656738,182.40460014343262
485,2013-10-26 10:51:54,M1.8,-822.394783813972,-164.72393977270556,-825.1279907226562,-205.97900390625,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20131026_105154.data.h5,-905.9984893798828,-744.2574920654297,-281.97900390625,-129.97900390625
485,2013-10-31 23:11:22,C1.2,-225.9662082826253,-260.6956331442144,-250.0959930419922,-320.2279968261719,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20131031_231122.data.h5,-330.96649169921875,-169.22549438476562,-396.2279968261719,-244.22799682617188
437,2013-11-06 13:33:41,M3.8,-551.6723069618456,-271.339615272608,-488.239013671875,-240.20599365234372,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20131106_133341.data.h5,-608.0470123291016,-368.43101501464844,-496.20599365234375,15.794006347656278
475,2013-11-06 22:09:13,C1.6,-497.6385308809113,-261.2677148245468,-551.8170166015625,-241.906005859375,266.0,304.0,Flare,Flare266_Hunter01,eis_20131106_220913.data.h5,-684.8170166015625,-418.8170166015625,-393.906005859375,-89.906005859375
475,2013-11-07 03:21:50,M2.3,-444.8706750697456,-278.79862151183835,-508.5580139160156,-243.06500244140625,266.0,304.0,Flare,Flare266_Hunter01,eis_20131107_032150.data.h5,-641.5580139160156,-375.5580139160156,-395.06500244140625,-91.06500244140625
437,2013-11-07 09:38:27,C2.1,-394.42125287349336,-262.1172671875017,-342.4070129394531,-250.32200622558597,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20131107_093827.data.h5,-462.2150115966797,-222.59901428222656,-506.32200622558594,5.677993774414034
475,2013-11-07 13:43:58,M2.4,-351.27169723808765,-286.2247725777137,-439.6659851074219,-252.0169982910156,266.0,304.0,Flare,Flare266_Hunter01,eis_20131107_134358.data.h5,-572.6659851074219,-306.6659851074219,-404.0169982910156,-100.0169982910156
461,2013-11-10 17:29:18,C1.3,351.753730450465,-303.3154398553044,325.4639892578125,-275.7330017089844,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20131110_172918.data.h5,235.6079864501953,415.3199920654297,-351.7330017089844,-199.73300170898438
485,2013-11-17 19:01:14,C3.0,135.517974291072,-389.7532263879648,146.86900329589844,-400.2160034179688,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20131117_190114.data.h5,65.99850463867188,227.739501953125,-476.2160034179688,-324.2160034179688
437,2013-11-23 09:52:35,C3.9,842.0768879381418,204.9777809816185,808.6060180664062,201.7400054931641,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20131123_095235.data.h5,688.7980194091797,928.4140167236328,-54.25999450683591,457.74000549316406
477,2013-11-24 10:11:20,C1.3,922.625789154536,218.80763262758992,906.2849731445312,144.7740020751953,163.73800659179688,376.0,Active Region,cam_ar_limb_lite_v3,eis_20131124_101120.data.h5,824.4159698486328,988.1539764404297,-43.22599792480469,332.7740020751953
477,2013-11-25 14:49:03,B8.2,956.8165291292164,212.7253779565665,945.2999877929688,160.69700622558594,163.73800659179688,376.0,Active Region,cam_ar_limb_lite_v3,eis_20131125_144903.data.h5,863.4309844970703,1027.1689910888672,-27.302993774414062,348.69700622558594
377,2013-11-30 10:52:14,B6.7,-631.6750136883929,-289.9486116939924,-609.0900268554688,-344.3290100097656,323.48199462890625,376.0,Active Region,cam_ar_limb_lite_v2,eis_20131130_105214.data.h5,-770.8310241699219,-447.3490295410156,-532.3290100097656,-156.32901000976562
437,2013-12-13 22:26:05,C1.2,-356.741577939596,182.38376866012683,-458.3919982910156,223.20899963378903,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20131213_222605.data.h5,-578.1999969482422,-338.58399963378906,-32.791000366210966,479.20899963378906
485,2013-12-24 13:06:16,C1.2,951.2009796078704,-269.5097596848656,1009.1500244140624,-330.40399169921875,161.74099731445312,152.0,Flare,HH_Flare_162x152,eis_20131224_130616.data.h5,928.2795257568358,1090.020523071289,-406.40399169921875,-254.40399169921875
461,2013-12-28 07:11:16,C1.2,472.6530377821652,-281.4264265291532,404.6830139160156,-252.23599243164065,179.71200561523438,152.0,Flare,HH_Flare+AR_180x152,eis_20131228_071116.data.h5,314.82701110839844,494.5390167236328,-328.2359924316406,-176.23599243164065
437,2013-12-28 11:10:38,C1.2,491.6499010615067,-295.9647374881515,543.6640014648438,-239.1179962158203,239.61599731445312,512.0,Active Region,HPW021_VEL_240x512v1,eis_20131228_111038.data.h5,423.8560028076172,663.4720001220703,-495.1179962158203,16.882003784179688
403,2013-12-28 10:38:41,C1.2,491.6499010615067,-295.9647374881515,439.6470031738281,-239.0410003662109,119.80799865722656,160.0,Quiet Sun,Atlas_30,eis_20131228_103841.data.h5,379.74300384521484,499.5510025024414,-319.04100036621094,-159.0410003662109
