Start Time,Peak Time,End Time,GOES Class,hpc_x,hpc_y
2017-01-20 09:33:00.000,2017-01-20 09:39:00.000,2017-01-20 09:42:00.000,B4.3,0.0,86.635668
2017-01-20 10:37:00.000,2017-01-20 10:46:00.000,2017-01-20 10:52:00.000,B5.3,0.0,86.70483
2017-01-20 15:09:00.000,2017-01-20 15:16:00.000,2017-01-20 15:20:00.000,B3.1,0.0,86.998146
2017-01-20 17:09:00.000,2017-01-20 17:12:00.000,2017-01-20 17:16:00.000,B4.1,0.0,87.12723
2017-01-20 20:57:00.000,2017-01-20 21:00:00.000,2017-01-20 21:04:00.000,B2.6,0.0,87.371946
2017-01-21 02:10:00.000,2017-01-21 02:17:00.000,2017-01-21 02:21:00.000,B5.4,0.0,87.706728
2017-01-21 02:28:00.000,2017-01-21 02:31:00.000,2017-01-21 02:36:00.000,B7.1,-763.27578,253.86555
2017-01-21 03:00:00.000,2017-01-21 03:05:00.000,2017-01-21 03:07:00.000,B7.6,0.0,87.760086
2017-01-21 04:02:00.000,2017-01-21 04:05:00.000,2017-01-21 04:07:00.000,B3.6,-763.2708,253.921242
2017-01-21 06:23:00.000,2017-01-21 06:29:00.000,2017-01-21 06:36:00.000,C1.2,-690.23448,245.657202
2017-01-21 07:02:00.000,2017-01-21 07:05:00.000,2017-01-21 07:09:00.000,B8.4,0.0,88.01784
2017-01-21 07:14:00.000,2017-01-21 07:26:00.000,2017-01-21 07:29:00.000,C9.3,-661.67148,280.622802
2017-01-21 08:23:00.000,2017-01-21 08:26:00.000,2017-01-21 08:29:00.000,B3.5,0.0,88.103934
2017-01-21 08:58:00.000,2017-01-21 09:06:00.000,2017-01-21 09:10:00.000,B3.8,0.0,88.141104
2017-01-21 09:12:00.000,2017-01-21 09:17:00.000,2017-01-21 09:26:00.000,B5.1,0.0,88.155966
2017-01-21 09:40:00.000,2017-01-21 09:46:00.000,2017-01-21 09:52:00.000,C1.0,0.0,88.18569
2017-01-21 10:19:00.000,2017-01-21 10:23:00.000,2017-01-21 10:27:00.000,C1.1,0.0,88.227066
2017-01-21 10:59:00.000,2017-01-21 11:08:00.000,2017-01-21 11:11:00.000,C6.1,0.0,88.269486
2017-01-21 13:19:00.000,2017-01-21 13:26:00.000,2017-01-21 13:30:00.000,C1.8,0.0,88.41777
2017-01-21 14:08:00.000,2017-01-21 14:11:00.000,2017-01-21 14:13:00.000,B5.1,0.0,88.469604
2017-01-22 12:23:00.000,2017-01-22 12:27:00.000,2017-01-22 12:34:00.000,B2.4,0.0,89.868978
2017-01-24 16:03:00.000,2017-01-24 16:08:00.000,2017-01-24 16:11:00.000,B1.9,0.0,93.020958
2017-01-24 17:47:00.000,2017-01-24 17:55:00.000,2017-01-24 18:01:00.000,B5.2,0.0,93.124296
2017-01-24 18:39:00.000,2017-01-24 18:45:00.000,2017-01-24 18:56:00.000,B2.6,0.0,93.175908
2017-01-24 23:44:00.000,2017-01-24 23:49:00.000,2017-01-24 23:54:00.000,B3.2,-811.947,281.695092
2017-01-25 02:15:00.000,2017-01-25 02:20:00.000,2017-01-25 02:24:00.000,B4.6,0.0,93.626808
2017-01-25 03:54:00.000,2017-01-25 03:58:00.000,2017-01-25 04:02:00.000,B2.4,0.0,93.724296
2017-01-25 04:16:00.000,2017-01-25 04:20:00.000,2017-01-25 04:24:00.000,B3.0,0.0,93.745944
2017-01-25 09:43:00.000,2017-01-25 09:48:00.000,2017-01-25 09:54:00.000,B4.0,0.0,94.06683
2017-01-25 10:48:00.000,2017-01-25 10:51:00.000,2017-01-25 10:55:00.000,B2.3,0.0,94.130424
2017-01-25 15:19:00.000,2017-01-25 15:31:00.000,2017-01-25 15:36:00.000,B6.5,-739.58418,276.456468
2017-01-25 16:48:00.000,2017-01-25 16:53:00.000,2017-01-25 16:59:00.000,B4.6,-739.7379,323.723592
2017-01-25 17:55:00.000,2017-01-25 18:01:00.000,2017-01-25 18:11:00.000,B3.0,0.0,94.546656
2017-01-25 19:22:00.000,2017-01-25 19:32:00.000,2017-01-25 19:42:00.000,B3.8,-704.3697,296.543202
2017-01-25 20:09:00.000,2017-01-25 20:12:00.000,2017-01-25 20:16:00.000,B2.2,0.0,94.676718
2017-01-25 21:22:00.000,2017-01-25 21:28:00.000,2017-01-25 21:32:00.000,B8.5,-693.22782,297.811932
2017-01-25 22:48:00.000,2017-01-25 22:52:00.000,2017-01-25 22:56:00.000,B2.2,0.0,94.830702
2017-01-26 03:48:00.000,2017-01-26 03:52:00.000,2017-01-26 03:57:00.000,B2.2,0.0,95.120214
2017-01-26 04:06:00.000,2017-01-26 04:12:00.000,2017-01-26 04:15:00.000,B4.1,-655.55556,317.67006
2017-01-26 04:40:00.000,2017-01-26 04:43:00.000,2017-01-26 04:46:00.000,B2.1,0.0,95.17026
2017-01-26 05:23:00.000,2017-01-26 05:28:00.000,2017-01-26 05:33:00.000,B2.3,0.0,95.211612
2017-01-26 06:08:00.000,2017-01-26 06:13:00.000,2017-01-26 06:18:00.000,B3.9,-655.5489,317.745906
2017-01-26 12:18:00.000,2017-01-26 12:21:00.000,2017-01-26 12:23:00.000,B2.0,0.0,95.609304
2017-01-26 16:26:00.000,2017-01-26 16:33:00.000,2017-01-26 16:39:00.000,B2.6,0.0,95.845734
2017-01-26 16:48:00.000,2017-01-26 16:51:00.000,2017-01-26 16:54:00.000,B2.2,0.0,95.866662
2017-01-27 10:38:00.000,2017-01-27 10:45:00.000,2017-01-27 10:52:00.000,B5.4,0.0,96.875754
2017-01-27 15:35:00.000,2017-01-27 15:39:00.000,2017-01-27 15:43:00.000,B2.3,0.0,97.152774
2017-01-28 20:56:00.000,2017-01-28 21:09:00.000,2017-01-28 21:21:00.000,C2.8,0.0,98.767602
2017-02-04 05:57:00.000,2017-02-04 06:00:00.000,2017-02-04 06:04:00.000,B1.2,0.0,106.392318
2017-02-04 12:59:00.000,2017-02-04 13:12:00.000,2017-02-04 13:45:00.000,B1.6,0.0,106.709742
2017-02-06 16:16:00.000,2017-02-06 16:22:00.000,2017-02-06 16:31:00.000,B1.5,0.0,108.933732
2017-02-08 23:08:00.000,2017-02-08 23:11:00.000,2017-02-08 23:18:00.000,B1.1,-448.125516,297.48345
2017-02-09 00:42:00.000,2017-02-09 00:50:00.000,2017-02-09 00:55:00.000,B2.7,0.0,111.194556
2017-02-09 01:35:00.000,2017-02-09 01:40:00.000,2017-02-09 01:42:00.000,B3.1,0.0,111.228372
2017-02-09 01:45:00.000,2017-02-09 01:51:00.000,2017-02-09 01:56:00.000,C1.1,0.0,111.23475
2017-02-09 02:56:00.000,2017-02-09 03:09:00.000,2017-02-09 03:16:00.000,B6.0,0.0,111.27996
2017-02-09 03:20:00.000,2017-02-09 03:26:00.000,2017-02-09 03:29:00.000,C1.3,0.0,111.295224
2017-02-09 05:31:00.000,2017-02-09 05:42:00.000,2017-02-09 05:49:00.000,B6.1,0.0,111.37836
2017-02-09 06:05:00.000,2017-02-09 06:12:00.000,2017-02-09 06:15:00.000,B3.8,0.0,111.399888
2017-02-09 06:31:00.000,2017-02-09 06:35:00.000,2017-02-09 06:37:00.000,B3.3,0.0,111.416334
2017-02-09 06:55:00.000,2017-02-09 07:02:00.000,2017-02-09 07:04:00.000,C1.1,-379.300824,203.32821
2017-02-09 07:39:00.000,2017-02-09 07:48:00.000,2017-02-09 07:50:00.000,B3.0,0.0,111.4593
2017-02-09 09:32:00.000,2017-02-09 09:37:00.000,2017-02-09 09:39:00.000,B3.0,0.0,111.53052
2017-02-09 10:32:00.000,2017-02-09 10:35:00.000,2017-02-09 10:37:00.000,B1.5,0.0,111.568248
2017-02-09 10:56:00.000,2017-02-09 10:59:00.000,2017-02-09 11:03:00.000,B1.1,0.0,111.58332
2017-02-09 11:54:00.000,2017-02-09 12:04:00.000,2017-02-09 12:31:00.000,B1.7,0.0,111.619704
2017-02-12 04:30:00.000,2017-02-12 04:34:00.000,2017-02-12 04:38:00.000,B1.5,0.0,113.917758
2017-02-13 06:26:00.000,2017-02-13 06:36:00.000,2017-02-13 06:50:00.000,B1.8,0.0,114.765786
2017-02-15 12:34:00.000,2017-02-15 12:43:00.000,2017-02-15 12:46:00.000,B2.3,0.0,116.39703
2017-02-15 20:48:00.000,2017-02-15 20:51:00.000,2017-02-15 20:54:00.000,B1.0,0.0,116.628594
2017-02-17 09:27:00.000,2017-02-17 09:32:00.000,2017-02-17 09:38:00.000,B1.6,0.0,117.606108
2017-02-17 09:53:00.000,2017-02-17 09:56:00.000,2017-02-17 09:58:00.000,B1.3,0.0,117.617142
2017-02-18 00:42:00.000,2017-02-18 01:45:00.000,2017-02-18 02:33:00.000,B2.8,0.0,117.987162
2017-02-18 02:56:00.000,2017-02-18 03:19:00.000,2017-02-18 03:41:00.000,B3.1,0.0,118.041696
2017-02-19 05:37:00.000,2017-02-19 05:41:00.000,2017-02-19 05:48:00.000,B3.0,0.0,118.668138
2017-02-19 16:47:00.000,2017-02-19 16:50:00.000,2017-02-19 16:55:00.000,B2.6,0.0,118.916508
2017-02-20 11:22:00.000,2017-02-20 11:29:00.000,2017-02-20 11:37:00.000,B4.5,0.0,119.311788
2017-02-20 11:51:00.000,2017-02-20 11:56:00.000,2017-02-20 12:01:00.000,B3.7,0.0,119.321766
2017-02-20 13:43:00.000,2017-02-20 13:48:00.000,2017-02-20 13:51:00.000,B5.4,-887.64126,300.944412
2017-02-20 14:14:00.000,2017-02-20 14:25:00.000,2017-02-20 14:32:00.000,B7.5,0.0,119.37075
2017-02-20 16:56:00.000,2017-02-20 17:03:00.000,2017-02-20 17:11:00.000,B3.7,0.0,119.4258
2017-02-20 23:10:00.000,2017-02-20 23:14:00.000,2017-02-20 23:20:00.000,B2.5,0.0,119.551056
2017-02-21 05:14:00.000,2017-02-21 05:22:00.000,2017-02-21 05:26:00.000,B3.0,0.0,119.670522
2017-02-21 06:41:00.000,2017-02-21 06:45:00.000,2017-02-21 06:50:00.000,B2.8,0.0,119.698716
2017-02-21 11:20:00.000,2017-02-21 11:23:00.000,2017-02-21 11:25:00.000,B2.3,0.0,119.788212
2017-02-21 11:27:00.000,2017-02-21 11:31:00.000,2017-02-21 11:33:00.000,B2.7,0.0,119.790444
2017-02-21 13:58:00.000,2017-02-21 14:01:00.000,2017-02-21 14:05:00.000,B2.9,-774.37128,431.673282
2017-02-21 22:47:00.000,2017-02-21 22:53:00.000,2017-02-21 23:04:00.000,B3.0,-738.17478,366.569328
2017-02-22 01:40:00.000,2017-02-22 01:51:00.000,2017-02-22 02:02:00.000,B6.8,0.0,120.055164
2017-02-22 13:03:00.000,2017-02-22 13:27:00.000,2017-02-22 13:38:00.000,C4.1,-669.67692,435.757824
2017-02-22 21:07:00.000,2017-02-22 21:13:00.000,2017-02-22 21:18:00.000,B4.9,-610.03992,368.87016
2017-02-23 00:45:00.000,2017-02-23 01:05:00.000,2017-02-23 01:20:00.000,B4.4,0.0,120.456756
2017-02-23 10:42:00.000,2017-02-23 10:54:00.000,2017-02-23 11:04:00.000,B4.8,0.0,120.619074
2017-02-23 14:18:00.000,2017-02-23 14:28:00.000,2017-02-23 14:42:00.000,B2.4,-514.157898,408.6366
2017-02-23 20:17:00.000,2017-02-23 20:24:00.000,2017-02-23 20:27:00.000,B5.8,-443.067384,429.217458
2017-02-23 20:36:00.000,2017-02-23 20:53:00.000,2017-02-23 21:17:00.000,C1.3,-388.691718,417.645606
2017-02-24 00:04:00.000,2017-02-24 00:12:00.000,2017-02-24 00:14:00.000,C1.1,-443.051016,429.249924
2017-02-26 23:11:00.000,2017-02-26 23:18:00.000,2017-02-26 23:25:00.000,B3.2,-435.937596,257.95236
2017-02-27 04:57:00.000,2017-02-27 05:00:00.000,2017-02-27 05:04:00.000,B1.5,0.0,121.794174
2017-02-27 17:12:00.000,2017-02-27 17:23:00.000,2017-02-27 18:04:00.000,B2.9,0.0,121.912368
2017-02-27 17:13:00.000,2017-02-27 17:24:00.000,2017-02-27 17:35:00.000,B3.5,0.0,121.912524
2017-02-27 20:07:00.000,2017-02-27 20:17:00.000,2017-02-27 20:25:00.000,B9.3,0.0,121.939056
2017-02-27 21:36:00.000,2017-02-27 21:39:00.000,2017-02-27 21:42:00.000,B2.6,-680.59332,299.117928
2017-02-28 00:30:00.000,2017-02-28 00:45:00.000,2017-02-28 00:54:00.000,B5.1,0.0,121.97811
2017-02-28 04:30:00.000,2017-02-28 04:38:00.000,2017-02-28 04:45:00.000,B3.3,-678.97878,361.027746
2017-02-28 06:23:00.000,2017-02-28 06:29:00.000,2017-02-28 06:32:00.000,B3.5,-636.58554,351.192636
2017-02-28 11:42:00.000,2017-02-28 11:51:00.000,2017-02-28 12:15:00.000,B7.7,-627.6213,336.83688
2017-03-01 04:07:00.000,2017-03-01 04:12:00.000,2017-03-01 04:19:00.000,B2.1,0.0,122.195076
2017-03-01 04:30:00.000,2017-03-01 04:33:00.000,2017-03-01 04:37:00.000,B1.9,-440.552178,353.580144
2017-03-01 07:39:00.000,2017-03-01 07:43:00.000,2017-03-01 07:49:00.000,B1.2,0.0,122.219208
2017-03-01 07:57:00.000,2017-03-01 08:00:00.000,2017-03-01 08:02:00.000,B2.8,0.0,122.221224
2017-03-01 08:03:00.000,2017-03-01 08:07:00.000,2017-03-01 08:10:00.000,B2.6,-411.38232,355.485498
2017-03-02 01:16:00.000,2017-03-02 01:19:00.000,2017-03-02 01:26:00.000,B1.2,0.0,122.327298
2017-03-02 23:12:00.000,2017-03-02 23:53:00.000,2017-03-03 00:08:00.000,B1.7,0.0,122.43333
2017-03-03 05:35:00.000,2017-03-03 05:40:00.000,2017-03-03 05:43:00.000,B2.1,0.0,122.458248
2017-03-03 06:55:00.000,2017-03-03 07:32:00.000,2017-03-03 07:46:00.000,B1.7,0.0,122.463114
2017-03-04 05:33:00.000,2017-03-04 05:38:00.000,2017-03-04 05:44:00.000,B1.1,0.0,122.527896
2017-03-04 10:12:00.000,2017-03-04 10:18:00.000,2017-03-04 10:27:00.000,B1.7,0.0,122.53704
2017-03-04 22:55:00.000,2017-03-04 22:59:00.000,2017-03-04 23:08:00.000,B1.3,0.0,122.554794
2017-03-06 09:09:00.000,2017-03-06 09:12:00.000,2017-03-06 09:14:00.000,B1.9,0.0,122.549874
2017-03-06 09:22:00.000,2017-03-06 09:25:00.000,2017-03-06 09:27:00.000,B2.2,0.0,122.549598
2017-03-06 11:58:00.000,2017-03-06 12:03:00.000,2017-03-06 12:10:00.000,B1.5,0.0,122.546046
2017-03-07 09:54:00.000,2017-03-07 09:57:00.000,2017-03-07 09:59:00.000,B1.9,0.0,122.49852
2017-03-07 10:26:00.000,2017-03-07 10:29:00.000,2017-03-07 10:31:00.000,B1.8,0.0,122.496972
2017-03-08 00:05:00.000,2017-03-08 00:09:00.000,2017-03-08 00:11:00.000,B1.8,0.0,122.451042
2017-03-08 03:49:00.000,2017-03-08 03:52:00.000,2017-03-08 03:54:00.000,B2.0,0.0,122.436366
2017-03-08 04:13:00.000,2017-03-08 04:17:00.000,2017-03-08 04:19:00.000,B2.0,0.0,122.43474
2017-03-08 04:37:00.000,2017-03-08 05:42:00.000,2017-03-08 05:54:00.000,B5.1,0.0,122.433102
2017-03-08 06:01:00.000,2017-03-08 06:04:00.000,2017-03-08 06:06:00.000,B3.0,0.0,122.427288
2017-03-08 08:46:00.000,2017-03-08 08:49:00.000,2017-03-08 08:51:00.000,B1.8,0.0,122.415498
2017-03-08 09:37:00.000,2017-03-08 09:41:00.000,2017-03-08 09:43:00.000,B2.1,0.0,122.411754
2017-03-08 10:15:00.000,2017-03-08 10:18:00.000,2017-03-08 10:20:00.000,B1.8,0.0,122.408934
2017-03-08 11:38:00.000,2017-03-08 11:41:00.000,2017-03-08 11:43:00.000,B1.8,0.0,122.402688
2017-03-08 23:34:00.000,2017-03-08 23:37:00.000,2017-03-08 23:39:00.000,B1.9,0.0,122.343594
2017-03-09 19:14:00.000,2017-03-09 19:17:00.000,2017-03-09 19:19:00.000,B1.8,0.0,122.225994
2017-03-09 22:28:00.000,2017-03-09 22:31:00.000,2017-03-09 22:33:00.000,B1.9,0.0,122.204256
2017-03-09 23:57:00.000,2017-03-10 00:01:00.000,2017-03-10 00:03:00.000,B2.2,0.0,122.194056
2017-03-10 00:04:00.000,2017-03-10 00:08:00.000,2017-03-10 00:10:00.000,B2.2,0.0,122.193246
2017-03-10 01:17:00.000,2017-03-10 01:20:00.000,2017-03-10 01:22:00.000,B1.9,0.0,122.184762
2017-03-10 01:55:00.000,2017-03-10 01:58:00.000,2017-03-10 02:00:00.000,B1.9,0.0,122.18031
2017-03-10 02:05:00.000,2017-03-10 02:08:00.000,2017-03-10 02:10:00.000,B2.3,0.0,122.179134
2017-03-10 02:46:00.000,2017-03-10 02:49:00.000,2017-03-10 02:51:00.000,B2.4,0.0,122.174292
2017-03-10 03:20:00.000,2017-03-10 03:23:00.000,2017-03-10 03:26:00.000,B2.6,0.0,122.170254
2017-03-10 03:42:00.000,2017-03-10 03:45:00.000,2017-03-10 03:47:00.000,B2.4,0.0,122.167632
2017-03-10 04:00:00.000,2017-03-10 04:03:00.000,2017-03-10 04:05:00.000,B1.8,0.0,122.165478
2017-03-10 04:06:00.000,2017-03-10 04:12:00.000,2017-03-10 04:14:00.000,B2.2,0.0,122.164758
2017-03-14 00:19:00.000,2017-03-14 00:22:00.000,2017-03-14 00:25:00.000,B2.0,0.0,121.227042
2017-03-14 00:26:00.000,2017-03-14 00:29:00.000,2017-03-14 00:31:00.000,B2.5,0.0,121.225512
2017-03-14 00:34:00.000,2017-03-14 00:38:00.000,2017-03-14 00:41:00.000,B2.1,0.0,121.22376
2017-03-14 01:23:00.000,2017-03-14 01:26:00.000,2017-03-14 01:28:00.000,B2.0,0.0,121.213002
2017-03-14 02:10:00.000,2017-03-14 02:13:00.000,2017-03-14 02:15:00.000,B2.5,0.0,121.202652
2017-03-14 02:30:00.000,2017-03-14 02:34:00.000,2017-03-14 02:39:00.000,B2.0,0.0,121.19823
2017-03-14 03:25:00.000,2017-03-14 03:28:00.000,2017-03-14 03:30:00.000,B2.3,0.0,121.186044
2017-03-14 04:16:00.000,2017-03-14 04:20:00.000,2017-03-14 04:22:00.000,B2.4,0.0,121.174692
2017-03-14 04:32:00.000,2017-03-14 05:46:00.000,2017-03-14 05:55:00.000,B5.3,0.0,121.171122
2017-03-14 06:12:00.000,2017-03-14 06:15:00.000,2017-03-14 06:17:00.000,B2.7,0.0,121.148706
2017-03-14 07:02:00.000,2017-03-14 07:05:00.000,2017-03-14 07:07:00.000,B2.0,0.0,121.137432
2017-03-14 07:32:00.000,2017-03-14 07:37:00.000,2017-03-14 07:39:00.000,B2.4,0.0,121.130652
2017-03-14 08:16:00.000,2017-03-14 08:19:00.000,2017-03-14 08:21:00.000,B2.3,0.0,121.120668
2017-03-14 08:45:00.000,2017-03-14 08:48:00.000,2017-03-14 08:50:00.000,B2.2,0.0,121.114074
2017-03-14 09:44:00.000,2017-03-14 09:51:00.000,2017-03-14 09:53:00.000,B2.8,0.0,121.100604
2017-03-14 10:16:00.000,2017-03-14 10:21:00.000,2017-03-14 10:24:00.000,B2.3,0.0,121.093272
2017-03-14 10:26:00.000,2017-03-14 10:31:00.000,2017-03-14 10:33:00.000,B2.7,0.0,121.09098
2017-03-14 10:54:00.000,2017-03-14 10:57:00.000,2017-03-14 11:00:00.000,B2.8,0.0,121.084548
2017-03-14 11:02:00.000,2017-03-14 11:09:00.000,2017-03-14 11:15:00.000,B2.9,0.0,121.082706
2017-03-14 11:19:00.000,2017-03-14 11:24:00.000,2017-03-14 11:27:00.000,B2.5,0.0,121.078788
2017-03-14 11:30:00.000,2017-03-14 11:34:00.000,2017-03-14 11:36:00.000,B1.9,0.0,121.076256
2017-03-14 11:40:00.000,2017-03-14 11:44:00.000,2017-03-14 11:48:00.000,B2.6,0.0,121.073946
2017-03-14 11:51:00.000,2017-03-14 11:54:00.000,2017-03-14 11:56:00.000,B1.9,0.0,121.071408
2017-03-14 12:11:00.000,2017-03-14 12:14:00.000,2017-03-14 12:16:00.000,B1.8,0.0,121.066782
2017-03-14 12:16:00.000,2017-03-14 12:19:00.000,2017-03-14 12:21:00.000,B2.2,0.0,121.065624
2017-03-14 13:00:00.000,2017-03-14 13:03:00.000,2017-03-14 13:05:00.000,B1.7,0.0,121.055424
2017-03-14 14:01:00.000,2017-03-14 14:06:00.000,2017-03-14 14:08:00.000,B2.5,0.0,121.041222
2017-03-14 14:19:00.000,2017-03-14 14:23:00.000,2017-03-14 14:26:00.000,B2.0,0.0,121.037022
2017-03-14 15:10:00.000,2017-03-14 15:13:00.000,2017-03-14 15:15:00.000,B2.3,0.0,121.025082
2017-03-14 15:47:00.000,2017-03-14 15:50:00.000,2017-03-14 15:53:00.000,B1.8,0.0,121.016388
2017-03-14 16:13:00.000,2017-03-14 16:16:00.000,2017-03-14 16:18:00.000,B2.1,0.0,121.010268
2017-03-14 20:29:00.000,2017-03-14 20:32:00.000,2017-03-14 20:35:00.000,B2.4,0.0,120.949362
2017-03-15 00:14:00.000,2017-03-15 00:18:00.000,2017-03-15 00:21:00.000,B2.4,0.0,120.894876
2017-03-15 00:23:00.000,2017-03-15 00:26:00.000,2017-03-15 00:28:00.000,B2.1,0.0,120.89268
2017-03-15 01:29:00.000,2017-03-15 01:32:00.000,2017-03-15 01:34:00.000,B2.0,0.0,120.876516
2017-03-15 02:01:00.000,2017-03-15 02:04:00.000,2017-03-15 02:06:00.000,B2.2,0.0,120.868656
2017-03-15 02:43:00.000,2017-03-15 02:46:00.000,2017-03-15 02:48:00.000,B1.9,0.0,120.858306
2017-03-15 03:31:00.000,2017-03-15 03:34:00.000,2017-03-15 03:36:00.000,B1.9,0.0,120.846444
2017-03-15 06:38:00.000,2017-03-15 06:41:00.000,2017-03-15 06:43:00.000,B2.2,0.0,120.79983
2017-03-15 06:45:00.000,2017-03-15 06:48:00.000,2017-03-15 06:50:00.000,B2.0,0.0,120.798072
2017-03-15 07:02:00.000,2017-03-15 07:05:00.000,2017-03-15 07:07:00.000,B2.1,0.0,120.793806
2017-03-15 07:17:00.000,2017-03-15 07:25:00.000,2017-03-15 07:28:00.000,B2.5,0.0,120.790032
2017-03-15 08:03:00.000,2017-03-15 08:07:00.000,2017-03-15 08:09:00.000,B2.4,0.0,120.77844
2017-03-15 08:44:00.000,2017-03-15 08:52:00.000,2017-03-15 08:54:00.000,B2.3,0.0,120.768078
2017-03-15 09:18:00.000,2017-03-15 09:24:00.000,2017-03-15 09:26:00.000,B2.2,0.0,120.759462
2017-03-15 10:06:00.000,2017-03-15 10:09:00.000,2017-03-15 10:12:00.000,B3.1,0.0,120.747264
2017-03-15 11:02:00.000,2017-03-15 11:06:00.000,2017-03-15 11:08:00.000,B2.4,0.0,120.732978
2017-03-15 11:13:00.000,2017-03-15 11:16:00.000,2017-03-15 11:18:00.000,B2.6,0.0,120.73017
2017-03-15 11:49:00.000,2017-03-15 11:52:00.000,2017-03-15 11:54:00.000,B2.7,0.0,120.720948
2017-03-20 15:52:00.000,2017-03-20 15:59:00.000,2017-03-20 16:06:00.000,B1.5,0.0,118.331544
2017-03-22 18:21:00.000,2017-03-22 18:58:00.000,2017-03-22 19:15:00.000,B3.3,0.0,117.088434
2017-03-25 22:04:00.000,2017-03-25 22:13:00.000,2017-03-25 22:19:00.000,B2.8,0.0,114.938778
2017-03-25 23:31:00.000,2017-03-25 23:39:00.000,2017-03-25 23:46:00.000,B2.3,-689.76876,275.565696
2017-03-26 02:29:00.000,2017-03-26 02:34:00.000,2017-03-26 02:41:00.000,B4.0,-713.26092,318.862056
2017-03-26 03:20:00.000,2017-03-26 03:28:00.000,2017-03-26 03:35:00.000,B1.3,0.0,114.776736
2017-03-26 10:29:00.000,2017-03-26 10:32:00.000,2017-03-26 10:37:00.000,B1.0,0.0,114.554172
2017-03-26 13:07:00.000,2017-03-26 13:12:00.000,2017-03-26 13:25:00.000,B1.6,0.0,114.471456
2017-03-26 15:23:00.000,2017-03-26 15:27:00.000,2017-03-26 15:29:00.000,B1.3,-613.79028,421.019598
2017-03-26 15:54:00.000,2017-03-26 15:58:00.000,2017-03-26 16:05:00.000,B1.8,0.0,114.383598
2017-03-26 19:02:00.000,2017-03-26 19:05:00.000,2017-03-26 19:11:00.000,B1.7,0.0,114.284148
2017-03-26 21:21:00.000,2017-03-26 21:28:00.000,2017-03-26 21:41:00.000,B4.0,0.0,114.210258
2017-03-26 23:00:00.000,2017-03-26 23:17:00.000,2017-03-26 23:26:00.000,B2.0,0.0,114.157446
