Start Time,Peak Time,End Time,GOES Class,hpc_x,hpc_y
2023-01-02 22:57:00.000,2023-01-02 23:11:00.000,2023-01-02 23:32:00.000,C3.2,0.0,54.5923938
2023-01-03 01:03:00.000,2023-01-03 01:10:00.000,2023-01-03 01:18:00.000,C1.1,0.0,54.7650342
2023-01-03 04:51:00.000,2023-01-03 04:58:00.000,2023-01-03 05:02:00.000,C2.7,0.0,55.0770858
2023-01-03 06:20:00.000,2023-01-03 06:46:00.000,2023-01-03 07:05:00.000,C3.2,0.0,55.1987748
2023-01-03 07:42:00.000,2023-01-03 10:36:00.000,2023-01-03 12:33:00.000,C4.0,0.0,55.310832
2023-01-03 23:43:00.000,2023-01-18 17:54:00.000,2023-01-04 00:56:00.000,C2.3,0.0,56.619729
2023-01-04 07:18:00.000,2023-01-04 07:31:00.000,2023-01-04 07:52:00.000,C2.7,0.0,57.2366094
2023-01-04 16:26:00.000,2023-01-04 16:34:00.000,2023-01-04 16:39:00.000,C2.6,0.0,57.9771168
2023-01-04 18:14:00.000,2023-01-04 18:29:00.000,2023-01-04 18:34:00.000,C5.2,0.0,58.1227368
2023-01-04 18:34:00.000,2023-01-04 18:45:00.000,2023-01-04 18:59:00.000,C8.4,208.359528,-264.811872
2023-01-05 02:42:00.000,2023-01-05 02:49:00.000,2023-01-05 02:57:00.000,C2.6,0.0,58.806261
2023-01-05 03:43:00.000,2023-01-05 03:52:00.000,2023-01-05 04:00:00.000,C2.2,0.0,58.888179
2023-01-05 05:06:00.000,2023-01-05 05:13:00.000,2023-01-05 05:21:00.000,C2.6,0.0,58.9995858
2023-01-05 07:42:00.000,2023-01-05 09:14:00.000,2023-01-05 09:48:00.000,C6.8,0.0,59.2088046
2023-01-05 19:06:00.000,2023-01-05 19:15:00.000,2023-01-05 19:25:00.000,C1.7,0.0,60.12348
2023-01-05 22:11:00.000,2023-01-05 22:22:00.000,2023-01-05 22:32:00.000,C2.1,0.0,60.370116
2023-01-05 22:47:00.000,2023-01-05 22:57:00.000,2023-01-05 23:06:00.000,C2.4,0.0,60.418068
2023-01-06 00:43:00.000,2023-01-06 00:57:00.000,2023-01-06 01:07:00.000,X1.2,0.0,60.572514
2023-01-06 03:24:00.000,2023-01-06 03:34:00.000,2023-01-06 03:44:00.000,C3.5,0.0,60.78666
2023-01-06 03:56:00.000,2023-01-06 04:02:00.000,2023-01-06 04:12:00.000,C1.8,0.0,60.829194
2023-01-06 11:58:00.000,2023-01-06 12:05:00.000,2023-01-06 12:20:00.000,C1.5,0.0,61.468674
2023-01-06 12:23:00.000,2023-01-06 12:26:00.000,2023-01-06 12:33:00.000,C1.8,0.0,61.501776
2023-01-06 14:50:00.000,2023-01-06 14:55:00.000,2023-01-06 15:01:00.000,C1.7,0.0,61.696326
2023-01-06 15:51:00.000,2023-01-06 15:59:00.000,2023-01-06 16:12:00.000,C1.8,0.0,61.776996
2023-01-06 18:43:00.000,2023-01-06 18:53:00.000,2023-01-06 18:58:00.000,C6.2,0.0,62.004264
2023-01-06 20:21:00.000,2023-01-06 20:27:00.000,2023-01-06 20:31:00.000,C5.0,0.0,62.13363
2023-01-06 23:17:00.000,2023-01-06 23:23:00.000,2023-01-06 23:29:00.000,C2.5,0.0,62.365716
2023-01-07 00:40:00.000,2023-01-07 00:52:00.000,2023-01-07 01:02:00.000,M1.6,0.0,62.475066
2023-01-07 04:56:00.000,2023-01-07 05:01:00.000,2023-01-07 05:06:00.000,C2.3,0.0,62.8119
2023-01-07 08:54:00.000,2023-01-07 09:05:00.000,2023-01-07 09:28:00.000,C2.2,0.0,63.12447
2023-01-07 09:28:00.000,2023-01-07 09:32:00.000,2023-01-07 09:40:00.000,C2.0,0.0,63.16908
2023-01-07 11:06:00.000,2023-01-07 11:09:00.000,2023-01-07 11:13:00.000,C6.9,0.0,63.297588
2023-01-07 16:29:00.000,2023-01-07 16:54:00.000,2023-01-07 17:08:00.000,C8.7,0.0,63.72048
2023-01-07 18:13:00.000,2023-01-07 18:25:00.000,2023-01-07 18:31:00.000,C4.5,0.0,63.856416
2023-01-07 18:31:00.000,2023-01-07 18:34:00.000,2023-01-07 18:38:00.000,C5.1,0.0,63.879936
2023-01-07 20:44:00.000,2023-01-07 20:51:00.000,2023-01-07 20:52:00.000,C3.1,0.0,64.0536
2023-01-07 20:52:00.000,2023-01-07 21:05:00.000,2023-01-07 21:12:00.000,C4.7,0.0,64.06404
2023-01-07 22:01:00.000,2023-01-07 22:05:00.000,2023-01-07 22:19:00.000,C4.9,0.0,64.154064
2023-01-07 22:30:00.000,2023-01-07 22:38:00.000,2023-01-07 22:47:00.000,C3.6,0.0,64.191882
2023-01-07 23:27:00.000,2023-01-07 23:32:00.000,2023-01-07 23:37:00.000,C4.3,0.0,64.266198
2023-01-07 23:43:00.000,2023-01-07 23:52:00.000,2023-01-08 00:04:00.000,C3.8,0.0,64.287054
2023-01-08 02:20:00.000,2023-01-08 02:29:00.000,2023-01-08 02:41:00.000,C4.3,0.0,64.491546
2023-01-08 02:52:00.000,2023-01-08 03:08:00.000,2023-01-08 03:17:00.000,C6.3,0.0,64.533192
2023-01-08 03:17:00.000,2023-01-08 03:31:00.000,2023-01-08 03:37:00.000,C7.0,0.0,64.565724
2023-01-08 03:37:00.000,2023-01-08 03:44:00.000,2023-01-08 03:49:00.000,C9.3,0.0,64.591746
2023-01-08 04:37:00.000,2023-01-08 04:55:00.000,2023-01-08 05:21:00.000,C8.0,0.0,64.669782
2023-01-08 06:58:00.000,2023-01-08 07:05:00.000,2023-01-08 07:11:00.000,C5.0,0.0,64.853028
2023-01-08 07:11:00.000,2023-01-08 07:24:00.000,2023-01-08 07:35:00.000,C6.3,0.0,64.869912
2023-01-08 08:39:00.000,2023-01-08 08:54:00.000,2023-01-08 09:06:00.000,M1.2,0.0,64.984164
2023-01-08 09:15:00.000,2023-01-08 09:48:00.000,2023-01-08 10:14:00.000,M1.4,0.0,65.03088
2023-01-08 11:56:00.000,2023-01-08 12:05:00.000,2023-01-08 12:11:00.000,C5.3,0.0,65.239644
2023-01-08 12:22:00.000,2023-01-08 12:38:00.000,2023-01-08 13:03:00.000,C6.1,0.0,65.273334
2023-01-08 14:26:00.000,2023-01-08 14:36:00.000,2023-01-08 14:47:00.000,C5.4,0.0,65.433912
2023-01-08 14:51:00.000,2023-01-08 15:07:00.000,2023-01-08 15:21:00.000,M1.4,0.0,65.466264
2023-01-08 18:44:00.000,2023-01-08 18:57:00.000,2023-01-08 19:02:00.000,C9.7,0.0,65.7675
2023-01-08 19:02:00.000,2023-01-08 19:11:00.000,2023-01-08 19:19:00.000,M1.0,-940.0584,-247.521054
2023-01-08 21:36:00.000,2023-01-08 21:41:00.000,2023-01-08 21:46:00.000,C3.1,0.0,65.989518
2023-01-08 22:37:00.000,2023-01-08 22:44:00.000,2023-01-08 22:53:00.000,C2.0,0.0,66.068184
2023-01-09 00:28:00.000,2023-01-09 00:43:00.000,2023-01-09 00:51:00.000,C5.1,0.0,66.211224
2023-01-09 00:51:00.000,2023-01-09 01:02:00.000,2023-01-09 01:19:00.000,M1.1,0.0,66.240852
2023-01-09 01:54:00.000,2023-01-09 02:00:00.000,2023-01-09 02:02:00.000,C4.3,0.0,66.321966
2023-01-09 02:02:00.000,2023-01-09 02:07:00.000,2023-01-09 02:11:00.000,C5.7,0.0,66.332262
2023-01-09 04:46:00.000,2023-01-09 04:51:00.000,2023-01-09 04:55:00.000,C4.8,0.0,66.543216
2023-01-09 05:45:00.000,2023-01-09 05:53:00.000,2023-01-09 06:00:00.000,C3.0,0.0,66.619038
2023-01-09 06:57:00.000,2023-01-09 07:05:00.000,2023-01-09 07:15:00.000,C2.9,0.0,66.711516
2023-01-09 08:45:00.000,2023-01-09 09:01:00.000,2023-01-09 09:16:00.000,M2.1,0.0,66.850134
2023-01-09 13:15:00.000,2023-01-09 13:22:00.000,2023-01-09 13:31:00.000,M1.0,0.0,67.196148
2023-01-09 14:48:00.000,2023-01-09 15:05:00.000,2023-01-09 15:14:00.000,C7.8,0.0,67.315152
2023-01-09 15:43:00.000,2023-01-09 15:46:00.000,2023-01-09 15:56:00.000,C5.1,0.0,67.38549
2023-01-09 16:43:00.000,2023-01-09 16:48:00.000,2023-01-09 16:57:00.000,C4.6,0.0,67.462182
2023-01-09 18:37:00.000,2023-01-09 18:50:00.000,2023-01-09 18:57:00.000,X1.9,-901.24614,-215.502198
2023-01-09 20:50:00.000,2023-01-09 20:55:00.000,2023-01-09 21:02:00.000,C5.9,0.0,67.7775
2023-01-09 22:02:00.000,2023-01-09 22:09:00.000,2023-01-09 22:14:00.000,C4.1,0.0,67.869294
2023-01-09 22:27:00.000,2023-01-09 22:34:00.000,2023-01-09 22:41:00.000,C4.3,0.0,67.901154
2023-01-09 22:44:00.000,2023-01-09 22:58:00.000,2023-01-09 23:22:00.000,C6.7,-365.937438,-225.878886
2023-01-10 00:09:00.000,2023-01-10 00:16:00.000,2023-01-10 00:22:00.000,M5.1,0.0,68.031078
2023-01-10 00:47:00.000,2023-01-10 00:51:00.000,2023-01-10 01:10:00.000,C6.3,0.0,68.07945
2023-01-10 02:08:00.000,2023-01-10 02:16:00.000,2023-01-10 02:24:00.000,M1.0,0.0,68.182506
2023-01-10 02:33:00.000,2023-01-10 02:41:00.000,2023-01-10 02:54:00.000,M2.6,412.646148,-210.360672
2023-01-10 03:37:00.000,2023-01-10 03:43:00.000,2023-01-10 03:49:00.000,C5.4,0.0,68.295666
2023-01-10 05:12:00.000,2023-01-10 05:17:00.000,2023-01-10 05:25:00.000,C2.5,0.0,68.416356
2023-01-10 05:54:00.000,2023-01-10 05:59:00.000,2023-01-10 06:16:00.000,C3.8,0.0,68.469684
2023-01-10 08:04:00.000,2023-01-10 08:16:00.000,2023-01-10 08:22:00.000,C5.3,0.0,68.63463
2023-01-10 08:54:00.000,2023-01-10 09:06:00.000,2023-01-10 09:21:00.000,C8.8,0.0,68.69802
2023-01-10 10:59:00.000,2023-01-10 11:08:00.000,2023-01-10 11:12:00.000,M1.0,0.0,68.856384
2023-01-10 12:10:00.000,2023-01-10 12:17:00.000,2023-01-10 12:21:00.000,C8.5,0.0,68.946258
2023-01-10 12:41:00.000,2023-01-10 12:45:00.000,2023-01-10 12:49:00.000,C5.3,0.0,68.98548
2023-01-10 12:58:00.000,2023-01-10 13:02:00.000,2023-01-10 13:17:00.000,C5.1,0.0,69.006984
2023-01-10 13:49:00.000,2023-01-10 13:59:00.000,2023-01-10 14:05:00.000,C6.8,0.0,69.071484
2023-01-10 14:44:00.000,2023-01-10 14:47:00.000,2023-01-10 14:53:00.000,C8.7,0.0,69.141006
2023-01-10 16:02:00.000,2023-01-10 16:13:00.000,2023-01-10 16:26:00.000,C7.3,0.0,69.23955
2023-01-10 17:17:00.000,2023-01-10 17:28:00.000,2023-01-10 17:34:00.000,M1.3,0.0,69.334236
2023-01-10 17:44:00.000,2023-01-10 17:48:00.000,2023-01-10 17:52:00.000,M1.2,0.0,69.36831
2023-01-10 19:31:00.000,2023-01-10 19:38:00.000,2023-01-10 19:43:00.000,C3.3,0.0,69.503268
2023-01-10 20:09:00.000,2023-01-10 20:18:00.000,2023-01-10 20:26:00.000,C2.8,0.0,69.551166
2023-01-10 20:26:00.000,2023-01-10 20:29:00.000,2023-01-10 20:33:00.000,C2.8,0.0,69.572586
2023-01-10 22:39:00.000,2023-01-10 22:47:00.000,2023-01-10 22:52:00.000,X1.0,0.0,69.740076
2023-01-10 23:45:00.000,2023-01-10 23:57:00.000,2023-01-11 00:07:00.000,C5.2,0.0,69.823122
2023-01-11 00:39:00.000,2023-01-11 00:59:00.000,2023-01-11 01:10:00.000,M2.4,0.0,69.891036
2023-01-11 01:49:00.000,2023-01-11 01:56:00.000,2023-01-11 02:01:00.000,M5.6,0.0,69.97902
2023-01-11 03:28:00.000,2023-01-11 03:38:00.000,2023-01-11 03:44:00.000,C6.8,0.0,70.103364
2023-01-11 05:12:00.000,2023-01-11 05:18:00.000,2023-01-11 05:25:00.000,C3.8,0.0,70.23387
2023-01-11 05:31:00.000,2023-01-11 06:09:00.000,2023-01-11 06:29:00.000,M1.3,0.0,70.257702
2023-01-11 08:25:00.000,2023-01-11 08:33:00.000,2023-01-11 08:37:00.000,M3.1,0.0,70.475748
2023-01-11 10:32:00.000,2023-01-11 10:40:00.000,2023-01-11 10:47:00.000,C3.3,0.0,70.634688
2023-01-11 15:26:00.000,2023-01-11 15:31:00.000,2023-01-11 15:35:00.000,C4.6,0.0,71.001936
2023-01-11 20:47:00.000,2023-01-11 21:00:00.000,2023-01-11 21:10:00.000,C8.0,0.0,71.401818
2023-01-12 03:35:00.000,2023-01-12 03:42:00.000,2023-01-12 03:46:00.000,C7.2,0.0,71.908416
2023-01-12 05:53:00.000,2023-01-12 06:18:00.000,2023-01-12 06:33:00.000,M1.1,0.0,72.079338
2023-01-12 06:33:00.000,2023-01-12 06:46:00.000,2023-01-12 07:02:00.000,M1.5,0.0,72.128844
2023-01-12 07:46:00.000,2023-01-12 07:53:00.000,2023-01-12 07:58:00.000,C6.8,0.0,72.219144
2023-01-12 08:06:00.000,2023-01-12 08:10:00.000,2023-01-12 08:16:00.000,C5.9,0.0,72.24387
2023-01-12 10:00:00.000,2023-01-12 10:06:00.000,2023-01-12 10:11:00.000,C6.4,0.0,72.384738
2023-01-12 11:08:00.000,2023-01-12 11:28:00.000,2023-01-12 11:46:00.000,M1.2,0.0,72.46869
2023-01-12 13:44:00.000,2023-01-12 13:51:00.000,2023-01-12 13:58:00.000,C4.8,0.0,72.661098
2023-01-12 14:39:00.000,2023-01-12 14:57:00.000,2023-01-12 15:10:00.000,M1.0,0.0,72.728862
2023-01-12 15:48:00.000,2023-01-12 15:55:00.000,2023-01-12 16:01:00.000,C5.1,0.0,72.813834
2023-01-12 18:42:00.000,2023-01-12 19:00:00.000,2023-01-12 19:03:00.000,C5.7,0.0,73.027866
2023-01-12 19:03:00.000,2023-01-12 19:13:00.000,2023-01-12 19:24:00.000,M1.0,0.0,73.053678
2023-01-12 20:24:00.000,2023-01-12 20:32:00.000,2023-01-12 20:38:00.000,C7.3,0.0,73.153176
2023-01-12 20:50:00.000,2023-01-12 21:03:00.000,2023-01-12 21:13:00.000,C8.5,0.0,73.185096
2023-01-12 22:14:00.000,2023-01-12 22:24:00.000,2023-01-12 22:33:00.000,C6.7,0.0,73.288176
2023-01-12 22:33:00.000,2023-01-12 22:42:00.000,2023-01-12 22:46:00.000,C5.7,0.0,73.31148
2023-01-13 02:53:00.000,2023-01-13 02:59:00.000,2023-01-13 03:03:00.000,M1.4,0.0,73.629966
2023-01-13 08:02:00.000,2023-01-13 08:10:00.000,2023-01-13 08:14:00.000,C6.5,-473.678676,454.105416
2023-01-13 09:03:00.000,2023-01-13 09:14:00.000,2023-01-13 09:25:00.000,C4.5,348.864318,-236.429196
2023-01-13 09:25:00.000,2023-01-13 09:30:00.000,2023-01-13 09:34:00.000,C4.1,-337.343364,-202.668942
2023-01-13 10:05:00.000,2023-01-13 10:15:00.000,2023-01-13 10:19:00.000,M3.9,0.0,74.157414
2023-01-13 14:55:00.000,2023-01-13 15:08:00.000,2023-01-13 15:26:00.000,C8.4,-925.52964,204.575124
2023-01-13 16:54:00.000,2023-01-13 17:01:00.000,2023-01-13 17:06:00.000,C9.0,0.0,74.654784
2023-01-13 17:26:00.000,2023-01-13 17:35:00.000,2023-01-13 17:39:00.000,C6.1,0.0,74.693616
2023-01-13 20:41:00.000,2023-01-13 20:51:00.000,2023-01-13 20:58:00.000,C5.0,0.0,74.929992
2023-01-13 21:25:00.000,2023-01-13 21:35:00.000,2023-01-13 21:56:00.000,C5.9,-422.708988,-103.189836
2023-01-14 01:29:00.000,2023-01-14 02:09:00.000,2023-01-14 02:30:00.000,M1.3,-896.6112,319.175166
2023-01-14 10:57:00.000,2023-01-14 11:06:00.000,2023-01-14 11:13:00.000,C7.0,0.0,75.96231
2023-01-14 13:43:00.000,2023-01-14 13:50:00.000,2023-01-14 13:55:00.000,C5.0,0.0,76.161504
2023-01-14 14:34:00.000,2023-01-14 14:39:00.000,2023-01-14 14:45:00.000,C5.7,579.118074,-211.23099
2023-01-14 15:29:00.000,2023-01-14 15:33:00.000,2023-01-14 15:38:00.000,C5.5,0.0,76.288524
2023-01-14 19:26:00.000,2023-01-14 19:27:00.000,2023-01-14 19:29:00.000,C7.4,0.0,76.572036
2023-01-14 20:06:00.000,2023-01-14 20:21:00.000,2023-01-14 20:28:00.000,M3.5,0.0,76.61982
2023-01-14 20:37:00.000,2023-01-14 21:00:00.000,2023-01-14 21:19:00.000,M4.6,0.0,76.65684
2023-01-15 03:08:00.000,2023-01-15 03:42:00.000,2023-01-15 04:08:00.000,M6.0,-477.388692,-321.059418
2023-01-15 12:07:00.000,2023-01-15 12:11:00.000,2023-01-15 12:16:00.000,C8.3,0.0,77.76204
2023-01-15 14:16:00.000,2023-01-15 14:31:00.000,2023-01-15 14:51:00.000,M4.8,-763.9509,-208.07205
2023-01-15 19:29:00.000,2023-01-15 19:34:00.000,2023-01-15 19:39:00.000,C4.1,0.0,78.283626
2023-01-15 21:20:00.000,2023-01-15 21:26:00.000,2023-01-15 21:30:00.000,C4.8,0.0,78.414234
2023-01-16 04:32:00.000,2023-01-16 04:42:00.000,2023-01-16 04:58:00.000,C4.6,0.0,78.921114
2023-01-16 05:09:00.000,2023-01-16 05:18:00.000,2023-01-16 05:26:00.000,C5.0,0.0,78.964422
2023-01-16 09:09:00.000,2023-01-16 09:23:00.000,2023-01-16 09:33:00.000,C8.7,0.0,79.244916
2023-01-16 11:36:00.000,2023-01-16 11:44:00.000,2023-01-16 12:02:00.000,C3.1,0.0,79.416366
2023-01-16 14:24:00.000,2023-01-16 14:31:00.000,2023-01-16 14:43:00.000,C3.6,0.0,79.611984
2023-01-17 00:02:00.000,2023-01-17 00:13:00.000,2023-01-17 00:26:00.000,C9.4,0.0,80.282298
2023-01-17 01:13:00.000,2023-01-17 01:23:00.000,2023-01-17 01:31:00.000,C4.3,0.0,80.364348
2023-01-17 04:16:00.000,2023-01-17 04:23:00.000,2023-01-17 04:27:00.000,C2.9,0.0,80.575542
2023-01-17 05:15:00.000,2023-01-17 05:25:00.000,2023-01-17 05:34:00.000,C3.3,0.0,80.64354
2023-01-17 13:10:00.000,2023-01-17 13:17:00.000,2023-01-17 13:25:00.000,C2.7,0.0,81.189384
2023-01-17 14:58:00.000,2023-01-17 15:18:00.000,2023-01-17 15:28:00.000,C3.6,0.0,81.313092
2023-01-17 20:30:00.000,2023-01-17 20:36:00.000,2023-01-17 20:49:00.000,C2.2,0.0,81.692448
2023-01-17 22:29:00.000,2023-01-17 22:35:00.000,2023-01-17 22:40:00.000,C3.2,0.0,81.828078
2023-01-17 23:16:00.000,2023-01-17 23:29:00.000,2023-01-17 23:44:00.000,M1.8,0.0,81.881598
2023-01-18 01:35:00.000,2023-01-18 01:42:00.000,2023-01-18 01:47:00.000,C4.1,0.0,82.03971
2023-01-18 04:58:00.000,2023-01-18 05:19:00.000,2023-01-18 05:29:00.000,C7.9,0.0,82.270176
2023-01-18 10:21:00.000,2023-01-18 10:35:00.000,2023-01-18 10:52:00.000,M1.8,0.0,82.635786
2023-01-18 13:58:00.000,2023-01-18 14:07:00.000,2023-01-18 14:11:00.000,C3.3,0.0,82.880652
2023-01-18 14:34:00.000,2023-01-18 14:40:00.000,2023-01-18 14:46:00.000,C5.9,0.0,82.921218
2023-01-18 15:23:00.000,2023-01-18 15:31:00.000,2023-01-18 15:38:00.000,C3.4,0.0,82.9764
2023-01-18 20:37:00.000,2023-01-18 20:47:00.000,2023-01-18 20:51:00.000,C9.4,0.0,83.329296
2023-01-18 22:58:00.000,2023-01-18 23:06:00.000,2023-01-18 23:20:00.000,C3.6,0.0,83.487342
2023-01-19 00:02:00.000,2023-01-20 10:27:00.000,2023-01-20 10:29:00.000,M1.0,-654.66282,245.813058
2023-01-19 00:55:00.000,2023-01-19 00:58:00.000,2023-01-19 01:15:00.000,C3.8,0.0,83.618286
2023-01-19 03:47:00.000,2023-01-19 03:55:00.000,2023-01-19 04:00:00.000,C3.6,-221.037786,425.314086
2023-01-19 04:00:00.000,2023-01-19 04:03:00.000,2023-01-19 04:09:00.000,M1.1,-654.65388,245.996826
2023-01-19 05:26:00.000,2023-01-19 05:37:00.000,2023-01-19 05:43:00.000,C7.2,0.0,83.920902
2023-01-19 08:41:00.000,2023-01-19 08:48:00.000,2023-01-19 08:55:00.000,C2.6,0.0,84.138054
2023-01-19 09:41:00.000,2023-01-19 09:50:00.000,2023-01-19 09:58:00.000,C2.9,0.0,84.204774
2023-01-19 10:06:00.000,2023-01-19 10:12:00.000,2023-01-19 10:19:00.000,M1.7,0.0,84.232554
2023-01-19 10:57:00.000,2023-01-19 11:02:00.000,2023-01-19 11:06:00.000,C4.0,0.0,84.289212
2023-01-19 15:26:00.000,2023-01-19 15:41:00.000,2023-01-19 16:09:00.000,C5.5,0.0,84.58746
2023-01-19 22:47:00.000,2023-01-19 23:05:00.000,2023-01-19 23:22:00.000,C6.2,-33.9836538,186.509676
2023-01-20 01:34:00.000,2023-01-20 01:52:00.000,2023-01-20 02:07:00.000,C6.7,0.0,85.258038
2023-01-20 12:53:00.000,2023-01-20 12:57:00.000,2023-01-20 13:03:00.000,C4.8,0.0,86.001078
2023-01-20 13:47:00.000,2023-01-20 14:07:00.000,2023-01-20 14:32:00.000,C5.3,0.0,86.059902
2023-01-20 16:50:00.000,2023-01-20 16:59:00.000,2023-01-20 17:06:00.000,C4.0,162.530004,366.24708
2023-01-20 22:43:00.000,2023-01-20 22:47:00.000,2023-01-20 22:51:00.000,C7.3,0.0,86.64168
2023-01-20 23:41:00.000,2023-01-20 23:46:00.000,2023-01-20 23:51:00.000,C3.0,0.0,86.704398
2023-01-21 01:48:00.000,2023-01-21 01:52:00.000,2023-01-21 01:58:00.000,C2.9,0.0,86.84157
2023-01-21 02:32:00.000,2023-01-21 02:38:00.000,2023-01-21 02:44:00.000,C3.0,0.0,86.889042
2023-01-21 03:56:00.000,2023-01-21 04:03:00.000,2023-01-21 04:08:00.000,C3.2,0.0,86.9796
2023-01-21 05:31:00.000,2023-01-21 05:38:00.000,2023-01-21 05:43:00.000,C4.5,0.0,87.081906
2023-01-21 09:35:00.000,2023-01-21 09:44:00.000,2023-01-21 09:50:00.000,C4.6,0.0,87.344088
2023-01-21 11:21:00.000,2023-01-21 11:25:00.000,2023-01-21 11:29:00.000,C3.7,0.0,87.457734
2023-01-21 16:21:00.000,2023-01-21 16:41:00.000,2023-01-21 16:52:00.000,C5.0,265.216782,442.801092
2023-01-21 20:09:00.000,2023-01-21 20:18:00.000,2023-01-21 20:24:00.000,C5.6,0.0,88.021524
2023-01-21 20:14:00.000,2023-01-21 20:20:00.000,2023-01-21 20:23:00.000,C5.6,594.056616,-384.748122
2023-01-22 02:09:00.000,2023-01-22 02:16:00.000,2023-01-22 02:23:00.000,C7.0,0.0,88.403718
2023-01-22 10:37:00.000,2023-01-22 10:50:00.000,2023-01-22 11:01:00.000,C8.3,0.0,88.939974
2023-01-22 12:12:00.000,2023-01-22 12:26:00.000,2023-01-22 12:34:00.000,M1.1,0.0,89.039856
2023-01-22 14:04:00.000,2023-01-22 14:11:00.000,2023-01-22 14:18:00.000,C3.6,0.0,89.157456
2023-01-22 15:01:00.000,2023-01-22 15:18:00.000,2023-01-22 15:28:00.000,C4.5,0.0,89.217234
2023-01-22 15:47:00.000,2023-01-22 15:53:00.000,2023-01-22 16:07:00.000,C4.7,0.0,89.265444
2023-01-22 16:49:00.000,2023-01-22 17:02:00.000,2023-01-22 17:10:00.000,M1.6,682.51728,-376.124322
2023-01-22 20:54:00.000,2023-01-22 21:28:00.000,2023-01-22 21:55:00.000,C7.9,0.0,89.586444
2023-01-22 22:06:00.000,2023-01-22 22:25:00.000,2023-01-22 22:37:00.000,C8.9,0.0,89.661534
2023-01-23 06:10:00.000,2023-01-23 06:15:00.000,2023-01-23 06:22:00.000,C2.9,0.0,90.164412
2023-01-23 07:36:00.000,2023-01-23 07:47:00.000,2023-01-23 07:59:00.000,C5.0,729.4371,-162.467334
2023-01-23 09:28:00.000,2023-01-23 09:37:00.000,2023-01-23 09:46:00.000,C3.2,774.02718,-371.306118
2023-01-23 11:23:00.000,2023-01-23 11:30:00.000,2023-01-23 11:38:00.000,C3.4,0.0,90.487854
2023-01-23 18:32:00.000,2023-01-23 18:41:00.000,2023-01-23 19:06:00.000,C3.7,0.0,90.928902
2023-01-23 22:52:00.000,2023-01-23 22:59:00.000,2023-01-23 23:03:00.000,C3.5,0.0,91.194924
2023-01-24 04:11:00.000,2023-01-24 04:26:00.000,2023-01-24 04:40:00.000,C6.6,0.0,91.519992
2023-01-24 05:37:00.000,2023-01-24 05:47:00.000,2023-01-24 05:58:00.000,C4.0,0.0,91.607376
2023-01-24 06:57:00.000,2023-01-24 07:07:00.000,2023-01-24 07:17:00.000,C2.4,0.0,91.688568
2023-01-24 08:24:00.000,2023-01-24 08:30:00.000,2023-01-24 08:36:00.000,C2.7,0.0,91.776762
2023-01-24 13:18:00.000,2023-01-24 13:22:00.000,2023-01-24 13:26:00.000,C2.5,861.11244,287.517618
2023-01-24 13:34:00.000,2023-01-24 13:42:00.000,2023-01-24 13:48:00.000,C3.7,0.0,92.090118
2023-01-24 13:59:00.000,2023-01-24 14:35:00.000,2023-01-24 15:08:00.000,C9.4,0.0,92.11533
