Start Time,Peak Time,End Time,GOES Class,hpc_x,hpc_y
2019-01-31 00:54:00.000,2019-01-31 00:58:00.000,2019-01-31 01:03:00.000,B7.2,0.0,100.878804
2019-01-31 02:21:00.000,2019-01-31 02:29:00.000,2019-01-31 02:40:00.000,B2.8,0.0,100.95405
2019-01-31 15:38:00.000,2019-01-31 15:43:00.000,2019-01-31 15:48:00.000,B1.2,0.0,101.637756
2019-01-31 16:42:00.000,2019-01-31 16:53:00.000,2019-01-31 17:16:00.000,B1.5,0.0,101.692224
2019-02-01 04:57:00.000,2019-02-01 05:18:00.000,2019-02-01 05:30:00.000,B1.5,0.0,102.313062
2019-02-01 08:37:00.000,2019-02-01 09:13:00.000,2019-02-01 09:44:00.000,B1.8,0.0,102.497214
2019-02-08 08:50:00.000,2019-02-08 08:51:00.000,2019-02-08 08:52:00.000,A1.1,0.0,110.093178
2019-02-18 16:00:00.000,2019-02-18 16:04:00.000,2019-02-18 16:05:00.000,A1.4,0.0,118.07151
2019-02-20 04:02:00.000,2019-02-20 04:24:00.000,2019-02-20 04:57:00.000,A9.7,0.0,118.905288
2019-03-06 05:17:00.000,2019-03-06 05:26:00.000,2019-03-06 05:31:00.000,A4.9,0.0,122.56167
2019-03-08 03:07:00.000,2019-03-08 03:19:00.000,2019-03-08 03:58:00.000,C1.3,0.0,122.481894
2019-03-09 04:28:00.000,2019-03-09 04:32:00.000,2019-03-09 04:38:00.000,B1.1,0.0,122.379114
2019-03-09 12:17:00.000,2019-03-09 12:26:00.000,2019-03-09 12:36:00.000,B6.1,309.991668,297.101298
2019-03-16 14:08:00.000,2019-03-16 14:09:00.000,2019-03-16 14:10:00.000,A1.1,0.0,120.49896
2019-03-18 12:09:00.000,2019-03-18 12:13:00.000,2019-03-18 12:16:00.000,B1.3,0.0,119.685522
2019-03-18 13:39:00.000,2019-03-18 13:43:00.000,2019-03-18 13:46:00.000,B1.2,0.0,119.656782
2019-03-18 13:48:00.000,2019-03-18 13:51:00.000,2019-03-18 13:55:00.000,B1.6,-393.341304,142.707996
2019-03-18 16:25:00.000,2019-03-18 16:38:00.000,2019-03-18 16:42:00.000,B1.7,0.0,119.6034
2019-03-18 17:31:00.000,2019-03-18 17:34:00.000,2019-03-18 17:38:00.000,B1.3,0.0,119.582046
2019-03-18 18:32:00.000,2019-03-18 18:35:00.000,2019-03-18 18:38:00.000,B1.2,-362.272746,144.261
2019-03-20 00:17:00.000,2019-03-20 00:20:00.000,2019-03-20 00:22:00.000,B1.1,0.0,118.95432
2019-03-20 07:07:00.000,2019-03-20 07:14:00.000,2019-03-20 07:16:00.000,B6.1,0.0,118.806966
2019-03-20 10:35:00.000,2019-03-20 11:18:00.000,2019-03-20 11:34:00.000,C4.8,0.0,118.731108
2019-03-20 12:19:00.000,2019-03-20 12:25:00.000,2019-03-20 12:28:00.000,B4.4,0.0,118.6929
2019-03-20 13:06:00.000,2019-03-20 13:09:00.000,2019-03-20 13:14:00.000,B1.0,0.0,118.675572
2019-03-20 13:40:00.000,2019-03-20 13:43:00.000,2019-03-20 13:49:00.000,B1.0,0.0,118.663014
2019-03-20 14:23:00.000,2019-03-20 14:32:00.000,2019-03-20 14:48:00.000,B2.1,448.32426,253.50711
2019-03-20 17:36:00.000,2019-03-20 17:59:00.000,2019-03-20 18:12:00.000,B3.2,0.0,118.575306
2019-03-20 21:19:00.000,2019-03-20 21:24:00.000,2019-03-20 21:32:00.000,B1.8,490.295298,266.534082
2019-03-21 00:04:00.000,2019-03-21 00:13:00.000,2019-03-21 00:19:00.000,B8.0,533.811,246.941274
2019-03-21 02:52:00.000,2019-03-21 03:00:00.000,2019-03-21 03:04:00.000,C1.2,550.212618,213.044064
2019-03-21 03:08:00.000,2019-03-21 03:12:00.000,2019-03-21 03:15:00.000,C5.6,0.0,118.358784
2019-03-21 07:56:00.000,2019-03-21 07:59:00.000,2019-03-21 08:01:00.000,B1.6,0.0,118.247664
2019-03-21 09:45:00.000,2019-03-21 10:12:00.000,2019-03-21 10:22:00.000,B1.4,0.0,118.205238
2019-03-21 11:17:00.000,2019-03-21 11:21:00.000,2019-03-21 11:31:00.000,B1.1,0.0,118.169274
2019-03-21 14:40:00.000,2019-03-21 14:44:00.000,2019-03-21 14:47:00.000,C1.5,622.09188,270.308754
2019-03-21 15:42:00.000,2019-03-21 15:45:00.000,2019-03-21 15:47:00.000,B2.2,0.0,118.06488
2019-03-21 15:58:00.000,2019-03-21 16:01:00.000,2019-03-21 16:03:00.000,C1.2,0.0,118.058538
2019-03-21 17:13:00.000,2019-03-21 17:21:00.000,2019-03-21 17:39:00.000,C2.6,0.0,118.028754
2019-03-21 19:54:00.000,2019-03-21 19:59:00.000,2019-03-21 20:02:00.000,B8.8,664.38126,217.323846
2019-03-21 20:54:00.000,2019-03-21 21:13:00.000,2019-03-21 21:19:00.000,B9.9,719.70342,226.20276
2019-03-22 00:27:00.000,2019-03-22 00:34:00.000,2019-03-22 00:38:00.000,C2.1,0.0,117.854544
2019-03-22 02:00:00.000,2019-03-22 02:06:00.000,2019-03-22 02:08:00.000,B6.7,0.0,117.816798
2019-03-22 04:11:00.000,2019-03-22 04:15:00.000,2019-03-22 04:20:00.000,B6.5,777.87384,152.31513
2019-03-22 05:05:00.000,2019-03-22 05:14:00.000,2019-03-22 05:17:00.000,C4.8,735.48744,175.298784
2019-03-22 07:54:00.000,2019-03-22 08:01:00.000,2019-03-22 08:04:00.000,C2.6,730.37292,224.460906
2019-03-22 08:13:00.000,2019-03-22 08:19:00.000,2019-03-22 08:22:00.000,C1.3,730.37016,224.455512
2019-03-22 10:14:00.000,2019-03-22 10:19:00.000,2019-03-22 10:25:00.000,C1.0,738.71688,239.120448
2019-03-22 11:54:00.000,2019-03-22 11:58:00.000,2019-03-22 12:04:00.000,B3.5,0.0,117.57228
2019-03-22 12:10:00.000,2019-03-22 12:13:00.000,2019-03-22 12:15:00.000,B3.7,0.0,117.565608
2019-03-22 12:31:00.000,2019-03-22 12:39:00.000,2019-03-22 12:42:00.000,B8.5,748.97724,237.488634
2019-03-22 12:46:00.000,2019-03-22 12:54:00.000,2019-03-22 12:57:00.000,B7.0,748.97502,237.484476
2019-03-22 13:48:00.000,2019-03-22 13:52:00.000,2019-03-22 13:55:00.000,B4.9,0.0,117.52467
2019-03-22 14:13:00.000,2019-03-22 14:18:00.000,2019-03-22 14:21:00.000,B3.5,759.01224,235.846044
2019-03-22 14:41:00.000,2019-03-22 14:44:00.000,2019-03-22 14:46:00.000,B2.1,0.0,117.502464
2019-03-22 15:24:00.000,2019-03-22 15:34:00.000,2019-03-22 15:55:00.000,B4.4,814.30488,225.717042
2019-03-22 16:38:00.000,2019-03-22 16:42:00.000,2019-03-22 16:46:00.000,B2.3,0.0,117.45327
2019-03-22 16:55:00.000,2019-03-22 17:03:00.000,2019-03-22 17:07:00.000,B3.6,0.0,117.446106
2019-03-22 19:29:00.000,2019-03-22 19:47:00.000,2019-03-22 19:56:00.000,B6.3,0.0,117.380958
2019-03-22 20:16:00.000,2019-03-22 20:23:00.000,2019-03-22 20:33:00.000,C1.4,0.0,117.361002
2019-03-22 20:52:00.000,2019-03-22 21:19:00.000,2019-03-22 21:31:00.000,B9.7,0.0,117.345684
2019-03-22 21:11:00.000,2019-03-22 21:19:00.000,2019-03-22 21:26:00.000,B9.8,833.15586,205.806522
2019-03-22 22:35:00.000,2019-03-22 22:39:00.000,2019-03-22 22:42:00.000,B3.2,0.0,117.301752
2019-03-22 23:57:00.000,2019-03-23 00:04:00.000,2019-03-23 00:15:00.000,B8.1,0.0,117.266646
2019-03-23 01:16:00.000,2019-03-23 01:31:00.000,2019-03-23 01:43:00.000,B3.2,874.18566,163.821354
2019-03-23 01:50:00.000,2019-03-23 01:53:00.000,2019-03-23 02:01:00.000,B5.0,0.0,117.218082
2019-03-23 02:07:00.000,2019-03-23 02:12:00.000,2019-03-23 02:14:00.000,B6.1,0.0,117.210762
2019-03-23 02:57:00.000,2019-03-23 03:02:00.000,2019-03-23 03:05:00.000,B2.5,874.16814,163.802106
2019-03-23 03:10:00.000,2019-03-23 03:17:00.000,2019-03-23 03:23:00.000,B6.6,874.16586,163.799628
2019-03-23 05:06:00.000,2019-03-23 05:09:00.000,2019-03-23 05:11:00.000,B3.0,0.0,117.133344
2019-03-23 06:02:00.000,2019-03-23 06:10:00.000,2019-03-23 06:16:00.000,B3.4,0.0,117.10902
2019-03-23 10:33:00.000,2019-03-23 10:40:00.000,2019-03-23 10:44:00.000,B2.7,0.0,116.990544
2019-03-23 12:10:00.000,2019-03-23 12:16:00.000,2019-03-23 12:22:00.000,B3.1,0.0,116.947836
2019-03-23 12:41:00.000,2019-03-23 12:49:00.000,2019-03-23 13:01:00.000,B5.7,0.0,116.934156
2019-03-23 14:18:00.000,2019-03-23 14:22:00.000,2019-03-23 14:24:00.000,B3.0,888.62418,190.898838
2019-03-23 18:14:00.000,2019-03-23 18:17:00.000,2019-03-23 18:20:00.000,B5.7,891.7119,205.310568
2019-03-23 18:49:00.000,2019-03-23 18:53:00.000,2019-03-23 18:55:00.000,B4.5,0.0,116.77053
2019-03-23 18:57:00.000,2019-03-23 19:00:00.000,2019-03-23 19:15:00.000,B4.5,0.0,116.766948
2019-03-23 20:48:00.000,2019-03-23 20:51:00.000,2019-03-23 20:54:00.000,B2.1,0.0,116.717136
2019-03-23 21:09:00.000,2019-03-23 21:20:00.000,2019-03-23 21:27:00.000,B8.9,0.0,116.707686
2019-03-23 22:04:00.000,2019-03-23 22:11:00.000,2019-03-23 22:19:00.000,B5.3,0.0,116.682906
2019-03-23 22:36:00.000,2019-03-23 22:39:00.000,2019-03-23 22:41:00.000,B8.0,0.0,116.66847
2019-03-23 23:30:00.000,2019-03-23 23:59:00.000,2019-03-24 00:17:00.000,B9.9,0.0,116.644068
2019-03-24 02:28:00.000,2019-03-24 02:33:00.000,2019-03-24 02:51:00.000,B8.6,0.0,116.563278
2019-03-24 04:35:00.000,2019-03-24 04:39:00.000,2019-03-24 04:44:00.000,B4.8,0.0,116.505312
2019-03-24 07:13:00.000,2019-03-24 07:20:00.000,2019-03-24 07:27:00.000,B4.3,942.57186,177.83496
2019-03-24 08:03:00.000,2019-03-24 09:22:00.000,2019-03-24 09:33:00.000,B1.8,0.0,116.409804
2019-03-24 14:32:00.000,2019-03-24 14:37:00.000,2019-03-24 14:43:00.000,B2.6,0.0,116.229264
2019-03-24 19:16:00.000,2019-03-24 19:31:00.000,2019-03-24 19:40:00.000,B9.6,0.0,116.095872
2019-03-25 06:07:00.000,2019-03-25 06:15:00.000,2019-03-25 06:27:00.000,B1.5,0.0,115.785084
2019-03-25 06:52:00.000,2019-03-25 07:23:00.000,2019-03-25 07:27:00.000,B2.2,0.0,115.763346
2019-03-25 09:42:00.000,2019-03-25 09:47:00.000,2019-03-25 09:53:00.000,B1.3,0.0,115.680912
2019-03-25 11:29:00.000,2019-03-25 11:34:00.000,2019-03-25 11:44:00.000,B1.7,0.0,115.628784
2019-03-25 13:08:00.000,2019-03-25 14:10:00.000,2019-03-25 14:35:00.000,B3.6,0.0,115.580388
2019-03-25 18:03:00.000,2019-03-25 18:11:00.000,2019-03-25 18:25:00.000,B4.1,0.0,115.435224
2019-03-25 21:26:00.000,2019-03-25 21:48:00.000,2019-03-25 22:23:00.000,B3.4,0.0,115.334502
2019-03-31 12:00:00.000,2019-03-31 12:01:00.000,2019-03-31 12:02:00.000,A1.1,0.0,110.79252
2019-04-07 03:51:00.000,2019-04-07 03:55:00.000,2019-04-07 03:58:00.000,B1.6,0.0,104.100504
2019-04-07 08:31:00.000,2019-04-07 08:40:00.000,2019-04-07 08:53:00.000,B5.3,0.0,103.885056
2019-04-07 10:47:00.000,2019-04-07 11:00:00.000,2019-04-07 11:26:00.000,B7.6,0.0,103.780014
2019-04-07 19:04:00.000,2019-04-07 19:11:00.000,2019-04-07 19:18:00.000,B1.3,0.0,103.393938
2019-04-07 20:04:00.000,2019-04-07 20:08:00.000,2019-04-07 20:15:00.000,B1.2,0.0,103.347096
2019-04-08 06:15:00.000,2019-04-08 06:25:00.000,2019-04-08 06:35:00.000,B2.7,0.0,102.867216
2019-04-08 09:49:00.000,2019-04-08 09:52:00.000,2019-04-08 09:54:00.000,B1.0,0.0,102.697914
2019-04-08 13:55:00.000,2019-04-08 14:00:00.000,2019-04-08 14:08:00.000,B5.6,-884.63958,137.78637
2019-04-08 15:50:00.000,2019-04-08 15:53:00.000,2019-04-08 15:57:00.000,B2.6,-884.61972,137.751096
2019-04-08 16:01:00.000,2019-04-08 16:13:00.000,2019-04-08 16:17:00.000,B3.3,0.0,102.402102
2019-04-08 22:20:00.000,2019-04-08 22:25:00.000,2019-04-08 22:29:00.000,B1.7,0.0,102.098754
2019-04-09 05:17:00.000,2019-04-09 05:25:00.000,2019-04-09 05:33:00.000,B3.3,0.0,101.762706
2019-04-09 23:22:00.000,2019-04-09 23:26:00.000,2019-04-09 23:31:00.000,B1.3,0.0,100.87719
2019-04-09 23:44:00.000,2019-04-09 23:51:00.000,2019-04-09 23:58:00.000,B2.0,0.0,100.85907
2019-04-10 02:02:00.000,2019-04-10 02:08:00.000,2019-04-10 02:15:00.000,B1.3,0.0,100.745256
2019-04-10 04:59:00.000,2019-04-10 05:24:00.000,2019-04-10 06:01:00.000,B2.0,0.0,100.598892
2019-04-10 16:51:00.000,2019-04-10 17:11:00.000,2019-04-10 17:34:00.000,B2.1,0.0,100.005876
2019-04-11 17:12:00.000,2019-04-11 17:23:00.000,2019-04-11 17:35:00.000,B1.2,0.0,98.767776
2019-04-12 09:20:00.000,2019-04-12 09:27:00.000,2019-04-12 09:32:00.000,B3.6,-277.47378,242.00073
2019-04-12 11:19:00.000,2019-04-12 11:22:00.000,2019-04-12 11:27:00.000,B1.7,0.0,97.82829
2019-04-12 11:29:00.000,2019-04-12 11:37:00.000,2019-04-12 11:47:00.000,B7.1,0.0,97.819572
2019-04-13 02:24:00.000,2019-04-13 02:28:00.000,2019-04-13 02:31:00.000,B1.3,0.0,97.03431
2019-04-13 03:45:00.000,2019-04-13 03:49:00.000,2019-04-13 03:53:00.000,B1.0,0.0,96.96273
2019-04-14 18:59:00.000,2019-04-14 19:02:00.000,2019-04-14 19:04:00.000,B1.4,0.0,94.845672
2019-04-14 20:44:00.000,2019-04-14 20:47:00.000,2019-04-14 20:49:00.000,B1.3,0.0,94.7496
2019-04-14 21:08:00.000,2019-04-14 21:11:00.000,2019-04-14 21:14:00.000,B1.4,0.0,94.727616
2019-04-15 19:27:00.000,2019-04-15 19:31:00.000,2019-04-15 19:34:00.000,B3.3,535.228974,143.865816
2019-04-19 16:10:00.000,2019-04-19 16:13:00.000,2019-04-19 16:16:00.000,B1.3,0.0,88.113774
2019-04-20 00:09:00.000,2019-04-20 00:13:00.000,2019-04-20 00:17:00.000,B1.6,0.0,87.633726
2019-04-20 00:39:00.000,2019-04-20 00:50:00.000,2019-04-20 01:03:00.000,B8.1,0.0,87.603576
2019-04-20 09:24:00.000,2019-04-20 09:28:00.000,2019-04-20 09:32:00.000,B6.8,0.0,87.074214
2019-04-29 05:44:00.000,2019-04-29 05:45:00.000,2019-04-29 05:47:00.000,A7.1,0.0,73.31754
2019-05-03 14:20:00.000,2019-05-03 14:49:00.000,2019-05-03 15:07:00.000,B3.9,0.0,65.962974
2019-05-03 22:49:00.000,2019-05-03 23:31:00.000,2019-05-03 23:49:00.000,C1.0,0.0,65.35176
2019-05-04 13:00:00.000,2019-05-04 13:08:00.000,2019-05-04 13:15:00.000,B2.2,0.0,64.325196
2019-05-04 22:03:00.000,2019-05-04 22:10:00.000,2019-05-04 22:23:00.000,B2.7,0.0,63.667158
2019-05-04 22:28:00.000,2019-05-04 22:43:00.000,2019-05-04 22:57:00.000,C2.1,-898.92258,135.252024
2019-05-05 06:37:00.000,2019-05-05 06:42:00.000,2019-05-05 06:44:00.000,B2.3,-844.3395,127.773588
2019-05-05 09:30:00.000,2019-05-05 09:33:00.000,2019-05-05 09:36:00.000,B1.8,0.0,62.83131
2019-05-05 11:45:00.000,2019-05-05 11:49:00.000,2019-05-05 11:51:00.000,B7.5,0.0,62.666628
2019-05-05 13:36:00.000,2019-05-05 13:42:00.000,2019-05-05 13:45:00.000,B9.8,0.0,62.531118
2019-05-05 13:50:00.000,2019-05-05 13:53:00.000,2019-05-05 13:55:00.000,B1.8,0.0,62.514018
2019-05-05 14:51:00.000,2019-05-05 14:54:00.000,2019-05-05 15:00:00.000,B1.6,0.0,62.439504
2019-05-05 21:21:00.000,2019-05-05 21:43:00.000,2019-05-05 21:52:00.000,B6.4,-819.08034,146.562402
2019-05-05 22:27:00.000,2019-05-05 22:30:00.000,2019-05-05 22:32:00.000,B4.4,0.0,61.881564
2019-05-06 00:45:00.000,2019-05-06 00:49:00.000,2019-05-06 00:53:00.000,B2.6,0.0,61.712406
2019-05-06 05:04:00.000,2019-05-06 05:10:00.000,2019-05-06 05:12:00.000,C9.9,-712.60686,172.246878
2019-05-06 07:23:00.000,2019-05-06 07:41:00.000,2019-05-06 07:54:00.000,C1.7,-729.62046,203.079492
2019-05-06 08:41:00.000,2019-05-06 08:47:00.000,2019-05-06 08:51:00.000,C2.0,-688.803,189.976026
2019-05-06 09:55:00.000,2019-05-06 10:02:00.000,2019-05-06 10:05:00.000,C1.5,0.0,61.036788
2019-05-06 11:44:00.000,2019-05-06 11:51:00.000,2019-05-06 11:57:00.000,B2.5,0.0,60.902628
2019-05-06 13:35:00.000,2019-05-06 13:54:00.000,2019-05-06 13:57:00.000,C7.3,-667.75944,174.941046
2019-05-06 17:45:00.000,2019-05-06 17:49:00.000,2019-05-06 17:52:00.000,C1.0,-656.01354,175.463928
2019-05-06 18:33:00.000,2019-05-06 18:37:00.000,2019-05-06 18:41:00.000,B2.9,-644.08818,176.14851
2019-05-06 19:14:00.000,2019-05-06 19:17:00.000,2019-05-06 19:19:00.000,B2.8,-644.08386,176.11146
2019-05-06 19:27:00.000,2019-05-06 19:30:00.000,2019-05-06 19:32:00.000,B3.0,-644.08248,176.099712
2019-05-06 19:41:00.000,2019-05-06 19:50:00.000,2019-05-06 19:52:00.000,C1.0,-644.08104,176.087052
2019-05-06 20:12:00.000,2019-05-06 20:15:00.000,2019-05-06 20:17:00.000,B2.5,0.0,60.276186
2019-05-06 20:39:00.000,2019-05-06 20:43:00.000,2019-05-06 20:45:00.000,B3.4,0.0,60.242838
2019-05-06 22:16:00.000,2019-05-06 22:31:00.000,2019-05-06 22:39:00.000,B4.8,0.0,60.122988
2019-05-06 23:10:00.000,2019-05-06 23:13:00.000,2019-05-06 23:16:00.000,B7.6,0.0,60.056238
2019-05-06 23:50:00.000,2019-05-06 23:53:00.000,2019-05-06 23:55:00.000,B3.4,0.0,60.00678
2019-05-07 01:38:00.000,2019-05-07 01:45:00.000,2019-05-07 01:48:00.000,B6.5,-677.41428,189.878232
2019-05-07 03:43:00.000,2019-05-07 03:47:00.000,2019-05-07 03:52:00.000,B2.4,-677.40048,189.770706
2019-05-07 04:52:00.000,2019-05-07 04:57:00.000,2019-05-07 05:00:00.000,B3.4,0.0,59.6329878
2019-05-07 07:18:00.000,2019-05-07 07:25:00.000,2019-05-07 07:27:00.000,B3.1,-677.37684,189.585582
2019-05-07 08:37:00.000,2019-05-07 08:41:00.000,2019-05-07 08:44:00.000,B2.0,-677.36814,189.517506
2019-05-07 09:18:00.000,2019-05-07 09:23:00.000,2019-05-07 09:25:00.000,B5.0,0.0,59.3032068
2019-05-07 09:29:00.000,2019-05-07 09:35:00.000,2019-05-07 09:39:00.000,B8.0,0.0,59.2895586
2019-05-07 09:51:00.000,2019-05-07 10:48:00.000,2019-05-07 10:58:00.000,C1.2,-753.68196,167.625504
2019-05-07 11:52:00.000,2019-05-07 11:56:00.000,2019-05-07 11:57:00.000,C1.4,0.0,59.112048
2019-05-07 13:30:00.000,2019-05-07 13:33:00.000,2019-05-07 13:38:00.000,B3.2,-753.65526,167.46138
2019-05-08 21:21:00.000,2019-05-08 21:29:00.000,2019-05-08 21:37:00.000,B1.9,0.0,56.6029326
2019-05-09 05:40:00.000,2019-05-09 05:51:00.000,2019-05-09 05:56:00.000,C6.7,0.0,55.9753878
2019-05-10 08:39:00.000,2019-05-10 08:47:00.000,2019-05-10 08:56:00.000,B2.0,0.0,53.9278932
2019-05-10 17:29:00.000,2019-05-10 17:34:00.000,2019-05-10 17:40:00.000,B2.2,0.0,53.2539102
2019-05-10 18:26:00.000,2019-05-10 18:42:00.000,2019-05-10 18:48:00.000,B2.2,0.0,53.1813186
2019-05-12 22:39:00.000,2019-05-12 22:51:00.000,2019-05-12 23:04:00.000,B3.7,0.0,49.160478
2019-05-13 15:02:00.000,2019-05-13 15:52:00.000,2019-05-13 17:10:00.000,B3.5,99.601296,80.826558
2019-05-15 08:32:00.000,2019-05-15 08:40:00.000,2019-05-15 08:49:00.000,B3.5,0.0,44.6368578
2019-05-15 16:42:00.000,2019-05-15 16:56:00.000,2019-05-15 17:03:00.000,B2.0,530.478774,119.211414
