Start Time,Peak Time,End Time,GOES Class,hpc_x,hpc_y
2016-01-06 19:25:00.000,2016-01-06 19:30:00.000,2016-01-06 19:34:00.000,B6.8,0.0,61.67637
2016-01-06 21:46:00.000,2016-01-06 22:00:00.000,2016-01-06 22:14:00.000,B7.0,0.0,61.862898
2016-01-06 21:47:00.000,2016-01-06 22:00:00.000,2016-01-06 22:17:00.000,B7.0,0.0,61.864224
2016-01-06 23:00:00.000,2016-01-06 23:09:00.000,2016-01-06 23:23:00.000,B5.8,0.0,61.960722
2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,0.0,62.178642
2016-01-07 02:39:00.000,2016-01-07 02:42:00.000,2016-01-07 02:44:00.000,B7.0,0.0,62.249904
2016-01-07 03:48:00.000,2016-01-07 03:52:00.000,2016-01-07 03:59:00.000,B8.1,0.0,62.340924
2016-01-07 06:11:00.000,2016-01-07 06:17:00.000,2016-01-07 06:23:00.000,C1.0,0.0,62.529408
2016-01-07 12:36:00.000,2016-01-07 12:39:00.000,2016-01-07 12:41:00.000,B4.3,-922.21008,71.438904
2016-01-08 00:04:00.000,2016-01-08 00:21:00.000,2016-01-08 00:28:00.000,B4.2,0.0,63.937326
2016-01-08 04:09:00.000,2016-01-08 04:14:00.000,2016-01-08 04:18:00.000,B4.5,0.0,64.257204
2016-01-08 11:23:00.000,2016-01-08 11:31:00.000,2016-01-08 11:41:00.000,B8.6,51.2076408,115.808478
2016-01-10 17:09:00.000,2016-01-10 17:13:00.000,2016-01-10 17:17:00.000,B4.2,0.0,68.962626
2016-01-11 11:18:00.000,2016-01-11 11:21:00.000,2016-01-11 11:24:00.000,B4.0,0.0,70.33527
2016-01-11 17:00:00.000,2016-01-11 17:14:00.000,2016-01-11 17:33:00.000,B4.4,0.0,70.763664
2016-01-11 20:41:00.000,2016-01-11 21:14:00.000,2016-01-11 21:36:00.000,B4.9,0.0,71.039802
2016-01-12 09:03:00.000,2016-01-12 09:07:00.000,2016-01-12 09:12:00.000,B6.8,0.0,71.962932
2016-01-12 13:39:00.000,2016-01-12 13:53:00.000,2016-01-12 14:09:00.000,B5.3,0.0,106.356222
2016-01-12 19:19:00.000,2016-01-12 19:31:00.000,2016-01-12 19:54:00.000,B3.3,0.0,72.724584
2016-01-12 21:51:00.000,2016-01-12 22:31:00.000,2016-01-12 22:44:00.000,B4.0,0.0,72.911856
2016-01-13 07:05:00.000,2016-01-13 07:25:00.000,2016-01-13 07:43:00.000,B3.9,0.0,73.592178
2016-01-13 11:13:00.000,2016-01-13 11:22:00.000,2016-01-13 11:27:00.000,B2.5,0.0,73.895574
2016-01-13 13:33:00.000,2016-01-13 13:51:00.000,2016-01-13 14:10:00.000,B2.4,0.0,74.066532
2016-01-13 14:57:00.000,2016-01-13 15:05:00.000,2016-01-13 15:13:00.000,B2.4,0.0,74.169
2016-01-13 16:59:00.000,2016-01-13 17:05:00.000,2016-01-13 17:08:00.000,B2.3,0.0,74.317668
2016-01-13 18:27:00.000,2016-01-13 18:34:00.000,2016-01-13 18:41:00.000,B4.4,0.0,74.424798
2016-01-13 23:51:00.000,2016-01-14 00:01:00.000,2016-01-14 00:11:00.000,B2.5,0.0,74.818452
2016-01-14 10:04:00.000,2016-01-14 10:08:00.000,2016-01-14 10:17:00.000,B3.7,532.377186,114.308466
2016-01-15 02:34:00.000,2016-01-15 02:39:00.000,2016-01-15 02:41:00.000,C2.8,0.0,76.747722
2016-01-15 11:35:00.000,2016-01-15 11:40:00.000,2016-01-15 11:44:00.000,B4.2,0.0,77.391858
2016-01-15 12:10:00.000,2016-01-15 12:16:00.000,2016-01-15 12:18:00.000,C1.0,0.0,77.433402
2016-01-15 13:25:00.000,2016-01-15 13:28:00.000,2016-01-15 13:31:00.000,B5.1,0.0,77.522388
2016-01-15 13:52:00.000,2016-01-15 13:55:00.000,2016-01-15 14:01:00.000,B3.2,0.0,77.554404
2016-01-15 15:18:00.000,2016-01-15 15:25:00.000,2016-01-15 15:31:00.000,C1.7,732.51222,169.280292
2016-01-15 17:41:00.000,2016-01-15 17:45:00.000,2016-01-15 17:48:00.000,B4.4,0.0,77.825604
2016-01-15 19:56:00.000,2016-01-15 20:02:00.000,2016-01-15 20:05:00.000,B8.6,0.0,77.985174
2016-01-15 20:09:00.000,2016-01-15 20:16:00.000,2016-01-15 20:36:00.000,B8.8,0.0,78.000528
2016-01-15 21:59:00.000,2016-01-15 22:03:00.000,2016-01-15 22:05:00.000,C1.1,0.0,78.130368
2016-01-16 00:14:00.000,2016-01-16 00:17:00.000,2016-01-16 00:19:00.000,B5.6,0.0,78.289512
2016-01-16 01:28:00.000,2016-01-16 01:31:00.000,2016-01-16 01:33:00.000,B3.2,0.0,78.37665
2016-01-16 03:32:00.000,2016-01-16 03:36:00.000,2016-01-16 03:39:00.000,B8.7,0.0,78.522516
2016-01-16 06:40:00.000,2016-01-16 06:57:00.000,2016-01-16 07:05:00.000,B6.0,0.0,78.743298
2016-01-16 11:15:00.000,2016-01-16 11:18:00.000,2016-01-16 11:21:00.000,B4.5,0.0,79.065462
2016-01-16 13:20:00.000,2016-01-16 13:24:00.000,2016-01-16 13:27:00.000,B3.5,0.0,79.211586
2016-01-16 20:05:00.000,2016-01-16 20:09:00.000,2016-01-16 20:11:00.000,B4.2,0.0,79.68369
2016-01-17 10:36:00.000,2016-01-17 10:49:00.000,2016-01-17 11:12:00.000,B3.7,0.0,80.691984
2016-01-18 15:58:00.000,2016-01-18 16:25:00.000,2016-01-18 16:36:00.000,B3.9,0.0,82.701978
2016-01-19 03:28:00.000,2016-01-19 03:38:00.000,2016-01-19 03:42:00.000,B2.6,0.0,83.478066
2016-01-19 08:49:00.000,2016-01-19 09:00:00.000,2016-01-19 09:06:00.000,B2.9,0.0,83.83698
2016-01-19 10:33:00.000,2016-01-19 10:36:00.000,2016-01-19 10:41:00.000,B4.1,0.0,83.952966
2016-01-19 20:47:00.000,2016-01-19 21:12:00.000,2016-01-19 21:44:00.000,B5.5,0.0,84.634812
2016-01-20 00:58:00.000,2016-01-20 01:02:00.000,2016-01-20 01:04:00.000,B3.7,0.0,84.91209
2016-01-20 04:40:00.000,2016-01-20 04:46:00.000,2016-01-20 04:52:00.000,B6.6,0.0,85.156632
2016-01-20 07:30:00.000,2016-01-20 07:34:00.000,2016-01-20 07:36:00.000,C1.3,917.83668,129.183096
2016-01-20 08:09:00.000,2016-01-20 08:13:00.000,2016-01-20 08:18:00.000,B4.9,0.0,85.38624
2016-01-20 08:45:00.000,2016-01-20 08:49:00.000,2016-01-20 09:00:00.000,B5.2,0.0,85.425732
2016-01-20 09:11:00.000,2016-01-20 09:18:00.000,2016-01-20 09:21:00.000,B8.4,928.15734,126.385488
2016-01-20 11:15:00.000,2016-01-20 11:19:00.000,2016-01-20 11:24:00.000,B9.6,-690.46938,-127.585128
2016-01-20 14:25:00.000,2016-01-20 14:32:00.000,2016-01-20 14:34:00.000,C1.3,-676.35054,-143.268846
2016-01-20 16:37:00.000,2016-01-20 16:40:00.000,2016-01-20 16:42:00.000,B4.1,0.0,85.941876
2016-01-20 17:04:00.000,2016-01-20 17:09:00.000,2016-01-20 17:13:00.000,B4.8,-637.65138,-156.981762
2016-01-20 17:38:00.000,2016-01-20 17:41:00.000,2016-01-20 17:44:00.000,B3.8,0.0,86.008356
2016-01-21 01:17:00.000,2016-01-21 01:45:00.000,2016-01-21 01:53:00.000,C2.9,0.0,86.506992
2016-01-21 05:36:00.000,2016-01-21 05:44:00.000,2016-01-21 05:52:00.000,C1.3,0.0,86.787084
2016-01-21 08:01:00.000,2016-01-21 08:13:00.000,2016-01-21 08:27:00.000,C1.1,0.0,86.943486
2016-01-21 13:22:00.000,2016-01-21 13:51:00.000,2016-01-21 14:19:00.000,C1.4,0.0,87.288708
2016-01-22 02:23:00.000,2016-01-22 02:43:00.000,2016-01-22 02:51:00.000,B3.8,0.0,88.122666
2016-01-22 23:47:00.000,2016-01-22 23:52:00.000,2016-01-22 23:55:00.000,B7.1,0.0,89.475204
2016-01-23 00:53:00.000,2016-01-23 00:57:00.000,2016-01-23 01:04:00.000,B4.3,0.0,89.544102
2016-01-24 00:01:00.000,2016-01-24 00:05:00.000,2016-01-24 00:09:00.000,B4.5,0.0,90.978612
2016-01-24 04:07:00.000,2016-01-24 04:55:00.000,2016-01-24 05:38:00.000,C1.4,0.0,91.229976
2016-01-24 08:20:00.000,2016-01-24 08:24:00.000,2016-01-24 08:30:00.000,B5.9,0.0,91.48758
2016-01-24 22:12:00.000,2016-01-24 22:17:00.000,2016-01-24 22:22:00.000,B7.4,0.0,92.32818
2016-01-25 06:50:00.000,2016-01-25 06:54:00.000,2016-01-25 07:01:00.000,B8.0,0.0,92.846442
2016-01-25 07:52:00.000,2016-01-25 07:55:00.000,2016-01-25 07:57:00.000,B4.9,0.0,92.908212
2016-01-25 08:14:00.000,2016-01-25 08:17:00.000,2016-01-25 08:20:00.000,B4.6,0.0,92.930118
2016-01-25 09:00:00.000,2016-01-25 09:07:00.000,2016-01-25 09:11:00.000,C1.4,0.0,92.975892
2016-01-25 10:27:00.000,2016-01-25 10:33:00.000,2016-01-25 10:35:00.000,C1.0,0.0,93.062382
2016-01-25 21:54:00.000,2016-01-25 21:58:00.000,2016-01-25 22:01:00.000,B4.7,-792.24342,188.432682
2016-01-26 01:57:00.000,2016-01-26 02:01:00.000,2016-01-26 02:04:00.000,B5.3,0.0,93.979992
2016-01-26 03:01:00.000,2016-01-26 03:05:00.000,2016-01-26 03:10:00.000,B7.3,0.0,94.042668
2016-01-26 04:53:00.000,2016-01-26 04:56:00.000,2016-01-26 04:59:00.000,B5.3,0.0,94.152204
2016-01-26 17:04:00.000,2016-01-26 17:15:00.000,2016-01-26 18:40:00.000,C1.3,0.0,94.86255
2016-01-27 05:26:00.000,2016-01-27 05:37:00.000,2016-01-27 05:52:00.000,B9.4,0.0,95.57541
2016-01-27 13:26:00.000,2016-01-27 13:30:00.000,2016-01-27 13:34:00.000,C1.0,-522.667038,264.624984
2016-01-27 19:22:00.000,2016-01-27 19:27:00.000,2016-01-27 19:33:00.000,B5.3,-570.293028,-294.991428
2016-01-27 20:28:00.000,2016-01-27 20:31:00.000,2016-01-27 20:36:00.000,B5.2,0.0,96.430818
2016-01-28 03:18:00.000,2016-01-28 03:22:00.000,2016-01-28 03:25:00.000,B6.1,0.0,96.815562
2016-01-28 05:17:00.000,2016-01-28 05:23:00.000,2016-01-28 05:28:00.000,C5.3,0.0,96.926754
2016-01-28 06:52:00.000,2016-01-28 07:02:00.000,2016-01-28 07:12:00.000,C2.8,0.0,97.015362
2016-01-28 11:48:00.000,2016-01-28 12:02:00.000,2016-01-28 12:16:00.000,C9.6,0.0,97.29057
2016-01-28 21:48:00.000,2016-01-28 21:57:00.000,2016-01-28 22:02:00.000,C3.3,738.90588,214.015332
2016-01-29 03:14:00.000,2016-01-29 03:38:00.000,2016-01-29 04:04:00.000,B8.7,0.0,98.142852
2016-01-29 04:15:00.000,2016-01-29 04:29:00.000,2016-01-29 04:36:00.000,C2.0,0.0,98.198538
2016-01-29 07:57:00.000,2016-01-29 08:18:00.000,2016-01-29 08:26:00.000,C3.5,836.124,84.423534
2016-01-29 08:03:00.000,2016-01-29 08:06:00.000,2016-01-29 08:10:00.000,C1.0,0.0,98.406144
2016-01-29 14:53:00.000,2016-01-29 15:00:00.000,2016-01-29 15:11:00.000,B8.8,0.0,98.77746
2016-01-29 16:33:00.000,2016-01-29 16:41:00.000,2016-01-29 16:49:00.000,C1.2,837.72792,232.159848
2016-01-29 17:41:00.000,2016-01-29 17:44:00.000,2016-01-29 17:47:00.000,B4.1,0.0,98.928852
2016-01-29 20:48:00.000,2016-01-29 21:46:00.000,2016-01-29 22:57:00.000,C2.0,0.0,99.096852
2016-01-30 21:20:00.000,2016-01-30 21:25:00.000,2016-01-30 21:28:00.000,B9.1,0.0,100.40025
2016-01-31 08:09:00.000,2016-01-31 08:13:00.000,2016-01-31 08:16:00.000,B5.3,0.0,100.964106
2016-01-31 09:56:00.000,2016-01-31 10:02:00.000,2016-01-31 10:07:00.000,B6.0,0.0,101.056428
2016-01-31 15:58:00.000,2016-01-31 16:01:00.000,2016-01-31 16:10:00.000,B4.3,0.0,101.367438
2016-01-31 19:01:00.000,2016-01-31 19:07:00.000,2016-01-31 19:11:00.000,B8.6,0.0,101.523864
2016-01-31 23:41:00.000,2016-01-31 23:47:00.000,2016-01-31 23:51:00.000,B5.6,0.0,101.762178
2016-02-01 01:09:00.000,2016-02-01 01:14:00.000,2016-02-01 01:17:00.000,C1.6,0.0,101.836824
2016-02-01 03:31:00.000,2016-02-01 03:36:00.000,2016-02-01 03:39:00.000,B9.4,0.0,101.957004
2016-02-01 15:15:00.000,2016-02-01 15:22:00.000,2016-02-01 15:29:00.000,B3.9,0.0,102.548094
2016-02-01 16:10:00.000,2016-02-01 16:13:00.000,2016-02-01 16:17:00.000,B3.6,0.0,102.59394
2016-02-02 04:52:00.000,2016-02-02 05:00:00.000,2016-02-02 05:14:00.000,B4.6,0.0,103.224096
2016-02-02 11:25:00.000,2016-02-02 11:30:00.000,2016-02-02 11:37:00.000,B3.6,0.0,103.545444
2016-02-02 14:22:00.000,2016-02-02 14:52:00.000,2016-02-02 15:53:00.000,C1.2,0.0,103.68936
2016-02-03 02:09:00.000,2016-02-03 02:35:00.000,2016-02-03 02:45:00.000,B7.8,0.0,104.259138
2016-02-03 04:39:00.000,2016-02-03 04:59:00.000,2016-02-03 05:24:00.000,B6.8,0.0,104.378982
2016-02-03 12:03:00.000,2016-02-03 12:23:00.000,2016-02-03 12:42:00.000,C1.0,0.0,104.731572
2016-02-03 14:47:00.000,2016-02-03 14:53:00.000,2016-02-03 15:02:00.000,C1.0,0.0,104.860992
2016-02-03 15:12:00.000,2016-02-03 15:24:00.000,2016-02-03 15:31:00.000,C1.8,0.0,104.880678
2016-02-03 16:29:00.000,2016-02-03 16:34:00.000,2016-02-03 16:39:00.000,C1.4,425.139114,-24.8146248
2016-02-03 18:25:00.000,2016-02-03 18:33:00.000,2016-02-03 18:40:00.000,B7.5,425.979816,-7.6987854
2016-02-03 22:05:00.000,2016-02-03 22:10:00.000,2016-02-03 22:17:00.000,C1.1,455.250288,-26.2240542
2016-02-04 02:11:00.000,2016-02-04 02:15:00.000,2016-02-04 02:17:00.000,C1.0,0.0,105.396024
2016-02-04 07:09:00.000,2016-02-04 07:13:00.000,2016-02-04 07:16:00.000,C1.1,0.0,105.626724
2016-02-04 09:16:00.000,2016-02-04 09:20:00.000,2016-02-04 09:25:00.000,B8.9,0.0,105.724596
2016-02-04 12:16:00.000,2016-02-04 12:21:00.000,2016-02-04 12:25:00.000,C2.4,0.0,105.862866
2016-02-04 14:34:00.000,2016-02-04 14:42:00.000,2016-02-04 14:48:00.000,C2.1,0.0,105.968502
2016-02-04 16:44:00.000,2016-02-04 16:49:00.000,2016-02-04 16:53:00.000,C3.6,0.0,106.067736
2016-02-04 18:15:00.000,2016-02-04 18:22:00.000,2016-02-04 18:28:00.000,C5.1,-231.249246,-101.257416
2016-02-04 19:46:00.000,2016-02-04 19:55:00.000,2016-02-04 19:59:00.000,C1.1,0.0,106.206186
2016-02-04 22:39:00.000,2016-02-04 22:44:00.000,2016-02-04 22:48:00.000,B8.6,-197.97159,-117.188496
2016-02-05 00:29:00.000,2016-02-05 00:33:00.000,2016-02-05 00:40:00.000,C1.4,0.0,106.420386
2016-02-05 00:49:00.000,2016-02-05 00:56:00.000,2016-02-05 01:03:00.000,C3.0,0.0,106.435476
2016-02-05 03:22:00.000,2016-02-05 03:26:00.000,2016-02-05 03:32:00.000,B8.4,0.0,106.550676
2016-02-05 07:15:00.000,2016-02-05 07:22:00.000,2016-02-05 07:30:00.000,C2.9,0.0,106.725366
2016-02-05 08:45:00.000,2016-02-05 08:50:00.000,2016-02-05 08:59:00.000,B9.3,0.0,106.792602
2016-02-05 13:05:00.000,2016-02-05 13:11:00.000,2016-02-05 13:17:00.000,C1.1,0.0,106.986078
2016-02-05 18:02:00.000,2016-02-05 18:07:00.000,2016-02-05 18:13:00.000,B7.7,0.0,107.20572
2016-02-05 19:00:00.000,2016-02-05 21:20:00.000,2016-02-05 23:49:00.000,C1.0,-135.90873,140.028594
2016-02-06 02:40:00.000,2016-02-06 03:11:00.000,2016-02-06 03:30:00.000,C1.1,0.0,107.585268
2016-02-06 03:56:00.000,2016-02-06 04:21:00.000,2016-02-06 04:39:00.000,B8.5,0.0,107.640582
2016-02-06 15:48:00.000,2016-02-06 15:51:00.000,2016-02-06 15:53:00.000,B6.6,-197.916246,-115.349994
2016-02-06 19:33:00.000,2016-02-06 19:38:00.000,2016-02-06 19:42:00.000,C1.0,181.633968,-114.821916
2016-02-06 21:48:00.000,2016-02-06 21:51:00.000,2016-02-06 21:53:00.000,B7.8,0.0,108.410424
2016-02-06 22:37:00.000,2016-02-06 22:44:00.000,2016-02-06 22:48:00.000,C1.5,214.122612,-115.451922
2016-02-07 01:52:00.000,2016-02-07 01:58:00.000,2016-02-07 02:03:00.000,B8.2,0.0,108.582954
2016-02-07 04:39:00.000,2016-02-07 04:45:00.000,2016-02-07 04:49:00.000,C1.7,0.0,108.700458
2016-02-07 06:55:00.000,2016-02-07 06:58:00.000,2016-02-07 07:01:00.000,B7.0,873.71334,-141.429726
2016-02-07 10:29:00.000,2016-02-07 10:35:00.000,2016-02-07 10:41:00.000,C1.1,0.0,108.945192
2016-02-07 11:54:00.000,2016-02-07 12:02:00.000,2016-02-07 12:12:00.000,C2.7,0.0,109.004316
2016-02-08 03:44:00.000,2016-02-08 03:47:00.000,2016-02-08 03:50:00.000,B6.4,0.0,109.65678
2016-02-08 05:22:00.000,2016-02-08 05:29:00.000,2016-02-08 05:43:00.000,C1.6,131.86575,340.136412
2016-02-08 08:49:00.000,2016-02-08 08:52:00.000,2016-02-08 08:54:00.000,B5.7,0.0,109.863
2016-02-08 16:13:00.000,2016-02-08 16:18:00.000,2016-02-08 16:31:00.000,B7.8,228.142032,354.275556
2016-02-09 00:26:00.000,2016-02-09 00:31:00.000,2016-02-09 00:39:00.000,B7.4,0.0,110.48661
2016-02-09 05:58:00.000,2016-02-09 06:01:00.000,2016-02-09 06:06:00.000,C1.0,0.0,110.703966
2016-02-09 11:58:00.000,2016-02-09 12:06:00.000,2016-02-09 12:21:00.000,B5.6,0.0,110.937516
2016-02-09 12:24:00.000,2016-02-09 12:28:00.000,2016-02-09 12:33:00.000,B6.7,0.0,110.954298
2016-02-09 17:44:00.000,2016-02-09 17:47:00.000,2016-02-09 17:49:00.000,B5.6,0.0,111.159882
2016-02-09 19:26:00.000,2016-02-09 19:39:00.000,2016-02-09 19:47:00.000,B9.1,783.702,-122.25702
2016-02-09 21:51:00.000,2016-02-09 22:05:00.000,2016-02-09 22:08:00.000,B6.2,0.0,111.317358
2016-02-10 02:43:00.000,2016-02-10 02:50:00.000,2016-02-10 02:55:00.000,B9.1,0.0,111.502176
2016-02-10 07:50:00.000,2016-02-10 08:01:00.000,2016-02-10 08:08:00.000,B6.3,0.0,111.69489
2016-02-10 14:39:00.000,2016-02-10 14:42:00.000,2016-02-10 14:44:00.000,B4.0,0.0,111.949104
2016-02-10 15:12:00.000,2016-02-10 15:22:00.000,2016-02-10 15:34:00.000,C1.3,-264.08889,290.623116
2016-02-10 20:41:00.000,2016-02-10 20:48:00.000,2016-02-10 21:03:00.000,B5.9,67.435374,245.759442
2016-02-10 22:29:00.000,2016-02-10 22:35:00.000,2016-02-10 22:43:00.000,B5.8,50.3128776,278.749032
2016-02-11 04:08:00.000,2016-02-11 04:13:00.000,2016-02-11 04:19:00.000,B4.7,-16.7225676,295.351536
2016-02-11 16:22:00.000,2016-02-11 16:49:00.000,2016-02-11 17:04:00.000,C2.6,-33.4368876,295.703652
2016-02-11 20:18:00.000,2016-02-11 21:03:00.000,2016-02-11 21:28:00.000,C8.9,134.160444,262.17528
2016-02-11 23:54:00.000,2016-02-11 23:59:00.000,2016-02-12 00:02:00.000,C1.2,0.0,113.147418
2016-02-12 00:49:00.000,2016-02-12 00:53:00.000,2016-02-12 00:56:00.000,C1.2,166.34883,294.337086
2016-02-12 06:27:00.000,2016-02-12 06:36:00.000,2016-02-12 06:55:00.000,C2.1,862.83972,247.726554
2016-02-12 10:36:00.000,2016-02-12 10:47:00.000,2016-02-12 10:53:00.000,M1.0,0.0,113.518248
2016-02-12 17:10:00.000,2016-02-12 17:21:00.000,2016-02-12 17:27:00.000,C6.8,279.010284,307.81137
2016-02-12 21:05:00.000,2016-02-12 21:10:00.000,2016-02-12 21:20:00.000,B7.5,0.0,113.874552
2016-02-12 22:04:00.000,2016-02-12 22:15:00.000,2016-02-12 22:25:00.000,B7.7,0.0,113.907618
2016-02-12 22:34:00.000,2016-02-12 22:39:00.000,2016-02-12 22:43:00.000,C3.0,0.0,113.924406
2016-02-13 00:20:00.000,2016-02-13 00:26:00.000,2016-02-13 00:32:00.000,B8.9,343.160634,289.263762
2016-02-13 00:59:00.000,2016-02-13 01:03:00.000,2016-02-13 01:06:00.000,B8.0,0.0,114.005328
2016-02-13 06:46:00.000,2016-02-13 06:50:00.000,2016-02-13 06:54:00.000,B6.6,0.0,114.197478
2016-02-13 08:25:00.000,2016-02-13 08:31:00.000,2016-02-13 08:34:00.000,C1.3,416.551848,317.854734
2016-02-13 10:04:00.000,2016-02-13 10:09:00.000,2016-02-13 10:13:00.000,C2.8,431.37282,317.019912
2016-02-13 10:58:00.000,2016-02-13 11:01:00.000,2016-02-13 11:06:00.000,B8.5,0.0,114.335688
2016-02-13 13:32:00.000,2016-02-13 13:43:00.000,2016-02-13 13:58:00.000,B6.9,464.062686,282.938172
2016-02-13 15:16:00.000,2016-02-13 15:24:00.000,2016-02-13 15:26:00.000,M1.8,401.57544,318.881574
2016-02-13 18:50:00.000,2016-02-13 18:55:00.000,2016-02-13 19:02:00.000,C1.6,0.0,114.59154
2016-02-13 20:45:00.000,2016-02-13 21:05:00.000,2016-02-13 21:12:00.000,C2.5,515.161518,327.40632
2016-02-13 21:29:00.000,2016-02-13 21:34:00.000,2016-02-13 21:40:00.000,C1.1,515.158554,327.423432
2016-02-13 21:57:00.000,2016-02-13 22:01:00.000,2016-02-13 22:06:00.000,B9.5,0.0,114.691818
2016-02-13 22:07:00.000,2016-02-13 22:13:00.000,2016-02-13 22:16:00.000,C2.1,0.0,114.697158
2016-02-13 23:41:00.000,2016-02-13 23:54:00.000,2016-02-14 00:02:00.000,B8.6,0.0,114.747318
2016-02-14 00:51:00.000,2016-02-14 00:58:00.000,2016-02-14 01:02:00.000,B9.6,0.0,114.78456
2016-02-14 01:18:00.000,2016-02-14 01:21:00.000,2016-02-14 01:26:00.000,C1.3,0.0,114.798906
2016-02-14 03:06:00.000,2016-02-14 03:17:00.000,2016-02-14 03:31:00.000,C1.1,0.0,114.856152
2016-02-14 04:27:00.000,2016-02-14 04:39:00.000,2016-02-14 04:52:00.000,C3.4,573.737526,290.884938
2016-02-14 08:30:00.000,2016-02-14 08:33:00.000,2016-02-14 08:36:00.000,C1.0,0.0,115.026642
2016-02-14 09:52:00.000,2016-02-14 10:25:00.000,2016-02-14 10:30:00.000,C6.9,0.0,115.0695
2016-02-14 11:53:00.000,2016-02-14 11:57:00.000,2016-02-14 12:01:00.000,C1.4,0.0,115.132518
2016-02-14 19:18:00.000,2016-02-14 19:26:00.000,2016-02-14 19:29:00.000,M1.0,688.02426,326.169996
2016-02-14 21:10:00.000,2016-02-14 21:18:00.000,2016-02-14 21:27:00.000,C2.4,688.01406,326.202078
2016-02-15 04:02:00.000,2016-02-15 04:19:00.000,2016-02-15 04:24:00.000,C3.9,0.0,115.62777
2016-02-15 05:27:00.000,2016-02-15 05:33:00.000,2016-02-15 05:38:00.000,C1.4,0.0,115.670412
2016-02-15 06:35:00.000,2016-02-15 06:38:00.000,2016-02-15 06:40:00.000,B6.4,0.0,115.704438
2016-02-15 07:20:00.000,2016-02-15 07:23:00.000,2016-02-15 07:32:00.000,B9.1,757.81662,221.476662
2016-02-15 08:26:00.000,2016-02-15 08:41:00.000,2016-02-15 08:46:00.000,C5.2,770.3538,267.383856
2016-02-15 09:29:00.000,2016-02-15 09:35:00.000,2016-02-15 09:44:00.000,C2.3,755.57988,237.944322
2016-02-15 10:41:00.000,2016-02-15 11:00:00.000,2016-02-15 11:06:00.000,M1.1,755.57256,237.963546
2016-02-15 14:40:00.000,2016-02-15 15:04:00.000,2016-02-15 15:13:00.000,C3.3,800.75358,293.227908
2016-02-15 17:14:00.000,2016-02-15 17:23:00.000,2016-02-15 17:27:00.000,C2.5,800.7369,293.259486
2016-02-15 17:32:00.000,2016-02-15 17:36:00.000,2016-02-15 17:39:00.000,C1.6,0.0,116.0289
2016-02-15 17:46:00.000,2016-02-15 17:52:00.000,2016-02-15 18:00:00.000,C4.2,0.0,116.035728
2016-02-15 18:08:00.000,2016-02-15 18:12:00.000,2016-02-15 18:15:00.000,C2.2,0.0,116.046456
2016-02-15 18:42:00.000,2016-02-15 18:46:00.000,2016-02-15 18:49:00.000,C2.9,800.72742,293.277432
2016-02-15 19:31:00.000,2016-02-15 19:37:00.000,2016-02-15 19:41:00.000,C1.2,0.0,116.086842
2016-02-15 19:46:00.000,2016-02-15 19:52:00.000,2016-02-15 19:55:00.000,C1.7,825.63966,288.16221
2016-02-15 20:02:00.000,2016-02-15 20:06:00.000,2016-02-15 20:10:00.000,C1.6,0.0,116.101896
2016-02-15 20:53:00.000,2016-02-15 20:58:00.000,2016-02-15 21:05:00.000,C1.2,0.0,116.126622
